Firm Name,Momentum_1,Long Short,Cluster Index
ZIOC-L,-0.0802139037433155,0,-1
ESOE-L,0.0314960629921259,0,-1
EMPR-L,-0.0732600732600732,0,-1
DPP-L,0.0151057401812688,0,-1
DCC-L,0.0196078431372548,0,-1
CVSG-L,0.0480976310122038,0,-1
CRGT-L,0.2275862068965517,0,-1
COGC-L,0.0,0,-1
CNN-L,-0.025531914893617,0,-1
CMX-L,-0.0340136054421769,0,-1
CML-L,0.0176470588235293,0,-1
CLDN-L,0.0003632401017072,0,-1
FIPPG-L,0.096774193548387,0,-1
CGH-L,0.0806451612903225,0,-1
BWNG-L,0.0605970149253731,0,-1
BNZL-L,-0.0143167028199565,0,-1
BMT-L,0.0059171597633136,0,-1
BLPU-L,-0.0229357798165137,0,-1
BKGH-L,0.0045393858477968,0,-1
BERI-L,-0.0238907849829351,0,-1
BEM-L,0.0,0,-1
B90-L,0.0451977401129943,0,-1
ASPL-L,0.0,0,-1
ACPA-L,-0.1599999999999999,0,-1
AAS-L,-0.0103969754253308,0,-1
CFX-L,0.0434782608695651,0,-1
HAN-L,0.0316455696202531,0,-1
HASE-L,-0.0269203158650395,0,-1
HPAC-L,-0.0294117647058823,0,-1
TSTL-L,-0.1321656050955415,0,-1
TRFT-L,-0.0069605568445475,0,-1
TITN-L,-0.0819112627986348,0,-1
TERNT-L,-0.074074074074074,0,-1
SWGS-L,0.0,0,-1
SMLP-L,-0.0119047619047618,0,-1
RS1R-L,-0.0015637216575449,0,-1
RNWH-L,-0.0348837209302325,0,-1
PLAZ-L,-0.323076923076923,0,-1
OPTIO-L,-0.0641891891891891,0,-1
NWMS-L,-0.3695652173913043,0,-1
NWG-L,0.0605221518987342,0,-1
NTQ-L,0.0249999999999999,0,-1
NFGN-L,-0.024390243902439,0,-1
MYXM-L,0.04,0,-1
MVCT-L,-0.0091743119266054,0,-1
MRLM-L,-0.032051282051282,0,-1
MRIT-L,0.0,0,-1
MONY-L,0.0,0,-1
LSC-L,-0.0337078651685393,0,-1
KIBO-L,-0.0227272727272727,0,-1
JD-L,0.1524186188013387,0,-1
JAY-L,-0.028169014084507,0,-1
IQG-L,-0.0666666666666666,0,-1
IOMG-L,0.0551615445232467,0,-1
AAEV-L,0.0,0,-1
WAND-L,0.0993150684931507,0,-1
NTOG-L,0.4399999999999999,-1,0
ANEA-L,0.0686930091185409,1,0
KWG-L,0.0,-1,1
GWMO-L,-0.3119266055045872,1,1
CNKS-L,0.170854271356784,-1,2
CPI-L,-0.1318007662835247,1,2
BKIRx-L,0.0185830429732869,1,3
TRAF-L,0.0625,-1,3
LIO-L,0.0394101195016527,1,4
LLOY-L,0.0598210080075365,-1,4
EDENE-L,0.0108695652173913,-1,5
GWI-L,-0.0724137931034483,1,5
GLEG-L,0.0817307692307691,-1,6
HSX-L,0.0180533751962324,1,6
C3U-L,0.1675126903553299,-1,7
OXB-L,-0.0383022774327121,1,7
JMG-L,-0.022196261682243,-1,8
COA-L,-0.0208993033565548,1,8
GRL-L,0.3174603174603176,-1,9
SOM-L,-0.0036231884057971,1,9
BPM-L,0.0535714285714286,-1,10
MUL-L,-0.0293577981651376,1,10
HVT-L,0.0,-1,11
CYAN-L,-0.2027027027027027,1,11
SYNCS-L,0.1387077652637818,-1,12
DNA3-L,0.0072289156626506,1,12
DLAR-L,0.0324367088607595,-1,13
KEFI-L,-0.1121951219512195,1,13
PREM-L,-0.3529411764705882,1,14
HVO-L,-0.1583333333333333,-1,14
CHLV-L,0.1111111111111111,-1,15
CEY-L,-0.0756791720569209,1,15
SLPL-L,-0.1182795698924731,1,16
PERE-L,-0.0526315789473684,-1,16
IPU-L,0.0364203954214359,-1,17
SMDS-L,0.0070281124497992,1,17
CVCG-L,0.0198675496688742,-1,18
CCC-L,-0.0288932419196865,1,18
SRC-L,0.0180722891566265,-1,19
JOG-L,-0.7205240174672489,1,19
BWS_p-L,0.0106761565836299,1,20
TOME-L,-0.0476190476190476,-1,20
AOF-L,0.0706106870229008,-1,21
ACCS-L,-0.0277777777777776,1,21
RCN-L,0.0063091482649841,-1,22
GV1O-L,0.0,1,22
BEG-L,0.1099585062240664,-1,23
NWB_pa-L,-0.0071599045346062,1,23
HDIV-L,-0.0132275132275132,-1,24
ECOB-L,-0.1470588235294118,1,24
ALUG-L,0.0205882352941175,-1,25
BRK-L,-0.0191715976331361,1,25
ANIC-L,-0.0666666666666666,1,26
CHG-L,0.0112517580872011,-1,26
ANTO-L,-0.0855387523629489,1,27
EDIN-L,-0.0141043723554301,-1,27
HINT-L,-0.0106870229007633,-1,28
ATRAS-L,0.0071187710753091,1,28
CCL-L,-0.1055970149253731,1,29
GRG-L,0.0254306808859721,-1,29
TRIG-L,-0.0036730945821855,-1,30
IKA-L,-0.1870229007633589,1,30
FTF-L,0.0163934426229508,-1,31
BIOM-L,-0.2121212121212121,1,31
BLUS-L,-0.0147058823529412,1,32
ROCKR-L,0.1702127659574468,-1,32
HBR-L,0.1809954751131222,-1,33
BIDS-L,0.0,1,33
ARKA-L,0.0930232558139536,-1,34
CNIC-L,-0.0367647058823529,1,34
ITXI-L,-0.0823529411764705,-1,35
BCEB-L,-0.2244897959183674,1,35
PZC-L,-0.06658946149392,1,36
SNXS-L,0.1382978723404255,-1,36
BRSD-L,-0.0729166666666666,-1,37
IQE-L,-0.0972972972972973,1,37
AFN-L,0.5306122448979593,-1,38
BRBY-L,-0.0044370493621741,1,38
AJIT-L,0.0022055580061755,-1,39
MNDI-L,-0.0282485875706214,1,39
CDFF-L,0.0076923076923076,-1,40
BEZG-L,-0.0683643486777668,1,40
SHCS-L,-0.0248608534322819,-1,41
CFYN-L,-0.0416666666666666,1,41
BAG-L,-0.016574585635359,-1,42
INSEI-L,-0.1701030927835052,1,42
MIGO-L,0.0806451612903225,-1,43
ARSA-L,-0.0052083333333332,1,43
GPEG-L,0.0234113712374581,1,44
ANP-L,0.1220196353436184,-1,44
BIPS-L,-0.001887979861548,-1,45
TMTI-L,-0.0142517814726841,1,45
PHARP-L,-0.0147679324894515,-1,46
BRLA-L,0.0157068062827225,1,46
IES-L,0.5660377358490565,-1,47
PRIMP-L,0.0454545454545454,1,47
IHC-L,0.016,-1,48
TIA-L,-0.0746268656716417,1,48
ICAG-L,-0.0153970826580227,1,49
DLN-L,-0.0003614022406939,-1,49
HOCM-L,-0.2108032269379166,1,50
INS-L,-0.0122324159021406,-1,50
PSON-L,0.0190713101160862,-1,51
DNA2_p-L,0.0117977528089887,1,51
BRMD-L,0.0,-1,52
HRN-L,-0.1660377358490564,1,52
ALAPH-L,0.0377358490566037,-1,53
CRDA-L,0.0005216484089722,1,53
ILND-L,0.1087962962962962,-1,54
IBT-L,-0.0003985651654045,1,54
ASTO-L,0.0,1,55
GATC-L,0.0623916811091853,-1,55
RUR-L,-0.2222222222222222,1,56
OVB-L,0.0153846153846153,-1,56
KMR-L,0.3173076923076923,-1,57
CMBC-L,0.0666666666666668,1,57
