Momentum Index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1SN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABF,0.14885321100917426,-0.030477820529234534,-0.14669007318490757,-0.08944777045071961,-0.08453482305333215,-0.1284278626855907,-0.08555884633473587,-0.049255289624274834,0.03172326755392385,0.08384997250450099,0.007492472515930215,0.05931985009902574,0.0721311475409836,0.11784449002424013,0.08770099562288802,0.0699386503067485,0.0506407681916099,0.10140622966631696,0.04134097620288335,0.17525975298960983,0.19648737650933046,0.2560234653257909,0.36257741917154385,0.3152458087280836,0.24716120867499947,0.19110890351421816,0.2384231365123084,0.25901295064753227,0.2326619432331245,0.16749703825118867,0.12297461833848455,0.2384231365123084,0.16493534884097505,0.0773251068864047,0.031213044257301537,-0.02386072986560106,0.009606276006764336,8.340979230969658e-05,0.023248536743213588,0.12059565718558218,0.12775413266865754,0.11588515410507383,0.25901295064753227,0.328433726040551,0.37673670915145263,0.2959476865154067,0.25901295064753227,0.25901295064753227,0.3418762765451442
AC8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEP,0.06329202712181425,-0.03658152002522852,-0.048201887128360266,0.013867488443759735,-0.05768044417026519,-0.16565877258007877,-0.011143993341348413,0.08237378210806034,0.026866101654221985,0.16870696250956407,0.3903517326571746,0.7920140780156701,0.8327905382242031,0.9200035913090323,1.179474113330616,1.368085931011572,1.368085931011572,1.3023093072078376,1.181141312662553,1.1252173913043482,1.181141312662553,1.3023093072078376,1.2400879903629605,1.3023093072078376,1.2400879903629605,1.2400879903629605,1.437731547449416,1.3023093072078376,1.3023093072078376,1.3023093072078376,1.3023093072078376,1.368085931011572,1.0325048709784728,1.131678628389155,0.9863459037711315,0.8207747977862923,0.7136789806875554,0.5890767230169052,0.5890767230169052,0.5890767230169052,0.5890767230169052,0.5606641123882503,0.5606641123882503,0.5068879258711203,0.4327348251373444,0.32423060251408753,0.285272109865673,0.18106757241874472,0.32423060251408753
AEWU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHT,0.04358385297013445,-0.05895796658327923,-0.07321227605925129,-0.05653950953678477,-0.1504488931021023,-0.051281252919014864,0.09557025744283032,0.16120426829268286,0.17968175306825662,0.2411910872133285,0.3657552666965487,0.636939937681315,0.7967920745370918,0.8222594342443632,0.9811443433029907,1.194928684627575,1.0768863744802672,1.1834467932640629,1.5074061882817644,2.134451188149367,2.2661592882409685,2.8864795918367347,2.8864795918367347,2.238732993197279,1.5238134680692452,1.2208454810495626,1.3273754964864035,1.6620653503407303,1.6990876074054388,1.3992125984251969,1.384380624462008,1.0455155746509126,1.2728628972102043,1.2597152180361908,1.2997962110347947,1.9895996860282574,1.5402250937890787,1.4290497448979589,1.5074061882817644,1.6688271875273712,2.07933299646286,3.4481751824817515,2.4810921969610416,1.6688271875273712,1.3547140649149925,1.1639088132945101,1.0015765617815147,0.6012402123075307,0.6820314656362132
AIQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTO,0.03097130489943667,-0.02121986851716584,0.14540325682779853,0.18826763623464715,-0.026305271954365494,0.06785941982786103,0.5862089375554898,0.7568506621214108,0.6705523002119433,0.7432511546217395,0.7868382450993465,0.7396299902629018,1.1265672115537217,1.1461519980780013,0.9363439306358381,0.9363439306358381,0.9658890845070423,1.353473258979538,1.3601056803170408,1.5788106235565822,1.5394674500142136,1.6397754137115839,1.5988169123351437,1.6523159144893111,1.6523159144893111,1.7259688739700945,2.2894316926476,2.1949213161659515,2.135119326158166,2.152823529411765,2.0380909193968937,2.049152349527819,1.8809933347667167,1.9946362722091853,2.135119326158166,2.152823529411765,2.2133093525179857,2.276561926885927,2.276561926885927,2.555187052268506,3.3064438373774703,4.389983909895414,4.221940763834763,4.064058956916099,3.6413231728437827,2.797506022389117,2.410409773479257,1.784890366829471,1.761929300216428
AO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
