Firm Name,Momentum_1,Long Short,Cluster Index
CRL,-8.71735710182286,-1,1
DLAR,-8.537116820881948,-1,1
COST,-8.49028817937868,-1,1
HWG,-8.322483173048138,-1,1
QRT,-8.275665461198832,-1,1
DPLM,-7.926031315411101,-1,1
ECOR,-7.892843167740105,-1,1
CHG,-7.866094889182236,-1,1
HWDN,-7.854253103788922,-1,1
BBY,-7.816449298409925,-1,1
CARR,-7.772636053919748,-1,1
BAB,-7.60759322505966,-1,1
VSVS,-7.585559149550292,-1,1
TET,-7.428522873212485,-1,1
INCH,-7.301505336958445,-1,1
ELM,-7.264382995657074,-1,1
BARC,-1.2908280143454334,-1,1
AZN,-1.1232552513928806,-1,1
PRU,-1.089666126008367,-1,1
STJ,-0.9952418185462952,-1,1
SDY,-0.8078462723013431,-1,1
SNR,-0.4240022629529478,-1,1
TLW,-0.310403753518284,-1,1
KGF,0.0376471592620056,-1,1
JDW,0.1135589345510922,1,1
PAG,0.2160753344604472,1,1
NEX,0.2654618950709592,1,1
RTO,0.3108095551604976,1,1
CBG,0.7305756831795062,1,1
MGNS,0.8026052165949523,1,1
VOD,1.009114258764426,1,1
HAS,1.0944939329084875,1,1
LGEN,1.1812225557468987,1,1
MTO,1.266822438497026,1,1
SVS,1.406358424204526,1,1
CTO,1.9815302709602856,1,1
AHT,2.181919950226127,1,1
SDR,2.338457893595569,1,1
VANQ,2.9755363688377554,1,1
SRP,3.1326066672564714,1,1
BOY,3.4708497964802625,1,1
DGE,3.5191102343215874,1,1
IQAI,7.323419003693348,1,1
SFR,15.814622988898025,1,1
BA,16.51765166186802,1,1
CPI,16.639757389938953,1,1
SGE,18.20903551898644,1,1
CNE,622.7507742164773,1,1
GSK,-1.6535405907642189,-1,2
REDD,-1.6469954025349711,1,2
NWG,-1.84243723220708,-1,3
ICP,-1.826107901034648,1,3
RAT,-2.216419956576344,-1,4
HEAD,-2.139119554230308,1,4
GDWN,-2.0055970912161434,-1,5
TRI,-1.8753758994548304,1,5
GRG,-2.244769317471932,-1,6
RIII,-2.0899978107666923,1,6
LAND,-4.604286321217436,-1,7
HTG,-4.596746419290572,-1,7
HMSO,-4.592640204766593,1,7
BLND,-4.507377217955106,1,7
UU,-4.680246490830375,-1,8
LWDB,-4.517447739083231,1,8
RCH,-4.4252246531202655,-1,9
RR,-4.38762956093984,0,9
RTN,-4.287625342413855,1,9
BNZL,-3.7187884577943655,-1,10
RCP,-3.715146395077267,1,10
CDFF,-4.2128121460656205,-1,11
SSE,-4.056536939361419,1,11
RKT,-4.185350097423708,-1,12
TW,-4.11553550706547,-1,12
BDEV,-4.041654899738258,1,12
BWY,-3.932390064227806,1,12
BT-A,-4.553452844499204,-1,13
SGRO,-4.493711684162447,1,13
MEGP,-4.597042248821359,-1,14
RCDO,-4.417896755471289,1,14
