,0
2001-02,-0.1352313167259786
2001-03,-0.1153267088226438
2001-04,-0.0193777777777778
2001-05,-0.0259459459459459
2001-06,-0.0595744680851064
2001-07,-0.0799999999999999
2001-08,-0.0881944444444443
2001-09,-0.2061068702290075
2001-10,-0.0326797385620915
2001-11,-0.0099009900990099
2001-12,-0.0158115521135849
2002-01,-0.050179211469534
2002-02,-0.0858895705521471
2002-03,0.0106820049301561
2002-04,-0.0576470588235293
2002-05,-0.0784982935153585
2002-06,-0.1249230769230769
2002-07,-0.1893466500208073
2002-08,-0.0642857142857141
2002-09,-0.1428571428571429
2002-10,-0.0420353982300885
2002-11,-0.0073956682514527
2002-12,-0.1000810372771474
2003-01,-0.0714285714285715
2003-02,-0.0727660583076558
2003-03,-0.0439276485788113
2003-04,0.0131004366812228
2003-05,0.0212765957446807
2003-06,-0.0228013029315962
2003-07,-0.0091428571428571
2003-08,-0.0108508014796546
2003-09,-0.0505050505050505
2003-10,0.0121293800539084
2003-11,-0.0117216117216116
2003-12,-0.0257606780629493
2004-01,-0.0132802124833997
2004-02,-0.0410639290713952
2004-03,-0.0481319421070346
2004-04,-0.08353929807217
2004-05,-0.0450225112556277
2004-06,-0.0205128205128205
2004-07,-0.1145113524185587
2004-08,-0.0617055696787612
2004-09,-0.0120554550934297
2004-10,-0.0319702602230482
2004-11,0.0117982099267699
2004-12,-0.0065359477124182
2005-01,-0.0835509138381199
2005-02,-0.0389027431421447
2005-03,-0.0719160104986876
2005-04,-0.1084375
2005-05,-0.0077120822622108
2005-06,-0.0191103789126854
2005-07,0.0075471698113207
2005-08,-0.0582278481012658
2005-09,-0.0379543261498873
2005-10,-0.0749999999999999
2005-11,-0.0123711340206186
2005-12,-0.0363901018922853
2006-01,0.0057092665788318
2006-02,-0.0390707497360085
2006-03,-0.0084033613445378
2006-04,-0.0378057820607857
2006-05,-0.0891962795134748
2006-06,-0.0485436893203884
2006-07,-0.0750670241286862
2006-08,-0.021978021978022
2006-09,-0.0243137254901961
2006-10,-0.0027932960893854
2006-11,-0.0173674588665447
2006-12,-0.0247340766371909
2007-01,-0.0209643605870021
2007-02,-0.0383371824480368
2007-03,-0.0268324607329843
2007-04,-0.0193208430913349
2007-05,-0.0125739644970414
2007-06,-0.0417827298050138
2007-07,-0.0860433604336042
2007-08,-0.0465768799102133
2007-09,-0.0240452616690239
2007-10,-0.0343359818388195
2007-11,-0.1113430758524703
2007-12,-0.0551724137931033
2008-01,-0.1089430894308942
2008-02,-0.0781079607415485
2008-03,-0.0518518518518519
2008-04,-0.0276923076923076
2008-05,-0.0197323030219399
2008-06,-0.1458860895317395
2008-07,-0.0507246376811593
2008-08,-0.0168067226890757
2008-09,-0.1538461538461538
2008-10,-0.2750000000000001
2008-11,-0.2033598880037331
2008-12,-0.0317848410757946
2009-01,-0.1139896373056994
2009-02,-0.1638612160769494
2009-03,0.0187284376540168
2009-04,0.067249863313286
2009-05,-0.018058690744921
2009-06,-0.034525277435265
2009-07,0.0227777777777777
2009-08,-0.0208333333333333
2009-09,0.0031142946122704
2009-10,-0.0981772990886495
2009-11,-0.0222133333333333
2009-12,0.0249840865690642
2010-01,-0.0607287449392712
2010-02,0.0031967451322292
2010-03,0.0364244237198663
2010-04,0.0160840308550795
2010-05,-0.1055276381909547
2010-06,-0.0999999999999999
2010-07,0.0272792534099066
2010-08,-0.1013151485630785
2010-09,0.0756183745583038
2010-10,0.0112597911227154
2010-11,-0.0060493252675662
2010-12,0.038
2011-01,-0.0226628895184136
2011-02,0.0085383048723171
2011-03,-0.0171108917407041
2011-04,-0.0150762094102053
2011-05,-0.0525028768699653
2011-06,-0.0482832618025752
2011-07,-0.0625535561268209
2011-08,-0.1237113402061856
2011-09,-0.1394362017804153
2011-10,0.0704983012457531
2011-11,-0.0435865504358654
2011-12,-0.0256410256410256
2012-01,0.0411899313501145
2012-02,0.0
2012-03,-0.002390438247012
2012-04,-0.0402880164580833
2012-05,-0.1037735849056603
2012-06,0.0061224489795916
2012-07,-0.03601756954612
2012-08,-0.0046565774155994
2012-09,0.004932502596054
2012-10,-0.045166250240246
2012-11,-0.0268199233716475
2012-12,-0.0010580890911016
2013-01,0.0332182206873867
2013-02,-0.0161764705882352
2013-03,0.0152455238432902
2013-04,-0.0298675683291068
2013-05,0.0094240837696335
2013-06,-0.0233291298865069
2013-07,0.039745627980922
2013-08,-0.0518975024326953
2013-09,0.0239352640545142
2013-10,0.0054503216583272
2013-11,0.0086767895878525
2013-12,-0.002301495972382
2014-01,-0.055052790346908
2014-02,0.0135474159558455
2014-03,-0.0169194865810967
2014-04,-0.0527777777777778
2014-05,-0.0143572621035058
2014-06,0.0109642957548496
2014-07,-0.0674132977777778
2014-08,0.0163505559189012
2014-09,-0.0665557404326122
2014-10,0.0111642743221689
2014-11,-0.0194264569842739
2014-12,-0.0072668550666128
2015-01,-0.0651491473513065
2015-02,0.0271012006861064
2015-03,-0.0174999999999999
2015-04,-0.03125
2015-05,-0.0142084942084942
2015-06,-0.0258377069035122
2015-07,-0.0467861827721906
2015-08,-0.06804867057233
2015-09,-0.0648997134670487
2015-10,0.0276679841897233
2015-11,-0.0047115933752143
2015-12,-0.0671993443966401
2016-01,-0.0963636363636364
2016-02,-0.019280205655527
2016-03,0.0434906196702671
2016-04,-0.0009845749917951
2016-05,-0.0128205128205128
2016-06,-0.0248447204968943
2016-07,0.0260646108663729
2016-08,-0.007843137254902
2016-09,-0.0092219768801141
2016-10,-0.0524846454494696
2016-11,0.0548134060921974
2016-12,0.0041017227235438
2017-01,-0.0127342967520389
2017-02,-0.008
2017-03,-0.0161852260701964
2017-04,-0.0042203224759225
2017-05,-0.0379644588045234
2017-06,0.0056818181818181
2017-07,-0.0103092783505154
2017-08,-0.0373529411764707
2017-09,0.0384615384615385
2017-10,-0.008
2017-11,0.0097697138869505
2017-12,-0.0205128205128204
2018-01,0.0018394429115753
2018-02,-0.0582226762002042
2018-03,-0.0070304653498494
2018-04,-0.0125827814569535
2018-05,0.0175438596491226
2018-06,-0.0112157717340772
2018-07,-0.0038093468363838
2018-08,0.000763953462991
2018-09,-0.0360142676331837
2018-10,-0.1129632913637169
2018-11,-0.0113759479956663
2018-12,-0.1350582622258922
2019-01,0.0785743479972651
2019-02,0.0273286052009456
2019-03,-0.0427807486631016
2019-04,0.0122109358115409
2019-05,-0.0989010989010988
2019-06,0.0431910569105691
2019-07,-0.0118562430529824
2019-08,-0.0714948932219127
2019-09,0.0164835164835164
2019-10,-0.0054662540657752
2019-11,0.0108018280016617
2019-12,0.008615531889434
2020-01,-0.0551257253384913
2020-02,-0.1110497237569061
2020-03,-0.2508903838543728
2020-04,0.1066536203522505
2020-05,0.0166984732824426
2020-06,0.0044368600682593
2020-07,-0.0053488372093022
2020-08,0.0174342583175941
2020-09,-0.0562109646079111
2020-10,-0.0105374077976817
2020-11,0.12118827464096
2020-12,0.0395290159798149
2021-01,0.0029933718195422
2021-02,0.050921861281826
2021-03,0.0218395632087358
2021-04,0.008505467800729
2021-05,0.0012397585166019
2021-06,-0.0153374233128833
2021-07,-0.0260557053009884
2021-08,0.0030433679939132
2021-09,-0.0482643073074117
2021-10,0.0198265704945992
2021-11,-0.0453524921418948
2021-12,0.0254476908576815
2022-01,-0.0707317073170731
2022-02,-0.0133122028526149
2022-03,-0.0068376068376068
2022-04,-0.082175925925926
2022-05,-0.0050257902393863
2022-06,-0.0837988826815643
2022-07,0.0782498948254102
2022-08,-0.0245155764907396
