Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
PRZV_V8-L^I10,2.530864197530864,-1.0,0,-1,1
FZFD_B6-L^A23,-0.0627705627705628,0.0,0,0,1
FTBY_C7-L,-0.0630422209369577,0.0,0,0,1
NEYF_42-L^A21,-0.063063063063063,0.0,0,0,1
FYUT_L0-L,-0.0632411067193674,0.0,0,0,1
NVPQ_57-L,-0.0640809443507588,0.0,0,0,1
LMHU_17-L,-0.0641025641025642,0.0,0,0,1
OFWB_27-L,-0.0641509433962264,0.0,0,0,1
NKSB_C1-L,-0.0648148148148148,0.0,0,0,1
MQWF_93-L,-0.0649842271293374,0.0,0,0,1
PVEA_T8-L^J14,-0.0625,0.0,0,0,1
FZHF_20-L,-0.0652173913043477,0.0,0,0,1
FSHK_54-L,-0.0655737704918033,0.0,0,0,1
NEVV_35-L^L16,-0.0657894736842106,0.0,0,0,1
NBGQ_54-L,-0.0658307210031348,0.0,0,0,1
OFVD_53-L^A13,-0.065934065934066,0.0,0,0,1
FTHF_97-L,-0.0660377358490567,0.0,0,0,1
FZAP_79-L,-0.0665322580645161,0.0,0,0,1
FSVI_23-L^B17,-0.0666666666666665,0.0,0,0,1
PSES_02-L^L16,-0.0666666666666665,0.0,0,0,1
FTTX_H2-L,-0.0671641791044777,0.0,0,0,1
LPGU_S9-L^G22,-0.0655021834061134,0.0,0,0,1
LZOI_36-L,-0.0625,0.0,0,0,1
LYWA_42-L,-0.0625,0.0,0,0,1
FSQI_48-L^J16,-0.061633281972265,0.0,0,0,1
QBE_P7-L,-0.0558839333691563,0.0,0,0,1
LLJR_71-L,-0.0559210526315788,0.0,0,0,1
FVVT_39-L,-0.0561797752808989,0.0,0,0,1
LLKY_68-L,-0.0564102564102563,0.0,0,0,1
PJQL_38-L^H15,-0.0564102564102563,0.0,0,0,1
PKHU_90-L^C17,-0.0566037735849057,0.0,0,0,1
POCM_H6-L^L19,-0.0578947368421052,0.0,0,0,1
FUEY_93-L^H15,-0.0581395348837208,0.0,0,0,1
LWMJ_01-L^G14,-0.0588235294117646,0.0,0,0,1
FTTP_25-L,-0.0588235294117647,0.0,0,0,1
LTCY_48-L^H16,-0.0588235294117647,0.0,0,0,1
LWFG_88-L,-0.0588235294117647,0.0,0,0,1
MQBG_00-L^E19,-0.0588235294117647,0.0,0,0,1
PKHE_73-L^L12,-0.0588235294117647,0.0,0,0,1
PNOP_41-L^I13,-0.0588235294117647,0.0,0,0,1
LLFH_45-L,-0.0595238095238094,0.0,0,0,1
FTGU_Q3-L,-0.06,0.0,0,0,1
FSXI_Z5-L,-0.0603448275862067,0.0,0,0,1
FVWF_01-L,-0.0612691466083151,0.0,0,0,1
FZEX_M2-L,-0.0615384615384615,0.0,0,0,1
LLEH_07-L,-0.0616246498599438,0.0,0,0,1
PRWG_B9-L,-0.0673076923076924,0.0,0,0,1
FZGS_60-L,-0.0555555555555554,0.0,0,0,1
MGZC_H9-L^D19,-0.0677966101694914,0.0,0,0,1
NNCH_25-L^C13,-0.0689655172413792,0.0,0,0,1
XIL_K6-L^I20,-0.0778443113772454,0.0,0,0,1
LLPQ_X4-L,-0.0780399274047186,0.0,0,0,1
NRZG_18-L,-0.078740157480315,0.0,0,0,1
FTBK_21-L,-0.08,0.0,0,0,1
OVJK_17-L,-0.08,0.0,0,0,1
OQCN_54-L^C15,-0.0807174887892377,0.0,0,0,1
LLKM_94-L^A20,-0.0811965811965811,0.0,0,0,1
FTAG_01-L,-0.0818181818181819,0.0,0,0,1
MQVH_61-L,-0.0822429906542054,0.0,0,0,1
MCCB_61-L^G20,-0.0777777777777778,0.0,0,0,1
LJZZ_94-L^L11,-0.0833333333333332,0.0,0,0,1
FSUE_08-L,-0.0847457627118642,0.0,0,0,1
NNZM_V3-L,-0.0847457627118642,0.0,0,0,1
FSDF_86-L,-0.0860420650095602,0.0,0,0,1
LXMS_34-L^G20,-0.0869565217391304,0.0,0,0,1
FSBV_B3-L,-0.0881542699724518,0.0,0,0,1
OFWA_81-L,-0.088235294117647,0.0,0,0,1
LUHP_34-L,-0.0885167464114832,0.0,0,0,1
MSPT_W9-L,-0.0886075949367088,0.0,0,0,1
LQFY_95-L^F11,-0.088888888888889,0.0,0,0,1
