Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
LXWG_56-L^H13,0.1011904761904762,0.0,0,0,0
FSRI_58-L,-0.0251572327044025,0.0,0,0,0
NLY_Z9-L^I09,-0.0260586319218241,0.0,0,0,0
BDAJ_H9-L,-0.0283224400871459,0.0,0,0,0
BBOU_00-L,-0.0302267002518892,0.0,0,0,0
BBNH_32-L^L97,-0.0318471337579617,0.0,0,0,0
YIE_96-L^E16,-0.0324909747292417,0.0,0,0,0
XDI_Y7-L^L03,-0.0347003154574132,0.0,0,0,0
BWQW_65-L^I10,-0.0354609929078012,0.0,0,0,0
FSXR_02-L^A06,-0.0370370370370369,0.0,0,0,0
FTLO_27-L^C20,-0.0416666666666667,0.0,0,0,0
ZTK_23-L,-0.0421940928270042,0.0,0,0,0
BDRV_05-L^D00,-0.0432242990654206,0.0,0,0,0
NVJ_39-L^G03,-0.0161344537815125,0.0,0,0,0
VDN_07-L^F99,-0.044392523364486,0.0,0,0,0
ZVH_33-L^B99,-0.0562130177514792,0.0,0,0,0
FTWF_69-L^D08,-0.059322033898305,0.0,0,0,0
FSJV_53-L^B01,-0.0632911392405063,0.0,0,0,0
FRYS_87-L^G99,-0.0645161290322581,0.0,0,0,0
FRZT_W1-L^G94,-0.072595281306715,0.0,0,0,0
QBD_36-L^L93,-0.074074074074074,0.0,0,0,0
FSET_80-L,-0.074380165289256,0.0,0,0,0
FSRH_90-L^J04,-0.0956521739130434,0.0,0,0,0
HRG_P6-L,-0.0997963340122199,0.0,0,0,0
FTLX_46-L^H10,-0.1234567901234569,0.0,0,0,0
FUBX_Q0-L^D09,-0.1325757575757575,0.0,0,0,0
FSDV_69-L^F19,-0.1397962767825781,0.0,0,0,0
ISS_97-L^L07,-0.0481171548117155,0.0,0,0,0
FSFM_82-L,-0.0160142348754448,0.0,0,0,0
BCYN_75-L^D01,-0.1249999999999998,0.0,0,0,0
SZI_08-L^H07,-0.006651884700665,0.0,0,0,0
MQFB_07-L,-0.0074626865671642,0.0,0,0,0
FTTH_87-L^H98,0.0894736842105263,0.0,0,0,0
FSDJ_J4-L,0.0865671641791046,0.0,0,0,0
FTTO_38-L,0.0763358778625953,0.0,0,0,0
FTRZ_42-L^K97,0.0698412698412698,0.0,0,0,0
FTSJ_24-L,0.0636363636363634,0.0,0,0,0
FTTP_25-L,0.0615384615384613,0.0,0,0,0
FTSS_80-L,0.0571428571428571,0.0,0,0,0
FSFF_18-L^I02,0.0555555555555553,0.0,0,0,0
FTJJ_08-L^H12,0.0555555555555553,0.0,0,0,0
FSBR_F1-L,0.0526315789473683,0.0,0,0,0
FSXX_00-L,0.0454545454545451,0.0,0,0,0
STL_65-L,0.0319148936170212,0.0,0,0,0
BALZ_07-L^I10,0.0882352941176469,0.0,0,0,0
BLNV_40-L^F19,0.0267857142857141,0.0,0,0,0
FTOG_39-L^B08,0.0315457413249211,0.0,0,0,0
FTOF_23-L^J97,-0.002808988764045,0.0,0,0,0
XKG_55-L^H00,0.0,0.0,0,0,0
LXLD_81-L,0.0,0.0,0,0,0
FRYP_57-L^G05,0.0,0.0,0,0,0
