Firm Name,Momentum_1,Long Short,Cluster Index
EMG,0.1389139389212506,-1,1
AAL,0.2418420222000104,1,1
BNZL,-0.0386703465895371,-1,2
WIN,-0.0350854479544276,-1,2
IMB,-0.0287175254247752,-1,2
GSK,-0.0224912722435021,-1,2
SRP,0.0027308905737593,-1,2
ULVR,0.0030256958724799,-1,2
SSE,0.007293301448652,-1,2
BBY,0.0125682470710899,-1,2
TET,0.0147391143040236,-1,2
VP,0.0166684065838464,-1,2
PZC,0.0194190188580458,-1,2
CNA,0.0199385047544935,-1,2
CLDN,0.030887222476406,-1,2
DGE,0.0316463769723525,-1,2
SDR,0.0385531370038414,-1,2
NG,0.0394155410103764,-1,2
CDFF,0.0454544457628121,-1,2
TSCO,0.0468487145812561,-1,2
UU,0.047122982655863,-1,2
STJ,0.0476190476190476,-1,2
ESKN,0.0478686744220044,-1,2
SPX,0.0490702421182491,-1,2
BAF,0.0526315789473683,-1,2
MACF,0.0526315789473683,-1,2
ZTF,0.0530895394297701,-1,2
BP,0.0536914626198679,-1,2
SBRY,0.0539685499409536,-1,2
SVT,0.0540543643617783,-1,2
GRG,0.055398127122938,-1,2
REL,0.0582859216119255,-1,2
CTO,0.0704237522466473,-1,2
HLMA,0.0786413961343592,-1,2
SN,0.0803817358911822,0,2
BA,0.0875186243760473,1,2
RAT,0.091142389353642,1,2
RCDO,0.0917993003469883,1,2
RCP,0.0975900391527442,1,2
SGE,0.107336000137346,1,2
ABF,0.1112844358379754,1,2
MGNS,0.1213703178837388,1,2
PNN,0.1267436694802308,1,2
HLCL,0.1269198650173124,1,2
BCPT,0.1292810090225093,1,2
WTB,0.134920527718334,1,2
RR,0.1374102851546896,1,2
FSTA,0.1400961104342288,1,2
BMS,0.1409579503144786,1,2
WPP,0.1491717638857601,1,2
MTO,0.1494643982356649,1,2
GPE,0.1553783895122009,1,2
COST,0.1668904852244224,1,2
HSBA,0.1734657627520055,1,2
MER,0.1765349852475868,1,2
LWDB,0.1770438194898627,1,2
FGP,0.1796894943259614,1,2
HEAD,0.1833336203482065,1,2
DCC,0.1853428180642133,1,2
PRU,0.2119233117323191,1,2
HAS,0.220725784692868,1,2
INF,0.2527997780356152,1,2
IMI,0.271167920309006,1,2
BRBY,0.3052604667154481,1,2
DPLM,0.3225025978255811,1,2
HILS,0.3821718691607167,1,2
SXS,0.3854239067220812,1,2
LFI,0.0,-1,3
COA,0.0545265888456552,-1,3
BOY,0.1287164076163263,-1,3
GLE,0.1310525530963082,-1,3
BT-A,0.1528780466780166,-1,3
LIO,0.1703337453646478,-1,3
GNC,0.1944163079260572,-1,3
HMSO,0.2021231847771658,-1,3
LAND,0.221848027214488,-1,3
CFYN,0.2545468270928179,-1,3
GKP,0.2765955832995173,-1,3
LAS,0.2857370327614348,-1,3
LGEN,0.305772637282484,-1,3
IPO,0.3142737896494159,-1,3
SYNT,0.3333333333333332,-1,3
AV,0.3542311812250462,-1,3
API,0.3589074602527518,-1,3
BISI,0.3809422686041925,-1,3
NEX,0.3876891266533198,-1,3
KCT,0.3978061032703415,1,3
TTG,0.4375000000000002,1,3
XAR,0.469575970990798,1,3
SHI,0.4918105728991291,1,3
MGAM,0.492599860991864,1,3
TOWN,0.5017086378213553,1,3
RIII,0.5227238040888913,1,3
CAU,0.5300024293465055,1,3
LLOY,0.5436550892277241,1,3
GFTU,0.5690810300023623,1,3
RSW,0.5806754221388366,1,3
SMDS,0.5980248164092175,1,3
AGR,0.6051105320669077,1,3
ICP,0.6166305678500801,1,3
IQAI,0.6166881690435513,1,3
VID,0.6183400094758151,1,3
RWI,0.6229508762008538,1,3
ITV,0.6249894255985111,1,3
AVON,0.6575284962381736,1,3
BATS,0.0,-1,4
RKT,0.0072803921866793,1,4
PRV,-0.1841033021832113,-1,5
IAG,0.006802266786239,-1,5
MSLH,0.0427068037200195,-1,5
HCFT,0.0833300728521906,-1,5
SMJ,0.091600730371272,-1,5
QRT,0.0931704726500264,0,5
BLND,0.117452896494635,1,5
III,0.1437392795883363,1,5
CLI,0.1729354257782351,1,5
DLN,0.2352956474076086,1,5
MTVW,0.5454542748317708,1,5
OXIG,0.3954553461335213,-1,6
CGS,0.4046447100857104,0,6
WIL,0.4285846644183373,1,6
PSON,0.0206589152969811,-1,7
HFD,0.1325483668513112,1,7
OXB,0.8251301924771313,-1,8
HWDN,1.0758470624805718,1,8
JMAT,0.1289718738244383,-1,9
STAN,0.2018141607217867,1,9
REDD,1.050542547115934,-1,10
RCH,1.360002732987155,1,10
RS1,0.0,-1,11
SHED,0.0,0,11
TRD,0.0,1,11
