firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48,mom49
21020,-0.403850055,-0.171320091,-0.942761726,0.0,6.3445167696,2.5686838661,-0.110357049,0.0719100761,0.030850858,0.0422346656,0.0716079855,-0.041984822,-1.353236327,0.0605164795,0.0419848219,47.0,0.0028176688,0.2015579357,0.7235969314,0.6021364247,-2.109827499,0.062454864,0.0494001629,-0.012191975,0.0688801514,0.5338135466,0.0,0.9121330106,0.3621569944,0.8176891508,0.4289939394,2.2265106922,19.855149502,0.0047938773,0.0,1.0,1.0,1.0,0.0,-0.016455512,6.0,0.2485380201,0.1109336544,0.1132810034,-0.3152056,-1.678154108,0.0095073088,5827.0706931,0.1173033624,16.053884717,0.001890594,0.0070622098,-0.053243848,0.7214294646,0.1989170578,0.0129869292,1.0,0.0031545741,0.1916164174,-0.099404132,2.0,18.549451707,10.314954637,0.0,0.0679542795,0.0259993606,0.0359289875,0.2606585086,8.3526542343,5.482969e-11,2.5932346e-09,2.1019809752,4.41832402,-0.009308589,0.081518081,-0.202676672,-0.164645557,-0.0525164113785558,0.0244479495268139,-0.2730833799664242,-0.3079381992541289,-0.2882191780821918,-0.2469565217391304,-0.2112932604735883,-0.2767260579064587,-0.2656868287167891,-0.3234374999999999,-0.3669590643274854,-0.3485456369107322,-0.3626104023552502,-0.3875530410183876,-0.4641089108910891,-0.4019337016574585,-0.4564853556485355,-0.3796561604584527,-0.2434478741991846,-0.176284083703234,-0.0806794055201698,0.1515957446808511,0.0569568755085436,-0.0045977011494253,0.1681654676258994,-0.0061208875286916,0.2371428571428571,0.0815986677768527,0.0656275635767023,-0.3181102362204724,-0.5160208643815201,-0.5470711297071129,-0.5480167014613778,-0.5678642714570858,-0.5183537263626251,-0.5062713797035348,-0.5742379547689282,-0.6016559337626495,-0.5229526257803893,-0.6199531889994149,-0.5909949622166246,-0.6354195902329498,-0.6368465194296897,-0.5954531298660853,-0.6765438247011952,-0.6297035347776511,-0.6857004597144931,-0.679100790513834,-0.6714719271623673
11499,0.9373560542,0.0065345568,-3.795923113,0.0,0.9634117975,1.4853515033,0.0372806617,-0.00743357,0.247284851,-0.009585207,-0.025326491,-0.028418537,-8.325385694,0.0609372626,0.0284185367,42.0,0.0135007199,0.0,0.0257237881,-0.163741047,-0.06062699,0.3670876644,0.0213776724,0.0177766542,0.0093556632,0.33021047,0.0,1.6198397395,-0.034584873,1.0329519647,-0.063695708,10.130957962,4.3223853529,0.0529601379,0.0,0.0,1.0,0.0,0.0,0.4970837569,5.0,-0.025791222,-0.019000614,-0.224334088,0.5866672646,-1.989054319,0.1543045579,-10881.41507,0.0363924557,12.936882586,0.0040442949,0.009572572,0.0211265232,0.1292652697,0.0735953202,-6.2949e-05,3.0,0.016722408,1.1573023659,0.1339410171,2.0,13.438973552,1.6834354635,0.0,0.0470274799,0.0264160161,0.0669901644,0.5752565429,4.6469082004,9.6807036e-09,1.4074634e-08,1.3184493759,1.7383087568,-0.017821738,0.065104215,0.8804528413,-0.094673069,0.2851612903225808,0.6655518394648829,0.5910543130990418,1.0968421052631585,0.8142076502732241,0.8513011152416359,0.5784469096671951,0.5987158908507224,0.679595278246206,0.4476744186046513,0.4147727272727273,0.3192052980132451,0.4147727272727273,0.3910614525139666,0.305373525557012,0.3643835616438358,0.2559899117276167,0.2146341463414636,0.4372294372294374,0.4310344827586208,0.3459459459459459,0.4067796610169492,0.366255144032922,0.1752212389380532,0.4865671641791045,0.5113808801213962,0.8757062146892658,0.837638376383764,1.132762312633833,0.4755555555555557,0.3105263157894737,0.3002610966057442,0.2655654383735706,0.4518950437317786,0.4259126700071582,0.4330935251798562,0.0790899241603466,0.0385818561001043,0.1254237288135595,0.2835051546391753,0.3833333333333335,0.3070866141732284,0.4476744186046513,0.4755555555555557,0.1985559566787003,0.338709677419355,0.2639593908629443,0.1800947867298579,0.4497816593886463
27991,0.7409129344,0.077616344,-82.66880877,0.0475578241,2.004858315,0.4771783129,0.0296460923,0.0990389263,0.0727349839,0.0021209002,0.1201414839,-0.011483726,-0.38998901,0.1078858651,0.011483726,47.0,0.0015643575,-0.025555924,0.0604555585,-0.114566919,-0.022199692,0.0392003685,-0.018570872,0.0823679982,0.0484062936,0.4295613531,0.0,0.8828774371,0.0023170795,0.673888036,0.0610603926,381.5663557,7.5993259401,0.083941858,0.0,0.0,0.0,0.0,0.0,0.2133434561,5.0,-13.7655055,-0.036889562,-0.256952913,0.3734897688,-1.18164662,-0.02449923,-4896.705132,0.0264525406,15.997184263,-0.000943519,0.0074011234,0.0277059372,0.0074310983,0.0012972036,-0.136111078,1.0,0.0004102845,0.7035318497,0.0370627228,4.0,16.346632451,1.5249808497,0.0,0.0392212681,0.0166072561,0.0218860184,0.3299009891,2.7721881041,2.173245e-10,1.2950739e-08,0.8843088197,0.7820020885,0.0145181625,0.038298929,-0.18926889,0.064958637,0.025588675649925,0.0304978118161924,-0.0296200901481006,0.0582865168539323,-0.0352112676056337,0.0638147677537765,0.0824594167504668,0.0674316475421445,0.1583397386625671,0.168398201271515,0.0413211719181867,-0.0201560468140443,-0.0981448234590066,-0.08076125411736,-0.1091274532986522,-0.1098641464855287,-0.0737553779963122,0.0775060775060774,0.001328903654485,-0.0575359599749845,-0.0794135613927916,-0.0762535245801152,0.0107310529845741,0.0272665303340149,-0.093042850264805,0.0281075180788645,-0.0327342747111683,-0.0213014677230809,-0.0058055152394776,-0.1580064811710806,-0.2286825673047395,-0.1621260980762816,-0.1377732005950338,-0.1994262643433915,-0.2237560523333677,-0.2094218864757109,-0.1739750054812541,-0.1991710064831545,-0.1976360345011181,-0.2090899548651201,-0.2116551579828416,-0.1961809259654363,-0.1449160236041762,-0.1156103286384977,-0.156781557743957,-0.0838905775075988,-0.0483708007072494,-0.040738383195417,-0.0631605122466743
10517,0.2668474945,0.0956605975,9.0465770838,0.0,0.3701230144,1.0517925053,0.223055631,0.2310278396,1.0746117969,-0.166590376,1.8446846662,-0.001635839,-0.009870379,0.0966048039,0.0016358388,40.0,0.0,0.0829764454,0.0778094619,-0.346222959,-0.002891637,2.070610687,-0.098204516,0.124220057,-0.311040262,0.442858806,0.0,26.93370206,0.3128595727,26.93370206,0.3128595727,15.737751162,13.393819053,1.5849950351,0.0,1.0,0.0,0.0,0.0,2.5709567443,5.0,9.3670197233,0.62386071,-0.314751288,-0.208360336,-19.03776292,-0.041503121,-2715.219082,0.1037391425,13.800548986,-0.010654174,0.0123887199,0.0308030873,-0.012617174,0.0861342406,-0.076920677,0.0,-0.011515152,-0.122786603,0.0040783398,5.0,15.03335949,3.2447917708,0.0,0.0929411724,0.0349417972,0.0439702443,0.5418531241,6.9325679734,2.2810703e-09,7.8251668e-09,2.0602000609,4.2444242908,0.0137379707,0.0790836458,0.0276045773,-0.279645858,0.0065146579804558,0.1236363636363635,-0.3648509763617678,-0.2995844352096714,-0.3555787278415016,-0.3949086161879895,-0.5342878673700076,-0.589004655287076,-0.5890957446808511,-0.5416563658838072,-0.5586765055939062,-0.6081994928148775,-0.5764222069910898,-0.614793268231872,-0.6483308042488619,-0.6360424028268552,-0.5717255717255718,-0.6292,-0.6070368800339128,-0.6558381288286617,-0.7053869378674718,-0.6452353616532721,-0.6727272727272727,-0.6682769726247988,-0.6446914526638559,-0.5916299559471365,-0.4976971010566242,-0.4189909119398308,-0.1861281826163302,-0.528604118993135,-0.6876684636118598,-0.6753633339170022,-0.6825342465753425,-0.7525690644601628,-0.711484593837535,-0.7108095460926533,-0.7059476605868358,-0.6980947728383,-0.6518963574915508,-0.6670856527204165,-0.6475285171102663,-0.6585006446859458,-0.6296444266879745,-0.5590963139120095,-0.6038461538461539,-0.6066199872692553,-0.6595666544252663,-0.6271118262268705,-0.571923343338721
20482,0.1442018968,0.0284802975,18.668445768,0.0130298066,0.1577754511,0.173495802,0.133626883,0.0364999724,0.364558637,-0.004035614,-0.009432292,-0.046864847,-0.489605431,0.0424244059,0.0468648473,47.0,0.0019628547,0.0366972477,0.2446544152,0.2332730619,0.0080928376,0.3498813291,0.0653134547,0.0105860947,0.092057101,0.307436619,0.0,1.8495993895,0.0774022764,1.4560854636,0.1237027425,4.2028490584,6.6402034839,0.269547874,0.0,0.0,0.0,0.0,0.0,0.790477062,8.0,3.8870522759,0.0790206207,-0.141883229,-0.130839025,-3.590276583,0.1340303276,239993.37241,0.0345323743,19.049682361,0.002388459,0.0272676909,0.0570072601,0.0054343812,0.1251987817,-0.011946942,0.0,0.0030372757,0.1418595753,0.0344562186,6.0,18.842082541,0.7245269391,0.0,0.0479590222,0.0155229308,0.0192552338,0.3164418261,1.151349805,2.290266e-11,3.3720637e-08,0.4967909436,0.2468012416,0.2759137341,0.0339433567,-0.01704155,-0.338507523,-0.056872473355384,-0.0552231937413714,-0.1260854759066915,-0.0955947136563876,-0.1327306522473808,-0.1489802686121704,-0.1946493017417228,-0.2706409499331427,-0.1838276218494076,-0.2035844518581735,-0.1310420722932361,-0.1877027775579647,-0.1515126467184658,-0.1145518847580436,-0.1200171453064723,-0.1451532311792137,-0.1434412550066756,-0.1430121890131908,-0.1694311837527308,-0.0624714585806922,-0.0514692293476251,-0.023404052896965,-0.0567858127354589,-0.0623001735635333,0.0199721780604134,0.1227168325494914,0.0814369995785926,0.1146704311000108,0.3008490685591181,0.3325976892119953,0.177989442276796,0.1817867833294957,0.2012873025160912,0.2277239564645379,0.2268435520497191,0.203117674636662,0.1785304247990817,0.2205707491082047,0.3483515040063052,0.290221216691805,0.2840880660495373,0.3224684359701109,0.4065497396547,0.4191898244158718,0.3862255232950711,0.4889759210908038,0.3992639040348964,0.5357570317175344,0.5662191028379615
60038,0.6496165019,0.1150873479,4.2745612224,0.0,0.5676580618,1.5345653927,0.0927891917,0.1122071042,0.5301577768,0.0545073375,0.0030677131,0.06208395,0.6235354423,0.0433263075,0.06208395,47.0,0.0207651309,0.1847826087,0.1102723731,-0.149102742,-0.023384487,0.1490959973,-0.099503093,0.0719197333,0.2290643536,0.5063241507,0.0,4.6979531443,0.1340545076,2.0566707768,0.2597194252,37.598182944,5.3209432804,0.2632557171,0.0,0.0,1.0,0.0,0.0,1.0831047898,5.0,-0.011098578,-0.11290677,0.0836200434,0.1210600821,1.0749394888,0.0089072106,-3636.975465,0.0495151733,11.335099401,0.0063892942,0.0178864232,0.0352050197,0.1069499822,0.0098979276,0.0297005554,1.0,-0.003473319,0.821867354,0.0414549538,5.0,10.791564589,0.4623290901,0.0,0.0662366003,0.0279312687,0.0325333771,0.6503203673,1.0916687072,1.7440408e-07,4.8765561e-08,0.2968198188,0.0881020048,0.5991066681,0.0489019569,-0.205823068,-0.155239584,-0.0017361111111111,-0.0922008209662141,-0.1180981595092024,-0.1285237950894211,-0.1481481481481481,-0.1287878787878787,-0.1287878787878787,-0.1468842729970326,-0.1775633562280623,-0.222972972972973,-0.1218692730604765,-0.2888943853574078,-0.3203309692671394,-0.354802513464991,-0.3120363723378798,-0.3568232662192394,-0.2710446247464503,-0.1792749072223808,-0.0832270408163264,-0.0458015267175572,-0.1319444444444444,0.0195035460992907,0.2484746896183358,0.3044464609800363,0.3267189663128749,0.2510879025239338,0.3440860215053762,0.3242745278673422,0.4183522446965959,0.2381567614125754,0.2024257632789627,0.2084909625893232,0.2956286615592609,0.3915105754803736,0.4358702872240008,0.4169541646131098,0.3822115384615383,0.2732506643046946,0.4389389389389388,0.3909046927914852,0.796875,0.676384839650146,0.7205266307600238,1.0175438596491229,0.796875,0.6561059907834101,0.3510338345864661,0.3115875912408758,0.3182026593305824
10779,0.8032451933,-0.04188853,-0.652478743,0.0351410537,0.437527051,1.1171259719,-0.022384123,0.3439583889,0.4709255802,0.3466272379,0.1871575571,0.1047169275,2.7048794827,-0.155191956,0.1047169275,44.0,0.1715391181,0.1894736842,0.0277532341,-0.244903741,-0.119013271,0.2004313444,-0.037661112,0.2415844225,0.4481442017,0.58492857,0.0,3.0705669976,0.1810160985,1.6774431772,0.0467156964,4.2877126654,5.5126989914,-0.018757828,0.0,0.0,1.0,0.0,0.0,0.7814775351,2.0,-0.983719925,-0.135547428,-0.535418721,0.6601601056,-0.987443385,-0.036727163,-18801.92399,0.0740556467,10.75525768,-0.003505363,-0.091979881,-0.150293026,0.0173087947,0.1231924883,-0.000473198,0.0,-0.137667372,3.2847646805,-0.094059583,3.0,9.0447414534,0.2534738577,0.0,0.105660364,0.0480842417,0.0743882327,1.2631196799,1.1592744294,2.2725074e-06,8.2152986e-08,1.1395543606,1.2985841408,0.0554468643,0.0733941476,-0.096732029,-0.218824228,-0.1309454545454546,-0.0981509433962264,-0.0772586872586872,0.0345887445887445,-0.0627843137254902,0.0257081545064377,0.0213247863247862,-0.0083813949628646,0.0669196428571428,-0.1898644067796611,-0.1540176991150443,-0.2623765432098766,-0.260092879256966,-0.2413015873015873,-0.388772378516624,-0.4815835140997831,-0.4282535885167464,-0.4323277909738717,-0.2970882352941176,-0.2112541254125411,-0.2164262295081966,-0.1953198653198654,-0.181541095890411,-0.2164262295081966,-0.2364536741214057,-0.2950147492625369,-0.1495017793594306,-0.1525177304964539,0.4396987951807229,0.0459080962800875,-0.1614385964912281,-0.2290645161290323,-0.2177086743044191,-0.3309350503919374,-0.288720238095238,-0.3872051282051282,-0.3872051282051282,-0.4442093023255814,-0.3949620253164557,-0.4099012345679013,-0.4403044496487119,-0.3840463917525774,-0.4099012345679013,-0.3626933333333333,-0.341625344352617,-0.4069727047146403,-0.4099012345679013,-0.371078947368421,-0.3267887323943662
61487,1.3242723401,0.098156632,-2.226864802,0.0339518902,1.7695688845,9.2334105328,0.0595244328,0.2650892848,0.1676542184,0.0261545712,0.4569971787,-0.206108304,-5.815780619,0.5686273686,0.2061083039,48.0,-0.001174559,-0.022038567,0.9807907107,0.7055336077,0.1586750368,0.2080631431,0.144722569,0.031091844,0.0757518847,0.725098849,0.0,1.4687841042,-0.102748708,1.3669514169,-0.068947889,18.871231958,14.042949763,0.1753400551,0.0,0.0,1.0,0.0,0.0,0.3280591849,7.0,-0.001907724,0.62386071,-0.231317463,0.8178188957,0.9671926304,0.7409881902,-3723.464693,0.130812276,11.457911534,-0.002282154,0.005266774,0.014958827,0.7214294646,0.1497771604,-0.000122657,0.0,-0.002174588,-0.074237121,0.0107879024,5.0,10.38016578,1.1986133768,0.0,0.0917572901,0.0268959476,0.0429258174,0.653281321,3.3255826845,2.515353e-08,1.8500901e-08,1.1463322077,1.3140775303,0.0763974569,0.0641807484,-0.298071723,0.0784909453,-0.1214705882352941,-0.072072072072072,-0.1858817116380484,-0.2315410342166194,-0.2239542738373603,-0.0639298025697273,-0.0040013337779258,0.0740740740740741,0.0961467889908256,0.0177172061328789,-0.016463615409944,-0.0112545514730221,0.1178892215568863,0.0787287829541349,0.1014011799410028,0.1271698113207546,0.0664048554087826,0.0264604810996562,0.2337876910367615,0.2394190871369295,0.1271698113207546,0.5655136268343817,0.5010050251256284,0.4043253408556653,0.4109589041095889,0.1158012700784461,0.1385553649704594,0.0692679434401288,0.2710638297872341,-0.0156533201515899,-0.1552601809954751,-0.2153926976622011,-0.0706285003111387,-0.0043333333333333,-0.0364516129032257,-0.0267219722320878,-0.0845847379711921,-0.1286464410735122,-0.1227606461086636,-0.1737206085753803,-0.235279057859703,-0.2483643683945646,-0.2462780721675498,-0.2283647636269697,-0.2624691358024691,-0.2633785450061652,-0.296514366462553,-0.3492374727668844,-0.25325
61241,0.0431637777,0.0182051307,44.794151885,0.0,0.0283382838,0.0946183169,0.4074452389,0.3857397902,0.917763892,-0.003303055,0.57504,-0.033581217,-0.113535737,0.0202720636,0.033581217,48.0,0.0520087929,0.2301587302,0.6832940694,0.3788624702,0.1188531698,0.2768942937,0.0833329741,0.1113590716,0.2843926675,0.5785908688,0.0,2.0242924528,-0.203530057,1.5632075472,-0.203568162,4.5548780488,6.0686853767,0.859450727,0.0,0.0,0.0,1.0,0.0,1.403289361,6.0,-1.003243186,0.2369670738,-0.494733675,-0.09992131,-2.517545067,0.1387368561,154844.76824,0.0740556467,18.645160936,-0.005518661,0.0066801166,0.0080783619,0.0219032034,0.0887677402,-0.038327967,0.0,0.0002615405,0.313131704,0.0383014586,7.0,19.266921534,10.989906489,0.0,0.1426903158,0.0429437479,0.0470319603,0.3677881233,16.795355657,5.848465e-12,1.9993777e-09,1.1248706806,1.2653340481,-0.008425101,0.0599093519,0.1189470761,-0.218824228,-0.1016195617656398,0.1098469988230679,-0.1667975652856862,-0.0076005612722169,-0.2237973294311322,-0.3119020593481433,-0.2571553610503282,-0.4102153863943979,-0.4641030498200417,-0.2941029693088247,-0.1752186588921283,-0.2334718208092485,-0.2007722007722007,-0.0964548067709997,0.0598151848151848,0.0398186718941435,0.0811464968152866,0.0042598509052182,-0.0089911256422232,-0.0745829244357212,-0.0840707964601769,0.1272413335104263,0.035126234906696,-0.0655142039198413,0.0960867880666407,0.6131914084774759,0.5775092936802975,0.6199656422981485,0.8660949868073882,0.8660949868073882,0.805744680851064,0.8506323593545575,1.1678160919540232,1.50132625994695,1.927561228009659,1.6985691573926869,1.787192118226601,1.7945340796838989,2.096315213425757,2.0716612377850168,2.325626959247649,2.606884827879303,2.4768537484637445,3.59750812567714,2.9845070422535214,3.660626029654036,1.7474910974425382,2.3718712753277718,3.63011456628478
28222,0.238787052,0.0357800521,6.4640197335,0.0227963798,0.2252337347,0.1820571163,0.0861087952,0.0671752389,0.1771341161,0.0017193248,0.003599101,-0.050476957,-0.64722989,0.0589379712,0.0504769575,47.0,0.0018874561,0.0830090791,0.165610921,-0.002090504,-0.099871774,0.0956022806,-0.004324434,0.101360828,0.1208546499,0.5445660258,0.0,2.9924975885,-0.167293933,2.830338323,-0.173913525,1.7795821266,6.2370853725,0.2627879796,0.0,0.0,1.0,0.0,0.0,0.3549810427,6.0,-10.47290388,-0.026006525,-0.235565351,-0.116333185,-2.130637789,0.2015145244,50876.453068,0.02204135,18.04691718,0.0012379962,0.0212060605,0.0417123489,0.010960245,0.120593692,-0.112100624,1.0,8.3167e-05,0.3002015341,0.0744836684,6.0,17.781696247,1.0063476753,0.0,0.0768853873,0.0242429895,0.0239692647,0.4366202176,2.293786539,4.466808e-11,1.785716e-08,0.682244774,0.4654579317,-0.01336559,0.0325975884,0.4111230364,-0.262854063,0.0170003625669741,0.0497754491017963,0.0255524861878453,0.0785234725285823,0.0101636589172102,0.0683453237410069,-0.1051680136112293,-0.1702820229316367,-0.1217297522961313,-0.1579667122510923,-0.014290695962309,-0.0633000978331009,-0.1325636532316255,-0.1224624277830376,-0.1575452179136355,-0.12489603699057,-0.1026871401151631,-0.0124012205617713,-0.0536437601722987,-0.0760193250860113,-0.0988434675932224,-0.0861207314697629,-0.152454144646953,-0.1362143592618094,-0.1192478107664933,0.0455147417578587,0.0446927806618158,0.1191151697845551,0.2647161965833373,0.1495378170392969,0.0575593373734095,0.0743009883696756,0.0682097067659628,0.1837663501719193,0.1378797439826917,0.1174309490084986,0.1059271914837691,0.1152096125811723,0.2399921410678323,0.2267360526136377,0.322004539065535,0.3933657905599839,0.5356773526370218,0.5773195876288657,0.5692795424877228,0.6355684071546222,0.5112241843759351,0.518131067299962,0.5377352744106718
