Firm Name,Momentum_1,Long Short,Cluster Index
DGO.L^I15,-0.2085492227979274,0,0
GFM.L,-0.1798245614035087,0,0
EBQ.L,-0.1666666666666666,0,0
FGN.L^G10,-0.1440329218106996,0,0
PET.L,-0.1285714285714285,0,0
NBT.L^K11,-0.1221374045801526,0,0
CIU.L^J17,-0.1178571428571428,0,0
TRDS.L^C08,-0.0870786516853933,0,0
FQM.L^E16,-0.0819112627986348,0,0
IOMG.L,-0.0358744394618834,0,0
JKX.L^A22,-0.0175233644859813,0,0
JINq.L^K08,0.0,0,0
MMG.L^L09,0.0,0,0
AYM.L,0.0163934426229508,0,0
AHT.L,0.0301418439716312,0,0
GOS.L^I08,-0.6833333066572339,1,1
GMX.L^J12,-0.5714285714285714,1,1
FORM.L^F06,-0.4705882352941176,1,1
PXEN.L,-0.4705882352941176,1,1
ARC.L,-0.4399999999999999,1,1
DEO.L^H12,-0.4285714285714285,1,1
BED.L^J14,-0.4084507042253521,1,1
MPLS.L^H10,-0.4044588164787317,1,1
NMI.L^E07,-0.3846153846153846,1,1
ENDN.L^H08,-0.3783783783783784,1,1
RVC.L^A07,-0.368421052631579,1,1
BEK.L^G11,-0.3428571428571428,1,1
CTID.L,-0.3406593406593406,1,1
SKHG.L^E13,-0.3333333333333333,1,1
MTRM.L^C23,-0.3249999999999999,1,1
CEPS.L,-0.3214285714285714,1,1
WHOG.L^E08,-0.3058823529411765,1,1
CBMR.L^C09,-0.2857142857142857,1,1
RFT.L^D06,-0.2857142857142857,1,1
LDRL.L^L08,-0.2786885245901639,1,1
FRSS.L^I10,-0.2727272727272727,1,1
TILST.L^J21,-0.2666666666666666,1,1
INSG.L,-0.2631578947368421,1,1
FTG.L^C10,-0.2564102564102564,1,1
STLO.L^J19,-0.2500001024844276,1,1
HCL.L^I08,-0.25,1,1
AAP.L^I07,-0.2470930232558139,1,1
RGO.L,-0.2439024390243902,1,1
RAF.L^H08,-0.2409638554216867,1,1
SER.L^K15,-0.2409638554216867,1,1
CGNR.L,-0.2380952380952381,1,1
NETC.L,-0.2380952380952381,1,1
AIEA.L,-0.2337662337662337,1,1
CMH.L,-0.2300194931773879,1,1
TND.L,-0.2241379310344827,1,1
CIY.L^F07,-0.2222222222222222,1,1
CMX.L,-0.2187499999999999,1,1
ARD.L^A07,-0.2161016949152542,1,1
EITE.L^G15,-0.2159999999999999,1,1
SGP.L^I07,-0.2156521739130434,1,1
PSQP.L^A12,-0.2142857142857143,1,1
MSB.L^L06,-0.2136752136752137,1,1
TETH.L^K17,-0.2127659574468084,1,1
CCT.L,-0.2123893805309734,1,1
OVB.L,-0.2121212121212121,1,1
UKM.L^L16,-0.2118834080717488,1,1
ARK.L^J09,-0.2013888888888888,1,1
PECO.L^E16,-0.2008196721311475,1,1
EUA.L,-0.1999999999999999,1,1
REDT.L^L16,-0.1999999999999999,1,1
RHG.L^A06,-0.1999999999999999,1,1
WSI.L^B12,-0.1999999999999999,1,1
NTY.L^J10,-0.1978609625668449,1,1
QNTA.L^J07,-0.1967213114754098,1,1
EMP.L^L06,-0.1940298507462686,1,1
KBCAT.L^D16,-0.1935483870967742,1,1
PORV.L,-0.1927272727272727,1,1
JDR.L^J09,-0.1910112359550562,1,1
COMG.L^J07,-0.1904761904761904,1,1
DCS.L^G06,-0.1896551724137931,1,1
DRSD.L^I16,-0.1891891891891891,1,1
TYM.L,-0.1891891891891891,1,1
8PG.L^E19,-0.1891891833794381,1,1
SBSC.L^I16,-0.1884057971014492,1,1
VCP.L,-0.188235294117647,1,1
CCP.L,-0.1873343926500812,1,1
AVON.L,-0.1869158878504673,1,1
