firms,clusters,mom1
65832,15,-0.113388429752066
21020,20,0.0776892430278883
11499,20,0.1258023106546855
62500,18,0.0561538461538462
81912,7,0.068840579710145
27991,4,-0.0475030450669913
20482,13,-0.0387052965142599
10656,14,-0.0053981106612686
60038,8,0.0595175073735156
85084,5,-0.0839999999999999
79678,12,0.1031999999999999
61487,8,0.0726511981742108
61241,11,-0.1424877165761573
88845,10,-0.0364705882352941
28222,17,0.0472256857855362
11368,15,-0.0439560439560439
11456,19,0.2264150943396226
28804,6,0.1060842433697348
11587,3,0.0590459335532136
42083,12,-0.0315305452156777
48514,7,0.0836501901140684
11691,7,-0.0215473014570078
71271,1,0.0052083333333332
10137,3,-0.0534116331096196
10145,1,0.0444444444444445
41443,17,0.0253365003958827
45911,19,0.2889733840304183
24643,13,0.0422919508867667
84260,20,-0.0350877192982456
28484,8,0.0295711806810787
81073,20,0.1140252138676272
39482,10,0.0079016681299384
10225,6,0.0397163120567376
12758,11,0.0715036803364879
24109,13,-0.0679452054794519
59176,12,-0.0246844840386044
57904,13,-0.0242162162162161
15667,17,-0.0257028112449797
66800,12,-0.0040687160940324
13470,3,-0.0015923566878981
13507,4,-0.0206221600838867
13603,8,0.0703245749613601
58560,20,0.2274937573925615
13769,6,0.007462686567164
81285,12,0.0828701364325417
69200,8,0.0476878612716762
11144,16,0.0640891675374433
85257,6,0.0494864612511671
14008,17,-0.0361685214626391
18075,3,-0.0152634170359428
62770,2,-0.0252252252252251
14219,12,0.029520295202952
14227,18,0.1332945285215365
14286,15,-0.0317258883248731
14323,6,-0.0943952802359883
83112,11,0.3907555555555555
59184,12,0.0296100144439095
29145,14,0.1008771929824561
39490,17,-0.0210699342498504
14593,11,-0.0842458753102641
10516,8,0.0608448928121059
14868,17,0.0228948816730876
77595,7,-0.0587102983638114
29209,18,-0.0724346076458751
24272,16,0.0890148613451815
15457,11,0.015507377295995
15553,2,0.0041782729805013
15721,8,0.1200931470392547
29787,3,0.0531746031746032
44644,13,-0.0110413509417622
15991,15,0.3148636763412489
16030,3,0.0926025434354289
44601,2,-0.0253333333333334
80073,8,-0.0018348623853211
27684,18,0.0099482690011938
40416,19,0.0804159445407279
53110,3,0.0662425149700598
62797,6,0.1077720207253885
52484,18,0.0245931283905966
75034,8,0.0066225165562914
10318,12,0.0745225896599908
58755,7,0.0502325581395348
57568,2,0.0288732394366195
24221,18,-0.0686074225400068
16505,4,0.0161527165932453
16548,2,-0.0016853932584268
55781,4,-0.0210427870002339
49656,13,0.0525700934579438
29532,10,0.092436974789916
16890,6,0.0671320057483062
46877,2,0.0354252557642389
39693,18,0.0552371026576341
47423,9,-0.0372670807453416
26518,6,-0.079612772720705
27887,13,0.0253632760898283
29612,8,0.0425432445067788
39642,18,-0.0355520751761943
17444,13,-0.007394366197183
65875,12,0.0106824925816022
29639,12,0.072
65883,13,0.0972134262191259
65509,4,-0.064030131826742
43772,2,0.0533689126084055
11510,8,0.1528709917971664
17778,1,0.0408986175115206
61508,13,0.0585324232081911
18033,15,0.0309477756286267
20220,18,0.0153073147931759
61946,14,-0.0164882846398611
62519,18,0.1512642649362274
65154,11,-0.0140758873929008
19561,18,0.0720869445590866
42024,12,0.0286396181384249
18650,11,0.0486798679867988
52230,3,0.0748886414253897
87146,14,-0.0255449591280654
66130,4,0.1368178324365871
39757,14,-0.0314049586776858
47642,14,0.119543317662861
17961,13,-0.0031003382187148
19393,12,0.0653679653679653
10874,7,-0.0094315574815191
55597,18,0.1344055140723721
50227,8,0.0596388606307223
19880,8,0.0942084942084942
10890,19,0.0314371257485028
79732,9,1.3529411764705883
20117,18,-0.0015455950540957
20125,1,0.2309859154929578
45655,13,0.1747652102899142
64186,3,0.0641140529531567
67838,4,0.0629870129870129
47626,12,0.0297542043984475
20299,19,0.0061576354679804
20336,6,0.1281138790035587
62148,18,0.0798122065727697
28564,2,0.0834008097165992
86290,11,-0.0393120393120393
87451,12,0.1375515818431911
46690,2,-0.0818476499189627
20504,6,0.0552359033371692
20512,18,0.0909241745478679
20571,17,-0.028526148969889
56602,19,0.0464767616191905
20750,7,0.0294789762340035
84837,11,0.0237780713342139
21371,6,0.0264462809917356
27334,7,0.0407124681933843
23114,14,-0.0090130689499775
20618,11,0.1307572676157433
56952,12,0.0051020408163264
30402,20,0.0416666666666667
18542,17,-0.0173782156540777
53831,5,-0.083123798254696
22032,2,0.006563245823389
22437,4,-0.0224032586558045
64557,13,-0.0071142730102268
63503,12,-0.0093414292386735
60599,2,0.0872707059477488
22374,20,-0.1803547963206307
22518,5,-0.1887905604719764
41419,11,-0.0360824742268039
22913,10,0.1034482758620689
22921,18,-0.0588235294117647
64194,6,0.0703463203463203
21960,19,0.0523123578468538
23182,2,0.0354656943984088
88208,20,0.4239999999999999
14541,1,0.0263810198300282
30509,19,-0.0075566750629724
23297,17,0.014405762304922
