Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12
888,0.3084353301778602,-0.3347720194501572,1.5759861990707935,0.9463339755124826,0.40429548128960735,-0.2051370332980029,0.14869934890126224,-0.01708581473101801,0.025143531695654756,-0.043323759313792745,0.2681161236941429,-0.10484072901575497,0.13271701774290712
AAL,0.0124961156652509,2.7870531965330225,-0.3214129576434525,-0.1946332587881168,-0.07013426409625069,0.49509701322831146,0.03732477922867704,0.16818090270327687,-0.008008715443719712,0.26785530969863036,0.11492057359330532,0.2377006704385458,0.15134922202657086
ABDN,0.0214631416401529,-1.653887449223431,0.32365408779668436,0.11499619410302585,0.0423279344449221,-0.5403206650217878,0.012186754647604676,-0.14192042270944213,-0.0012520972177858481,0.016855844606009498,-0.047198305895056636,0.005109003460705381,0.09849200550512842
ABF,-0.055362804517226,-1.3931238014970935,0.09556744779199551,-0.02142493889025631,-0.08247208414365483,-0.176651759559448,-0.1388757959577904,-0.032218623032955127,-0.14228644565589071,-0.05161254208550813,-0.06422213443734522,0.10408924569815427,-0.011138546107691431
ADM,0.0202520702559303,2.1303459260204423,1.1762530454819355,-0.6097622758846868,0.0036600314783608884,0.17810134989050688,-0.10388699122055371,0.12167952871902571,-0.22417225484656117,-0.3439083346945606,0.012101414750553496,0.001977744674172992,-0.05732162842816327
AEP,-0.0507535898597352,-1.1918064620007505,0.5715903812405314,0.5027425014416382,0.007928027603115074,-0.5452184998223475,0.05897379554170908,0.2016854767026902,-0.012326789030508815,-0.1275295247093424,-0.11203909319925394,0.047227362758725314,0.10040679222048904
AEWU,-0.0419861263234757,-0.05360141561300066,0.2332184745542226,-0.18593740226303795,-0.09508953927283675,0.0878526138605436,-0.09118143006497868,0.013696552452924157,-0.24198874123186875,0.11593619892804008,0.05418061589297197,0.022977512505341868,-0.007729363094128773
AEX,-0.2962962962962964,-4.097067101365682,-0.3984845100542322,0.7389774031544425,-0.2970003054389928,-0.2786787687565524,0.052518847842768245,0.04489940023094233,0.5170468303531304,-0.04792017938513996,0.11979968276155616,0.18443117845026044,-0.12682710269476918
AGR,-0.0325373431870934,2.6419213100461056,1.1829646797856053,-0.9892404698791957,-0.019561667632216152,-0.46267922121577587,-0.2139919210537276,-0.07866107107676647,-0.2918822516240944,-0.22905177602752627,0.02808527081641518,0.05534690648510244,-0.009191613199176024
AGRO,-0.0397005678884874,-0.4793608770734081,0.6733313978031698,-0.13178296721722838,-0.08802509426114045,0.326752033564932,-0.319375012599055,0.10694582173712784,-0.053250819007866636,-0.10829680974995337,0.08410663760314341,0.12381435221026765,0.026805790284306737
AHT,0.110805278221137,2.7494685769704046,0.4270033117995406,-0.04680285643344077,0.1146794006859605,-0.06836560345402977,-0.0025009651756563844,-0.023868387858987504,0.17574843611935737,0.1916849551098791,0.011220347078963466,-0.10986341718616632,0.2016178198326345
ALNA,0.0,-0.02995284818793836,0.5191623344462513,-0.28700195016842645,0.0029816622224100886,-0.20740930497698581,0.06261257550009913,0.05299273308569489,-0.03156806394948112,-0.2685439780663317,0.1197192653228368,-0.0592117269848372,0.056227032077238885
ALTN,-0.1225740551583248,4.849422404328011,10.664743319219815,1.7910130013022354,0.6561505376295361,-2.8251279888248817,1.149012484176986,0.7311591371205945,0.6281001324744095,-1.1473669501002506,0.4904454916179756,0.5282115844635319,0.858739657387332
ANTO,-0.071360658649476,2.3691930464153956,0.6977827999242249,0.4869577455242769,-0.028375712739046134,-0.29792896056372564,-0.43710839488664566,0.14943631495231374,-0.11416428100680323,-0.10424081135055556,0.01900332232255184,-0.0012093872861748648,0.23595895368248285
AO,0.175053533190578,2.603895460698518,4.999224823239115,1.6764258448223204,0.3385934226753807,1.1798460890080946,0.513200395769279,1.090810793705953,-0.006575706295070424,-0.07797565586600039,-0.5066502468107534,0.10685806271185404,0.22934671774447013
API,-0.0767846430713856,-2.182373778307875,-0.9259823860416814,-0.3422389432687207,-0.1407977204430901,-0.14565404865684586,0.12581451701612678,0.04934313795181808,0.0852051258004764,-0.2748029457267491,0.010074794637973096,-0.0006846933294835534,0.10041222092239958
APTD,-0.0168923016635722,1.5948674045779427,-1.1965129253921838,0.7566476312334801,-0.0010210765582150865,-0.617532637866717,-0.1633350493611536,-0.48824195377482804,-0.29185429784149625,-0.015592609433675035,0.2467434123050143,-0.2050415161086179,-0.456793767889807
AQSG,0.0,-1.9867154763029173,-0.04098619241573868,-0.08870785056937235,-0.014366766812161034,-0.22246995343053022,0.27449401070665064,0.011217014151811358,-0.0052600841348568505,-0.17139124038847178,0.08046359372751367,0.030717094605889624,0.06434724984825407
ASC,0.0394788787998421,0.10143068003664567,3.3232547709974023,2.570933505333641,0.15694275107987382,0.5843010443932388,-0.15129642244104285,-0.2874212837165425,0.7188972295129038,1.60703320835076,-0.6704551105411748,0.19710540818804995,-0.542647240970268
ASCL,0.0417246175243393,-0.8145020382038509,-0.37519742664184774,0.2615558727741304,-0.0032971791810041963,0.1377865422124227,0.13644259084854962,-0.03958290637779528,-0.03827204429538244,-0.01743552590787426,0.10165697515636606,-0.10742268350847234,-0.0316654452687624
ASHM,-0.1033481881083616,1.0815939233186302,-0.11457318592356897,-0.5666891803539188,-0.17591776572304874,0.0672483145152882,-0.17293997489200463,-0.09609831543618517,-0.11195480763992341,0.020025469006325788,0.08982395394318456,-0.07305201380838816,-0.20090086257527875
ASPL,0.0303030303030302,-2.324420887962683,-0.5415040177047553,0.0031478165938045683,-0.03829572576631765,0.1317167971706638,0.02776248488721794,0.13863645128195395,-0.004251017019266287,-0.13697426213910993,0.07678727222730916,0.04285148924062268,0.08677236744845368
AUTO,0.0052819786390301,2.2518031603961437,0.7808709321218851,-1.095603539518594,-0.10474655740905596,0.6227494666308224,-0.43329723735182263,-0.01452845776230303,-0.08031122284647646,0.0036979462859397143,-0.19703843788515613,-0.08717036790397051,-0.03164530644053147
AV,0.0366322299644421,-1.8297191187156374,-0.20652504159425047,0.1788578975163249,-0.01378702559205652,0.008069943295101164,-0.06626732880912256,0.005780294584381619,-0.03735972902671236,0.11054620072848231,-0.012466762179071706,-0.0716581907782147,0.05048621467772238
AVAP,0.0458333333333333,-2.6347595483968034,-1.4294210006801455,-0.21723193994616186,-0.0657296800096777,0.049772162523072996,-0.17874665094403197,-0.05717252460380019,0.18745571726001684,-0.09580845064441042,-0.02307502825648874,0.14508163303946978,0.05308354390792318
AVON,0.1417426340188545,13.832284577248561,3.7186782964540024,-2.3672762104516254,0.24834962060283158,-0.1339953435084378,0.985240752321266,0.22222584607732987,0.03964946741479306,0.49320180726080726,-0.13382280724057338,-0.31980709284659053,0.3793243285280199
AZN,0.034402729095694,4.210423149810366,0.7069367090335278,-1.0802487551124464,-0.005075085943785384,0.18635008925768157,-0.0094274041909148,-0.0737514529739064,-0.10320759170708174,-0.3527781288386295,0.19970644822455702,-0.1170486259970047,-0.2481880292559991
BA,-0.0295299671914103,-0.326482278127106,0.45874369983077073,-0.24438889284344012,-0.023315670949824077,-0.3517649004965739,0.06400376957488227,0.006039331901239941,0.057607816789848644,-0.023033969026587983,0.05819400511120224,-0.14644005290565823,0.11931319423176283
BAB,-0.0255319148936169,-3.8102997613147487,-0.9146542087869013,-0.2493147535141685,-0.08135043053110742,-0.2574066485656123,0.1790021880359712,-0.0260247152981122,0.2838028743887452,-0.22376702468197368,0.034309818693863715,0.017149059402359848,0.08433007613161293
BAF,-0.1428484664439721,-3.6150469736378437,-0.8202997095537533,-0.018621283564916255,-0.1919132340577027,-0.15128042992117421,0.2803157975941568,0.1357990565306979,0.023825708138875603,-0.19715607493141066,-0.05963039083224064,-0.05911860888556484,0.10532543958819941
