Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AAL,0.0765151828990429,-2.316931880083435,-0.4074134331834794,-0.205116813509583,0.1467365864909771,0.010836789706830722,0.1439718160119227,-0.1655214321987865,-0.21006883806715562,-0.3703192134284806,-0.07459858942738806,0.23237558843298073,0.06276478521507728,-0.11013285532444271
ABF,0.0250757195219599,-1.0164206159791473,-0.4887646942774145,0.9549347358828661,-0.2186104024630708,-0.43297268017864,0.03157538985384175,-0.1321873401290145,0.18561855215114623,0.2532381807562727,0.018267105182134955,-0.04124824720025876,-0.08236355855419497,0.06698102604218414
AEP,0.0026012502592362,9.019802738423252,-8.14866375687657,2.1596028691048206,-0.5724425059114963,0.5933556757226015,-1.3025111038262756,0.4879356387268067,-0.568108037441034,0.6167516382587392,0.042654026672786095,0.3043740466873939,-0.10159376605990024,-0.29558090006794957
AEX,-0.1332949888561363,-7.785359398009019,-0.5883064370654799,-0.7463684603357873,0.16182017152154476,0.6869432904177316,-0.16162229397857128,-0.303200899334909,-0.17159152754439877,0.04580206498117902,-0.36496022059741745,0.33302243963781514,-0.0023104112010886536,-0.013836780342405637
AHT,0.0047215547405252,13.219734655351603,18.27259362434277,10.76162191300013,-3.139977474102156,5.585444492868637,1.4234092159693148,-0.08535923240222937,-1.5851796288507642,0.17965735260885443,-0.2965123369577374,-0.12193267319003706,-0.060323558062775263,0.025029649565174894
ANTO,0.0852424524517707,2.21868127701586,-1.5283240078671414,-0.04688680791591597,-0.13202598539608246,0.20075754526068554,-0.03099899941793554,-0.11027074517619553,-0.35149867137354057,-0.4605741490870151,-0.15229924314568422,0.4807893019708681,-0.11631607511441641,0.15934342821201544
APTD,-0.0357186778350163,-0.5150011344478668,3.4151677756331367,-2.073892056920348,0.9643860296296087,-0.8734179160600392,0.2880239622857716,0.5222511495195029,-0.34078977147628764,0.08706721899039371,-0.34099602046602473,-0.8208241709147752,0.6649265327960671,0.060565046479987825
AV,0.0471267645800654,-3.313214491087884,1.2250043298942892,-0.26089564979049495,-0.21229590827844239,-0.032725849739194686,0.32363185202812594,-0.26218926902831763,0.10482869691298195,-0.2837498425142972,0.13553959697116716,-0.07990931623551763,-0.03209084391913701,-0.06387884750117416
AVON,0.0282807689393678,-2.1279393616461193,-1.9086340393698205,-0.04055392655746752,-0.2725882237950985,0.6177014695465831,-0.42414169008109276,-0.3036595331829094,-0.27980561249066427,0.47154796146393696,0.5533938647217682,0.16239306283899552,0.05022184372658813,-0.06887401908968317
AZN,0.1073135264290272,-5.274975580275438,-0.09056951059223545,-0.4570839483320724,0.05262196593400404,0.053159329369306625,0.11938072916720277,-0.17498877726900264,-0.035463418395400466,-0.2153851511339938,-0.13346265532783072,0.1296677887205544,-0.17243591362603128,-0.25573343336571414
