Momentum Index,0,1,2,3,4,5,6
888,-0.1624129930394431,0.7800872579711222,-0.6976985691315885,0.018897853360578375,0.15236525502548065,-0.2245314150148271,0.9215372797032362
AAL,0.0038987815319369,0.6613252380378571,-0.8617617558375332,0.22653035595474996,-1.0724656402825954,3.1838600686274297,0.5677385105853342
ABDN,0.0741130497618196,0.5217493833868145,-0.6923791725001891,-0.1004684601702424,0.6723120367474975,-2.1460277679342292,0.5144139552348578
ABF,0.0475136993514897,0.5567167671694917,-0.34501194576945776,-0.04717265218831005,0.4687615818933609,-1.798215418980468,0.09119839354564187
ADM,-0.1452553400584267,0.7697153368681036,-0.521308199703909,-0.07395929349085754,0.033297544149462746,0.09143442304413543,1.0094952181508268
AEP,0.1439401382776828,0.5191104194320264,-0.28904992372821753,0.13492102380696586,-1.2399989467336825,2.533728840801481,-0.29523240268262446
AEWU,0.0315739510157584,0.6404389703916287,-0.43956038512326284,0.16787376264599962,-1.3117332807981836,3.280357945009391,-0.37094777261121376
AEX,0.1333333333333333,0.48453247333347116,-0.29645079816426745,-0.12493286816793225,0.07670722649462748,-1.1139957356019,-1.5153737162893441
AGR,0.0544478777036914,0.5745025057586564,-0.24438017995772732,0.07502402326111936,-0.30770350713461636,0.11974935630505783,1.2545867989272257
AGRO,0.0,0.5387758270218521,-0.9271080776177482,-0.3353382622785762,2.7656844949485055,-5.946628931814548,1.0747923420094079
AHT,0.2796155228820522,0.3756881397685289,-0.8691602339708416,0.13375524022870725,-0.6441990773704396,2.7823707667598767,1.43734759185682
AIQ,1.0,-0.2779214900923005,53.70255066836267,-70.45464835536353,41.662098943508525,13.831813140517228,-0.6751944434179498
AIRE,-0.0487236842105263,0.7070179104415741,-0.12639865840580872,0.19570359242468968,-0.9998842329121819,1.9327342374210805,-1.226069678075163
ALFA,0.0264907506286815,0.6477022666710017,-0.6183025207702999,0.20473227596297291,-1.3740619337707494,3.6579857968315963,-0.9903278257735837
ALGW,-0.0833333333333333,0.7041530366549682,-0.5668484307847842,-0.04120199541488784,0.1923880093228071,-0.1478383324362325,0.378526281415442
ALNA,-0.0105263157894736,0.6124506366165778,-0.07057756603797842,-0.031782576703755255,0.2989674240780831,-2.246501664241303,0.12679071497045416
ALTN,0.2359550561797752,0.39509918779913605,-0.9100982086858949,0.012682737140184091,-0.38489931370621205,1.0864586511469432,2.4192307764878302
AMGO,-0.1612903225806452,0.7259958440031159,-0.24678040240909085,-0.346065258012611,0.729912017503771,-5.1246373155178455,-0.3241068399503017
ANTO,0.0156043304112638,0.6270195229277635,-0.8124724371449642,0.08314894773184382,-0.6052103465543853,1.5596443049028474,0.9771775659665886
AO,-0.3458823529411765,0.9345911500278232,-0.5818735366672829,-0.10561706977767324,0.9164780247010503,-2.4371966453637373,1.0736228216822195
API,0.010269364891952,0.6297104981514512,-0.3175163218738821,0.05272726052471263,-0.42387593103663973,0.6358234581589893,-0.9391696644368128
APTD,0.1852931774659501,0.41573028052734884,-0.38883930326557004,-0.07307663796412961,0.6295736175687517,-1.8652256249556534,0.48841781900891607
AQSG,-216.4,216.9179821995982,-2.7007013275960823,0.04814998355120525,3.6608559448776803,-8.347029550672,1.4598612766647387
ARIX,-0.0228310502283105,0.6392192623780264,-0.3379118674401233,-0.052690587852330675,0.08930975623994464,-0.8433627995376162,-0.6101551369511455
ASCL,-0.0588235294117647,0.6636071841108565,-0.6440511291428582,-0.08205728832623635,0.46768377773961356,-1.5480814042168467,-0.01798819752990327
ASHM,-0.0091284589071479,0.6009658469118556,-0.3548667808876431,-0.08683293600755955,0.7248058615674453,-2.6635827264142704,0.6113070684572458
ASIA,0.0,0.5925605819574111,-0.8908563790198852,-0.1188207104045469,0.7076653773356707,-2.3505337385220932,0.5354849342685426
ASLI,0.0486796363871915,0.5818898692903336,-0.39724274452522773,0.02787166112725422,-0.2646922175394719,0.33028587453037017,0.45900815632920045
ASPL,0.0,0.5819750252856227,-0.19154205939876937,-0.18850825982749503,0.9450966015325907,-3.565292431865116,0.028282359322061378
AUTO,0.1918115556762178,0.4348466804982045,-0.5880089587278979,-0.03395769569459787,-0.05689097832269654,0.1235694651360382,0.6361264313992044
AV,-0.0191726503054334,0.6634387512146236,-0.4863075128733089,0.022810502178801643,-0.5780914158654811,1.1985229684462586,-0.7528412082390898
AVAP,-0.0337837837837837,0.6149598733065325,-0.3266768295632807,-0.1957702213809104,1.0406204594522517,-3.662102479909278,-0.2637672091461524
AVON,0.0189052979448518,0.5673580912728872,-0.4107152078492851,-0.16491032177414647,0.7896669488345589,-2.8273491688433436,1.7769031138250106
AZN,-0.0042775224738783,0.6785167227789177,-0.07849994861187531,0.18011052670293345,-1.5441984218542624,3.4031027013411337,1.1769379435671592
BA,-0.0613072844314576,0.7540066052633441,0.1287011357012182,0.2711584978274445,-2.0356835132224025,4.410677004419618,-0.36025508832687614
BAB,0.1050314465408803,0.5078472021505855,-0.20985946991674617,0.00800857949450258,0.16295256068460187,-1.5346158212479637,-1.041234900210284
BAF,-0.4000084954549316,1.020582419879716,-0.2059925952289684,0.020994698039199306,-0.08942784796565047,-0.8592623532311542,-1.1242083611202314
BAG,0.0442309514035808,0.5764580421153312,-0.22080460730327345,-0.08090278016431911,-0.1261643129651135,-0.8336460029208087,-0.833057973650555
BAKK,-0.0160345997676477,0.6412459984500122,-0.5369280481063343,-0.028065353850343824,0.016727512864242663,-0.24819497403615737,-1.1681228031463435
BARC,0.043080192920788,0.5923979512643442,-0.42723769486991187,0.11343277339543047,-0.26840510352226854,0.5482039326749809,-0.6172404814453989
