Momentum Index,0,1,2,3
ABF,0.0520349356683345,-2.341580957583077,-0.24989950976564262,-0.5881152177197723
AEP,-0.1004397560748781,9.13896523731104,-0.539800400634554,-4.819403872354507
AHT,0.0139164462081129,5.901670652793561,-0.2937991544081749,-3.058255925851459
ANTO,0.005329969891773,3.604499045166144,-0.24475984407121051,-0.13225476463691596
APTD,0.0458846298586097,-5.6112494265488495,-0.1515513644612855,0.9479613626179776
AV,0.0430704425414498,-2.764221841755736,-0.19232230884355786,0.3617292319649906
AVON,0.0653162960404811,-2.014512680733057,-0.1178172865655121,1.400050786903522
BA,0.141667672257753,-0.8008177256887175,-0.040502184660773766,-3.7555237916204094
BAB,0.1020532134613048,-6.524863558542538,-0.0724501122542161,0.4923201982060381
BAG,0.0254769705145501,-1.6637703933627042,-0.2067306900364457,1.0652092481036928
BARC,0.0272948214619555,-0.7344291248556953,-0.23171066030174148,-1.2332695955629178
BBY,-0.0166815665836076,-4.056496204064778,-0.2149505413344411,-0.3052119895502512
BDEV,-0.0209348255431205,5.929281617946924,-0.24770268884929228,-1.182667443739184
BISI,0.034472262384902,-2.147044209875686,-0.08979209731746522,-0.0504527912110795
BKG,-0.0027334256670238,-2.7001000661093446,-0.18541152052993193,-0.18518474240701965
BLND,-0.034293997425024,-0.297093505755387,-0.20573961861617457,-2.119919810148322
BNZL,0.0651575256881513,0.5034621533199699,-0.22456635728840157,-0.14774687986678522
BOOT,-0.0236893920748214,-2.5349984291348955,-0.16451733222952267,1.7993607502354638
BOY,0.04388495026552,-0.6219671997723435,-0.2154890944967989,1.25424113267829
BP,0.0487102409543744,-1.2243090013149804,-0.2253709486418779,-1.6624396191153636
BT-A,0.0,-5.39791156965729,-0.13361294634185383,0.8908384334863951
BWY,0.071772194956023,-0.055659619932142836,-0.14655978454134883,0.4146100003727613
CAL,0.039549437823898,-2.643284520119657,-0.13218982004193808,-0.09292169135053244
CAR,0.0658420285438987,-0.43388095631055185,-0.15750546122133918,0.39358128926824004
CARR,-0.0324375678610207,4.925083091377322,-0.39946747783724756,-5.394147101649756
CBG,0.0038403511178164,1.6430233806372552,-0.26846377796578463,-0.7375644545342968
CDFF,0.0,-4.72063971956244,-0.07490546713854586,-0.5121367933323255
CFYN,0.0888910244089946,-5.909037104417552,-0.059248926509835056,0.912818717078938
CGS,-0.012893885583731,2.602175186726605,-0.2711832430672127,0.403014958936003
CHG,-0.0243728708578506,0.4961276949337545,-0.28741103366606113,1.2419434342296363
CKN,0.0377558930776076,-4.529250203686305,-0.26764189241749364,-1.9234675911807197
CNE,30.96096861558069,-5.360175815922021,31.256057873126245,-0.18854603095902217
COA,0.0125008875745322,-7.123006667780712,-0.5292298206062248,-1.332518341291469
