Momentum Index,0,1,2,3
ABF,0.084834365588954,-2.0556138984850514,0.4005598212313357,0.4664772353910545
AEP,-0.0270199507776091,-4.917867962246952,0.2569956793749966,0.05653289426408662
AHT,0.0,-5.307167137577522,-0.07834170133315407,0.2505839561513458
ANTO,-0.0155159038013964,0.5722757190806269,-0.9621532747588016,0.7697045143692184
APTD,0.0689683278993944,-2.439824133327458,-0.04712089277024593,-1.0839660311399637
AV,0.1995604504761785,-1.939160689573877,0.23770091983903424,0.581217674888427
AVON,0.202851196204373,-3.7260438897257973,-0.7596071652565412,-0.8526488950320145
BA,-0.3609975712339316,-5.550092134660246,0.7382145686325424,0.7165467300608738
BAG,0.0034239874779886,0.5127076011021207,-0.7087795870088477,-1.8787720399910213
BARC,0.220299514192797,-3.2606930717368563,0.340723761565805,0.6491359602235895
BBY,0.0483854872050752,-4.5832007696107135,0.33095101934015886,0.35759363119244414
BDEV,0.7804824561403509,-6.231183229276144,0.3904396288785484,0.5322417488919617
BISI,0.0525617842073538,-4.7176190878548026,0.10666446814267404,-0.06746998796758448
BKG,0.2760326116300415,-2.1121834851401737,0.5706217659891859,-0.06745476750459108
BLND,-0.0067344411187946,-5.279132076801887,0.46634216928607336,0.5286489215654752
BNZL,0.1363467754755976,-3.41157249300294,-0.6368658089716265,-0.917827145189188
BOOT,0.0624382207578253,1.9294612549698376,-0.5217657428572136,-0.6492476739365527
BOY,0.1703106021169531,1.185059609182768,-0.9017722669249946,-1.8980749832044999
BP,0.1176384035313591,-4.098563906137559,0.6219686516742814,0.7209096911787714
BT-A,0.0347912834741404,-0.9115654066307859,0.038319366137760935,0.005929611918610618
BWY,0.2750116063138348,-2.1320675578221215,0.019362132940682345,-0.33169129381136964
CAL,0.0219778702725834,-3.7947032585533105,0.27710858534901933,0.02979398690749025
CAR,0.0075043573687947,-2.361713349167142,-0.11626181926001346,-0.641205006954967
CARR,-0.0586637696903855,-5.555465628644837,0.5822204273020383,0.33634848230894926
CBG,0.0857443260097163,-2.5995728623280354,0.34928354244890053,0.30453094921812734
CDFF,0.1083260950490134,-6.0240236801558495,0.6181697167224534,0.5855614652135991
CFYN,-0.0058017644894361,-4.015389924230727,0.016692988467299046,-0.033045030091286676
CGS,0.0869485378506174,110.44147462174318,29.927265713022607,-5.482199936077914
CHG,-0.0023948908994144,0.0995491044249876,-0.8284646992036571,-2.1282102882370233
CKN,-0.0307662350306688,-5.800932722092929,0.6628171536330102,0.9941086885473617
COA,-0.1954024143633516,-5.546975264354744,0.7802093125016567,1.055672144740347
COST,0.0400007520705441,-7.080053281498287,0.9308556825528602,1.0221050922865003
CRDA,0.2951136255456881,-2.8332447406465713,-0.10834423613073035,-0.3331672843941223
CRL,-0.1304121700689117,-1.2786459036942925,-0.6549917965994388,-3.199468171810745
