Momentum Index,0,1,2
AAL,-0.0760041911675171,-0.6034017831141045,0.5531548216456876
ABF,0.0957579389995624,-5.390335798039981,-0.8932253790620587
AEP,-0.0384612125864433,6.64355323335562,1.7455798010626178
AEX,0.2307752884198921,-5.626140117556982,-0.6768687271555551
AGR,-0.2628209216013876,-5.082554039671546,-0.4646422806403683
AHT,-0.1385215967762246,-6.638515234458915,-0.6527210943556618
ANTO,-0.1563846301061092,5.12638072786802,2.319773241443591
API,-0.062688184993376,-7.148740480900537,-1.1411821370658086
APTD,0.0106148654981721,-7.273574528464691,-1.6228383607107257
ASC,-0.0304182509505703,13.192366940918903,2.7214501586204864
AV,0.1369797023708776,-6.552386420512034,-0.8790255439389174
AVON,-0.1327054985812273,-8.704447091084653,-1.257664092771969
AZN,0.0724176671086349,-7.513387293947304,-1.1456291685317936
BA,0.0107667115279648,-1.955884493004722,0.046179974895992626
BAB,0.0289467548952166,6.5912055227938575,2.997159116298781
BAF,-0.0318870394613802,-5.886582747917176,-0.7797915272877293
BAG,-0.025104424175262,-3.9578800663985585,-0.3132186578946796
BARC,0.0927931615610699,-7.212459116879656,-0.8871230503031656
BATS,0.0402261424154921,-1.1551793928141936,0.19960733937990385
BBY,0.096370374384606,-3.9518454215700642,-0.2804001785267488
BDEV,0.0478873399909991,-8.883898233174653,-0.9821351448575373
BEZ,0.024807777699876,-2.1539475112404975,0.5017382035058782
BISI,-0.0496563479408368,-3.459832508853024,-0.758084816889783
BKG,0.1500007073036171,-6.7620913164666225,-0.42962757811266533
BLND,0.0285247890339586,-6.370212036473088,-0.7257119472654114
BMS,-0.0430966580398335,-3.5769634751282093,-0.6226441483391678
BMY,-0.0030298752212677,-8.511837505238699,-2.184693339322903
BNZL,0.0283681967827751,-4.099516187331738,-0.5436539317324238
BOOT,0.0106348149068042,-4.908275997362241,0.233268743742874
BOY,0.0574846478985564,-6.30629595359938,-0.5226254974461644
BP,-0.0527278564970892,-5.9698463992163315,-1.0942788258524325
BRBY,0.1362553548587941,-6.5557821306821555,-0.437265875673763
BT-A,0.0033697321276231,-5.555537970017421,-0.2703210185566018
BVC,0.0,-2.340842422360707,-0.27549868387119264
BWY,0.1499997928637417,-7.001132880392069,-0.7438613977510583
BYG,0.0340090533359576,-1.3638417785933836,0.8357588617106289
CAL,0.1526106528487156,-8.572467911947163,-1.0138364166888751
CAR,-0.0571383987204326,-3.9182171717697756,0.10417153047151935
CARR,-0.0190452634182537,-4.986675320801356,-0.8207008522455622
CBG,0.0144150524586128,-1.3839024932379742,0.21100252400940048
CCC,-0.0574861520654779,-8.244442894465477,-1.6608329190567948
CDFF,-0.0925918484395719,-7.734482504482231,-0.9961042163139546
CEY,-0.1294585917227425,16.91126605441052,5.764876881796528
CFYN,-0.0943956528752476,-5.857631987422298,-0.5468093825717825
CGS,0.0105672129164902,-3.6042956819354166,-0.316301273565254
CHG,0.0278662345738813,10.46460995436411,4.124957646652804
CKN,-0.1298251891852327,-4.906711180095086,-0.5660751712095541
CLI,0.0985075760452665,-8.144225890894036,-0.9640489486063547
