Momentum Index,0,1,2,3,4,5,6,7,8,9,10
888,0.1291199073925206,-4.00176064284075,-0.5002335336235885,-2.5092105801725215,-1.5057644408073416,1.8098023674583994,2.4990491682571396,3.764636478048873,0.1913545941899877,0.2230936439482273,-1.3170063207444138
AAL,0.0240610991305281,-3.991509179848277,-0.17486638065284416,1.3880358007313005,1.4853005562146808,0.03032812688160758,-0.36868096343782436,-0.6385168248646504,0.2538739923791476,0.005109565981966472,0.2981857941812073
ABDN,0.0805758793920399,-1.8598669966633474,-0.3083906183122634,-1.7405324577400123,-0.1661899942779798,0.21512304081024605,0.6139345341732092,0.4803333243054702,-0.16862521356873608,0.28306158794054914,-0.2490738309011187
ABF,0.0657493494007483,-1.2364343799090174,-0.24211533789496895,-0.7307868378046423,-0.34191333743406843,-0.20180248014696528,0.1123559775935237,0.13789728351420544,0.05232302713062496,0.2223697284000387,-0.05080461823711979
ADM,0.0712946372765532,-4.2486833190427795,-0.1955541782841024,0.7704129521197134,0.797381067340403,-0.5172281993860041,-0.45937793461934384,-0.38780751770323996,-0.19834678767441932,0.15760382760238056,-0.08963465572337398
AEP,-0.0657369984743448,1.0245984904719445,-0.2709370365864013,-0.12119409772194072,-0.6259721268198711,-0.29659168902251726,-0.38718760510644196,-0.47131044924943094,0.15338999703349315,0.7332198994346525,0.15577343467573584
AEX,0.1069182389937106,-7.358493281711522,-0.1677149683214705,1.844896121896684,1.6889813949658343,-0.10309102402857945,-0.2683302456836095,-0.40596254381779434,-0.19590695388236723,-0.07127727776404173,-0.10590175278704535
AGR,0.0197484818055755,-4.639824082396608,-0.2718840754781697,0.37134357454091016,1.2394406553170954,-0.5849092445029817,0.021236419173209557,-0.48287910414481233,0.30699439475594487,0.2456811978319729,-0.18225746984114072
AHT,0.1300469320354598,20.34644181110109,0.24191296168856383,-2.198578603037848,-3.3910091375796814,0.6905590055767552,0.4742985750767081,0.4593605347698951,0.5199743435209251,0.32893123717469636,-0.4479902133811119
ALNA,-0.0445767665455736,-3.988380944378515,-0.25409081196000277,1.7888080588562072,0.37982107732160736,0.13182406983902523,-0.5661516383478598,-0.2374351304275966,-0.13264705058969503,-0.6668628763792742,0.44568514286051786
ALTN,-0.1999999999999999,-7.9023692255248585,-0.42119970246290117,2.53201502512234,1.7639311826866728,-0.26788279605179244,-0.996083070187868,-1.0346000418216739,0.214424895819076,-0.39554307069679007,0.5939008782151158
ANTO,0.011655314828125,1.5306894302562446,-0.1348190294289562,1.058752216527069,-0.6430445530609868,0.08736918786842754,-0.42040561551042926,-0.19433710968398674,0.2768951279508821,0.2811634456770941,0.012662154002444363
API,-0.0243969465648854,-2.2529300473521228,-0.2959125352763143,-0.07785445860615853,0.7224770627206,-0.6609771038125383,0.5859511969227991,0.04950454393493107,-0.05264504638411363,0.13004867734221817,0.23016587103256608
APTD,0.070371460001535,3.304310735189554,-0.05854267483864971,-0.06643744276811471,-0.7589420083865899,-0.5687110862046919,-0.5838010299984094,-0.6757829392525267,-0.0887801126109094,-0.008845968472476241,0.1915665972464211
ASC,0.0670032124827901,17.021583251557033,0.13380817139359022,-2.1266746275480957,-4.981253393792495,-3.1958312226762136,-2.0268473808878644,-2.6643205285276443,-0.865020564127799,1.4494170000995785,-1.0481228850797932
ASHM,0.051305506784504,0.6493314431292353,-0.10937468150482363,0.830729883791561,-0.3189271274435447,0.5012838788761788,-0.20190120014646698,-0.4545948761630028,0.010688599170962716,-0.033661981330214946,0.30723431192033807
ASPL,-0.1155555555555555,0.5248907485757361,-0.22651364365839186,0.6658549870573072,2.5783008353750034,-0.9875864801200354,0.5973789110155037,0.0776065690831462,-0.21936671925398377,0.3038176380768063,-0.03635776909851702
AV,0.0335200082564273,-4.006552067626853,-0.26565798957983466,0.19252877391583476,0.9002042201977233,-0.06181841457488691,0.23684281832160373,-0.11229298287937207,0.13173665525165568,0.0009187775972189188,0.16109665321959188
