Momentum Index,0,1,2,3
888,0.0297421948912015,4.764322781275085,4.6752728445448595,-2.1304890062845674
AAL,-0.0912583323337388,-5.693422987044735,-2.775272643582037,-0.8587654573870079
ABDN,-0.0467436552830239,1.0013701421446453,1.378769906356806,-0.2091115024622563
ABF,0.0041909022482247,4.2844799721545614,3.4046461901044482,0.9710900594926513
ADM,0.071719999497847,-3.3275363807664395,-1.8546442408278936,-0.20770848385123525
AEP,-0.1252484989658426,-4.484541618929477,-1.745223745560127,-0.8887256350943032
AEX,0.211764705882353,-6.4377067184580605,-2.7844758640844813,-0.1208843330071742
AGR,0.0100098647942898,-1.3604316643082657,-0.7724290705900698,1.466625048644216
AHT,0.1343715745051004,14.334977765767713,10.497114978479095,-0.935659262215301
ALNA,-0.1196013289036544,-4.697183294870542,-1.6389477272646784,0.623786679956626
ALTN,-0.0317460317460317,-2.6063032718563552,-2.484571904285737,3.408540323777493
ANTO,0.0176874039251979,-5.27461047011947,-2.366342573658496,-1.0050451108540104
API,0.0,-1.4746013864284304,-0.04291645425608125,0.551237530921371
APTD,-0.0285688201422897,-4.004601130233237,-1.4363135503953777,-0.6532071277828039
ASC,0.0751469353484466,-2.4061928812129083,-1.3423226427331048,-1.8921208631825124
ASHM,-0.0705089571470135,-4.12603190644195,-1.7201404621572285,-1.0989186335009495
ASPL,0.0,-3.7770478843124886,-1.6073586512568898,-0.02623281651324901
AV,-0.0300361552405359,-0.8950032837841909,-0.5347952644707614,1.0178306886241055
AVAP,0.028388673804697,-1.261018049683191,0.20531003857028088,1.8448680596068043
AVON,0.050686143624453,3.1905102540440096,2.9904241861171363,0.5495653951408076
AZN,-0.0276006166735874,-0.16066230613820057,0.6471915474293992,1.0316035081529176
BA,-0.0126276807260917,-0.2884772260019604,0.3668565161271375,0.3746583628914334
BAB,-0.0590633663302478,-0.3224012123270927,1.3158987514102842,-0.8835656018236672
BAF,-0.0120347047299188,-1.5696269134769896,-0.2476778646546197,-0.22499365830628068
BAG,-0.030476924165363,-1.3519894032578046,-0.16917895829186347,-0.25427990731098765
BARC,0.0080843547724374,-2.398122702280138,-1.6449931702787743,-0.5250061225531715
BATS,-0.0735270084940428,-2.148325678272085,0.15098439216934928,-0.463249358621311
BBY,0.1114624600975093,-4.9131506589882115,-2.1451920276119427,-1.2019981587447854
BCPT,0.0451370109969353,-1.8354357349188604,-0.1908623149813745,0.22397131897425832
BDEV,0.0002156747238881,9.833423940218996,7.078032430220571,-0.02477544437751023
BEZ,0.0735400110232287,1.8241064300187768,2.2365387238004444,-0.09242960978287523
BISI,0.0257926206307468,-5.729923359561147,-2.906725857398459,-1.2643817599175788
BKG,0.009880143295001,1.5246779053811674,2.127729583102095,-0.3568521731559249
BLND,-0.012312887192395,-0.9115226038496413,0.06700800325270079,0.7070644905806809
BMS,0.0,-2.5866167913206013,-1.316721534831712,-0.23445944791449774
BMY,-0.0038606489567055,-1.4096606144333712,-0.022525296561741168,0.36573733786475754
BNZL,0.0011236024380596,0.933773133770698,2.327974560959425,0.045845335286012576
BOOT,0.0773437230631315,-1.4936898943166257,-0.02916739412455206,-0.6854627059527755
BOY,0.0651468468701723,0.35588799338153015,0.7899184773044546,-0.6334859078237428
BP,-0.0097711597608807,-3.6501490424077834,-1.4635225713106461,-0.7376387858365846
BRBY,0.0003520605485221,-2.3620081237177035,-0.6117836650938473,-0.13034228139380946
BREE,0.0930234832702483,1.4029064608642468,2.141758587577695,0.8293199490807304
BT-A,-0.017025334627637,1.5098289786576449,1.8925404601445261,0.25292797767142294
BVC,0.0079462497577362,-4.350539585267734,-2.3635172810792384,-0.6159238641221494
BVIC,0.0370203833867119,0.6861874628166147,0.209796873982574,0.5702599365577619
BWY,0.0408573115413302,3.3305137380444774,2.9569212690777844,0.3223407452853597
BYG,0.0314423021861607,1.4134923370746093,1.0091053751919563,1.1529509235574522
CAD,-0.0588235294117647,-6.687509303026162,-3.0582787456199143,-1.0085645723907852
CAL,0.031943152197845,-0.7629501950712085,-0.8357256193194321,1.4518362801506361
CAPD,-0.1034707724425886,-6.864170302232096,-2.860069364277179,-0.4366382551463469
CAR,-0.0857111952406707,-7.144421311636432,-3.282232613045062,-3.013434408057749
CARR,-0.0131338250790306,1.7001990542575138,2.2080205091213387,-0.03872894840463204
CAU,0.0441976135865784,-0.5471232986290387,-0.9669583633439126,1.2542370244475902
CBG,0.0126915002255443,1.6009042257899535,1.1518811122440866,0.9759703939021861
CCC,-0.0202599715099716,-1.4348524450450055,-0.6027955698700526,0.22956937084007764
CCR,-0.0219991464302493,-3.153583223823094,-1.2297555660733914,-1.1794044847682372
CDFF,0.0,-1.4100007049922865,-0.40721065808411333,0.6595337278187015
CEY,0.3398617511520736,-6.156463112221621,-2.776649402442399,-0.2782796525213363
CFYN,0.0706508143408248,-2.2636990162370694,-1.1255554205768394,0.5459843227358895
CGS,-0.0313639054176141,-1.7251269875254043,0.008468587907603875,-0.32206950610277324
CHG,0.0119179897910262,-5.660296123709049,-2.831657893855078,-0.4433456225158487
CINE,0.0806778603732389,1.5440107934143374,1.735249070813036,0.5159467417365264
CKN,-0.022039940460761,-0.7029847490048206,0.3525602170095705,-0.18306719458944332
CLDN,0.0253798819540373,-1.237064913942257,-0.6120035977311956,0.6941472615727233
CLI,0.0565460001052835,1.8099300267695473,1.7706632221872034,0.8222808909282548
CLIG,-0.0532547192240026,-3.035152016222567,-0.8629729196684487,1.3704984736924004
CNA,-0.0170466214828507,-3.871487958959474,-1.5372794224970512,-1.1486953759025633
CNE,0.1339220912290117,-5.855678019406255,-2.77051443208165,-1.7780660847693508
COA,-0.1981119352663519,-4.2891310653997925,-2.3680735742201247,-0.7303747160888074
COST,-0.0079682349819906,-1.9690692997480175,-0.5246491192151547,-0.27496706144205535
CPG,-0.0009106758324998,-0.42306899792147235,0.8422783991993452,-0.1316913405163132
CPI,0.02843579447073,-1.2373150397672745,-0.18662882446955306,-0.0362914387567479
CRDA,0.012116283925595,-2.277717878689614,0.09643063864193806,-0.8051611765431916
CRH,0.0164804047586011,-2.1182206411777287,-0.7469276783155206,-0.16177001750793724
CRL,0.1363461538461536,2.617933107543605,1.9470283694543493,0.9793023351153962
CSN,0.0717574001459295,0.6532968759136717,0.0440356827381727,1.240308518758755
CTO,0.0367098125570652,-3.0719684985702034,-2.124011930603644,0.03529746739633407
CTPT,-0.0025438100621819,-1.0340536126004878,-0.08418352479271442,1.1688114618079029
CURY,0.0819283372751424,1.4225560685401037,-1.8560727014132807,3.9143108283915105
CWK,-0.0481393156677757,0.7082386422826606,1.1182265288693702,0.6932954806007362
DCC,0.0045703702024277,1.4442278839064748,0.994602689458958,0.9686144859944367
DGE,-0.0677876617302706,-1.864371260629472,0.27487998685327114,-0.9355837100474682
DIA,0.0421459907700436,-4.13774380121989,-1.0346290963064857,-2.000543195438705
DLAR,-0.0044996573729066,-5.44008547725966,-2.112850536958918,-2.164908864266384
DLN,-0.0124997642576,-0.35571350373529154,0.6850727715331288,0.2135581877007684
DNLM,0.0858322048107307,-0.13195984799933408,0.8905141746038723,-0.8488211580655709
DOM,0.018198507403121,-1.5200799235477875,0.030725172658687547,0.24188403756546945
DPH,0.0615396676074002,-0.5918566797792076,0.3985789724808213,-0.2685066705766403
DPLM,-0.0110806113664787,0.7806853450977382,1.962888983561236,-0.6021680575098108
DRX,-0.2443888477293045,-2.439656773169373,-0.32174019336751336,-1.2037461064189476
DSCV,0.1517481258673851,-1.9377882091412406,-1.474065804000709,0.7022379473018938
ECOR,-0.0190362196461656,-6.458943434935254,-3.1463823512746942,-2.1357721750347003
ELM,0.0487593229275364,-1.633975102584048,0.46190918765832495,-1.1054089176345026
EMG,0.1468265800837114,-1.7114783154455604,-2.1115798904114267,2.9799906966123317
