Momentum Index,0,1,2,3,4
888,0.1522203372916875,5.0419483152769535,-1.821773270444066,7.510994375802204,-1.144950155606387
AAL,-0.0335290259625998,-6.755156556903687,-1.7781956124710523,-1.6169872079066216,-0.6127154067241005
ABDN,0.0229515633590018,-0.07795166343824646,0.009199079998270961,0.8423663684650385,-0.3151529115720303
ABF,0.0042599208004359,0.2639637718574931,0.45446193274221125,0.5603863105488786,0.12388605057840728
ADM,-0.012008090023022,-4.332791095862995,-1.578680960647758,-0.9340875471425638,0.3298790724579473
AEP,-0.0061162968778775,-4.004176019642379,0.08031135040163798,-1.3303877997054028,-0.14701988650587824
AEX,0.0108695652173913,-8.638916158472316,-2.428930480215986,-1.7597539942251261,-0.8597911021209902
AGR,0.0,-4.836291235294222,-1.7216976731241167,-0.9750942934967161,0.08053463270150417
AHT,-0.0787521059108885,20.652660693644304,12.22947025438827,2.096665456202491,0.42377207423982877
ALNA,0.1512195121951218,-7.471737320055741,-1.7031860938425345,-1.388599118282626,-0.9089023291209062
ALTN,-0.0609756097560976,-7.072168172835746,-3.2535093488231315,-1.9142140942774608,-0.010151483130185948
ANTO,-0.0726647571680908,-5.388830071709931,-0.8052673898563406,-1.5450252846946617,-0.5594719076795196
API,0.0656543939801128,-3.2868065960333044,-0.8269268642150122,-0.3074947074775179,-0.08204565608093138
APTD,-0.0306517503613852,-2.589472114675974,0.7605081044426907,-1.4076041867095117,-0.3506607170101953
ASC,0.04128533658735,20.29663837032285,15.34050279721751,-5.462650316520818,6.572693766085954
ASHM,0.1486078857953019,-3.6570873174982865,-0.315341893824791,-1.0515667408042177,-0.559703107635361
ASPL,0.0,-5.045577653361614,-1.4837251803341829,-0.8563544422696244,-0.10264493940497701
AV,0.0416031136590753,-3.2611937761103293,-1.4983236092268646,-0.3901774058517324,-0.2099493758199109
AVON,0.1468752750952273,7.590670231297734,7.452831785495516,-2.245193786508997,-0.12334414133201221
AZN,0.0091121365036905,-3.4161107975365823,-0.9541644006998701,-0.2938420576861963,-0.15445463957438108
BA,0.0333185266537721,-1.484310206070065,-1.2201691149683478,0.7521463629223938,0.13192258405566915
BAB,0.05,0.3383962788393771,0.7249028652311392,1.1733184022151377,-0.7208657982972297
BAF,0.0754648675333222,-2.9167422145693767,-1.1185997520334645,0.15252592530244322,-0.36335778137823493
BAG,-0.0268028669789492,-1.5480536815726396,0.03671898230975699,-0.41013774014741805,0.20507114366940618
BARC,0.022301637564462,-3.4659355404532173,-2.6351898978983272,0.04018455152117099,0.1021756952583172
BATS,-0.0216795209799061,-2.1849049588262046,0.5175483591936282,-0.2898028754815223,-0.5784455070145011
BBY,0.12904289439765,-4.767845070381721,-1.1023534118472391,-0.7365639879138883,-0.5648842338252188
BCPT,-0.0069277839178369,-2.619170803766354,-0.3911808774333006,-0.23899140354957998,-0.28355384552917273
BDEV,-0.0151430932897681,5.711298208507253,-0.13939755022863953,5.1992514955501115,-0.737021954649182
BEZ,0.037237825579367,0.32667867185053584,0.7095076592098706,0.7430622630511925,-0.24431044768239005
BISI,-0.0136307918607501,-6.420548354747253,-2.1418956514071503,-1.2844046425518476,-0.25030549293919213
BKG,-0.0293313627474554,2.307365662741686,1.555651067727107,1.1031624973755139,-0.9583031399989895
BLND,0.0246910503595529,-3.1214986626616543,-0.660864318213979,-0.44384519946452033,-0.3759219941991229
BMS,0.0933308546090501,-3.260247443219994,-1.6353742033582863,-0.2823746397630094,0.4959380413359945
BMY,0.0618335403726708,-2.914675824619909,-1.209495672176324,0.270102324125692,-0.05503687797536309
BNZL,-0.0224160271737996,0.2198700887278592,0.8953485900953294,0.9583009157166241,-0.1263426499390668
BOOT,-0.0441723259479988,0.5093929978547298,0.5183120464895749,0.7145409613788926,-0.9619209603860028
BOY,0.0180113969217659,5.305444168096628,3.665127161696275,-0.18304960656508706,0.8936330826101774
BP,-0.0294031953574321,-4.502682634013167,-1.6515794693276018,-0.14289370284562616,-0.8720312408963519
BRBY,0.0500640748487717,-0.15250630281459662,1.9734199442099607,-1.5382166726312467,0.30009250356365325
BREE,0.0819018338179524,-0.6837900126377576,0.25150039890007253,0.63011462242436,-0.3591061032624622
BT-A,0.0274962394092765,2.6947531668803766,1.9705873444012854,0.5222217167866844,-0.3247236463908752
BVC,0.1051923213147267,-6.8396003914056305,-2.7315879396532026,-0.8914930217348178,-0.8159107239861788
BVIC,-0.014580983345498,-0.995914256276286,-1.6807303311326651,0.5386711797764104,0.9996734870137578
BWY,-0.0407272311671731,1.1633362578449693,-0.2423589261704158,2.1394316415440944,-0.9268179390323648
BYG,0.1148805164420379,-2.364295255283715,-1.5831056359260158,0.5033263268968486,-0.13847455097978892
