Momentum Index,0,1,2,3,4,5,6,7
888,0.0541516245487365,-0.6794501982698542,-0.22386900773237492,0.6062836831793932,1.891682820386126,-0.3504496021840753,-0.00920711005484072,-0.13597899311958975
AAL,0.0754190855904348,-1.1221441744569944,5.565861315323066,0.3520970465058849,-0.5777870939078448,-0.5154916803367624,-0.697635518459267,0.0053819457845989535
ABDN,0.0203814638848722,-0.5964951594568124,-2.1103226053454978,0.5451224202500401,0.4713488399682259,0.06527639762590087,0.18145872786782027,0.20098480372988925
ABF,0.065625236524492,-0.5156542463197398,-2.669238759422908,0.36615219504573887,0.19479454457837303,0.06465000204339648,-0.023885036115170396,0.03174984773391838
ADM,-0.1136194176977201,-0.8967877882823898,0.25008913109832787,1.1579283003621825,0.3670865531534498,0.1644411465718683,-0.27693016124363545,-0.22789455620932514
AEP,-0.0272111779147544,-1.0507991608784675,2.9229509300357446,-0.7705378235881131,-0.07570380875042818,1.0787112919310082,0.1717947482298731,-0.032425585822664436
AEWU,-0.0438217660806828,-1.15130752867446,4.034119307689617,-0.5968377768732653,-0.9197323351380771,0.27351132710949355,-0.2558420889654707,0.19844864880810784
AEX,-0.1176470588235294,-0.831609062653578,-1.540185062237374,-1.762022414097152,-0.5150479589047333,1.2660883814288109,-0.3221039103934049,0.39906439911139213
AGR,0.0952993143459914,-0.6435073849313976,-0.43113855641243265,1.4956027611208162,-0.1899468772225934,0.5114877721555858,-0.09919166461668263,0.1491276120287504
AGRO,0.0,-0.18924568319720714,-7.262646870324696,1.6695560814384973,1.5374472686727993,-0.9467327269146232,0.21855899045695848,-0.5220944372611074
AHT,-0.0297530954810554,-1.0737922136807645,3.960134276568024,1.2473319137421965,0.8215067228880262,-0.6005399143018254,0.2080517008364013,0.024460984917486387
AIQ,-0.9916666666666668,-1.4168632755521573,-4.770531449562448,0.7067677267741963,0.27030321594571843,0.5855419115871101,0.13352591455556345,0.3993146573860189
AIRE,0.1030285835874882,-0.7530400624060624,0.6701429027151143,-0.9973402537620982,-0.34829159678304256,0.2232780481663792,-0.23475668272861086,-0.0657128829320544
ALFA,-0.0157127732813431,-1.183904774862147,4.914115270309828,-2.105735529487585,0.9361073676252234,0.002192501119708192,-0.2389261039909238,-0.602407491615682
ALGW,-0.0526315789473683,-0.7824834428529374,-0.41937253172555083,0.5526401134522455,0.7474225679078564,-0.6178476672561086,-0.07401286513217166,-0.9316777398767281
ALNA,0.1232876712328767,-0.4253034463102336,-3.2171414678177697,0.48302294459805106,-0.02592946143908471,0.8457681302256977,-0.20126216346630071,0.21482793706040762
ALTN,-0.0841121495327102,-1.1398942586302683,4.333258992762088,1.985525614559424,3.03859967194666,2.558730685109301,0.1824915764028379,-0.27588039843305107
ANTO,-0.0180623639453012,-1.0878567287217402,3.9948439357343517,0.610497728978015,0.46803161572117313,0.08328650785328283,-0.38360176915741745,0.013918475547235949
AO,0.0503496503496503,-0.45957878375133027,-3.121140558939017,1.0438448679433343,2.1941644565134717,-0.19860033206414168,-0.3304112516786619,-0.2400251581943052
API,-0.0011869198762402,-0.8180928888946557,0.05775650004449876,-0.7493838593904032,-1.130135015114499,0.532325342741178,0.27232411682005236,-0.15580199955244117
APTD,0.038135089585308,-0.5203680591946312,-2.7885500328204786,0.8010066373094985,0.44000601883374507,-0.5020337529188,0.1511387164086053,0.013858979169773375
AQSG,106.25,105.73687697692294,0.7205765004135045,0.055648557280198206,0.149887079512005,-0.24119148474482477,0.06721699466680209,-0.05607203824264281
ARIX,-0.0217391304347825,-0.6970547407636047,-1.456446536762348,-0.7387863645962339,1.0072380119898174,-0.6104401154942082,-0.28802255071309657,-0.12488666889461085
ASCL,-0.0096092248558615,-0.6789098538558146,-1.5190128390498092,-0.08353998464946376,0.34337020666478973,-0.10322140801060209,-0.018124270724728945,0.002564629069229207
ASHM,0.0843078978449862,-0.4337031097315692,-3.387139305371874,1.0126046398814827,0.2077271485769295,-0.10952000843493397,-0.1457368266541747,0.06983183861528394
ASIA,0.0,-0.6757880082218789,-1.4660728892319472,0.3964433871787875,-0.00834108281913901,0.6298550156364081,-0.191086791152133,0.01594947246744941
ASLI,0.0035032138178938,-0.7849341369556084,0.1454910867347313,0.4730492745710169,0.37133375323337303,0.48457734552875115,-0.27212616827746355,-0.049158571703517215
ASPL,0.0,-0.44109767728773863,-4.5391670981065735,0.4135766701690494,0.40700275367608413,0.13393293199932504,-0.10339957982455608,-0.004924836279635535
AUTO,-0.0753226502748086,-0.9089427044148145,0.7206923324950774,0.8794880392444862,-0.43619831494728134,0.12411771639618766,-0.5781830917912982,0.19364144407267622
AV,-0.0865811385811753,-1.0241255953496546,1.7399449629921389,-1.1212445028462936,-0.35522571687524207,-0.0765902902524464,0.0018243257969375978,0.1868475186206071
AVAP,-0.0064102564102563,-0.4579846009482161,-4.548598134693097,0.17333072228477991,-0.1678975570774778,0.27703681133499836,-0.18651002090402607,0.16572955867343603
AVON,-0.0134526935639863,-0.5307864085854761,-3.1259691424809573,2.120325736542383,0.8412463252360602,0.28377840799521764,0.07205471105421786,0.17401725527414746
AZN,-0.0226506702863524,-1.0497415344449976,3.245575002299712,1.3323680244971703,-0.8566966300512374,1.1392533225627313,-0.49020248126329524,0.264671847618235
BA,0.0151308975776325,-1.0236655905013925,3.0581090148941326,-0.38790253662591434,-0.848368670357405,1.2311925181783538,0.299734057680636,0.43824397486565625
BAB,0.1174968071519795,-0.49921122373442445,-2.587562932489151,-0.7154994600098649,-0.6548903844220682,0.7182433836873892,0.24896622934374277,0.06760314072001357
BAF,0.0799847081811231,-0.5921694350916398,-1.7616254657791794,-0.9796619401221011,-0.17483330225312063,0.09273891316926716,0.6531548366593134,-0.35301109810556536
BAG,-0.0755616670042176,-0.8109346596108337,-1.024924380266366,-0.8081289633829309,-0.5462374369632125,0.5013595565002033,-0.40832862860634067,-0.0264013057560467
BAKK,-0.0457134077640069,-0.8156712062456279,-0.49045982119762416,-1.3515678074277628,-0.39586177225233005,-0.17725219627752697,0.7711547460428445,-0.5751877754810604
BARC,0.1112600906778724,-0.6531635064471375,-0.3329394216859765,-0.5057757620466669,0.02966597237673219,-0.4230831067164739,0.18495413763128551,-0.11574888022746466
BATS,0.0569336277001617,-0.8328716067191632,1.1620851743182135,-0.15363780219412962,-0.4969932959505618,1.212452620178824,0.16941040175210817,0.25413480308298886
BBOX,-0.0949670054942393,-1.093990088693542,2.963971850701902,0.32902437725690764,0.10254621629558983,0.07659722497441425,-0.3577420160902931,0.12326476907464753
BBY,0.0992355507843614,-0.6078222979354295,-0.9893729240206263,0.27042499665072306,0.34877900498232794,0.4147312348997401,-0.001316523506292222,-0.2524674720552459
BCPT,0.0387032409652035,-0.8338801877777742,0.6217087844856741,-1.8228804263459608,-1.026482873308394,0.3296286815412093,0.11215920421007394,-0.019527202552609365
BDEV,0.0062387586197742,-0.6778007279411996,-1.1689297003804655,0.8674090252670332,0.01736431331648728,-0.35300602180738605,0.02890700092863919,-0.04744839592226982
BEZ,0.105022035558234,-0.60864765747691,-1.3052869103570721,-0.6207460250701559,-0.8295744125057067,0.7679019427004182,-0.16770860859564565,0.327176368214603
BGEO,0.3064516971961639,-0.40138486631930076,-1.2055474181207668,-0.6895524000783149,-0.3038935484973816,-0.11848910049376468,0.16478025372365512,-0.17373281440285293
BIH,-0.2391304347826086,-0.6171083819782536,-5.38564671906128,0.4048630853139646,0.6594208349171828,0.22795921218818652,-0.24447307928144982,0.05781994361110061
BISI,-0.0394723846938886,-1.4291128173765717,6.463078998383021,-3.675715654691506,-4.3448036568947535,1.6272024576787345,-0.11995645033272462,0.41461343666855743
BKG,0.0189948804705442,-0.7191488814451491,-0.5245968164470389,0.9466373718415243,0.02334699687512584,0.4126360677869757,-0.054598043762170916,0.1264982181070903
BLND,0.0263890170198433,-0.7395904958603421,-0.45185308000609364,-0.6207467225633165,-0.32245343049044906,-0.00012892925164757337,0.07776117272176143,-0.005659691180428116
BME,-0.2365696348644953,-1.1901757463264249,2.598097752666666,0.8878541881792837,0.9310521347564368,0.03838615410575304,-0.32416755995849084,0.1305581501456331
BMS,0.0471701793949421,-0.9524612118627301,2.557414572105106,-1.713261217478486,-0.04782386542271478,-0.5642132079313086,0.2130717021140869,0.2946650292451928
BMV,0.3461538461538462,-0.2329756754742175,-2.359741761226509,1.387983542808714,1.3056009647574136,0.43105346140746775,-0.24601609321574028,-0.10098772612521492
BMY,0.0037179167451306,-1.1037971248068812,4.283226294702062,0.4386823281957465,-0.8802130220819973,0.0823075529917637,0.2374948034713699,0.0020685119669764797
BNZL,-0.0794807678877006,-1.0248856623792448,2.0373347310236287,-0.2715465716319346,0.08394386525651361,0.6595787234514666,-0.7923849159803977,0.08532519803038743
BOOT,0.0769174034203328,-0.7794022586073214,0.7922837867628613,-0.03839016707839314,-0.3855199619862787,0.6684216018567755,-0.08822254164568111,0.20004906222519053
BOWL,-0.0019476120582589,-0.863574586649598,0.7174534547122945,-0.7230275010566549,-0.9209758114633964,-0.2525566658625703,0.2812300870650405,-0.08359546175382253
BOY,0.0476965722851712,-0.6133345102300625,-1.5965244848507374,0.06643646730179158,0.29934861219792963,-0.16877347524649286,0.1797061823852091,-0.09653740448321924
BPCR,-0.0079365079365079,-0.20210878528359386,-7.112327252640636,1.6504116192871074,1.525774745932099,-0.9799055083243334,0.20872200555648915,-0.5492725336644956
BRBY,0.0697892189822637,-0.5973713904296861,-1.5808801385654256,0.0024196481399772346,0.05836860575215238,-0.11653691228148827,0.020597484947745933,0.06156111840354163
BREE,-0.0797936321224399,-0.8057440545808413,-0.6075664207260697,0.7435831178560766,0.4463217920146891,0.2739431594929144,0.3047372700991738,-0.2045477166985111
BT-A,0.0234579277774578,-0.7910391057303625,-0.04542898048706144,-1.4911764360842192,-0.8283108572927333,0.020612678793097753,0.010681485526164462,-0.3204392262123553
BVC,-0.0140515222482435,-0.6088519162357213,-1.9271003179596444,2.1085716458890573,1.1197971550605654,-0.12496710397604477,-0.7361555352254748,-0.39277634180140536
BVIC,-0.0428230401023784,-0.7909297517942732,-0.5341763694780874,0.31956083213356123,-0.33246133198156014,0.15902821576289938,-0.3121460868229098,-0.0062020704730892835
BWY,-0.0394410048233653,-0.7008331068317102,-1.5632650446748924,0.5354265128536534,0.006171196788622437,-0.13429634090855397,0.1305956644833999,-0.08943809214175584
BYG,-0.0373350113340863,-0.9303966788430599,1.564739011527896,0.8499440618927393,-0.36154058304493725,0.20543333139771788,-0.10093511263520939,-0.0722419328751633
CAD,-0.2238805970149253,-0.8306759064897534,-2.8072830482968567,-1.179085907811614,-0.5203582569896201,-0.026742818246485257,0.14353142912370825,-0.033958523696185246
CAL,0.010002190260641,-0.4952779510449082,-4.0932445931177615,-0.8816552943480953,-0.45653019044040083,0.3557964466567674,0.3501399759695875,-0.1768711435982298
CAPD,-0.0808103177365096,-1.295268597813895,5.932258643572795,2.109639619778461,-1.1103500523861851,0.5530529389456192,-0.5880431349020356,0.7640323678195845
CAR,0.0652173913043479,-0.8468740953449594,1.5545447715552065,-4.656930874934619,3.101845870276472,-2.65009884635606,-1.084959416870037,-0.4639442236394458
CARD,0.0274636510500807,-0.6252082016456347,-2.525748245248106,-2.4384354157719317,-1.1359929803802096,-0.44619683809650507,-0.047534372668620886,0.17768866903476999
CARR,-0.047698875542517,-0.8369118924377855,-0.0831462809282141,-0.3080011486611366,-0.3382858983954252,0.14547639911359084,-0.14444020406889413,-0.09585742259935774
CAU,0.0537741340836324,-0.8574679747278633,1.3361219400339144,-1.470563776878909,-0.9373367669847313,-0.6007197780336289,0.11335229942938906,-0.6424086213258033
CBG,-0.0331830979388013,-0.7052357788958916,-1.4505172156809905,0.2001664893304605,0.20509419039859283,-0.1304577912765007,0.04665922904567292,-0.21941053844864866
CCC,-0.0684521222061137,-1.1653007560510693,4.655717654874875,2.0245119154138225,0.543218915251319,0.2586693855621907,0.40143285059001593,0.62056995048153
CCH,0.0447847907322642,-0.5295897817440431,-2.683415549087338,0.49179945339358955,0.27312619881734457,-0.23662755722995163,-0.03124087892221421,-0.07116078353209947
CCR,-0.0531381064648218,-0.6743704725857421,-2.342146912384874,-0.20024306290922136,-0.399155373435779,-0.17258367581194,0.05014416339228128,0.18094080561054504
CDFF,0.1223557508633235,-0.722383838154462,0.6717286159529869,0.047202823474002564,-0.3166838878717745,0.8820497232949249,-0.23499358356792108,0.02771436663926392
CEY,-0.0642426999652806,-0.7189987300555071,-1.5634321105198705,1.3819760406969348,0.2761629357202158,0.9625192663726855,-0.24024322190650574,0.5138235307819679
CFYN,0.0954542435599412,-0.8983126805620674,2.4960756099422725,-0.9332826815009428,-0.8910771840813495,-0.021426848699978605,0.25430450713645175,-0.07410188545133951
CGO,-0.2517006802721088,-1.3010355472723554,3.774690348437663,0.8675628614047277,0.5116500540146549,0.3512585537072421,-0.3526744486129805,-0.09923646681845498
CGS,-0.0374993320865617,-0.7178520217123153,-1.3751928605074497,0.3715379984617006,0.07666622612923779,0.2140211860739272,-0.06017098015734517,0.14917458121026114
CHF,-0.1739130434782608,-0.9836208169424165,0.7932577350652633,0.015428938607648419,2.7772819511245226,-0.9240453101192693,-1.1136769260549715,0.752000508652925
CHG,0.0027820868771144,-1.0921281832423761,4.274383981495689,1.0394964273806215,0.2150046718118048,0.9951115819539365,0.7277006054927182,0.726137213655364
CHLL,-0.1904761904761904,-0.5313927481625349,-5.2696396743888005,1.2171499704115731,2.0238085900580436,-0.9250039063601124,0.046652201490398025,-0.4136403122640781
CINE,-0.130003307972213,-0.5107415094494538,-5.358264294425164,0.04120943098477077,0.39704746250615175,-0.6602541854329537,0.13544570786292556,-0.1460242159994525
CKN,-0.1273160223287425,-1.1038140263964078,2.497705703779299,0.11920319342533245,-0.5147770390874998,0.24249975713793356,0.17228140451891813,-0.17905410037789976
CLDN,0.0284168380785971,-0.8490724804294688,1.108502934816676,0.024070091815402126,-0.5925877376872796,0.4139372245959096,-0.30112538459566196,0.013412780120290829
