Momentum Index,0,1,2,3,4
888,-0.2750090357816954,-3.517317489451353,-3.160617826996583,1.313543977046235,0.12905361169074356
AAL,0.0124287435730234,-2.119468772590258,-0.055711405251428384,-0.1902044130651902,1.017741778988836
ABF,-0.044643459840523,-0.7907428089757519,-0.4612269123388615,-0.11775786107910331,-0.7665499336858397
ADM,-0.0127628948958509,0.8469713785101181,0.26684909054294587,0.043394175982393486,-1.497111356093665
AEP,0.011763545184902,0.5115450929429812,0.28380650091087,0.14117629083347724,0.4304651116290508
AEX,-0.3510499259388342,-4.827103691888659,-2.0907771751498565,0.5138779669407881,1.5953606697366247
AGR,0.0361440766187799,-5.2385675215737955,-2.1299682361851806,0.8114171529463912,1.263999421147428
AHT,-0.0811930231332667,-2.492041802853914,2.7255970842863286,-2.7869201909714563,-0.16370037271625124
ALTN,0.4351517536524178,-5.227388149794182,-2.827397589756203,1.3981373113853122,0.9335789816445395
ANTO,-0.0217674539639447,1.9054487834431555,1.6246715847397395,-0.12012773346525561,-0.44246386629035456
API,-0.0425114920001424,-3.5584488577198212,-1.0219844218486545,-0.17251823390888307,0.353328926448269
APTD,0.0185241350348785,1.815231981010583,1.2591927788605348,-1.7840134279654858,-2.1600904601576563
ASC,0.0806451612903225,18.043963032995915,3.597909782063507,0.2513348713237559,-2.592040356855187
AV,-0.0069494323265161,-4.017417716796775,-2.2600499252456663,0.8621736546756978,0.4168593782622456
AVON,0.2234717796096814,-3.986908246746149,0.262728682569807,-0.8602113742087705,1.458867426127523
AZN,-0.0018907345222467,-1.216530719999509,-1.188500085889952,-0.34721170290751624,-1.7285963640409854
BA,-0.0713670907335097,-2.313119017666032,-2.047600111297072,1.1583329845333643,-0.25589942404972815
BAB,-0.0196904041279449,0.084450261332982,-0.7377260152476337,1.1575648173426762,-0.5296870353323238
BAF,0.0824526325811672,-2.8625410808567273,-1.4689517643760692,0.34573779391901893,-0.32027883572176874
BAG,0.015500305685755,1.2514055369116917,0.7317135965891014,-0.43716546068090556,-1.9262320306108436
BARC,-0.0580941733084456,-4.013357501841551,0.2608383204845963,-0.8710649631407507,1.8205890203499433
BATS,0.0102697128321993,0.38570870500315985,-0.822496654336441,0.571853335530482,-0.9680384687776934
BBY,-0.1345927610681934,-2.4809555366619924,-1.778233094851472,1.0388637126730034,-0.3543785634141419
BCPT,0.0022448038803037,-2.3869375577808825,-0.5304218092292081,-0.39786198992392097,-0.4973619070036512
BDEV,-0.1649555264013095,-5.438461183812968,0.576567736126148,-1.0728268831069523,1.122855479903938
BEZ,-0.0209602798465358,-2.030429323772925,-1.3532372981704495,1.2185883397520505,-0.352969784038081
BISI,-0.1720382033538086,-2.0082402529862895,-0.7208823116477335,-0.056540031943219014,0.8621769997671835
BKG,-0.0250299986347926,-4.012379430509968,-2.142639513696995,1.105509191072581,-0.4809616864667752
BLND,-0.0095381344884983,-4.280649316622537,-1.9382794047342493,0.5595460095910997,0.22655832736037046
BMS,0.0631504086273815,-0.0045196725325741295,0.598533342576703,-0.9470780345316703,0.202369288197254
BMY,-0.0103496298468079,-3.9336981921417875,-3.0344821643539484,0.6458630947351914,-0.5059926219004306
BNZL,-0.0256334659749524,-1.0945605715175506,-0.9016486117235166,0.19798883827823552,-0.6682997274880254
BOOT,0.0378328459288901,-4.200532617325754,-0.9225262577752639,0.38773857699108133,0.4739357352579959
BOY,-0.0651665794522935,-3.957497244097383,-1.0182564247021748,0.15603331971869747,1.1048253444128828
BP,-0.2300827589187319,-1.4807659213810298,-1.4438631848059218,0.24317188000350728,-0.7396608332129865
BRBY,-0.0289668284567783,-0.5459301611755557,2.881105391506819,-1.7936050722337151,-0.045066301158959994
BT-A,0.0359894756624694,-4.11726499695215,-1.9772645983199733,0.9643278177272869,0.5696421373103875
BVC,-0.4177064443662543,-0.5398471215631088,-1.1885586322724795,0.6259625740338128,-0.1730396235629035
BVIC,-0.0313702473943307,2.192794180263849,2.503837673865306,-0.27431469293610794,-1.3164349380460132
BWY,-0.0720821113129309,-3.640565644675027,-1.3026490843559808,0.26394390518005867,-0.8776372489049259
BYG,-0.0365610764861722,-3.65417921218246,-1.2647858297246415,0.4048922554118998,0.3281632041745173
CAL,-0.096211701263125,-6.071392317790886,-1.069098119827917,-0.1324817231230006,3.115619806020942
CAR,0.0664336463116535,0.771376219514383,2.6713971088687787,-0.8162173827647972,-0.6859741607171456
CARR,-0.0438893729628553,-1.6732043149968059,-1.5601521469844677,0.4637244770288303,-0.4872254880479314
CAU,-0.0890931657745713,-4.412958264472786,-0.9768029917244718,0.03117031779842207,1.1047824346974338
CBG,-0.0110900529693258,-1.6662974821209813,-2.244888870249557,1.7728165961547278,-0.7751559433542288
CCC,0.0213117090625398,-0.1378922143063357,3.457133368546286,-3.4372178602045897,-1.3918597934101922
CCR,-0.0947646886751257,-4.35432049897534,2.2040597371740276,-2.436044241803869,1.9493534989481338
CDFF,0.0,-3.1122358945000594,-0.9888888917085711,0.04243465112266322,-0.6964268133701409
CEY,0.1821773312087651,8.730461073892036,5.375784925897513,0.276912298904826,-1.3580237199678467
CFYN,0.0588233118441832,-4.431499478115971,-1.7129309217988036,0.616403128883223,0.9998832178373075
CGS,-0.0476844879518071,-2.6514810813708003,-1.1349925409347772,0.2780579252051531,0.6118328365232375
CHG,-0.0899636218030636,3.128238250157492,1.3593873200011428,0.41751984624703425,-1.3217168542346238
CKN,-0.0322574692590293,-1.2543236123650212,0.6133732697126866,-0.7483622766143043,0.5222358277779726
CLDN,-0.0055623499028103,-2.6982786520442064,-1.7237665943103286,0.6171277123821878,-0.01268353335144311
CLI,-0.0500038943842978,-2.9352610067328415,-0.25012022363034536,-0.6394652327748601,-0.9029862348750757
CNA,-0.0732606232681309,-1.5680924647455246,-0.9000271118740099,0.5399533114645712,-0.8084778405115345
CNE,0.0339582867546073,38.16368927345338,3.4949946537186967,1.2318862369845704,-2.54073586834243
COA,-0.1341419081926038,-3.9173015177183004,-1.3908484445779727,0.0982178979178863,0.5634945208526453
COST,-0.1326289803723435,-3.6891932381625065,-1.9183338461543709,0.36789570880236244,-0.7522767006539677
