Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11
888,0.0093460204822191,3.396621295934623,-1.7599482344371224,0.7620682513656694,-0.10460882463749654,-0.09906950177683442,-0.3963028568802085,0.40322426268123324,0.21474333783068056,0.04009738464828977,-0.05543334132532897,0.12436427035210823
AAL,0.0595616803108178,4.376754941634403,5.815671943756034,-1.7099019516977108,2.352912493608756,0.8504892371054045,-1.2577051568843616,-0.2964980544597956,0.24564185711559638,0.418392184499923,-0.09267858981471166,-0.015184016094524149
ABDN,-0.0021165466152323,-1.7412347621442188,0.7729190060677462,-0.7442080352812996,-0.0708687507084022,0.2160538396555386,0.3106336143292335,0.006376962373429412,0.013969707985240474,0.07218876717171178,0.01265659054180592,0.05884476794376698
ABF,-0.0129545778769657,-2.8801173268002547,0.10091010971549783,0.07255839896103271,-0.15003563367433703,0.05709884885684323,0.13517844388775796,-0.04183758525824598,0.06930762864834028,-0.04004812043091836,-0.16390444453541542,0.19800278828039705
ADM,-0.0631256183437117,-0.5659697157751234,-0.4475823983191997,0.8078063104083877,-0.08984210714041976,0.0575723911819867,-0.2788072467558709,-0.04448533482109495,0.001281068172033435,-0.16741398686783915,-0.06318810758220109,0.03051516182777454
AEP,0.0356169377693345,-1.0630048769476523,1.0199272533257902,-0.5304149674444608,-0.25255038518812517,-0.27647345353812536,0.6854947410513165,0.07894222872801467,-0.1242359576186283,-0.20983120850010906,0.15060542247230127,0.05684337795628664
AEX,-0.0483870967741935,4.376436895812043,-2.535207024471407,-1.5774315753585721,2.2347362539647007,-0.0410653143462291,2.3341364186357216,0.12178673673012722,1.26514270889027,0.3862446598498572,-0.27045844871757113,-0.10315618538927922
AGR,-0.033454826820875,-0.5045328730107649,-0.7020645931558536,0.06739446015576475,0.346043989313798,0.23456188668283925,-0.002822187953584335,-0.07548320802430533,-0.030718991749017505,-0.04799658875861162,-0.025421821608445916,0.07455035589566046
AGRO,-0.0803589849391377,1.6711574742464974,-3.1156977618266364,1.8220269012523924,0.21272604532579018,-0.2920020130370342,0.055768203071302626,-0.6507463139496972,-0.3908994495358726,-0.2824036970775271,-0.6930340667755107,-0.9621037818199225
AHT,0.0632535760471908,3.5404978811367225,-0.34347227137399805,-0.48801773474195753,0.4434124089620529,0.3926235383396026,0.3497122445077715,-0.22224794046845242,0.08664130022899184,0.22160362392720429,0.5607471781867859,0.04523400374172685
ALNA,-0.0032258064516129,-2.413716096206563,0.7069160350132054,0.055226402078321066,0.013347428425786423,0.3290766242980367,0.39976609676184005,-0.0528319639523551,-0.12965522170074983,0.062163936749695066,-0.1403585067767275,0.0046713798100020834
ALTN,0.0204081632653061,-5.158763930665706,1.2605943194527334,0.45473105172457173,0.8023746180686104,0.02975465492368987,0.11104462041808211,-0.2096494828489243,-0.06738821726872463,-0.1364311503429245,0.0782504600280356,0.1682135651663187
ANTO,-0.0791212630264468,1.5496188213825743,2.125467096331063,-1.5665272109377424,0.03698968821511682,0.13319428896170224,0.4362161618751731,0.13745703871117299,0.1299332913370703,-0.15979386003536863,0.3099178246896194,-0.002505140415154857
API,0.0097080238287856,-0.785792466388744,-0.35075551604537486,0.03260388117076541,0.019953037475305923,0.09759185085027061,0.094798647703977,-0.010420618817642656,-0.09467290933503453,-0.010775711747957113,-0.051363635105005155,-0.0670323159605077
APTD,-0.1122986906476581,12.792843864422021,2.1651543853976296,-0.07005281293701404,-1.7005502931379743,1.8245511370131267,0.47921645190500306,-0.3727001237662526,1.0236481368425094,0.21189773218489438,-0.03323114998957194,0.8266560688191089
ASC,0.0588578088578088,3.4319543728048645,0.48875328733248535,0.4502340896183538,-0.7910467385477438,-0.8689244423317853,-1.2751281545105777,1.3481397189559903,0.6412218025009527,-0.15366730535427708,0.9246105986020714,0.10227741327603099
ASHM,0.070895292557761,0.8308127934538179,0.8489676916933862,0.026499792919749476,-0.15759308291609866,0.4058754375322329,-0.3280799470154969,-0.1820342012144899,-0.16855819045509499,0.04011548329927218,0.05168721699846577,-0.015767829954955466
ASPL,0.0392156862745098,-1.9913169901228795,0.1488432863212803,-0.08046465092428215,0.3080095417351079,-0.29777114564255397,0.17911701969169766,-0.07533256124567758,0.05970187449491156,0.056038170396518296,-0.021204984027506858,-0.11312122447708524
AV,0.0226718961898384,-1.6440542081771963,0.29602944503780476,-0.16031947172562624,0.029053223400732842,0.07190242937385502,0.34824146202885076,-0.03808269265262011,-0.17701775303676953,-0.13734447974492134,0.1134698339994228,0.08344414595222342
AVAP,0.0170185843487284,1.8200416754034612,-0.08252884363704091,-0.2073780551070301,0.01722626240127921,0.27924664519040676,0.6613258618539841,-0.3780198543018245,0.29457203212460475,-0.063121767770142,-0.01121818647577827,-0.3623396819793902
AVON,0.0720339418249518,0.6714517009610194,-1.0111052970096366,-0.14468887850305606,0.026228855856058206,-0.13663901209925272,-0.06413294666803951,-0.18547557071686147,0.17718877016884793,0.2699873664391633,0.43748200587078845,-0.2157315490082734
AZN,-0.042899032183065,-0.8388062628554339,0.11412063066798131,0.051138366546010935,-0.012952999127084575,0.3213421586325263,0.08083305232872158,-0.21887943232358362,0.014286376689994197,0.08043842420582971,-0.005148472749741378,0.19420543433457133
BA,0.0305884031605043,-0.6333906015293919,-0.32678453518702283,0.4089825377183867,0.34406519736542307,0.20371700811566534,0.30224959279493074,-0.054750158999197565,0.09209428908956525,-0.18732695867432728,0.05509878563537649,0.002741842343531246
BAB,-0.052924920174681,-4.130788908548042,0.7517828755927898,0.6304782620747604,0.2967171767567939,-0.11605370253615613,0.15860259307713107,-0.02758127061965881,0.04417430686416389,-0.03586341684591756,0.015648843583125592,0.04165884561439468
BAF,-0.1428535700887832,-2.5614188597378598,0.07351310923360746,0.4663047570834508,0.21008806121490078,-0.2016548681940271,0.1037004226611158,-0.06294368149170658,0.02056048567796113,-0.22984010997107238,0.00989042860013456,0.010950584591821586
BAG,-0.003067568490811,-1.4606963743115127,0.6615754125343677,-0.4177624363003842,-0.22390290227194629,0.27754790312202576,0.09274921883226626,0.017906278970979933,-0.04654948290665682,-0.10995912617707247,-0.13128496136334455,0.06420200688935702
BARC,-0.0288391401037805,-2.769864109821906,0.7588920476811132,-0.5077655814232305,0.2639271026661796,-0.37770007983209314,0.39383623016389696,0.10142308823700279,0.026774528245804195,0.05089900785766744,0.3523465920339676,-0.11165381159403794
BATS,-0.0234816774917808,0.11097283366714943,-0.42687257410581714,0.6282951108981306,0.18371495398963916,0.22000434361942725,0.025340972120919368,-0.27370723146436965,-0.1089574195274485,-0.02129077949352976,0.020796604785843338,0.190709475423391
BBOX,0.0013540608806603,-0.21268669907770188,-0.573383379997662,0.41953996768219515,-0.06758623419673654,0.007271901953269693,-0.03170769510762454,-0.0671197891017331,-0.0011615811942522303,0.03886749132382773,-0.03381419148955797,-0.0027357856284117446
BBY,-0.06135739656331,-1.1533295627254416,0.14599638581364682,0.1783449750244857,-0.403797102936409,-0.3649119145458545,-0.2756977612921512,0.4403483084370521,0.04412836138646056,-0.021464919559373304,0.14901887825427904,0.019392522370131844
BCPT,0.0612929911474131,-1.6982659335120915,-0.08279316799562138,0.02977161218834299,0.25101626845555336,-0.05244249700243059,0.2865507991534128,-0.003178570661966543,0.0449259251552105,-0.07736032704663372,-0.032988625175652764,0.0809685265606064
BDEV,-0.1052950280597896,0.19467085803786466,-1.3887883287043497,-0.610350054328765,-0.16790455935155976,-0.16285933487736928,0.09703780995585229,0.4481323904194189,0.042860619425827584,0.10094516694751325,-0.1894316988599924,0.04690198672020981
BEZ,0.0249503083865794,2.597471377364906,-1.7949212010863358,0.27957456705868433,-0.27070500568431854,-0.07828379905264943,-0.030372493971831137,-0.16588746593638445,0.16412411103619778,0.08945486080942579,-0.0577651038511642,0.1572661547383876
BGEO,0.0468662801722969,1.959381789588291,0.8120370343153503,0.716017527998562,-0.23509238327336673,0.15155103372273393,0.02860366578532089,-0.7128003946361942,-0.08176332676112223,0.25797902275410495,0.16745312416465477,0.22181172029059837
BISI,0.071951948174471,-2.765335524390928,0.9798826851186571,0.046249500028680904,-0.07077957351514313,-0.47312966365267983,0.24498750515777293,-0.013967986175717085,-0.10873028954770532,0.03758988029969202,-0.024657240961754447,0.003920775418344946
BKG,-0.063018462348357,1.7517568699836956,-1.4476133743842152,-0.6836637458543366,-0.880368173008817,-0.2037781381573024,-0.09705579481454536,0.2459084343216674,0.02327955398356445,0.09988978438464796,-0.20263614301299257,-0.10068399233219913
BLND,-0.0243827468820362,-2.459624790698143,-0.010646265658092758,-0.38565740308854246,-0.011453230245052879,0.19044981503554648,-0.04574335949934733,-0.022480703176352836,-0.05939053544999279,0.10216832638904516,-0.011330730348277876,-0.06846853998542411
BMS,-0.0245277213136153,-4.5423881553762495,0.5271702879033536,0.33010663737790336,0.029002468775842092,0.04198010064904511,-0.07877903281171672,-0.060148339800662476,-0.038071052867479305,-0.03785163716639776,-0.2124785519771744,0.055030393831522646
BMY,-0.0399992274412854,-0.9668634671566468,0.3548440392335987,-0.08975691042540915,-0.204640556289608,-0.03291990037229533,-0.05318752317996894,-0.18292095190588664,-0.01136837413415485,0.13963838312678156,-0.0455837190527752,-0.1809573026269005
BNZL,0.0107629610663249,-1.5622031942798213,-0.23741698506277203,0.667709087679243,0.3798867547989173,0.13656513130103037,0.059110960410546344,-0.1220661036137707,0.01342032080802021,-0.12392890517114727,-0.012177038509264314,0.2510015822167847
BOOT,0.079620011184742,0.9250517139438545,-0.31540094746048686,-0.7502586257979792,-0.6667008124548554,-0.08230304064180342,-0.028005664658993186,0.2482307082885621,0.14499332091792644,-0.13981235556460686,-0.057502209777079406,0.1739043486222504
BOY,0.0601093188716921,0.40486706420242796,0.8035102753865994,-0.67152539782896,-0.30607500374504687,0.1878754570753392,0.08974471735789066,0.2855714843089317,-0.11579979124362157,-0.2208311928393674,-0.014825496806205587,0.2671381309833352
BP,-0.0309186930471095,0.12068937139129648,0.8763980101127156,-0.024461319987432697,-0.08897024805606073,0.24455242493992133,-0.11158467375580179,-0.09176316239836027,-0.022464162117124223,0.05541641304894577,0.23490529608117608,-0.1577108038817495
BRBY,-0.1211446139732659,-0.619760641081984,0.6718716690975306,-0.5670725069607474,0.3195194447048796,0.19712367959646854,0.3269479736293052,0.19517170492224972,0.11833287142508747,-0.021355970833111786,-0.0061401856765888226,0.11059874833207883
BREE,-0.0693641196934006,1.3284208960714365,-1.2892451910119187,0.8105321766833091,-0.32632507010382755,0.07097014642141825,-0.037973765697770036,-0.06959520216440777,-0.03307373771423278,0.06941604380575762,0.0673422396480034,0.2813162819564575
BT-A,-0.0690919587405679,-4.194344490890886,0.1104214680923747,0.4572750261689829,0.23329121882867423,0.033280836973853284,-0.0052250386257837985,0.06696568990504397,-0.03389592638024996,0.026941990805176046,-0.06116851144848459,-0.10657722445915799
BVC,0.0178657266463708,0.5629313037993313,0.15872680071721645,-0.5152901637633979,-0.9731740007609567,-0.08440765328763725,-0.05701737100183902,-0.4938934965849654,-0.12742946593486204,0.526637172038482,0.08320358446177567,-0.07842910785069086
BVIC,-0.0932832374856889,-0.9563295219261523,0.19425712907902534,-0.49621619730170713,-0.607925355648443,0.31751297797767963,-0.07686012235634286,0.12877992755321624,-0.06502210940176728,-0.06170608437055942,-0.08287710423775094,0.05270697388351707
BWY,-0.0748825712139725,3.2210955134803902,-2.4718783533097395,-0.4293923248729457,-0.36871573064040253,-0.11858292987492423,0.14766978499415068,0.3415637877366952,0.0293244381158065,0.22730151190312117,-0.2217081305901418,-0.15198022154744387
BYG,-0.0058179608939308,0.21413342122226417,-1.2654315179892353,0.08809431434820734,-0.18345543065957048,0.22530876199096875,-0.19285834156220602,0.09565064273060113,0.1385978968005293,0.11183823070560228,-0.014690759718669228,0.05629559560655816
CAD,0.03125,-3.593122593867921,0.6528174630984154,0.15097580069876085,0.21659602689823068,-0.18777803804119453,0.39724523939046885,-0.04160287863261173,-0.027915392025720003,0.0868288830555151,-0.04217085093442712,-0.1729813040852232
CAL,-0.024097680806517,-1.5231995216136591,-0.6376078015663301,0.16310086600051132,-0.03680007204978915,-0.10997923389927651,-0.04100565631114646,0.012102633509717483,0.01845304533253986,0.13803741296378108,-0.07906490381345166,-0.05477872743845777
CAPD,0.0,1.767026374931545,0.10771271115144712,1.8569712431165244,0.5086703012667435,-0.3979533554178186,-0.15170221303692366,-0.21432702512318946,-0.43290792654117605,-0.16476654822994627,0.2647990258682878,-0.06467479922958831
CAR,-0.3296,-2.6725764687946825,0.26853478396881436,0.5849414283272961,-0.1311791446658169,-0.558865240951608,-0.2528862883565408,0.3226348794327971,0.0751431228726459,-0.49721299839951927,-0.17208489409223812,-0.027723746070257554
CARR,0.1394420408202248,-2.9832614352829636,0.623388197395565,0.3801216515943345,0.05417402243517236,-0.15175335749870114,0.27961113393912834,-0.0954077531019162,0.0008679007441752617,-0.005393067693996602,-0.044155324157659985,-0.04804950828030221
CAU,0.1666666666666665,-3.5922648123370755,0.3291021434898154,-0.4778143511863365,-0.031075790793788284,-0.27765767541781394,0.29130474275084767,0.20393278141183915,-0.039335184314735976,-0.14537834494658947,-0.05219171563083751,0.0801237145442176
CBG,0.0985623443586052,-1.715586149149979,0.19553726515412642,-0.1436489777386804,0.26672956467683884,-0.036413791061885754,0.29084609158610725,0.13409964307640884,0.06319217102354614,0.027189580314149336,0.09478598629927842,0.08940388452679668
CCC,-0.0105086797042628,1.1186219606136591,-0.41393698281235364,-0.4449710499364404,-0.9519771290980881,0.27868331172011357,-0.18468547951149822,-0.021903670574679967,-0.030941462563458064,0.3128298907643103,-0.12692558002215099,-0.109224932106835
CCH,0.0004202894469802,2.1068567457368936,-0.016231805392977455,0.22857846239389842,-0.6526718341663715,-0.3815385569725662,0.056563818306420426,-0.23672821790242385,0.06144500898261209,0.06832708291013827,0.010818458279090823,-0.01656980458016786
