Momentum Index,0,1,2,3,4,5,6,7,8
ABF,-0.0173993499276029,2.60736101387288,-0.1344879489346846,0.1984029771319954,-0.7611485669262736,0.0931598213558956,-0.041440248744640695,-0.7115365437367858,0.14575300471639682
AEP,0.0172499892990141,0.5367343363992874,-1.2042926206938187,-1.110518081729046,1.236542599766304,1.3268893859203363,0.7658807500848461,0.7708691684333778,0.28144767816289035
AHT,0.0260690046012064,5.728800696960538,-1.034196635748178,-1.0137566037910766,-0.18859211147088414,0.7419909755007292,1.7044107574460685,0.4412840393770262,0.14494569929628034
ANTO,0.0758374046045278,-0.5501577117314582,-0.39260370304775294,-0.4335465035869022,0.3040945667117849,1.1253150778241436,1.0748398738901408,0.2840769759425862,-0.16820563073598926
APTD,-0.0196052081466879,-1.2272763621808611,0.20756714240166457,0.48354242571650297,-0.8604097230898133,-0.5423315102671108,-1.0584430828701827,-0.20445501727175497,-0.15095211509658546
AV,0.0540550232799994,-1.6624431528691759,0.0032420439806324073,0.21676130891759834,-0.21376954511358925,-0.3112532415288474,-0.4967690765206451,-0.3358490937748703,0.2017300246142867
AVON,-0.0323700948313472,-0.7080299725745719,0.2532870440833209,0.12602394629007127,-0.6703587243482079,-0.4400959484221887,0.2935442012686658,-0.13936520641423447,-0.0773370926192705
BA,-0.0346724740672818,12.209179631426894,27.07150526099112,-11.476246304095955,1.5558875527433838,0.9788856001004121,-0.42713974387945575,0.22918816046501486,-0.02250879051365197
BAB,0.259833036814014,-6.747535584246943,-0.30414120274220036,-0.14543437691869038,1.1687216107011071,0.5587939912498394,-0.516026522238764,0.32480114821733214,-0.019294219861351106
BAG,0.0065856821128778,-2.6522534346233737,0.21894623549810616,0.09641724457459581,0.02077806066830446,0.07832316783004413,0.05278873665707126,-0.6785218234454251,0.23117351466105657
BARC,0.133262788613701,2.252603170318554,-0.2596352335264216,0.15437999189844567,-0.23977090805380652,-0.007546810518810163,-0.13173938274197725,-0.3952265724794032,0.45544744349364014
BBY,-0.1750496189878755,-4.442936895700194,0.11573001973202873,-0.13778586655151598,0.294288747984565,-0.20291891845130902,-0.08790752729082241,0.12346131723392038,-0.06839924528558176
BDEV,-0.0114412253183243,0.0029043807715830386,-0.30961696513796066,-0.12312116528681288,-0.578840391795223,-0.1955729081389683,0.006867927732023067,0.41591580232790937,-0.4394989392313862
BISI,-0.0454255861365953,-3.254521142429051,0.18589366124569806,-0.12146758437644703,0.09284438339893601,-0.26670744566167603,0.2595842093551824,-0.046200233338764225,0.11573091134378898
BKG,-0.0259627932384448,0.9876429672387832,0.23951425881580246,0.3308591299278906,-1.54818966387947,-1.0746755861337665,-0.2621952635640288,0.14631546480330115,-0.22123467024827875
BLND,0.0708410607191889,-0.34878539213414556,-0.12649931592529612,-0.4737805056066592,-0.12899308743338192,-0.6341236880412822,0.341033643636274,-0.1567341732785372,0.294762968612714
BNZL,-0.0093643109474589,-0.8535178810210612,-0.32587870162228844,0.019867038034308154,0.21310532620472833,0.5963540001216369,-0.1183845107749237,-0.050980829605692106,-0.14097416860371242
BOOT,0.0412086689510924,-3.037275750485157,0.5256001450939374,-0.05131153180625859,-0.534417318230246,-0.7968334787103308,0.4330125937402575,-0.2239994913581734,-0.11484179139662722
BOY,0.0320270149186863,4.800086250663917,-0.028858910356183546,0.7001483860530022,-1.4667354970342745,-0.160867464868573,-0.30444468705978217,-0.8545095888580647,-0.017412910296282627
BP,0.001418042559341,2.2220844993322517,-0.3754317561670346,0.2372678278310314,-0.23501698183730024,0.4307715714223567,0.2365978604126933,-0.31756237016154687,0.20261849766758244
BT-A,0.0665953490232149,-4.039257916182675,0.40799640413265087,-0.07947669269321475,-0.11996396926891256,-0.7287629177992853,0.3297853505689426,-0.35225259485942323,0.30631392987512357
BWY,0.0305395441378706,-0.1465319625506682,-0.007560103323734675,0.15468711702483776,-0.6912207112034136,-0.36526520976106364,-0.35620265000712437,0.07208021825676837,-0.20427858838811275
CAL,0.0328419008168578,0.31497458729987815,0.393643202602111,0.032867983574753595,-1.0493904148990014,-1.0328316091081382,0.057000144537754587,-0.13696164468992247,-0.11673198502808478
CAR,0.0226680635262048,-4.349168045775781,-0.3279518719506676,-0.057097279566634906,0.8514064680059745,0.5584156516894352,-0.5017910492215141,0.4189352685786629,-0.010596861516869472
CARR,0.0173220507715281,2.823215115295712,-1.412176429456409,-0.8986939004271743,1.1832281498241113,1.6829132545468513,1.0275861809864266,0.375760376426088,-0.4739544491223216
CBG,0.1134558970342041,2.466396612628253,-0.3818186643047188,-0.12631080078861687,-0.4480865209115449,0.037820891069531605,-0.4141689204729882,0.05792611953469368,-0.009852384647022419
CDFF,0.1199034998028563,-3.133145462901008,0.19998022413432415,-0.5138854840238624,-0.19911793537488853,-0.8980928010060047,1.097285676718233,0.15166764560725965,0.006850576009240356
CFYN,0.0,-3.1537503179552977,0.2553634934593817,-0.08170431034548356,-0.4300366414018319,-0.8420790652710495,0.1575223842230273,0.17251007651434797,-0.09454797646728404
CGS,-0.0118766114918573,2.8408164866735577,-0.6362761264241054,-0.19583113194964955,0.2164689289137515,0.9018017724466302,0.4381673060832006,-0.46322243557594084,0.09178140504995944
CHG,-0.3529313045424033,-5.899799853152427,-0.5589255632614007,-0.04026263368519138,1.3385345560063675,0.7717617506104586,-0.8494659994244383,0.7486771684964552,-0.2956564693480366
CKN,0.0049422923094504,-2.632124350836376,-0.3730833221778437,-0.2563514253402126,0.753368261062527,-0.025169191323164874,-0.34712942045913925,-0.0601599463667369,0.2572296919282031
CNE,-0.0452575239098008,12.086580344547585,8.907064788050674,19.097942575228917,13.191460235940463,-1.6878735103667568,0.6342344321886028,0.06142163815399987,-0.08928102401130397
COA,-0.0312484319817819,-5.326850415900683,-0.7375022539830883,-0.04905711564852713,1.5604054572563373,1.4620618766492237,-0.006720954850087154,0.6997934369686147,-0.40844944983719517
COST,0.0,-7.834556739152759,0.08637031074939718,-0.3565151234309127,1.0628121878600605,0.13872668504690197,0.0009083035785972276,0.24985302513145602,0.0020219020583309086
CPI,0.1018624738511368,11.065553561819714,0.3586887808063901,1.358328747787521,-3.8821921506673025,-2.331079128206716,-0.670571184721375,-0.05621335313739182,-0.7719710957797714
CRDA,0.0043963092382626,-3.7454892651245064,-0.21354908464430344,-0.1665917580145002,0.5445458547457749,0.2699345483540103,-0.006522938140017554,0.10612406369631797,0.039825748035551785
CRL,0.1701598113701858,-7.905374172200435,-0.2809383017470032,-0.27409228327443824,1.5804901228173363,0.7986343309572704,-0.5695844562046036,0.7997666338859278,-0.2138274540892676
