Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AAL,0.0990810777886064,-1.474092541503448,-0.44571204700554307,0.12070548915233087,0.2682320775165065,0.10107995082400378,0.2563596794847123,-0.03283811066910964,0.01088842710777252,0.11783829089750479,0.20816562405878583,0.13127819902676413,0.1284002803505042,0.18028338677452604
ABF,0.0072002272081794,-0.7659793532257867,-1.228847820837489,0.08473489291718313,-0.20301579654359905,-0.4160771648259715,0.014432548016987914,-0.1402813924165563,0.14335856393452934,-0.43187597160340924,-0.18502909538979723,-0.15336843879033668,-0.10425141414042735,-0.10408969258890759
AEP,0.1162113556564186,14.690062367792708,-2.4745311279642426,3.016912381688655,-0.9719007533424128,-0.6588908197990129,1.068647726338201,-1.3367103438057566,0.6122424125226718,-1.040887855241692,0.29485250824749715,-0.06480138470714034,-0.5784968521042838,-0.13299939315104822
AEX,0.0,-5.237675864520298,-1.7984130477124824,0.35401411559048185,0.6352230524843578,0.48956973069577137,-0.5244320884845987,0.1296555628874239,-0.03381252795210413,-0.26940545110432945,0.0729096388345164,0.34665660322902164,-0.45068127369797306,0.15466275380114775
AHT,0.0604661821515093,-3.177065701593425,5.4479135793120035,-2.782978114853264,-5.614025013104488,-2.1813901651552614,-0.8376249185018353,2.826284456298469,2.5137787203302753,-0.26596474257894837,1.2524913592660514,-0.15384247059269315,-0.5307282431949787,0.14039630986376567
ANTO,-0.0089577007939352,3.5396453238506806,-0.26371112479358316,-0.03433298045307944,0.2161991326775041,-0.14724666647151935,0.2934130410900274,-0.059811796119619315,-0.06283117123077092,0.17874229252815582,0.38706778633160305,0.42520032376436573,0.036866347738697604,0.33142742955198484
APTD,-0.0089161269164547,-4.88029528282129,2.296314020776662,-0.07007790049675232,0.40519306637887315,0.9519355805912386,-0.1802773872080014,-0.3535527958020159,-0.5206044358785342,0.01297855511600891,0.05815786047505824,-0.4694313185368314,0.22808294629415604,0.15118486765609757
AV,-0.0184738661743091,-3.8868369842814796,0.5321878849881162,0.012321547561426945,-0.039028085276672925,-0.1808921156008749,-0.010393200022838103,0.2670497133134502,-0.1011674371919285,-0.037369467065003735,0.06408975839711509,0.03460900455255905,0.19035754572666644,-0.21391111148464068
AVON,0.0043591979075849,0.9439013970998822,0.3719681305961628,1.8639152209877352,-0.26633523344305365,-0.20765675899956348,0.5702071711808451,-0.14176570863402382,0.34036569983314424,0.19845878576342627,-0.16476761431624581,-0.43117273672332385,-0.6100233235845907,-0.302366051482782
AZN,0.0430156958035068,-3.779912083156289,-0.5246595833224523,0.23670419322876918,0.29953754944360067,0.019715834590143873,0.04551267328774725,0.034264967012639376,-0.19012135859533646,-0.02098223272193228,0.04314898981704511,0.1550705314626217,0.09957979208157906,-0.1063168725382246
BA,-0.0352878972135568,-3.8367067201130776,0.8809451794603856,-0.5909410754148303,-1.1033763258871723,0.53672171336991,-0.45276408770901994,0.002006603914847991,-0.26317509708725606,-0.10024435436613162,-0.47143241863339025,-0.07655255176984699,-6.303002139684468e-05,-0.09278887881873496
BAB,0.0315236150034041,-1.9918044085632653,-0.782080215148038,1.0511374821892454,-0.3352750480218558,0.1663262398009676,0.43436445878384816,-0.0413418771782999,0.15590271220274143,0.3128499132552417,0.10033268552182648,-0.007882274064797273,-0.041040053087018934,0.09961349609122856
BAF,0.0133635013787738,-2.97480627241235,-0.011249228530159111,0.23240443454475093,-0.32407527411307635,-0.04462195661209377,-0.052375780580201925,0.22181079272770513,0.19658860624909236,0.008949321241075312,-0.04339075293510803,0.03801008068729786,-0.029301178933033113,0.026843337352903934
BAG,-0.0037740667697676,0.9779071063730818,-0.3556157398747546,-0.3404463359137901,0.5400657752008472,-0.2588697872679644,-0.13265403101572243,0.032198418618853614,-0.08969175584787088,0.1734124708894126,-0.17945678116660232,-0.0157525600356799,0.01325629330222294,0.050896080852449795
BARC,0.1408741563943709,-2.8235614635098676,-0.6427357107678832,0.05891503262783379,0.14553512132468915,0.14176425958093605,-0.04497308415985662,-0.01664985686900959,0.05452157252330465,-0.07333103406675223,-0.13445653920384984,-0.006111986246425851,0.020292779827207116,0.005462848672537756
BATS,0.0164824054856109,1.0089353284209344,-0.9706376492260418,-0.465471344938836,-0.21776986494921835,-0.28963687471722643,-0.18497396062757657,-0.09498465124168275,-0.08430800520120683,-0.2487049439866212,-0.20378237870045174,-0.08078812411619594,-0.15439455254162748,0.038739442277320006
BBY,-0.0093095135982489,1.535343621101473,-0.5444819407630407,-1.6914384998952259,0.32725337308959596,-0.06963977590399377,-0.26590933778848025,-0.12573728793513267,0.02392513678551027,0.07754645063456753,0.1073840171315273,-0.2907017356133933,-0.07529173757238075,-0.05046755314932656
BDEV,0.0436333725944457,2.9298837581457846,-1.1601393405094997,0.5612240083700297,-0.1846616972964202,-0.3321137879688527,0.5244672837306451,-0.8920052678236846,0.7465368306313722,-0.2761482306370481,-0.4173078188063253,-0.15787527381601787,-0.13177585407019557,-0.05954780390193984
BISI,0.1072811479766153,14.768251971426018,4.767291614995289,0.06577282279346695,-0.13425700770363555,-0.47657550896230605,0.7136054086703989,0.5536474305472581,-1.0810269536579282,-1.3063441863141523,-0.015027736784034535,1.0842399242214131,0.7000533332062752,-0.6682702895386162
BKG,0.05937778804742,1.4208515596259834,1.0373420550082881,-0.3990946416270563,-0.006180875725577999,-0.4800316960173419,0.3036860217304714,-0.6443572399154126,0.2691825709627853,-0.036766284038445306,0.16545731174815262,-0.3746449481017235,0.20251617171775813,0.07913582131708473
BLND,0.0454223912975131,0.3820586661147567,0.2282067116999316,-0.2568509093096419,-0.4245325395523972,-0.3132919503986646,0.04921759221289611,-0.1005729426499923,0.015418298516527451,-0.05814385888502909,0.0072054299923567,-0.17627741505241368,-0.09474184247091753,-0.050928458729864
