Momentum Index,0,1,2,3,4,5,6,7,8,9
AAL,-0.0177194252332083,0.6713899732935309,-0.2614349736002681,0.796906787210054,0.5864526481134749,-1.3161516873777037,0.40546913198270085,0.05619159791902617,-0.3706253873127122,0.45483756312770696
ABF,0.064691302463028,-3.504923367582844,0.7895733759861159,0.09756147265871996,-0.6513220078881294,0.0778383473048051,0.2804174950484257,-0.04994407686712842,0.3271267279723846,-0.11222851271975433
AEP,0.0583764741262646,4.176539130306701,-4.655165054838477,3.2952763043798323,-3.2521534766291182,1.1038174586945866,0.707101903584079,0.05398544421590774,0.33963460357495645,1.2731555040078777
AEX,0.0217559488922751,-2.5032782983373556,0.6742619627054512,2.375871102731303,2.1960195811553724,-4.074860898149077,-0.5551132113251037,-0.6244512545747603,-1.1346376592925889,2.9971224379315538
AHT,0.1298328807985007,42.886400713734204,24.062365679609208,11.619928085346697,6.304201581831514,9.268330631952711,1.1235926105580203,-0.00045474967978580816,0.6925940772386429,0.40785610591979543
ANTO,0.0019346651165681,5.782629804490172,-2.3655766954269692,1.6155109120610895,-0.11846963816757154,-0.469165293547286,0.5520062742965186,0.3393456763608698,-0.3494452169669043,0.5616465888399557
APTD,0.0,-2.0462012644850653,0.2348642215651383,-1.9896075067112737,0.9867341385046428,-0.22371214836871048,-0.6788491416264816,0.5494003578620127,-0.3593215009549619,-0.3666806074041934
ASC,0.1896551724137931,58.802528013922036,20.151821484384005,-11.103048635571207,-9.836305327637241,-1.9160930807769374,1.812314395072635,-1.8488197119979868,-1.1909910297900068,0.6607826406957368
AV,0.0880325187281128,-2.8758277899057707,0.9873996324465839,-0.3108380766485458,0.2814982370216572,-0.08632220029802466,0.23539370633847584,-0.14843100041861018,-0.16535770129612892,-0.1559464320274068
AVON,0.0885705369217282,-5.741010278264784,-0.19331018121688717,-0.4512439835745159,-0.7535643278274042,1.2498916848096788,-0.06599439199899539,0.05171021112259435,0.5334983171405109,0.2662754143853724
AZN,-0.0124030352093955,-5.577475919324063,0.6625190579432585,-0.4710990104565972,0.3236724627107781,-0.20240237948219636,0.16041417631951174,-0.15596431368377262,-0.18540444023816766,0.3010709435643606
BA,-0.0254355831253243,3.1910071778617644,2.9495579434770947,-0.38388574450449064,1.1653626283996426,-1.8283138220509603,-1.6072665359596985,-0.28764501474914955,0.1287671619189049,-0.1721271946880598
BAB,-0.0081144432954155,1.262743447384956,0.3502740312113188,1.7363213428495885,0.05174514264845549,-1.4919438794904873,0.4889954354970976,-0.3683466291214019,0.050421969097070495,0.03248555150433255
BAF,0.0337688358308634,-1.2401478728946913,1.1295080707930483,0.5063315317057712,0.2804325249746635,-0.1871482336264691,-0.03043330195090581,-0.05705274982626954,-0.01837750018333502,-0.12604761844777052
BAG,-0.022051632189847,-0.49654162827482906,-0.7678547784194723,-0.014359665619379076,-0.580124167568607,0.1378257397650567,0.3134223826457656,0.28817153477060675,0.012608438644971052,-0.35810894898697876
BARC,0.0994037713658699,-3.8418481225569563,0.685290582689031,-0.4117831250818556,0.05676402028069384,0.03166675981637761,-0.04111208274225754,-0.034193856165720446,0.07712822035592144,-0.0612185989383755
BATS,0.0839212086667504,-0.4865702244121911,0.3695345325111157,0.36790953712235747,-0.44876482376496674,-0.40172650618136857,0.10285742722800877,-0.03136069309405607,0.3292925451070842,0.1558692813869375
BBY,0.0026410101737186,-0.5005805948931651,0.20407625388451078,-0.6616659570664906,0.39224454687742105,0.005580889465723237,0.3423527354304508,0.0017654042311941905,0.18308085244291214,0.09234282127803736
BDEV,0.0141807755255236,1.8264123256322156,-0.9472925552943301,1.522110402908071,-0.7014244979290349,-0.8721296706406386,0.15152548642860778,-0.5391489356846426,0.3133176641995932,0.43396649174661683
BISI,0.1292652751726064,14.59760794692597,-6.283558527152245,0.04570810764287433,-2.893525915679557,2.8637476727712494,0.1491663688980224,0.49409088395712863,-1.184231789650867,-1.4579194082028986
BKG,0.0342336754182621,-3.277951787804448,0.016597278061896946,-0.5821232294003595,-0.14371437088389546,0.3606400181123335,0.017002765742798746,0.018048419090452843,-0.18489197975218985,0.6475376446978166
BLND,0.0685349242532065,1.329703417705159,0.3996641837130496,0.3212285003597513,-0.12210859205792267,-0.2876366424509897,0.2855513399632067,-0.026156412666017464,0.22985540810326283,0.1761652137967756
BMS,-0.0352808267381131,3.956788626115716,-3.2060697823275697,0.24158621953918683,-0.7690155344771151,0.711857166761969,1.2254814903333884,0.38202063182940416,0.03231325784615062,-0.09046629259799037
BMY,0.0950912594943884,-3.069637163527992,-0.4356800609582784,-0.32349293186388717,-0.022571674878401986,0.4619511239463117,0.2882573051092702,0.3052910343950973,-0.04393011014465625,-0.35002406419030924
BNZL,0.0486426127094026,-3.6962625634638204,0.8258966622458556,0.03569575994080024,0.0013698380805065872,-0.6180470406231812,0.049537111043853006,-0.07825075926297968,-0.013150724410485802,0.004500186794878815
BOOT,-0.0408137934147277,2.1691354474337583,-0.25029106354311104,1.0680418539376983,-0.32609272909190484,-1.023306252369033,0.29024173879131965,0.05721065015575064,-0.046298787985230426,0.01456819545699374
