Momentum Index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
THRG.L,0.061224489795918435,-0.07547169811320764,-0.11445783132530118,-0.1063829787234043,-0.06369426751592366,-0.026490066225165587,-0.0869565217391306,-0.05161290322580658,-0.08125000000000016,-0.09259259259259278,-0.10909090909090913,-0.09815950920245398,-0.07836990595611293,-0.07547169811320764,-0.1301775147928994,-0.026490066225165587,-0.010101010101010166,0.07299270072992692,0.03157894736842093,0.0,-0.006756756756756799,-0.01342281879194629,-0.060702875399361034,-0.10909090909090913,-0.07547169811320764,-0.006756756756756799,-0.07547169811320764,-0.07547169811320764,-0.08125000000000016,-0.16000000000000014,-0.2500000000000001,-0.09815950920245398,-0.020000000000000018,-0.045454545454545525,-0.03289473684210531,-0.03289473684210531,0.02083333333333326,0.035211267605633756,0.12213740458015265,0.1484375,0.25641025641025617,0.19512195121951215,0.1484375,0.34862385321100886,0.5473684210526315,0.6333333333333331,0.5978260869565215,0.8148148148148144,0.5978260869565215
BGP.L^C98,0.06296296296296289,-0.09999999999999998,-0.15094339622641506,-0.18674698795180722,-0.09999999999999998,-0.13461538461538458,-0.15094339622641506,-0.16666666666666663,-0.14012738853503182,-0.14556962025316456,-0.08783783783783783,-0.039145907473309594,-0.07534246575342463,-0.0357142857142857,-0.08163265306122447,-0.05594405594405594,0.015037593984962516,-0.04929577464788737,0.11570247933884303,0.15384615384615374,0.09756097560975618,0.0546875,-0.11184210526315785,-0.11184210526315785,-0.12337662337662336,-0.13461538461538458,-0.12057660209364651,-0.17387498984554672,-0.04343420215748384,-0.18620521633052478,-0.17387498984554672,-0.05992671258286364,-0.026352666603680075,-0.09126248883010146,-0.04343420215748384,-0.10615982803786339,-0.04343420215748384,0.12421160913537355,0.36340556248664946,0.42400137868649024,0.42400137868649024,0.36340556248664946,0.3930448202677579,1.3733356061098307,1.6700025744758156,1.2885736417311198,1.2885736417311198,1.2885736417311198,1.0025019407581306
NBB.L,-0.1428571428571429,-0.06666666666666665,0.0,0.0,0.07692307692307687,0.2727272727272727,0.3999999999999999,0.2727272727272727,0.16666666666666674,0.2727272727272727,0.3999999999999999,0.16666666666666674,1.0,1.0,0.75,0.5555555555555556,-0.17647058823529416,-0.06666666666666665,-0.06666666666666665,-0.2222222222222222,-0.125,-0.30000000000000004,-0.4328770261886047,-0.5589043537022481,-0.8473130455123167,-0.8273973557965318,-0.8759418494787573,-0.8676713061106744,-0.8759418494787573,-0.8870990583530911,-0.9024946413049424,-0.8738165946299254,-0.8212401757257276,-0.8049892826098847,-0.8349909314391332,-0.8049892826098847,-0.8049892826098847,-0.7854882108708732,-0.8349909314391332,-0.7318602635885916,-0.7318602635885916,-0.7854882108708732,-0.7854882108708732,-0.9329650658971479,-0.8927441054354366,-0.9106200878628639,-0.9106200878628639,-0.9106200878628639,-0.9106200878628639
ANEA.L,0.049107142857142794,-0.07438016528925617,-0.17647058823529416,-0.10399999999999998,-0.06666666666666665,0.03703703703703698,-0.042735042735042694,-0.042735042735042694,-0.05882352941176472,-0.05882352941176472,-0.058823086504981914,0.040248167547125346,0.013575137610019494,0.013575137610019494,0.031202531307585213,-0.027964827046128793,-0.14684682661602677,0.040248167547125346,0.06836298288623666,0.040248167547125346,0.004985517799765082,0.10830178598478768,0.26157756489757755,0.28900316413448146,0.41176537024252724,0.5011176088654721,0.4461986719557596,0.4287745915707504,0.5011176088654721,0.39515636588673275,0.23529469896221133,0.4640529765478061,0.6025444743293553,0.5203627064150294,0.7186708855126418,1.0446257086271085,1.6352953577860507,1.6951884340993701,1.823530740485054,2.2050889486587106,2.3882368885820653,2.3882368885820653,2.2941191972325634,2.120744502641376,2.0407254128300583,2.120744502641376,2.2941191972325634,2.2050889486587106,2.2941191972325634
PDUF.L^A01,0.02511961722488043,0.012106537530266248,0.037220843672456594,-0.034642032332563466,0.0,-0.09130434782608698,-0.08333333333333337,-0.05749718151071026,-0.10683760683760679,-0.2962962962962963,-0.30333333333333334,-0.2909245122985581,-0.2575488454706927,-0.21132075471698109,-0.23161764705882348,-0.1606425702811245,-0.13097713097713093,-0.07726269315673284,-0.13814432989690717,-0.1586148337199179,-0.21110491748784976,-0.17634517247294657,-0.23632714037456137,-0.25226466092326627,-0.2846126123641898,-0.21827669096523283,-0.30765246381783906,-0.36679260682014436,-0.3582868358669822,-0.35732762336454127,-0.36865224674137753,-0.3186246910156546,-0.31645815585195236,-0.29861693316619586,-0.24570557900154044,-0.21110491748784976,-0.19030542378696447,-0.19635921501098708,-0.2253192432988793,-0.19485426972074538,-0.19334367735624391,-0.17634517247294657,-0.13491384312047905,-0.06937701305384858,-0.018383972673237547,0.11097627898997908,0.2462255651278895,0.2758095548045161,0.2534921864988977
HTS.L^K00,0.0,-0.20408163265306123,-0.26415094339622647,0.25806451612903225,0.3928571428571428,0.3448275862068966,0.25806451612903225,0.25806451612903225,0.30000000000000004,0.4444444444444444,0.3928571428571428,0.18181818181818188,0.30000000000000004,0.5294117647058822,0.23809523809523814,1.2941176470588234,0.8139534883720929,0.3448275862068966,0.08333333333333326,0.054054054054053946,-0.025000000000000022,-0.04878048780487809,-0.15217391304347827,-0.5357142857142857,-0.472972972972973,-0.49350649350649356,-0.524390243902439,-0.5714285714285714,-0.5666666666666667,-0.5760869565217391,-0.5517241379310345,-0.3709677419354839,-0.3389830508474576,-0.390625,-0.3157894736842105,-0.2909090909090909,-0.20408163265306123,-0.15217391304347827,-0.23529411764705888,-0.0714285714285714,0.026315789473684292,-0.3157894736842105,-0.472972972972973,0.30000000000000004,0.11428571428571432,-0.025000000000000022,-0.26415094339622647,-0.417910447761194,-0.45070422535211263
GEIN.L^J00,0.0,-0.04225352112676062,-0.08108108108108103,-0.007299270072992692,0.04615384615384621,0.054263565891472965,0.04615384615384621,0.1333333333333333,0.04615384615384621,0.1428571428571428,0.014925373134328401,-0.01449275362318836,0.08800000000000008,0.20353982300884965,0.3600000000000001,0.4945054945054945,0.5632183908045978,0.5454545454545454,0.5454545454545454,0.7662337662337662,0.8133333333333332,0.7894736842105263,0.6585365853658536,0.6190476190476191,0.6190476190476191,0.6385542168674698,0.6000000000000001,0.6000000000000001,0.5813953488372092,0.5813953488372092,0.7,0.7662337662337662,0.8133333333333332,0.6000000000000001,0.6000000000000001,0.6385542168674698,0.8378378378378379,0.7662337662337662,0.6585365853658536,0.6385542168674698,0.6585365853658536,0.6585365853658536,0.7662337662337662,0.7894736842105263,1.0923076923076924,1.0606060606060606,1.0923076923076924,0.7215189873417722,0.5813953488372092
MSTL.L,-0.07999999999999996,-0.1071428571428571,-0.19354838709677424,-0.07407407407407407,-0.1071428571428571,-0.1071428571428571,-0.13793103448275867,-0.3055555555555556,-0.2647058823529411,-0.21875,-0.2647058823529411,-0.07407407407407407,-0.2647058823529411,0.04166666666666674,0.19047619047619047,0.19047619047619047,0.3157894736842106,0.13636363636363646,0.08695652173913038,-0.038461538461538436,-0.038461538461538436,-0.46808510638297873,-0.4897959183673469,-0.4897959183673469,-0.4897959183673469,-0.5283018867924528,-0.5535714285714286,-0.5689655172413793,-0.5614035087719298,-0.5967741935483871,-0.5967741935483871,-0.5454545454545454,-0.5192307692307692,-0.46808510638297873,-0.43181818181818177,-0.3902439024390244,-0.32432432432432434,-0.41860465116279066,-0.32432432432432434,-0.2647058823529411,-0.2647058823529411,-0.2647058823529411,-0.2647058823529411,-0.07407407407407407,-0.07407407407407407,-0.13793103448275867,-0.16666666666666663,0.08695652173913038,0.04166666666666674
BND.L^K99,-0.09999999999999998,-0.07407407407407407,-0.038461538461538436,-0.038461538461538436,-0.1071428571428571,-0.2857142857142857,-0.2753623188405797,-0.3421052631578947,-0.3421052631578947,-0.24242424242424243,-0.2857142857142857,-0.32432432432432434,-0.2647058823529411,-0.2857142857142857,-0.29940997989923157,-0.29940997989923157,-0.1826449765491035,-0.28232241843335926,-0.3461159812392829,-0.26438047889419325,-0.42304351285819075,-0.3869837324118276,-0.41150438311535453,-0.42304351285819075,-0.39949426848505576,-0.4926761923408228,-0.5254067605768988,-0.4926761923408228,-0.41150438311535453,-0.44481545576920234,-0.5329399865994877,-0.4341388299186101,-0.26438047889419325,-0.39949426848505576,-0.5176265435371759,-0.5541699872086019,-0.4341388299186101,-0.5402377993088707,-0.567282634643643,-0.567282634643643,-0.5402377993088707,-0.44481545576920234,-0.44481545576920234,-0.4550966510327358,-0.46500398465032233,-0.5176265435371759,-0.42304351285819075,-0.31570277106436573,-0.44481545576920234
SRA.L^H99,0.07692307692307687,-0.1333333333333333,-0.2571428571428571,-0.45833333333333337,-0.36585365853658536,-0.30666666666666664,-0.33333333333333337,-0.5185185185185186,-0.35,-0.5185185185185186,-0.6176470588235294,-0.6338028169014085,-0.6708860759493671,-0.6388888888888888,-0.6829268292682926,-0.6829268292682926,-0.675,-0.6666666666666667,-0.6623376623376623,-0.6708860759493671,-0.7045454545454546,-0.7045454545454546,-0.7111111111111111,-0.7450980392156863,-0.7291666666666667,-0.7450980392156863,-0.7719298245614035,-0.7851239669421488,-0.792,-0.8266666666666667,-0.8029453904076241,-0.7431252410670814,-0.7151487821733973,-0.7498263217348967,-0.7716668809485169,-0.8002085208299523,-0.7915219347790806,-0.6730684886308309,-0.813181993503332,-0.8287501607113876,-0.788456080878773,-0.8867323907487512,-0.8901909436737739,-0.885833441476874,-0.8616828235847086,-0.9047351894382162,-0.8942280412999793,-0.8726992357576957,-0.874913162071042
VER.L^J18,0.04000000000776871,-0.10526315790106855,-0.20814330519646962,-0.24683787318194073,-0.13687620265822942,0.05619652146526066,0.021206575177037168,0.1954623231802759,0.288244473631045,1.4272322759604315,1.3764421733249605,2.620485727163335,2.930436235596291,3.3416690007791425,3.063671362178141,3.3680354116112383,3.332950789781262,4.041610965715143,3.033288772511356,2.988557289072585,2.785630689980725,2.614421261852277,3.3070049767706395,4.077198807684803,5.010611402326429,4.911806831185294,4.449013872222116,4.162223668420952,1.3649493373155552,1.8151445124185006,2.2095741006101384,2.3095891576047274,2.1154265937728405,1.9727352993022813,2.0424087829292934,2.2452360351737486,2.3379570646345442,2.1154265937728405,1.9207124316280524,1.6136129142381437,1.4857127077593244,1.4188094671701856,1.2253047097933538,1.729637786563821,1.7360303809039066,1.7169417968743326,1.679552689515532,1.5961888280634757,1.6981177197824935
ROPO.L^G97,0.0,-0.0234375,-0.0234375,-0.07407407407407407,-0.1007194244604317,-0.11971830985915488,-0.06716417910447758,-0.13194444444444442,-0.15540540540540537,-0.17218543046357615,-0.17763157894736847,-0.11971830985915488,-0.13194444444444442,-0.09420289855072461,-0.11971830985915488,-0.05303030303030298,0.016260162601626105,0.008064516129032251,-0.015748031496062964,-0.0234375,-0.05303030303030298,0.024590163934426146,-0.08088235294117652,-0.14383561643835618,-0.11347517730496459,-0.08759124087591241,-0.19871794871794868,-0.19117647296712803,-0.15123456632944676,-0.11290322637877204,-0.01785714075255107,0.057692309319526514,0.12704917940405802,0.026119401453553293,0.04166666666666674,0.06589147534703432,0.17521367923149977,0.12704917940405802,0.12704917940405802,0.09126983693940538,0.12704917940405802,0.09126983693940538,0.07421875335693362,0.261467891065567,0.2850467325748973,0.33495145112640223,0.261467891065567,0.3095238020408164,0.32211537825906067
TORC.L^J00,0.04006820119352095,-0.02493765586034913,-0.03852459016393439,-0.05783132530120483,0.006866952789699621,-0.0059322033898304705,-0.022499999999999964,0.0042808219178083196,-0.008453085376162295,-0.018410041841004143,-0.048661800486618056,-0.04634146341463419,-0.02493765586034913,0.03075571177504388,0.04266666666666663,0.14662756598240478,0.16716417910447756,0.18126888217522663,0.15566502463054177,0.12248803827751198,0.12248803827751198,0.15566502463054177,0.14439024390243893,0.08110599078341019,0.11184834123222753,0.2055498458376157,0.19328585961342837,0.15566502463054177,0.24390243902439024,0.2155440414507772,0.10348071495766709,0.08812615955473091,0.1788944723618091,0.20307692307692315,0.26810810810810803,0.2155440414507772,0.35606936416184976,0.4392638036809815,0.5536423841059603,0.5536423841059603,0.606849315068493,0.589430894308943,0.7377777777777779,0.8186046511627907,0.9452736318407959,1.0651408450704225,1.0761061946902655,1.346,1.1211573236889691
CSNS.L^L99,-0.14197530864197527,0.0,-0.04705882352941182,-0.0357142857142857,0.0,0.1095890410958904,0.03846153846153855,0.03846153846153855,0.0,0.15714285714285725,0.0,0.012499999999999956,-0.05813953488372092,-0.10989010989010994,-0.04705882352941182,-0.02409638554216864,-0.04705882352941182,0.0,-0.13829787234042556,-0.1649484536082474,-0.21359223300970875,-0.25,-0.2831858407079646,-0.3305785123966942,-0.21359223300970875,-0.22857142857142854,-0.32499999999999996,-0.3305785123966942,-0.352,-0.352,-0.352,-0.21359223300970875,-0.18181818181818177,-0.1473684210526316,-0.21359223300970875,-0.1649484536082474,-0.08577832702309696,-0.021995419606103628,-0.04422279643323768,0.10668939360361951,0.40180656523125124,0.8284433459538061,1.8036131304625025,1.9002894453060373,1.9002894453060373,2.0038712112098245,4.607226260925005,3.205419695693754,1.2731998355101375
