firms,clusters,mom1
54594,11,0.0263942103022563
14526,21,-0.0545454545454545
11581,4,-0.0278884462151394
15203,1,-0.0815602836879432
16126,28,-0.0192813321647677
17137,30,-0.0169082125603863
20670,20,0.3272394881170017
64899,29,0.0301861232663351
23660,29,0.0026933997207521
82542,6,-0.0423186344238974
30680,25,-0.0309756097560975
56274,28,-0.058402519324363
31668,22,-0.3114503816793893
47511,4,0.0521739130434781
60628,30,0.1300190635997251
37875,17,0.0656671664167916
17144,29,-0.0124416796267498
41452,21,-0.1366835642479867
20415,29,0.0734720416124838
52090,6,-0.0780550860097444
53613,21,0.0828567238598034
54114,5,-0.04821935077214
57665,1,-0.0469125902165197
35107,19,0.0410256410256411
61621,11,-0.022883295194508
64742,6,0.0813397129186603
65307,17,0.062726176115802
66852,9,0.166110183639399
46922,27,-0.1255886970172683
77354,17,0.0184531886024423
74500,9,-0.1320973348783314
74740,5,0.0264900662251654
65306,4,-0.0514219384793964
81294,6,0.0261440917491031
19502,13,0.0337264150943397
51086,10,-0.0701391500564121
83601,18,-0.0195501366407399
10044,5,0.021180030257186
10104,1,-0.0201634877384196
75510,18,0.0518499797487059
70092,16,0.0635214307739748
75033,5,0.107001321003963
12211,17,-0.0677024837367727
75976,20,0.0022727272727274
77488,19,0.0
76752,1,0.0068778657774073
77637,25,-0.0439231345145993
77659,12,-0.3644379132990447
79094,25,0.0656504417114154
87055,9,-0.123185085562989
79866,25,-0.1097961867192637
80719,17,-0.0257550924841957
81655,1,-0.0510893494268579
82777,28,0.0249818971759594
83148,19,-0.0452261306532663
83597,11,-0.0538055231556053
20598,9,-0.1116694584031267
89508,18,0.1572627652133365
85040,10,0.017573939134162
85272,27,0.0911458333333334
85394,18,-0.0103209565764632
85796,13,0.0451832907075873
88841,21,0.0744618964514252
89216,17,0.014726345083488
89900,5,0.0375661904286142
12488,7,-0.125
90179,30,-0.067458432304038
47730,21,0.0016573441060698
13777,30,0.0
38746,9,-0.0093312597200621
60871,10,0.090814807617567
14702,25,0.0628908019936567
15537,6,-0.0720118782479585
68830,16,0.0267044783173815
85631,5,0.0975803043110734
85914,18,-0.0875125097297898
18973,4,0.084022346368715
19271,12,-0.0488042676981855
29938,3,0.0113745594360781
10866,29,0.2411687745311819
25320,18,0.0146124523506987
21742,10,0.0409338797814207
11267,8,-0.0369003690036899
86474,18,0.0075377643504532
26201,23,-0.0801470588235293
65541,1,-0.0285287494867951
27562,13,-0.0809081899270203
27909,20,-0.1408668730650155
49154,9,-0.2920183377222103
19350,25,-0.0523639002082876
49429,27,-0.0076692340607616
61313,4,0.0660685154975531
12008,25,0.0965728418325286
33209,6,-0.0941176470588234
77462,15,-0.0215142738932562
62228,19,-0.0295930949445129
59010,23,-0.1119162640901771
21055,9,-0.0922134451072062
83233,21,-0.0199406723796967
32678,1,0.0128867804290875
27828,25,0.0603330603330602
66181,10,0.007822936345637
32870,10,-0.0710059171597633
42922,13,-0.0472329925978145
47571,12,0.0308485273492284
16678,9,-0.018346923647146
48347,6,-0.0285388127853881
64282,9,-0.2244280582340706
27617,10,-0.054750797937638
60097,6,-0.0403411268685319
53197,17,0.009863259358888
57809,17,0.0101534609856739
57817,12,0.0284046692607005
79611,25,-0.0567139282735612
59185,13,-0.0472945891783567
34948,11,0.0174107142857142
13936,19,-0.0262434734817257
64785,13,0.0872756933115823
91556,18,-0.1478400320737697
50948,30,0.0753355704697986
42585,1,-0.0844226308641371
76081,18,-0.0075767472240365
60580,30,0.029452140272058
80179,15,0.0785092408736827
80857,5,0.0237171194480378
59627,7,0.1510791366906476
55976,10,-0.1592261481648378
82924,28,0.0406759677736294
83011,25,-0.0196198651134272
15456,7,0.1252132378027977
40539,18,0.0373694516971279
10501,23,0.1116328708644609
70228,1,0.0884192365753719
10514,27,-0.3863636363636364
10645,5,0.100123609394314
11154,29,0.4503002001334222
11174,12,0.3407544836116265
12266,9,-0.0066864784546806
12146,6,-0.0364583333333332
13628,18,-0.243831640058055
14609,12,-0.015608740894901
14182,18,-0.1732167419925329
14141,8,0.0400096119187791
14231,18,-0.0642484748557296
14296,12,-0.1470911086717892
75905,18,-0.0536253776435046
76052,15,-0.0353618421052631
14544,7,-0.1726105563480742
15145,25,-0.1472893533638145
14939,21,0.0379982177229627
76076,5,-0.0802368313597386
15489,22,-0.1743421052631579
15535,7,-0.0224765868886576
90751,1,0.1237337192474674
77007,27,-0.4850948509485094
76839,19,0.1259074410163341
15582,6,0.0934579439252336
77357,25,0.1130095152198642
77584,10,0.0579523502897618
77606,29,-0.3033863165169316
77699,27,0.0049019607843137
15729,25,-0.1901023890784983
78034,10,0.0266493337666557
15707,17,0.0123296560674885
15837,5,0.0179591836734693
78975,29,-0.0102447999999999
79007,5,-0.097052003974826
