,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.1661538461538461,1.2696823584487402,-0.875855258452921,2.0532243138196744,-0.6853368873304284,0.09038147620753416,-0.10584572706722137,-0.05568896725271903,-0.45030625653899714,0.4710990947806342,0.2021814067377353,0.05104132794598247,-0.3150370817740791,0.11060432900579246,0.10922417028588914,0.06751446589293225,-0.14622569638824434,0.15325856317795641,-0.36257568327751116,0.05072058258312205
1,0.1876595142612478,4.546035390355168,0.11542425005296324,-0.5065071910816381,-0.5062852266605153,0.37139248788163787,0.23936567825481117,0.017127525851607695,-0.19535747719376556,-0.11007072943904343,-0.013642583981807548,0.2595558841847404,0.0818992481111677,0.08280826438209514,0.07078891068368566,0.37210054512844914,0.07272560504380947,-0.023747767696728442,0.15125316777613876,0.05224382314171798
2,-0.1864074589115887,-1.7476094062656686,0.293494304258505,0.7049482963058601,0.16924284823584582,-0.3082288807447407,0.20915602444376966,0.017068370099034964,0.0728872229512967,0.016165139434923998,-0.10801029652651674,-0.06959209892200696,-0.08135974961573383,-0.10467005413288034,-0.0005153612216499615,0.14473733808390787,0.019685502090333176,0.0476304277610238,0.011282811804605095,-0.09244748160655408
3,-0.0805214817260733,-2.404778824004606,0.507483675769026,0.22721764008932605,0.06321868991222888,-0.05287705410872364,0.10696117756184105,0.0036502230525650822,-0.0023379441735610377,-0.1562404450563143,-0.02120401593454196,0.10661551462300453,0.012080635031101222,0.02211721007730324,0.045087055933792086,0.13089499749934408,0.07314458398512828,0.09259782164103411,0.003823896939686721,-0.08732701899757443
4,-0.0327761542384184,1.5865100109865982,0.9947929565491387,0.46734970507729906,0.08188086237121148,0.43995137767298703,-0.21460643840630453,0.09164570169641227,-0.20223791200395097,-0.16879161424604242,0.27399010431879806,0.07909905112334624,-0.016943577508112276,-0.04995649547517838,-0.06613856628849474,0.059916326246317334,-0.007696476846102437,0.05830806821761292,0.035572804435039046,-0.0006247895630038872
5,0.03125073060108,-0.052400247812117565,-0.6495856869246833,0.5478486206494955,0.5635408476262089,0.024159839189953056,-0.1179951869869901,-0.13407979897089276,-0.1160635966819127,-0.3022798043445914,-0.016549153015699893,0.17439615457037538,-0.020688889474092975,0.04603730580035353,-0.04324410716012937,0.04328305588908192,0.038600903264173175,-0.01948116473929538,-0.10865475549074366,-0.1347214456250777
6,-0.0190316846177976,2.3282277699213725,-0.5036146852988816,-0.6269122862629765,0.33784314329990495,0.23658126168151672,0.2580619745321393,0.20688774890261902,0.020669978409633135,-0.09983818923647056,0.20645145828437445,0.016502887162421858,0.27405970015910625,0.21790962260814237,0.018980887992100497,-0.07444685026816138,-0.06310340907505145,-0.09568175279382254,0.0507946817764632,0.03643484561411954
7,-0.15,-2.160386874117708,-2.0444755956660945,-0.7507741664791232,1.4762820925628481,0.696931443527166,0.5164098261781457,0.5189168734428391,0.30580826985742227,-0.5839026269377923,-0.9265801111005624,0.3997219945141977,-0.172770414380339,0.472172092908682,-0.3991112710830678,-0.2523467710012776,-0.19055144931526796,0.27993155987160817,0.15525212317760828,1.0678401895739917
8,-0.0722412769606226,-0.6540405562731716,1.665979034590915,0.5795076948696684,0.42920979471564075,-0.05616738179327449,0.138931178721557,0.09605603346926514,-0.09446834938471234,0.0029214102320123244,0.10418131496046473,0.05713284692110639,0.09564695004471989,-0.04790268517055327,-0.04844205763713259,0.012958990087662617,-0.04218974406263198,0.046173143312193604,-0.012490061064880376,0.016803205335379354
9,-0.7699856527977045,3.2948378706628114,-0.786435273821165,-0.5222163879343077,-0.16753796108904637,0.6593799643088685,0.05128442320813518,0.1880603301390642,-0.43380883499923373,-0.08168241928073637,0.0823849313758306,0.032745935335510394,0.13863347538203113,-0.18188140721674934,-0.06328422915014609,-0.27997503206838475,-0.00040566988193450155,-0.12033873829312523,-0.07847924000478995,-0.11698909237733017
