Firm Name,Momentum_1,Long Short,Long,Short
10095.0,-0.7359307359307359,1.0,1,0
46770.0,-0.5526315789473684,1.0,1,0
58704.0,-0.5212765957446808,1.0,1,0
55976.0,-0.5009596928982726,1.0,1,0
65541.0,-0.5,1.0,1,0
54704.0,-0.4807692307692307,1.0,1,0
73913.0,-0.4583333333333333,1.0,1,0
23114.0,-0.44880174291939,1.0,1,0
75528.0,-0.4363636363636364,1.0,1,0
68065.0,-0.4270833333333333,1.0,1,0
14008.0,-0.4153225806451612,1.0,1,0
67571.0,-0.4078947368421053,1.0,1,0
25583.0,-0.4,1.0,1,0
40970.0,-0.4,1.0,1,0
20459.0,-0.3870967741935484,1.0,1,0
10063.0,-0.3846153846153846,1.0,1,0
22921.0,-0.3825503355704698,1.0,1,0
20458.0,-0.3783783783783784,1.0,1,0
68996.0,-0.3636363636363636,1.0,1,0
78044.0,-0.3619791666666666,1.0,1,0
85017.0,-0.3585858585858585,1.0,1,0
11307.0,-0.3536585365853658,1.0,1,0
73366.0,-0.352112676056338,1.0,1,0
68452.0,-0.3473684210526315,1.0,1,0
28207.0,-0.3454545454545454,1.0,1,0
15684.0,-0.3430232558139535,1.0,1,0
10200.0,-0.3421052631578947,1.0,1,0
41399.0,-0.3333333333333333,1.0,1,0
68208.0,-0.3333333333333333,1.0,1,0
12237.0,-0.3333333333333333,1.0,1,0
64477.0,-0.3297872340425531,1.0,1,0
84911.0,-0.3260869565217391,1.0,1,0
63503.0,-0.3209459459459459,1.0,1,0
51829.0,-0.3199999999999999,1.0,1,0
25727.0,-0.3170731707317072,1.0,1,0
88605.0,-0.3164556962025316,1.0,1,0
92655.0,-0.313953488372093,1.0,1,0
34665.0,-0.3125,1.0,1,0
11081.0,-0.3054054054054054,1.0,1,0
42586.0,-0.3,1.0,1,0
13603.0,-0.3,1.0,1,0
53640.0,-0.3,1.0,1,0
46950.0,-0.2959183673469387,1.0,1,0
10127.0,-0.2941176470588235,1.0,1,0
11453.0,-0.289855072463768,1.0,1,0
10967.0,-0.2894736842105263,1.0,1,0
75368.0,-0.2875,1.0,1,0
85842.0,-0.2857142857142857,1.0,1,0
62405.0,-0.2857142857142857,1.0,1,0
27255.0,-0.2837837837837837,1.0,1,0
11346.0,-0.2826086956521739,1.0,1,0
64063.0,-0.2825396825396825,1.0,1,0
89894.0,-0.2790697674418605,1.0,1,0
12259.0,-0.2786885245901639,1.0,1,0
16715.0,-0.2708333333333333,1.0,1,0
73139.0,-0.2708333333333333,1.0,1,0
10999.0,-0.2686567164179104,1.0,1,0
54798.0,-0.2674418604651163,1.0,1,0
71909.0,-0.2660550458715596,1.0,1,0
75388.0,-0.2631578947368421,1.0,1,0
31764.0,-0.2608695652173913,1.0,1,0
43844.0,-0.2608695652173913,1.0,1,0
83863.0,-0.2608695652173913,1.0,1,0
33137.0,-0.26,1.0,1,0
10827.0,-0.2592592592592593,1.0,1,0
67678.0,-0.2586206896551724,1.0,1,0
52792.0,-0.2580645161290322,1.0,1,0
30761.0,-0.2553191489361702,1.0,1,0
11192.0,-0.2549019607843137,1.0,1,0
67723.0,-0.2547770700636943,1.0,1,0
11103.0,-0.2534246575342466,1.0,1,0
62375.0,-0.25,1.0,1,0
90916.0,-0.25,1.0,1,0
75192.0,-0.25,1.0,1,0
11706.0,-0.25,1.0,1,0
11899.0,-0.25,1.0,1,0
11531.0,-0.2459016393442623,1.0,1,0
58641.0,-0.2456140350877192,1.0,1,0
43757.0,-0.2444444444444444,1.0,1,0
43327.0,-0.2432432432432432,1.0,1,0
64856.0,-0.2423312883435583,1.0,1,0
11590.0,-0.2413793103448276,1.0,1,0
32061.0,-0.2396694214876032,1.0,1,0
65083.0,-0.2380952380952381,1.0,1,0
33267.0,-0.2352941176470588,1.0,1,0
64880.0,-0.2352941176470588,1.0,1,0
38157.0,-0.2352941176470588,1.0,1,0
35203.0,-0.2352941176470588,1.0,1,0
11888.0,-0.2345679012345679,1.0,1,0
64901.0,-0.2334494773519163,1.0,1,0
63714.0,-0.2327586206896551,1.0,1,0
10410.0,-0.2280701754385965,1.0,1,0
30577.0,-0.2272727272727273,1.0,1,0
11306.0,-0.2272727272727273,1.0,1,0
79119.0,-0.2258064516129032,1.0,1,0
10783.0,-0.2249999999999999,1.0,1,0
28661.0,-0.2244897959183673,1.0,1,0
91679.0,-0.2241379310344827,1.0,1,0
67985.0,-0.2222222222222222,1.0,1,0
75071.0,-0.21875,1.0,1,0
67037.0,-0.2181818181818181,1.0,1,0
12261.0,-0.217391304347826,1.0,1,0
11037.0,-0.2153846153846154,1.0,1,0
73753.0,-0.2142857142857143,1.0,1,0
76807.0,-0.2142857142857143,1.0,1,0
90310.0,-0.2115384615384615,1.0,1,0
62042.0,-0.2111111111111111,1.0,1,0
10247.0,-0.2110091743119265,1.0,1,0
58625.0,-0.2108108108108107,1.0,1,0
49083.0,-0.2098765432098766,1.0,1,0
11547.0,-0.2093023255813954,1.0,1,0
28952.0,-0.2083333333333333,1.0,1,0
57832.0,-0.2083333333333333,1.0,1,0
45891.0,-0.2083333333333333,1.0,1,0
57736.0,-0.2083333333333333,1.0,1,0
12174.0,-0.2083333333333333,1.0,1,0
11600.0,-0.2076923076923077,1.0,1,0
88867.0,-0.2058823529411765,1.0,1,0
11211.0,-0.2051282051282051,1.0,1,0
11415.0,-0.2043010752688172,1.0,1,0
66553.0,-0.203125,1.0,1,0
39538.0,-0.2027649769585253,1.0,1,0
11035.0,-0.2025316455696202,1.0,1,0
59926.0,-0.2019704433497536,1.0,1,0
72603.0,-0.1999999999999999,1.0,1,0
48573.0,-0.1999999999999999,1.0,1,0
15465.0,-0.1999999999999999,1.0,1,0
25823.0,-0.1999999999999999,1.0,1,0
66472.0,-0.1999999999999999,1.0,1,0
