Firm Name,Momentum_1,Long Short,Long,Short
15747.0,-0.7191489361702128,1.0,1,0
64902.0,-0.5384615384615384,1.0,1,0
16571.0,-0.5034129692832765,1.0,1,0
39335.0,-0.4981481481481481,1.0,1,0
25910.0,-0.4834437086092715,1.0,1,0
26737.0,-0.4797101449275363,1.0,1,0
21135.0,-0.4197002141327622,1.0,1,0
70440.0,-0.3902439024390244,1.0,1,0
48047.0,-0.3764705882352941,1.0,1,0
81454.0,-0.3571428571428571,1.0,1,0
45866.0,-0.3469387755102041,1.0,1,0
61242.0,-0.3439716312056737,1.0,1,0
11341.0,-0.3387096774193548,1.0,1,0
68996.0,-0.3333333333333333,1.0,1,0
68209.0,-0.3333333333333333,1.0,1,0
75083.0,-0.304,1.0,1,0
27924.0,-0.302158273381295,1.0,1,0
15991.0,-0.2923076923076922,1.0,1,0
28434.0,-0.2857142857142857,1.0,1,0
18278.0,-0.2857142857142857,1.0,1,0
37832.0,-0.2845528455284553,1.0,1,0
77367.0,-0.2835820895522388,1.0,1,0
58755.0,-0.2824427480916031,1.0,1,0
62149.0,-0.28125,1.0,1,0
66472.0,-0.2745098039215686,1.0,1,0
21304.0,-0.2727272727272727,1.0,1,0
38333.0,-0.2697368421052631,1.0,1,0
63693.0,-0.2666666666666667,1.0,1,0
84100.0,-0.2666666666666667,1.0,1,0
47116.0,-0.2524271844660194,1.0,1,0
38711.0,-0.2522522522522522,1.0,1,0
23529.0,-0.25,1.0,1,0
35203.0,-0.25,1.0,1,0
67847.0,-0.25,1.0,1,0
61866.0,-0.25,1.0,1,0
73075.0,-0.2442748091603053,1.0,1,0
86087.0,-0.2413793103448276,1.0,1,0
28311.0,-0.2391304347826086,1.0,1,0
67432.0,-0.2376237623762376,1.0,1,0
63811.0,-0.2307692307692307,1.0,1,0
62172.0,-0.2222222222222222,1.0,1,0
22374.0,-0.21875,1.0,1,0
50948.0,-0.217391304347826,1.0,1,0
38527.0,-0.2167832167832167,1.0,1,0
66852.0,-0.2105263157894736,1.0,1,0
63597.0,-0.2086330935251799,1.0,1,0
61620.0,-0.2063492063492064,1.0,1,0
42438.0,-0.2052238805970149,1.0,1,0
35238.0,-0.2047244094488188,1.0,1,0
61567.0,-0.2044444444444444,1.0,1,0
27749.0,-0.202247191011236,1.0,1,0
63482.0,-0.1999999999999999,1.0,1,0
45882.0,-0.1999999999999999,1.0,1,0
20651.0,-0.1999999999999999,1.0,1,0
64039.0,-0.1999999999999999,1.0,1,0
48267.0,-0.1971830985915492,1.0,1,0
43537.0,-0.1907514450867051,1.0,1,0
68718.0,-0.1904761904761904,1.0,1,0
40521.0,-0.1899999999999999,1.0,1,0
19131.0,-0.1891891891891891,1.0,1,0
16126.0,-0.1891891891891891,1.0,1,0
23377.0,-0.1875,1.0,1,0
48486.0,-0.1875,1.0,1,0
74123.0,-0.1875,1.0,1,0
68523.0,-0.1860465116279069,1.0,1,0
51326.0,-0.1818181818181817,1.0,1,0
33267.0,-0.1818181818181817,1.0,1,0
29306.0,-0.1805555555555555,1.0,1,0
58500.0,-0.1791044776119402,1.0,1,0
64063.0,-0.1770334928229665,1.0,1,0
44645.0,-0.1764705882352941,1.0,1,0
82334.0,-0.1764705882352941,1.0,1,0
67257.0,-0.1764705882352941,1.0,1,0
63589.0,-0.1764705882352941,1.0,1,0
60506.0,-0.175,1.0,1,0
37022.0,-0.1739130434782608,1.0,1,0
37277.0,-0.1698113207547169,1.0,1,0
66123.0,-0.1666666666666666,1.0,1,0
77869.0,-0.1666666666666666,1.0,1,0
66747.0,-0.1666666666666666,1.0,1,0
87426.0,-0.1666666666666666,1.0,1,0
67652.0,-0.1655629139072847,1.0,1,0
60388.0,-0.1646341463414634,1.0,1,0
66771.0,-0.1614906832298136,1.0,1,0
28696.0,-0.1612903225806451,1.0,1,0
61138.0,-0.1607142857142857,1.0,1,0
42366.0,-0.1607142857142857,1.0,1,0
80347.0,-0.1583333333333333,1.0,1,0
59337.0,-0.1578947368421053,1.0,1,0
64434.0,-0.1568627450980392,1.0,1,0
73438.0,-0.15625,1.0,1,0
46770.0,-0.1555555555555555,1.0,1,0
32440.0,-0.1546391752577319,1.0,1,0
22382.0,-0.1538461538461538,1.0,1,0
54244.0,-0.1538461538461538,1.0,1,0
69244.0,-0.1538461538461538,1.0,1,0
75433.0,-0.1538461538461538,1.0,1,0
42745.0,-0.1517857142857143,1.0,1,0
46834.0,-0.1515151515151515,1.0,1,0
66588.0,-0.1515151515151515,1.0,1,0
68937.0,-0.15,1.0,1,0
15246.0,-0.1485148514851485,1.0,1,0
19159.0,-0.1481481481481481,1.0,1,0
66369.0,-0.1470588235294118,1.0,1,0
53401.0,-0.145985401459854,1.0,1,0
20240.0,-0.1456310679611651,1.0,1,0
57509.0,-0.1454545454545455,1.0,1,0
60046.0,-0.1451612903225806,1.0,1,0
66923.0,-0.1451612903225806,1.0,1,0
32540.0,-0.1428571428571429,1.0,1,0
33014.0,-0.1428571428571429,1.0,1,0
66595.0,-0.1428571428571429,1.0,1,0
49083.0,-0.1428571428571429,1.0,1,0
50666.0,-0.1428571428571429,1.0,1,0
23472.0,-0.1428571428571429,1.0,1,0
40061.0,-0.1420454545454545,1.0,1,0
40416.0,-0.1404109589041096,1.0,1,0
17444.0,-0.14,1.0,1,0
43028.0,-0.14,1.0,1,0
66078.0,-0.1388888888888888,1.0,1,0
45560.0,-0.1379310344827586,1.0,1,0
34630.0,-0.1376811594202898,1.0,1,0
50519.0,-0.136986301369863,1.0,1,0
18198.0,-0.1364902506963788,1.0,1,0
65964.0,-0.1363636363636363,1.0,1,0
67985.0,-0.1363636363636363,1.0,1,0
68638.0,-0.1346153846153845,1.0,1,0
73913.0,-0.1333333333333333,1.0,1,0
61604.0,-0.1329787234042553,1.0,1,0
11181.0,-0.1328125,1.0,1,0
34817.0,-0.1320754716981131,1.0,1,0
21872.0,-0.1313131313131312,1.0,1,0
64151.0,-0.1304347826086956,1.0,1,0
14833.0,-0.1304347826086956,1.0,1,0
84153.0,-0.1304347826086956,1.0,1,0
72494.0,-0.1292517006802721,1.0,1,0
62519.0,-0.1290322580645161,1.0,1,0
27239.0,-0.1290322580645161,1.0,1,0
70659.0,-0.1290322580645161,1.0,1,0
61525.0,-0.1290322580645161,1.0,1,0
57437.0,-0.1286764705882352,1.0,1,0
39045.0,-0.128440366972477,1.0,1,0
53671.0,-0.1282051282051282,1.0,1,0
26841.0,-0.1269841269841269,1.0,1,0
25312.0,-0.1259842519685039,1.0,1,0
19546.0,-0.125,1.0,1,0
22913.0,-0.125,1.0,1,0
30744.0,-0.125,1.0,1,0
48135.0,-0.125,1.0,1,0
25507.0,-0.125,1.0,1,0
51829.0,-0.125,1.0,1,0
53640.0,-0.125,1.0,1,0
54528.0,-0.125,1.0,1,0
62420.0,-0.125,1.0,1,0
46324.0,-0.125,1.0,1,0
48637.0,-0.125,1.0,1,0
38850.0,-0.125,1.0,1,0
67467.0,-0.125,1.0,1,0
41072.0,-0.1244979919678714,1.0,1,0
17278.0,-0.124223602484472,1.0,1,0
83863.0,-0.1224489795918367,1.0,1,0
89675.0,-0.1219512195121951,1.0,1,0
37196.0,-0.1214953271028037,1.0,1,0
18067.0,-0.1212121212121212,1.0,1,0
66085.0,-0.12,1.0,1,0
55001.0,-0.1188405797101449,1.0,1,0
68398.0,-0.1186440677966101,1.0,1,0
34032.0,-0.1186440677966101,1.0,1,0
40694.0,-0.1180555555555555,1.0,1,0
51510.0,-0.1176470588235294,1.0,1,0
51800.0,-0.1176470588235294,1.0,1,0
25371.0,-0.117391304347826,1.0,1,0
19537.0,-0.1173076923076923,1.0,1,0
17806.0,-0.1168614357262103,1.0,1,0
14737.0,-0.1162790697674418,1.0,1,0
29970.0,-0.1161290322580644,1.0,1,0
57533.0,-0.1153846153846154,1.0,1,0
59483.0,-0.1150793650793651,1.0,1,0
46754.0,-0.1149999999999999,1.0,1,0
58296.0,-0.1148648648648649,1.0,1,0
45874.0,-0.1146788990825687,1.0,1,0
47175.0,-0.1145833333333333,1.0,1,0
27860.0,-0.1142857142857143,1.0,1,0
68830.0,-0.1142857142857143,0.0,0,0
20723.0,-0.1139240506329114,0.0,0,0
15659.0,-0.1124497991967871,0.0,0,0
55108.0,-0.1123595505617978,0.0,0,0
18817.0,-0.1111111111111111,0.0,0,0
15974.0,-0.1111111111111111,0.0,0,0
15449.0,-0.1111111111111111,0.0,0,0
63941.0,-0.1111111111111111,0.0,0,0
44776.0,-0.1111111111111111,0.0,0,0
15325.0,-0.1111111111111111,0.0,0,0
75417.0,-0.1111111111111111,0.0,0,0
37103.0,-0.1111111111111111,0.0,0,0
66675.0,-0.1111111111111111,0.0,0,0
73171.0,-0.1111111111111111,0.0,0,0
31536.0,-0.1102941176470588,0.0,0,0
49817.0,-0.1102362204724409,0.0,0,0
52346.0,-0.1095890410958904,0.0,0,0
56937.0,-0.108695652173913,0.0,0,0
43721.0,-0.1083333333333332,0.0,0,0
33961.0,-0.1071428571428571,0.0,0,0
74836.0,-0.1063829787234043,0.0,0,0
45728.0,-0.1061946902654867,0.0,0,0
45911.0,-0.1052631578947368,0.0,0,0
31552.0,-0.1052631578947368,0.0,0,0
67723.0,-0.1052631578947368,0.0,0,0
11010.0,-0.1052631578947368,0.0,0,0
59942.0,-0.1041666666666666,0.0,0,0
10890.0,-0.1040462427745664,0.0,0,0
44652.0,-0.103942652329749,0.0,0,0
12458.0,-0.1038251366120218,0.0,0,0
42535.0,-0.1029411764705882,0.0,0,0
49402.0,-0.1022364217252396,0.0,0,0
26084.0,-0.1020408163265306,0.0,0,0
48144.0,-0.1014492753623188,0.0,0,0
14795.0,-0.1013513513513513,0.0,0,0
47490.0,-0.101010101010101,0.0,0,0
44951.0,-0.1008403361344537,0.0,0,0
60476.0,-0.0999999999999999,0.0,0,0
45509.0,-0.0999999999999999,0.0,0,0
69033.0,-0.0999999999999999,0.0,0,0
37276.0,-0.0999999999999999,0.0,0,0
42569.0,-0.0999999999999999,0.0,0,0
80451.0,-0.0999999999999999,0.0,0,0
62471.0,-0.0999999999999999,0.0,0,0
80929.0,-0.0999999999999999,0.0,0,0
12503.0,-0.0999999999999999,0.0,0,0
34623.0,-0.0980392156862745,0.0,0,0
36150.0,-0.0980392156862745,0.0,0,0
62164.0,-0.0977653631284916,0.0,0,0
19888.0,-0.097560975609756,0.0,0,0
39029.0,-0.0967741935483871,0.0,0,0
33241.0,-0.0967741935483871,0.0,0,0
22680.0,-0.0963855421686746,0.0,0,0
16468.0,-0.0961538461538461,0.0,0,0
82991.0,-0.0957446808510638,0.0,0,0
53613.0,-0.0956521739130434,0.0,0,0
36740.0,-0.0955882352941176,0.0,0,0
19895.0,-0.0953678474114441,0.0,0,0
28847.0,-0.0953545232273839,0.0,0,0
74908.0,-0.0952380952380952,0.0,0,0
11923.0,-0.0952380952380952,0.0,0,0
51828.0,-0.0952380952380952,0.0,0,0
47917.0,-0.0950704225352112,0.0,0,0
30075.0,-0.0947368421052631,0.0,0,0
44792.0,-0.0945945945945946,0.0,0,0
42534.0,-0.0944625407166124,0.0,0,0
24935.0,-0.094017094017094,0.0,0,0
42286.0,-0.094017094017094,0.0,0,0
47140.0,-0.09375,0.0,0,0
28118.0,-0.0932400932400931,0.0,0,0
55597.0,-0.0931372549019607,0.0,0,0
23341.0,-0.0928725701943844,0.0,0,0
28804.0,-0.0917030567685589,0.0,0,0
47028.0,-0.0916666666666666,0.0,0,0
43916.0,-0.0909090909090909,0.0,0,0
38317.0,-0.0909090909090909,0.0,0,0
40168.0,-0.0909090909090909,0.0,0,0
34825.0,-0.0909090909090909,0.0,0,0
57138.0,-0.0909090909090909,0.0,0,0
36345.0,-0.0909090909090909,0.0,0,0
70632.0,-0.0909090909090909,0.0,0,0
82887.0,-0.0909090909090909,0.0,0,0
67193.0,-0.0909090909090909,0.0,0,0
58069.0,-0.0909090909090909,0.0,0,0
65227.0,-0.0909090909090909,0.0,0,0
36978.0,-0.08984375,0.0,0,0
53524.0,-0.089108910891089,0.0,0,0
31472.0,-0.0887573964497041,0.0,0,0
62500.0,-0.088235294117647,0.0,0,0
69287.0,-0.088235294117647,0.0,0,0
74500.0,-0.088235294117647,0.0,0,0
53575.0,-0.0879478827361563,0.0,0,0
74895.0,-0.0875,0.0,0,0
59600.0,-0.0873015873015873,0.0,0,0
65438.0,-0.0869565217391304,0.0,0,0
46690.0,-0.0865384615384615,0.0,0,0
22250.0,-0.0863636363636363,0.0,0,0
70106.0,-0.086206896551724,0.0,0,0
47992.0,-0.0857142857142857,0.0,0,0
19174.0,-0.0857142857142857,0.0,0,0
11607.0,-0.0853658536585365,0.0,0,0
29197.0,-0.0852713178294574,0.0,0,0
66149.0,-0.0851063829787234,0.0,0,0
71002.0,-0.0851063829787234,0.0,0,0
64506.0,-0.0851063829787234,0.0,0,0
52695.0,-0.0849802371541501,0.0,0,0
19692.0,-0.0846560846560846,0.0,0,0
10429.0,-0.0843373493975904,0.0,0,0
49744.0,-0.0841750841750841,0.0,0,0
80064.0,-0.0840336134453781,0.0,0,0
54375.0,-0.0833333333333333,0.0,0,0
29276.0,-0.0833333333333333,0.0,0,0
49349.0,-0.0833333333333333,0.0,0,0
61146.0,-0.0833333333333333,0.0,0,0
65082.0,-0.0833333333333333,0.0,0,0
26657.0,-0.0828402366863905,0.0,0,0
19721.0,-0.0821917808219178,0.0,0,0
11376.0,-0.0818181818181817,0.0,0,0
49330.0,-0.0813492063492064,0.0,0,0
59871.0,-0.081081081081081,0.0,0,0
65155.0,-0.081081081081081,0.0,0,0
83687.0,-0.081081081081081,0.0,0,0
31181.0,-0.0808510638297872,0.0,0,0
13928.0,-0.0807174887892376,0.0,0,0
17902.0,-0.0806451612903226,0.0,0,0
24731.0,-0.0806451612903226,0.0,0,0
53196.0,-0.0803571428571429,0.0,0,0
23537.0,-0.0799999999999999,0.0,0,0
60186.0,-0.0799999999999999,0.0,0,0
62148.0,-0.0797342192691029,0.0,0,0
35422.0,-0.079646017699115,0.0,0,0
43781.0,-0.0795454545454545,0.0,0,0
61058.0,-0.0789473684210526,0.0,0,0
72523.0,-0.0789473684210526,0.0,0,0
18570.0,-0.0787401574803149,0.0,0,0
18446.0,-0.0787172011661807,0.0,0,0
20079.0,-0.0786749482401656,0.0,0,0
24918.0,-0.0786516853932584,0.0,0,0
10161.0,-0.0786026200873362,0.0,0,0
44740.0,-0.0784313725490196,0.0,0,0
46295.0,-0.0782608695652173,0.0,0,0
67993.0,-0.078125,0.0,0,0
17478.0,-0.078003120124805,0.0,0,0
28840.0,-0.0775862068965517,0.0,0,0
48645.0,-0.0775193798449612,0.0,0,0
44134.0,-0.0771812080536913,0.0,0,0
13100.0,-0.0771084337349398,0.0,0,0
22585.0,-0.0769230769230768,0.0,0,0
33567.0,-0.0769230769230768,0.0,0,0
13119.0,-0.0769230769230768,0.0,0,0
61496.0,-0.0769230769230768,0.0,0,0
78095.0,-0.0769230769230768,0.0,0,0
73729.0,-0.0769230769230768,0.0,0,0
26112.0,-0.0766823161189358,0.0,0,0
11762.0,-0.0766355140186916,0.0,0,0
76129.0,-0.0761904761904761,0.0,0,0
67627.0,-0.0759493670886075,0.0,0,0
50462.0,-0.0758620689655172,0.0,0,0
58480.0,-0.0757575757575758,0.0,0,0
52258.0,-0.0757575757575758,0.0,0,0
59627.0,-0.0757575757575758,0.0,0,0
67803.0,-0.0754716981132075,0.0,0,0
69199.0,-0.075187969924812,0.0,0,0
15334.0,-0.0751633986928104,0.0,0,0
11260.0,-0.0751173708920187,0.0,0,0
28282.0,-0.0749999999999999,0.0,0,0
56741.0,-0.0746268656716417,0.0,0,0
34463.0,-0.0746268656716417,0.0,0,0
66069.0,-0.0746268656716417,0.0,0,0
75257.0,-0.0736842105263158,0.0,0,0
58683.0,-0.0735930735930735,0.0,0,0
79119.0,-0.073394495412844,0.0,0,0
46762.0,-0.0729166666666666,0.0,0,0
73796.0,-0.0727272727272727,0.0,0,0
10874.0,-0.072463768115942,0.0,0,0
21397.0,-0.0724137931034483,0.0,0,0
