Firm Name,Momentum_1,Long Short,Long,Short
10401.0,-0.7438330170777989,1.0,1,0
46420.0,-0.6907407407407408,1.0,1,0
40635.0,-0.5704697986577181,1.0,1,0
18374.0,-0.5672575599582899,1.0,1,0
50227.0,-0.5530503978779842,1.0,1,0
33988.0,-0.5443037974683544,1.0,1,0
52716.0,-0.5265957446808511,1.0,1,0
27879.0,-0.5194444444444444,1.0,1,0
30840.0,-0.5057471264367817,1.0,1,0
53065.0,-0.5024154589371981,1.0,1,0
60177.0,-0.4811320754716981,1.0,1,0
31552.0,-0.4423076923076923,1.0,1,0
49007.0,-0.4399999999999999,1.0,1,0
38340.0,-0.3950617283950617,1.0,1,0
47028.0,-0.3925233644859813,1.0,1,0
24600.0,-0.3636363636363636,1.0,1,0
57170.0,-0.3333333333333333,1.0,1,0
45516.0,-0.3068181818181817,1.0,1,0
43844.0,-0.3026315789473685,1.0,1,0
17277.0,-0.2913907284768212,1.0,1,0
59096.0,-0.2826086956521739,1.0,1,0
45241.0,-0.2663551401869158,1.0,1,0
32571.0,-0.2631578947368421,1.0,1,0
58560.0,-0.25,1.0,1,0
39036.0,-0.2488262910798122,1.0,1,0
45460.0,-0.2481751824817518,1.0,1,0
61276.0,-0.2467532467532467,1.0,1,0
41152.0,-0.2424242424242424,1.0,1,0
25582.0,-0.237012987012987,1.0,1,0
17435.0,-0.2361111111111111,1.0,1,0
18817.0,-0.2343096234309623,1.0,1,0
45014.0,-0.2297297297297297,1.0,1,0
48522.0,-0.2278481012658227,1.0,1,0
46711.0,-0.2260869565217391,1.0,1,0
43027.0,-0.2241379310344827,1.0,1,0
32678.0,-0.21875,1.0,1,0
23253.0,-0.2183908045977011,1.0,1,0
43043.0,-0.217391304347826,1.0,1,0
57015.0,-0.217391304347826,1.0,1,0
33451.0,-0.2142857142857143,1.0,1,0
45882.0,-0.2142857142857143,1.0,1,0
34147.0,-0.2137931034482758,1.0,1,0
14189.0,-0.2136752136752137,1.0,1,0
56864.0,-0.2123893805309734,1.0,1,0
43959.0,-0.2121212121212121,1.0,1,0
53620.0,-0.208955223880597,1.0,1,0
58544.0,-0.2083333333333333,1.0,1,0
28337.0,-0.2079207920792078,1.0,1,0
52062.0,-0.2076923076923077,1.0,1,0
44484.0,-0.2073578595317725,1.0,1,0
34358.0,-0.2063492063492064,1.0,1,0
61647.0,-0.2054794520547945,1.0,1,0
52804.0,-0.2048192771084337,1.0,1,0
58173.0,-0.2047244094488188,1.0,1,0
24811.0,-0.2028469750889679,1.0,1,0
45970.0,-0.2025862068965517,1.0,1,0
48063.0,-0.1999999999999999,1.0,1,0
58480.0,-0.1999999999999999,1.0,1,0
48696.0,-0.1999999999999999,1.0,1,0
40176.0,-0.1981132075471697,1.0,1,0
39140.0,-0.1972318339100346,1.0,1,0
45815.0,-0.1971830985915492,1.0,1,0
21979.0,-0.1971830985915492,1.0,1,0
58683.0,-0.1970443349753694,1.0,1,0
53524.0,-0.1966292134831461,1.0,1,0
45524.0,-0.1904761904761904,1.0,1,0
49736.0,-0.1891891891891891,1.0,1,0
57509.0,-0.1886792452830188,1.0,1,0
48127.0,-0.1875,1.0,1,0
42729.0,-0.1864406779661016,1.0,1,0
60468.0,-0.1862745098039215,1.0,1,0
60097.0,-0.1852941176470588,1.0,1,0
46463.0,-0.1851851851851852,1.0,1,0
29073.0,-0.1826086956521738,1.0,1,0
29559.0,-0.1818181818181817,1.0,1,0
27721.0,-0.1818181818181817,1.0,1,0
49701.0,-0.18,1.0,1,0
23624.0,-0.18,1.0,1,0
20984.0,-0.1791044776119402,1.0,1,0
25750.0,-0.178743961352657,1.0,1,0
31659.0,-0.1777777777777778,1.0,1,0
42307.0,-0.1770833333333333,1.0,1,0
18286.0,-0.1770833333333333,1.0,1,0
47511.0,-0.1758241758241758,1.0,1,0
52628.0,-0.1751412429378531,1.0,1,0
22269.0,-0.175,1.0,1,0
