Firm Name,Momentum_1,Long Short,Long,Short
45065.0,-0.5649717514124294,1.0,1,0
52337.0,-0.4597701149425287,1.0,1,0
30082.0,-0.3288590604026845,1.0,1,0
18796.0,-0.2959770114942529,1.0,1,0
41208.0,-0.291970802919708,1.0,1,0
46172.0,-0.2911392405063291,1.0,1,0
38295.0,-0.2373540856031128,1.0,1,0
57736.0,-0.2317073170731707,1.0,1,0
19553.0,-0.2254237288135593,1.0,1,0
48063.0,-0.2222222222222222,1.0,1,0
34139.0,-0.2189349112426035,1.0,1,0
58296.0,-0.2094240837696335,1.0,1,0
49920.0,-0.1999999999999999,1.0,1,0
56522.0,-0.1979166666666666,1.0,1,0
17128.0,-0.1941747572815534,1.0,1,0
34745.0,-0.190721649484536,1.0,1,0
52740.0,-0.1875,1.0,1,0
32563.0,-0.1866666666666666,1.0,1,0
48725.0,-0.1858108108108108,1.0,1,0
52564.0,-0.1825192802056555,1.0,1,0
41419.0,-0.1818181818181817,1.0,1,0
46228.0,-0.1804733727810651,1.0,1,0
42067.0,-0.1796116504854369,1.0,1,0
47204.0,-0.1768707482993197,1.0,1,0
47001.0,-0.1759656652360515,1.0,1,0
38797.0,-0.175438596491228,1.0,1,0
53524.0,-0.1732283464566929,1.0,1,0
50104.0,-0.1724845995893223,1.0,1,0
59141.0,-0.1714285714285713,1.0,1,0
28433.0,-0.1692307692307691,1.0,1,0
57461.0,-0.1676646706586826,1.0,1,0
34630.0,-0.1666666666666666,1.0,1,0
26382.0,-0.1658415841584158,1.0,1,0
18980.0,-0.1578947368421053,1.0,1,0
21864.0,-0.1578947368421053,1.0,1,0
31595.0,-0.15625,1.0,1,0
57728.0,-0.15,1.0,1,0
10890.0,-0.1496437054631829,1.0,1,0
43879.0,-0.1491935483870967,1.0,1,0
42606.0,-0.1487603305785123,1.0,1,0
45428.0,-0.1470588235294118,1.0,1,0
49672.0,-0.1470588235294118,1.0,1,0
36695.0,-0.1470588235294118,1.0,1,0
46690.0,-0.1465201465201465,1.0,1,0
57509.0,-0.1459459459459459,1.0,1,0
58261.0,-0.1428571428571429,1.0,1,0
27270.0,-0.1428571428571429,1.0,1,0
44863.0,-0.1428571428571429,1.0,1,0
43588.0,-0.1428571428571429,1.0,1,0
50665.0,-0.1428571428571429,1.0,1,0
36484.0,-0.1428571428571429,1.0,1,0
58843.0,-0.1418918918918918,1.0,1,0
23819.0,-0.1414473684210526,1.0,1,0
32926.0,-0.1388888888888888,1.0,1,0
26729.0,-0.1380281690140845,1.0,1,0
24459.0,-0.1350364963503649,1.0,1,0
34665.0,-0.1339285714285714,1.0,1,0
53399.0,-0.1333333333333333,1.0,1,0
58560.0,-0.1325301204819277,1.0,1,0
39925.0,-0.1323529411764705,1.0,1,0
57568.0,-0.1311475409836066,1.0,1,0
55191.0,-0.1310975609756097,1.0,1,0
30832.0,-0.1309523809523809,1.0,1,0
12503.0,-0.1304347826086956,1.0,1,0
39175.0,-0.1288659793814432,1.0,1,0
50112.0,-0.128440366972477,1.0,1,0
58608.0,-0.128,1.0,1,0
23245.0,-0.1277533039647577,1.0,1,0
16803.0,-0.1269841269841269,1.0,1,0
19254.0,-0.1269035532994924,1.0,1,0
11471.0,-0.1258278145695364,1.0,1,0
35115.0,-0.1256830601092896,1.0,1,0
50673.0,-0.125,1.0,1,0
14656.0,-0.124223602484472,1.0,1,0
49488.0,-0.1224489795918367,1.0,1,0
27756.0,-0.1219512195121951,1.0,1,0
58675.0,-0.1214574898785425,1.0,1,0
51721.0,-0.1209677419354838,1.0,1,0
13928.0,-0.1209677419354838,1.0,1,0
58085.0,-0.1205357142857143,1.0,1,0
35334.0,-0.12,1.0,1,0
27940.0,-0.1194690265486725,1.0,1,0
36679.0,-0.119047619047619,1.0,1,0
47191.0,-0.1188118811881188,1.0,1,0
24555.0,-0.11875,1.0,1,0
45217.0,-0.1187214611872146,1.0,1,0
33961.0,-0.1176470588235294,1.0,1,0
26438.0,-0.1171548117154811,1.0,1,0
51211.0,-0.1170731707317073,1.0,1,0
45647.0,-0.1168831168831169,1.0,1,0
32256.0,-0.1162790697674418,1.0,1,0
26825.0,-0.1145833333333333,1.0,1,0
27430.0,-0.1142857142857143,1.0,1,0
28118.0,-0.1139705882352941,1.0,1,0
59045.0,-0.1126279863481228,1.0,1,0
53831.0,-0.1125,1.0,1,0
48135.0,-0.1125,1.0,1,0
20220.0,-0.1124260355029586,1.0,1,0
59547.0,-0.1111111111111111,1.0,1,0
28484.0,-0.1111111111111111,1.0,1,0
54244.0,-0.1111111111111111,1.0,1,0
33769.0,-0.1111111111111111,1.0,1,0
48549.0,-0.1107784431137725,1.0,1,0
52089.0,-0.1101694915254237,1.0,1,0
30840.0,-0.110091743119266,1.0,1,0
13047.0,-0.110091743119266,1.0,1,0
31456.0,-0.1097560975609756,1.0,1,0
32352.0,-0.1095890410958904,1.0,1,0
45081.0,-0.108695652173913,1.0,1,0
26534.0,-0.1085526315789473,1.0,1,0
31421.0,-0.1074380165289256,1.0,1,0
46471.0,-0.1069767441860465,1.0,1,0
39204.0,-0.1067193675889328,1.0,1,0
58237.0,-0.1052631578947368,1.0,1,0
59002.0,-0.1041666666666666,1.0,1,0
32897.0,-0.1037735849056603,1.0,1,0
16555.0,-0.1034482758620689,1.0,1,0
22082.0,-0.1029411764705882,1.0,1,0
17806.0,-0.1029023746701847,1.0,1,0
19414.0,-0.1020408163265306,1.0,1,0
18286.0,-0.0999999999999999,1.0,1,0
38850.0,-0.0999999999999999,1.0,1,0
18112.0,-0.0989010989010988,1.0,1,0
14891.0,-0.0984126984126984,1.0,1,0
38172.0,-0.0982142857142857,1.0,1,0
13370.0,-0.0980392156862745,1.0,1,0
18374.0,-0.0976190476190476,1.0,1,0
41523.0,-0.0966666666666666,0.0,0,0
50710.0,-0.0964912280701754,0.0,0,0
44409.0,-0.0964285714285714,0.0,0,0
59029.0,-0.0963302752293577,0.0,0,0
51609.0,-0.0952380952380952,0.0,0,0
16053.0,-0.0944444444444444,0.0,0,0
59053.0,-0.094017094017094,0.0,0,0
37954.0,-0.09375,0.0,0,0
26374.0,-0.0932203389830508,0.0,0,0
53508.0,-0.0931372549019607,0.0,0,0
41769.0,-0.0930232558139535,0.0,0,0
24627.0,-0.0928961748633879,0.0,0,0
43668.0,-0.0923076923076923,0.0,0,0
35422.0,-0.0923076923076923,0.0,0,0
30648.0,-0.0921052631578946,0.0,0,0
29102.0,-0.0919117647058823,0.0,0,0
55001.0,-0.0918367346938775,0.0,0,0
20386.0,-0.0918367346938775,0.0,0,0
