Firm Name,Momentum_1,Long Short
BCOU_H3-L^K14,-0.8333333333333333,1
NKTE_C2-L,-0.6666666666666666,1
QHLS_N1-L^B17,-0.5555555555555556,1
PRPH_L6-L,-0.5454545454545454,1
PVKH_W3-L,-0.5,1
QHFN_01-L,-0.5,1
IAUJ_03-L,-0.5,1
PKIG_H5-L,-0.5,1
PLQO_62-L^E21,-0.5,1
PVDC_L8-L^L14,-0.5,1
QFOU_P6-L^G17,-0.5,1
LKKB_22-L^L16,-0.4864864864864866,1
PNEK_P3-L,-0.4666666666666667,1
NDVO_Y6-L,-0.4574829931972789,1
LURX_11-L^C14,-0.4444444444444444,1
FTPI_91-L,-0.424561403508772,1
LUWT_D9-L,-0.3888888888888888,1
QFBV_G9-L^J19,-0.375,1
QFEB_C6-L^D19,-0.3542884990253411,1
FRZJ_44-L,-0.3516129032258065,1
PNZT_77-L^K17,-0.3333333333333333,1
ORES_16-L,-0.3333333333333332,1
PPUK_G2-L,-0.3333333333333332,1
PQFG_66-L^J15,-0.3333333333333332,1
QCAI_07-L^G20,-0.3333333333333332,1
QFOC_01-L^D16,-0.3333333333333332,1
LUOR_30-L,-0.3193717277486911,1
QBZO_79-L,-0.2999999999999999,1
PPZK_M3-L,-0.2962962962962963,1
MOLX_03-L^G19,-0.2857142857142857,1
QFRP_71-L^B15,-0.2857142857142857,1
PRJS_W8-L^L20,-0.2758620689655172,1
QJVY_27-L,-0.2736280487804878,1
PNFZ_86-L,-0.2708333333333332,1
PNLA_C0-L^D18,-0.2692307692307693,1
LVLC_N9-L,-0.2666666666666667,1
POVM_V3-L,-0.2666666666666666,1
LZPS_05-L^A23,-0.2663043478260869,1
QFOS_35-L^H20,-0.2571428571428571,1
LQSF_86-L,-0.25,1
NRDM_48-L^J19,-0.25,1
IRHI_56-L^E16,-0.25,1
PPPG_44-L^L14,-0.25,1
QAXI_F6-L^E17,-0.25,1
QCPY_D5-L^D18,-0.25,1
LJWX_28-L^H17,-0.246,1
LTCQ_47-L,-0.2405797101449275,1
PNDY_B6-L,-0.2325581395348837,1
QBPY_G4-L^B15,-0.2307692307692307,1
OPYM_J3-L^J18,-0.2307692307692307,1
QIZW_15-L^J20,-0.2272727272727271,1
NNAK_17-L,-0.226865671641791,1
PNRY_R9-L,-0.2237762237762236,1
QJXQ_V9-L^F14,-0.2222222222222221,1
FZIJ_P8-L,-0.2222222222222221,1
PLNG_X0-L,-0.2222222222222221,1
PQHC_AJ-L,-0.2222222222222221,1
NAPC_04-L,-0.2213114754098361,1
FVVB_03-L,-0.220414201183432,1
QBUW_88-L^H16,-0.2105263157894736,1
LWCO_33-L,-0.2097902097902098,1
QJSY_V2-L^C16,-0.2068965517241378,1
LYWA_42-L,-0.2063492063492064,1
PKJG_H4-L,-0.2051282051282051,1
QLFT_C7-L,-0.2040816326530612,1
NEDG_04-L,-0.2,1
QFDU_W3-L,-0.2,1
POKC_99-L,-0.2,1
PTOX_04-L^H15,-0.2,1
PVDU_96-L^D20,-0.2,1
QLTH_09-L^E23,-0.2,1
QLTH_87-L^E23,-0.2,1
LVSN_82-L^A20,-0.1999999999999999,1
LODM_G0-L,-0.1971153846153847,1
QFJY_33-L^J14,-0.1964285714285715,1
PXHJ_W2-L,-0.1945137157107231,1
NSUA_K5-L,-0.1944389275074478,1
LYTD_43-L,-0.1916932907348243,1
PQKD_P3-L,-0.1904761904761903,1
QFTE_C0-L,-0.1884816753926701,1
PPRX_V3-L^E21,-0.187214611872146,1
QSHM_W7-L^L20,-0.1860465116279069,1
VQI_R5-L,-0.1851145038167938,1
PMEE_74-L,-0.1818181818181818,1
POZF_Y3-L^D23,-0.1806020066889632,1
PPNZ_40-L,-0.1802325581395348,1
PNLU_76-L,-0.1794871794871795,1
PNET_00-L^K14,-0.1767676767676768,1
OFWA_81-L,-0.175,1
FSUE_08-L,-0.1744966442953019,1
QJPL_03-L^C15,-0.1742424242424242,1
QETJ_B2-L,-0.1714285714285714,1
QFMV_32-L^F17,-0.1707317073170731,1
PNRN_X9-L,-0.1694915254237288,1
FTTX_H2-L,-0.1672473867595818,1
MDWJ_V7-L,-0.1666666666666666,1
MPEJ_48-L,-0.1666666666666666,1
PQLM_71-L^I16,-0.1666666666666666,1
PRZZ_Y1-L^G18,-0.1666666666666666,1
LNWM_70-L,-0.1666666666666666,1
NKVJ_L1-L,-0.1666666666666666,1
NNAO_97-L,-0.1666666666666666,1
NWGY_60-L,-0.1666666666666666,1
POFD_F1-L,-0.1666666666666666,1
PQBH_F9-L^H14,-0.1666666666666666,1
PTME_X2-L,-0.1666666666666666,1
MQZR_X2-L,-0.16597510373444,1
PRJN_H2-L,-0.1644444444444445,1
BBTU_63-L^C18,-0.1620111731843575,1
FSIG_05-L^E18,-0.1608247422680411,1
QLIH_M0-L,-0.1578947368421053,1
MCCB_61-L^G20,-0.1578947368421052,1
PLMB_X5-L,-0.15625,1
PPBO_X2-L,-0.1558441558441557,1
NSNW_39-L,-0.1547619047619047,1
PNIL_W4-L,-0.1538461538461538,1
PQZT_86-L^C16,-0.1538461538461538,1
GFNF_85-L^I16,-0.1537761601455868,1
PUHS_J4-L,-0.1503759398496241,1
MDFW_C2-L,-0.15,1
OFVE_X0-L^C18,-0.15,1
PNEM_J8-L,-0.1495726495726496,1
MUYZ_70-L,-0.1466049382716049,1
FUUE_75-L^C21,-0.1464968152866241,1
MURM_H1-L^K18,-0.1430379746835444,1
PLNR_W6-L^G15,-0.142857142857143,1
OFTQ_69-L^C23,-0.142857142857143,1
OFVF_16-L,-0.142857142857143,1
PRKK_J3-L^G18,-0.142857142857143,1
PTGU_00-L,-0.142857142857143,1
QBZE_99-L^E15,-0.142857142857143,1
FSHU_94-L,-0.1428571428571429,1
BJAL_Y8-L,-0.1428571428571429,1
PONJ_R6-L,-0.1428571428571429,1
OQHR_42-L,-0.1415584415584415,1
OUEK_06-L^I18,-0.1402569593147752,1
LRMN_M3-L,-0.1388888888888888,1
QFPK_Y8-L^J20,-0.1388888888888888,1
FZAP_79-L,-0.1386138613861386,1
LQNF_R2-L^E23,-0.1371518654755649,1
FSSR_11-L,-0.1354166666666666,1
JYCO_W5-L,-0.1337579617834394,1
NQZZ_Z1-L,-0.131578947368421,1
QMNG_00-L^J15,-0.131578947368421,1
LQSJ_26-L,-0.1304347826086956,1
FVSZ_60-L,-0.1300273330730182,1
QEUN_H8-L^J20,-0.1293532338308456,1
FSQI_48-L^J16,-0.1286681715575621,1
OQEI_94-L^G19,-0.127659574468085,1
PVPN_R1-L^C19,-0.127659574468085,1
PSBT_R2-L^D18,-0.1267605633802816,1
LZMV_20-L^G22,-0.1250000000000001,1
QBFT_F8-L,-0.125,1
MPWH_47-L^G16,-0.1249999999999998,1
OQCL_13-L,-0.1249999999999998,1
NKTC_Q3-L^J18,-0.1249999999999998,1
PNDA_L9-L^D16,-0.1249999999999998,1
PTMI_24-L^C18,-0.1249999999999998,1
QETT_05-L^I14,-0.1249999999999998,1
QLBS_D1-L,-0.1249999999999998,1
PNHR_75-L^G15,-0.1242603550295857,1
PPXV_N5-L,-0.1238670694864049,1
QFWB_C4-L,-0.1233269598470364,1
URC_45-L^H14,-0.1224489795918367,1
DSUH_58-L,-0.1215189873417721,1
MAUU_16-L,-0.1205311542390195,1
MOFT_M3-L,-0.1204943357363544,1
QJEY_H9-L,-0.12,1
LZZD_B5-L,-0.119047619047619,1
OBAT_F6-L,-0.1187961985216472,1
LUNQ_64-L^D16,-0.11864406779661,1
QFNV_15-L,-0.11864406779661,1
ORPJ_47-L,-0.1184210526315788,1
FSFM_82-L,-0.1179422835633625,1
FWIX_95-L,-0.1177920832762636,1
LQNE_57-L^I14,-0.1176470588235295,1
NWHU_M9-L,-0.1176470588235295,1
XOC_27-L,-0.1170731707317072,1
LULT_79-L,-0.1168224299065421,1
LYQJ_Q5-L,-0.1164383561643834,1
FTXF_N0-L,-0.1163502755664421,0
MPVO_B5-L,-0.1150930392832528,0
PLNK_07-L,-0.1150596754727102,0
PWKN_R6-L,-0.1126760563380281,0
PMSH_X0-L^A16,-0.1111111111111111,0
PRLH_R3-L,-0.111111111111111,0
PWID_13-L^E14,-0.111111111111111,0
QOKW_W4-L,-0.111111111111111,0
FTPQ_T0-L,-0.1098835473275605,0
BPVY_D7-L,-0.1093969144460028,0
FVHJ_F9-L,-0.1078431372549019,0
OQQB_B0-L^A15,-0.1071428571428572,0
FVDV_G2-L,-0.1064483111566018,0
MNXD_L0-L,-0.1052143254778252,0
NYWR_V4-L,-0.1050185873605946,0
BBOU_00-L,-0.1039999999999998,0
DPPH_N7-L,-0.1034951216499937,0
MSBY_86-L,-0.1034482758620688,0
OIQO_J8-L,-0.1030927835051546,0
PNTL_44-L,-0.1025641025641026,0
PQZQ_J2-L^J17,-0.1020408163265306,0
OTSG_13-L^H14,-0.1020408163265305,0
XJA_54-L,-0.1014925373134328,0
PLLW_W0-L,-0.1012658227848102,0
FXCH_07-L,-0.1010237589337454,0
NYTQ_M7-L,-0.1006836544437538,0
OJJC_36-L,-0.1000635324015248,0
LOIF_35-L^F18,-0.1,0
NWIA_J2-L,-0.1,0
NIHW_56-L,-0.1,0
QBZJ_R9-L^A18,-0.1,0
PJUY_00-L^D15,-0.0999999999999999,0
QFNS_K4-L,-0.0999999999999998,0
CWI_80-L,-0.099444101297097,0
PWDA_69-L,-0.0988372093023255,0
MDSP_22-L,-0.0977011494252872,0
XDT_84-L,-0.097372488408037,0
PVPC_04-L,-0.097142857142857,0
LTIG_16-L^K20,-0.0967741935483872,0
FWCJ_P7-L,-0.0966183574879225,0
QGYO_F5-L^H17,-0.0963855421686746,0
PLZN_P3-L^A20,-0.095890410958904,0
MAUF_G6-L^E21,-0.0954198473282442,0
NAVF_Q8-L,-0.0952380952380952,0
NYFC_31-L,-0.0942622950819672,0
MSSM_59-L,-0.0942028985507246,0
MYSM_38-L,-0.0935738444193912,0
MQYW_31-L^H19,-0.0932203389830507,0
QFPS_X6-L^L20,-0.0930232558139534,0
MJTK_C2-L,-0.0926365795724465,0
PLLC_Z2-L,-0.0925925925925926,0
FSLM_77-L,-0.0925053533190578,0
PVPW_06-L,-0.0916666666666665,0
LZXW_04-L,-0.0909090909090909,0
FSIV_B3-L^H15,-0.0909090909090908,0
MSRS_84-L^J17,-0.0909090909090908,0
NKSU_C5-L,-0.0909090909090908,0
NNDC_94-L,-0.0909090909090908,0
QFCP_F1-L^C16,-0.0909090909090908,0
QJDD_M2-L^K17,-0.0909090909090908,0
LWAQ_V1-L,-0.0908168442415017,0
MOHV_R8-L,-0.0901803607214428,0
QIMZ_S4-L,-0.0891538898353209,0
FTZA_89-L,-0.088888888888889,0
FWTS_72-L,-0.0885850178359096,0
FTSK_C0-L,-0.0883704489218805,0
LUWP_T6-L^L19,-0.088235294117647,0
PNZV_P1-L,-0.0879810137311409,0
PWEU_10-L,-0.0864197530864198,0
QFPP_98-L,-0.0857142857142856,0
LUZN_B7-L^H21,-0.0851893095768374,0
FSCX_41-L,-0.0851063829787235,0
FTLN_H2-L,-0.0849602313810556,0
FUMG_Z9-L,-0.0848780487804877,0
FSDG_16-L^J21,-0.0842911877394635,0
QLMY_29-L,-0.0842696629213483,0
FXRZ_19-L,-0.0842527582748244,0
QPL_02-L,-0.0839954597048808,0
PQBC_74-L,-0.0835308056872037,0
VPT_B4-L,-0.0833333333333333,0
NENN_34-L^J16,-0.0833333333333332,0
QEIK_32-L,-0.0833333333333332,0
NFBH_F7-L,-0.0833333333333332,0
PNWX_59-L,-0.0833333333333332,0
PQAF_V8-L,-0.0833333333333332,0
PQRC_W9-L,-0.0833333333333332,0
PNFH_G7-L,-0.0827586206896551,0
LWSG_83-L,-0.0817843866171003,0
QGCD_F3-L,-0.0811232449297972,0
FRZP_M7-L^D19,-0.0810576164167323,0
LXOK_80-L,-0.0810439560439559,0
POCM_H6-L^L19,-0.0806878306878305,0
LJZU_82-L^D22,-0.0803571428571429,0
QASX_23-L^B15,-0.0803571428571429,0
QGCT_04-L,-0.0803212851405623,0
LTUD_V7-L,-0.0801583374567046,0
PSDH_98-L,-0.0800542740841248,0
ODMQ_K7-L,-0.0799656061908857,0
MHCH_61-L^J22,-0.0798927613941018,0
DMOK_B5-L,-0.0797665369649804,0
LULR_10-L,-0.0787234042553192,0
XDM_81-L^I22,-0.0783730158730159,0
NGDI_H7-L,-0.0781609195402298,0
PXFC_B7-L^H16,-0.078125,0
PXKS_N5-L,-0.0779220779220779,0
PQMG_04-L,-0.0776818742293463,0
PNFU_B9-L^C19,-0.0773809523809523,0
FSNP_09-L,-0.0769230769230769,0
PKJM_54-L,-0.0769230769230769,0
PLNA_M1-L^A16,-0.0769230769230769,0
PRZP_Q8-L,-0.0769230769230769,0
DQIH_J6-L,-0.0766773162939297,0
QRME_05-L,-0.0760869565217392,0
OIKK_84-L,-0.0758017492711371,0
ORDH_90-L^B19,-0.0756302521008401,0
PLPI_T1-L^K22,-0.075075075075075,0
MHCF_93-L,-0.0749999999999999,0
LQUL_G7-L,-0.0747126436781608,0
FWBU_V0-L,-0.0745750953867498,0
MPHH_H7-L^G19,-0.0740740740740741,0
PRMM_63-L,-0.0740740740740741,0
LWFX_41-L,-0.0735294117647059,0
OMPM_C6-L,-0.0735294117647059,0
POEI_75-L^A16,-0.0731707317073171,0
LOJT_Z3-L,-0.0730339748158706,0
FTBX_V1-L,-0.0721357850070721,0
OJIW_00-L,-0.0718997361477572,0
NVIH_58-L,-0.0714285714285715,0
POVS_H2-L^C20,-0.0714285714285715,0
LQYE_79-L,-0.0714285714285714,0
LTMB_86-L,-0.0710739482623465,0
PVMD_05-L,-0.0707236842105262,0
MWOI_T4-L,-0.070460704607046,0
MRHP_J6-L,-0.0704225352112675,0
NFOY_P5-L,-0.0702247191011236,0
XDM_F2-L^I22,-0.0701357466063347,0
MACX_82-L,-0.069767441860465,0
LUTV_20-L,-0.0689655172413792,0
PNEA_C0-L,-0.0686695278969957,0
BQCM_56-L,-0.068421052631579,0
NNZZ_33-L,-0.0681818181818182,0
FSRS_45-L,-0.0679117147707981,0
FSDJ_J4-L,-0.0677966101694914,0
FUCN_14-L,-0.0671948356807511,0
FTIY_22-L^A23,-0.0670103092783505,0
NSUZ_15-L,-0.0666666666666665,0
QCOJ_Q2-L^H22,-0.0666666666666665,0
QKAE_W0-L^K15,-0.0666666666666665,0
DSNO_R6-L,-0.0665864420377055,0
MNWX_86-L,-0.0665289256198347,0
MQWF_93-L,-0.066015493432132,0
QCXS_40-L,-0.0659488559892327,0
PRIF_X5-L,-0.0656565656565656,0
NQKQ_J7-L,-0.0653907496012757,0
LXLD_81-L,-0.0652173913043477,0
PLKV_Z0-L^B20,-0.0652173913043477,0
DPJS_61-L,-0.0650746268656716,0
NWPY_P0-L,-0.0649790711580626,0
QCAQ_X8-L^L15,-0.0645161290322581,0
QMOF_T9-L^L18,-0.0645161290322581,0
LXMV_K0-L,-0.0641025641025642,0
FVUA_50-L,-0.0638743455497383,0
NVPQ_57-L,-0.0635514018691588,0
PPNR_01-L,-0.0634920634920636,0
XNW_B1-L,-0.0631549136222034,0
LONZ_65-L,-0.0625,0
PVQL_05-L,-0.0625,0
PWGA_07-L^L18,-0.0625,0
NVSW_89-L,-0.0623689727463312,0
WAW_S3-L,-0.0622119815668201,0
NKSX_Q1-L^F23,-0.0621915103652518,0
PRZU_G2-L,-0.062043795620438,0
PNEX_N2-L,-0.0619469026548671,0
PUHJ_07-L^C18,-0.0619469026548671,0
PKIO_D9-L^C18,-0.0617283950617284,0
OITM_75-L^F23,-0.0615384615384615,0
MPVS_H8-L,-0.0614583333333332,0
FSHK_54-L,-0.0609756097560975,0
FZFN_Q7-L,-0.0608695652173912,0
FTLK_B7-L,-0.0608552631578948,0
FSBG_20-L,-0.0600327026395701,0
MCGR_54-L^J19,-0.06,0
SHS_W9-L,-0.0599675850891411,0
FSAM_T0-L,-0.0596089651883643,0
QAWL_L9-L^C19,-0.0595238095238094,0
