Firm Name,Momentum_1,Long Short,Long,Short
83950.0,-0.5946547884187082,1.0,1,0
14419.0,-0.5844155844155844,1.0,1,0
14449.0,-0.4602755236837139,1.0,1,0
88468.0,-0.441025641025641,1.0,1,0
15493.0,-0.4405185185185185,1.0,1,0
89908.0,-0.4350205198358413,1.0,1,0
90387.0,-0.4022388059701492,1.0,1,0
83633.0,-0.3923076923076922,1.0,1,0
14355.0,-0.3900414937759336,1.0,1,0
14422.0,-0.3799076212471132,1.0,1,0
91395.0,-0.379381443298969,1.0,1,0
14589.0,-0.3630252100840336,1.0,1,0
12915.0,-0.332475884244373,1.0,1,0
14094.0,-0.3234960272417707,1.0,1,0
90213.0,-0.3159609120521172,1.0,1,0
13107.0,-0.3017414601473542,1.0,1,0
43634.0,-0.2961493967939183,1.0,1,0
14033.0,-0.2943860345169609,1.0,1,0
10886.0,-0.2919254658385094,1.0,1,0
79315.0,-0.2777108991573294,1.0,1,0
59483.0,-0.2693409742120345,1.0,1,0
50286.0,-0.2680412371134021,1.0,1,0
13369.0,-0.2597087378640778,1.0,1,0
10514.0,-0.2555555555555556,1.0,1,0
89252.0,-0.2505050505050505,1.0,1,0
15172.0,-0.2450331125827815,1.0,1,0
85757.0,-0.2396079756674553,1.0,1,0
89756.0,-0.237037037037037,1.0,1,0
14296.0,-0.2364358182620204,1.0,1,0
88332.0,-0.235,1.0,1,0
12307.0,-0.2313432835820895,1.0,1,0
92174.0,-0.2259842519685039,1.0,1,0
88195.0,-0.2250000000000001,1.0,1,0
60186.0,-0.2190332326283988,1.0,1,0
77516.0,-0.2173913043478261,1.0,1,0
76934.0,-0.2147773714777371,1.0,1,0
47571.0,-0.2083578575632725,1.0,1,0
25452.0,-0.2079589216944801,1.0,1,0
89449.0,-0.2051282051282051,1.0,1,0
91909.0,-0.2040625,1.0,1,0
77515.0,-0.2036926742108398,1.0,1,0
84185.0,-0.2019028595458368,1.0,1,0
78963.0,-0.20125786163522,1.0,1,0
90539.0,-0.1975308641975308,1.0,1,0
88518.0,-0.1970720720720721,1.0,1,0
15496.0,-0.1935483870967742,1.0,1,0
50550.0,-0.1927181418706842,1.0,1,0
85419.0,-0.1910994764397905,1.0,1,0
87337.0,-0.1897435897435897,1.0,1,0
15198.0,-0.1894472361809045,1.0,1,0
77202.0,-0.1890410958904109,1.0,1,0
46834.0,-0.1874999999999999,1.0,1,0
53373.0,-0.1870300751879698,1.0,1,0
14689.0,-0.1862745098039215,1.0,1,0
76963.0,-0.1851851851851851,1.0,1,0
80857.0,-0.1796322489391797,1.0,1,0
91964.0,-0.179245283018868,1.0,1,0
14820.0,-0.1768707482993197,1.0,1,0
15186.0,-0.1762295081967213,1.0,1,0
13108.0,-0.1758620689655171,1.0,1,0
15062.0,-0.1754639404378264,1.0,1,0
92686.0,-0.1741935483870967,1.0,1,0
84203.0,-0.1708860759493671,1.0,1,0
90223.0,-0.1693290734824281,1.0,1,0
14258.0,-0.1660079051383398,1.0,1,0
13940.0,-0.1635726795096322,1.0,1,0
14830.0,-0.1631912964641885,1.0,1,0
87753.0,-0.1630901287553647,1.0,1,0
91594.0,-0.1622025520174732,1.0,1,0
89141.0,-0.1606397774687066,1.0,1,0
92775.0,-0.158350206640224,1.0,1,0
15056.0,-0.1578947368421053,1.0,1,0
85576.0,-0.1578947368421053,1.0,1,0
90955.0,-0.1578947368421053,1.0,1,0
14668.0,-0.1574074074074074,1.0,1,0
15072.0,-0.1571801566579633,1.0,1,0
14556.0,-0.1571428571428571,1.0,1,0
82281.0,-0.156779661016949,1.0,1,0
15645.0,-0.1553398058252427,1.0,1,0
27909.0,-0.1550868486352358,1.0,1,0
14663.0,-0.153890937318067,1.0,1,0
87464.0,-0.1538461538461538,1.0,1,0
15489.0,-0.1527777777777779,1.0,1,0
14599.0,-0.152228763666947,1.0,1,0
92688.0,-0.150943396226415,1.0,1,0
26084.0,-0.1508196721311475,1.0,1,0
15454.0,-0.1506315297052861,1.0,1,0
93401.0,-0.1503496503496503,1.0,1,0
14526.0,-0.1501046025104603,1.0,1,0
91095.0,-0.1473533619456366,1.0,1,0
24459.0,-0.1443736730360934,1.0,1,0
14174.0,-0.1437499999999999,1.0,1,0
82747.0,-0.1428571428571429,1.0,1,0
13280.0,-0.1412429378531073,1.0,1,0
14879.0,-0.1397058823529412,1.0,1,0
82762.0,-0.1394230769230769,1.0,1,0
12488.0,-0.1391304347826086,1.0,1,0
93393.0,-0.1379928315412187,1.0,1,0
15540.0,-0.1379664498459432,1.0,1,0
14934.0,-0.1374089689536222,1.0,1,0
83916.0,-0.137382974091008,1.0,1,0
82859.0,-0.1366384522370011,1.0,1,0
14325.0,-0.1364624076488483,1.0,1,0
85390.0,-0.1347910323830612,1.0,1,0
33532.0,-0.1339207048458149,1.0,1,0
13411.0,-0.1328671328671328,1.0,1,0
92521.0,-0.1319148936170212,1.0,1,0
80069.0,-0.1312149020682098,1.0,1,0
13938.0,-0.1308575943596912,1.0,1,0
75107.0,-0.1304413870140375,1.0,1,0
76644.0,-0.1303353658536584,1.0,1,0
85040.0,-0.13016157989228,1.0,1,0
54114.0,-0.1282963583089159,1.0,1,0
64961.0,-0.1275787187839305,1.0,1,0
78213.0,-0.1275088547815821,1.0,1,0
14359.0,-0.1271573604060913,1.0,1,0
77637.0,-0.1267949065293958,1.0,1,0
14532.0,-0.1257928118393235,1.0,1,0
12078.0,-0.1227180527383365,1.0,1,0
87379.0,-0.1225732775028549,1.0,1,0
92635.0,-0.1223021582733814,1.0,1,0
65700.0,-0.1221930592009332,1.0,1,0
32678.0,-0.1211794595426898,1.0,1,0
13959.0,-0.1206349206349206,1.0,1,0
18075.0,-0.1193165193984435,1.0,1,0
84387.0,-0.1192411924119241,1.0,1,0
91463.0,-0.1181351244567364,1.0,1,0
89244.0,-0.1173481173481173,1.0,1,0
86122.0,-0.1171171171171172,1.0,1,0
14675.0,-0.1166666666666665,1.0,1,0
87437.0,-0.1154726856395158,1.0,1,0
14328.0,-0.1149144254278727,1.0,1,0
13521.0,-0.1142857142857143,1.0,1,0
12503.0,-0.1136294027565083,1.0,1,0
15537.0,-0.1119741100323623,1.0,1,0
80960.0,-0.1112817138261313,1.0,1,0
79909.0,-0.1111362096227693,1.0,1,0
56945.0,-0.1110004977600797,1.0,1,0
90314.0,-0.1106442577030812,1.0,1,0
15433.0,-0.1105651105651106,1.0,1,0
19561.0,-0.1103828202081712,1.0,1,0
80297.0,-0.1103752759381898,1.0,1,0
91678.0,-0.1098484848484848,1.0,1,0
77902.0,-0.1089199724833753,1.0,1,0
91277.0,-0.1088794926004229,1.0,1,0
14636.0,-0.108695652173913,1.0,1,0
85177.0,-0.1081871345029239,1.0,1,0
68830.0,-0.1076755579749592,1.0,1,0
92172.0,-0.1068249258160238,1.0,1,0
79039.0,-0.1051851851851852,1.0,1,0
85205.0,-0.1045454545454546,1.0,1,0
43123.0,-0.1040763226366001,1.0,1,0
