Firm Name,Momentum_1,Long Short,Long,Short
34948.0,-0.5430809399477807,1.0,1,0
39482.0,-0.5333333333333333,1.0,1,0
43553.0,-0.5204236006051437,1.0,1,0
59854.0,-0.515,1.0,1,0
53639.0,-0.5134099616858238,1.0,1,0
45911.0,-0.4854014598540146,1.0,1,0
34032.0,-0.4595238095238095,1.0,1,0
39538.0,-0.4571428571428572,1.0,1,0
49488.0,-0.4444444444444444,1.0,1,0
26884.0,-0.4431554524361949,1.0,1,0
38551.0,-0.4369747899159664,1.0,1,0
54148.0,-0.3968871595330739,1.0,1,0
48629.0,-0.3636363636363636,1.0,1,0
46877.0,-0.3183098591549296,1.0,1,0
59264.0,-0.3073929961089494,1.0,1,0
59811.0,-0.28,1.0,1,0
30082.0,-0.25625,1.0,1,0
53567.0,-0.2407407407407407,1.0,1,0
43043.0,-0.2395833333333333,1.0,1,0
57736.0,-0.2272727272727273,1.0,1,0
47634.0,-0.2201834862385321,1.0,1,0
60177.0,-0.21875,1.0,1,0
52636.0,-0.2151898734177215,1.0,1,0
43385.0,-0.2073490813648294,1.0,1,0
58261.0,-0.2043010752688172,1.0,1,0
49576.0,-0.2015503875968992,1.0,1,0
41734.0,-0.1982758620689655,1.0,1,0
35051.0,-0.1977715877437326,1.0,1,0
39984.0,-0.1951219512195121,1.0,1,0
31915.0,-0.1904761904761904,1.0,1,0
12087.0,-0.1875,1.0,1,0
58464.0,-0.1866028708133971,1.0,1,0
57066.0,-0.1865284974093264,1.0,1,0
58624.0,-0.1818181818181817,1.0,1,0
27924.0,-0.1797752808988764,1.0,1,0
36396.0,-0.1764705882352941,1.0,1,0
54295.0,-0.1761363636363636,1.0,1,0
35561.0,-0.175,1.0,1,0
19713.0,-0.1720430107526881,1.0,1,0
33849.0,-0.171875,1.0,1,0
33451.0,-0.1714285714285713,1.0,1,0
34665.0,-0.1707317073170732,1.0,1,0
48282.0,-0.1704545454545454,1.0,1,0
50315.0,-0.1666666666666666,1.0,1,0
32352.0,-0.1666666666666666,1.0,1,0
49672.0,-0.1666666666666666,1.0,1,0
41769.0,-0.1666666666666666,1.0,1,0
44433.0,-0.1578947368421053,1.0,1,0
32926.0,-0.1578947368421053,1.0,1,0
42606.0,-0.1574074074074074,1.0,1,0
10487.0,-0.1569506726457399,1.0,1,0
60476.0,-0.1555555555555555,1.0,1,0
38113.0,-0.1555555555555555,1.0,1,0
47036.0,-0.1551724137931034,1.0,1,0
18374.0,-0.1547029702970297,1.0,1,0
53364.0,-0.1538461538461538,1.0,1,0
12749.0,-0.1538461538461538,1.0,1,0
49138.0,-0.1515151515151515,1.0,1,0
49111.0,-0.1494252873563218,1.0,1,0
52978.0,-0.1491228070175438,1.0,1,0
42948.0,-0.1481481481481481,1.0,1,0
25216.0,-0.146788990825688,1.0,1,0
28740.0,-0.1458333333333333,1.0,1,0
45487.0,-0.1458333333333333,1.0,1,0
36409.0,-0.1456310679611651,1.0,1,0
45065.0,-0.1454545454545455,1.0,1,0
49242.0,-0.1447368421052631,1.0,1,0
60564.0,-0.1433823529411765,1.0,1,0
56039.0,-0.1428571428571429,1.0,1,0
58771.0,-0.1428571428571429,1.0,1,0
36927.0,-0.1428571428571429,1.0,1,0
48709.0,-0.1407407407407407,1.0,1,0
39079.0,-0.1403508771929824,1.0,1,0
59977.0,-0.14,1.0,1,0
46121.0,-0.1379310344827586,1.0,1,0
41216.0,-0.1379310344827586,1.0,1,0
58544.0,-0.1363636363636363,1.0,1,0
19764.0,-0.1348314606741573,1.0,1,0
48063.0,-0.1346153846153845,1.0,1,0
38543.0,-0.1333333333333333,1.0,1,0
51369.0,-0.1330798479087452,1.0,1,0
22680.0,-0.1324786324786324,1.0,1,0
42550.0,-0.1323529411764705,1.0,1,0
58528.0,-0.131578947368421,1.0,1,0
45292.0,-0.131578947368421,1.0,1,0
49701.0,-0.1307692307692307,1.0,1,0
27481.0,-0.1304347826086956,1.0,1,0
58480.0,-0.1302325581395349,1.0,1,0
50227.0,-0.1290983606557376,1.0,1,0
48928.0,-0.1282051282051282,1.0,1,0
13856.0,-0.1280487804878048,1.0,1,0
29073.0,-0.1263157894736841,1.0,1,0
42083.0,-0.1257485029940119,1.0,1,0
42753.0,-0.1255411255411255,1.0,1,0
43510.0,-0.125,1.0,1,0
39466.0,-0.125,1.0,1,0
44337.0,-0.125,1.0,1,0
43211.0,-0.125,1.0,1,0
42403.0,-0.1242603550295857,1.0,1,0
27502.0,-0.1239669421487603,1.0,1,0
38826.0,-0.1223628691983121,1.0,1,0
54471.0,-0.1219512195121951,1.0,1,0
13012.0,-0.1219512195121951,1.0,1,0
19174.0,-0.1212121212121212,1.0,1,0
46236.0,-0.1212121212121212,1.0,1,0
31712.0,-0.1206896551724138,1.0,1,0
54543.0,-0.1203703703703703,1.0,1,0
56960.0,-0.120253164556962,1.0,1,0
39116.0,-0.12,1.0,1,0
16555.0,-0.1198347107438017,1.0,1,0
31683.0,-0.119047619047619,1.0,1,0
32061.0,-0.119047619047619,1.0,1,0
42227.0,-0.1181434599156118,1.0,1,0
30648.0,-0.1176470588235294,1.0,1,0
54981.0,-0.1176470588235294,1.0,1,0
57808.0,-0.1171875,1.0,1,0
60521.0,-0.1170212765957446,1.0,1,0
51086.0,-0.1166666666666667,1.0,1,0
44193.0,-0.1160220994475138,1.0,1,0
51289.0,-0.1158798283261802,1.0,1,0
50374.0,-0.1153846153846154,1.0,1,0
49189.0,-0.1139240506329114,1.0,1,0
26382.0,-0.1136363636363636,1.0,1,0
59010.0,-0.1136363636363636,1.0,1,0
44935.0,-0.1127819548872181,1.0,1,0
43588.0,-0.1126760563380281,1.0,1,0
41662.0,-0.1123287671232876,1.0,1,0
26331.0,-0.1111111111111111,1.0,1,0
53110.0,-0.1111111111111111,1.0,1,0
40387.0,-0.1111111111111111,1.0,1,0
59029.0,-0.1111111111111111,1.0,1,0
17443.0,-0.1111111111111111,0.0,0,0
36345.0,-0.1111111111111111,0.0,0,0
53751.0,-0.1111111111111111,0.0,0,0
18382.0,-0.1107871720116617,0.0,0,0
36484.0,-0.1104294478527607,0.0,0,0
40643.0,-0.110091743119266,0.0,0,0
32379.0,-0.1099999999999999,0.0,0,0
51721.0,-0.109375,0.0,0,0
30760.0,-0.109375,0.0,0,0
57226.0,-0.108843537414966,0.0,0,0
32037.0,-0.108695652173913,0.0,0,0
45014.0,-0.108695652173913,0.0,0,0
41064.0,-0.1085714285714285,0.0,0,0
40192.0,-0.1076923076923076,0.0,0,0
28484.0,-0.1071428571428571,0.0,0,0
33603.0,-0.1071428571428571,0.0,0,0
41419.0,-0.1063829787234043,0.0,0,0
47693.0,-0.106060606060606,0.0,0,0
46025.0,-0.1052631578947368,0.0,0,0
57373.0,-0.1052631578947368,0.0,0,0
27596.0,-0.1040723981900452,0.0,0,0
65825.0,-0.1040462427745664,0.0,0,0
47220.0,-0.1039999999999999,0.0,0,0
52687.0,-0.1034482758620689,0.0,0,0
19975.0,-0.1030927835051546,0.0,0,0
17822.0,-0.1027397260273972,0.0,0,0
37460.0,-0.1025641025641025,0.0,0,0
33048.0,-0.1016949152542372,0.0,0,0
60003.0,-0.1014492753623188,0.0,0,0
28636.0,-0.0999999999999999,0.0,0,0
