Firm Name,Momentum_1,Long Short
QXVN_25-L^I20,-0.7799174690508941,1
QXQH_W5-L^L18,-0.7391304347826086,1
QJHL_19-L^K16,-0.7142857142857143,1
QGOI_D4-L^E17,-0.6458333333333333,1
OVJO_W2-L^L19,-0.6097560975609756,1
LKDG_47-L,-0.5,1
LYWK_43-L,-0.5,1
PNEM_J8-L,-0.5,1
QWZB_82-L,-0.5,1
NWJE_24-L,-0.4528301886792453,1
FTZA_89-L,-0.4285714285714286,1
PMCH_M2-L,-0.4027027027027027,1
PPDV_K2-L^I19,-0.4,1
QBVE_W4-L^I18,-0.4,1
PLNK_07-L,-0.3828571428571428,1
PQHQ_X2-L^F18,-0.3793103448275862,1
QLFG_H7-L^E18,-0.375,1
FZEX_M2-L,-0.3517441860465116,1
NEZP_W7-L,-0.3490566037735849,1
NETV_14-L^D18,-0.3333333333333332,1
PRVD_70-L^H17,-0.3333333333333332,1
NWGY_60-L,-0.3333333333333332,1
PNGA_94-L,-0.3333333333333332,1
PPKR_M6-L^I20,-0.3333333333333332,1
QCRG_R2-L^H20,-0.3333333333333332,1
QFVY_B8-L^I17,-0.3333333333333332,1
QLDW_R1-L,-0.3333333333333332,1
QWGF_06-L,-0.3333333333333332,1
QVPT_52-L,-0.3030303030303031,1
PSFH_X8-L,-0.2941176470588236,1
LWSG_83-L,-0.291764705882353,1
POXN_C2-L,-0.2899408284023669,1
PKHX_28-L,-0.2857142857142857,1
QBVW_C4-L^E17,-0.2857142857142857,1
QYYY_01-L,-0.2857142857142857,1
LROS_40-L,-0.2805755395683452,1
NKTL_05-L^E19,-0.2795698924731182,1
RRTO_31-L,-0.2612612612612612,1
PPLK_06-L^L16,-0.2571428571428571,1
MBOY_74-L^K21,-0.25,1
NENN_34-L^J16,-0.25,1
OQCW_28-L^F17,-0.25,1
PQFH_00-L,-0.25,1
PQSV_Y9-L^L19,-0.25,1
ORES_16-L,-0.25,1
PPZK_M3-L,-0.25,1
QGLJ_32-L,-0.25,1
QJEY_H9-L,-0.25,1
QVHX_04-L^C19,-0.25,1
PVCD_59-L,-0.2317073170731707,1
RVIW_Z6-L,-0.2307692307692307,1
PXQV_R0-L,-0.2258064516129032,1
LVKG_X8-L,-0.2222222222222221,1
NNAO_97-L,-0.2222222222222221,1
QEPN_Q8-L^I19,-0.2222222222222221,1
PNSA_Z4-L^D21,-0.2218934911242603,1
QENS_24-L,-0.2151898734177215,1
NRYO_43-L^I22,-0.2142857142857143,1
LTKS_19-L,-0.2142857142857143,1
PNZT_77-L^K17,-0.2131147540983606,1
PQLB_23-L,-0.2125,1
QFNY_D7-L,-0.2083333333333333,1
LUTQ_T4-L,-0.2019230769230769,1
NOAE_07-L^H21,-0.2,1
PNXV_07-L,-0.2,1
OFVC_45-L,-0.2,1
POKC_99-L,-0.2,1
QFBV_G9-L^J19,-0.2,1
MDWJ_V7-L,-0.1999999999999999,1
QHLS_N1-L^B17,-0.1923076923076924,1
QJVU_AK-L,-0.1891891891891892,1
OLFI_Y3-L,-0.1884057971014491,1
PNLU_76-L,-0.1860465116279069,1
FSUW_46-L,-0.1851851851851852,1
PQGJ_P1-L,-0.1826086956521738,1
LTBQ_59-L^A22,-0.1818181818181818,1
QTFR_Z9-L,-0.1802168021680217,1
PRKY_67-L,-0.1781767955801104,1
PUHQ_D0-L,-0.1770833333333332,1
MQTO_96-L^L17,-0.1742408376963351,1
QUON_74-L,-0.1740506329113924,1
LWSK_B8-L,-0.1666666666666666,1
NVIH_58-L,-0.1666666666666666,1
PWGA_07-L^L18,-0.1666666666666666,1
QEOQ_40-L,-0.1666666666666666,1
QUDJ_03-L^F23,-0.1666666666666666,1
QVXV_31-L,-0.1666666666666666,1
QMCC_11-L,-0.1627906976744186,1
MDFW_C2-L,-0.1612903225806451,1
ZTK_23-L,-0.1603225806451612,1
MQBG_00-L^E19,-0.16,1
PJQQ_45-L,-0.16,1
PVPW_06-L,-0.1581920903954802,1
NUCX_Z0-L,-0.1578947368421052,1
QTVX_99-L,-0.1551724137931034,1
PNTL_44-L,-0.1538461538461538,1
LZLE_46-L,-0.1528353639089111,1
FSDX_86-L,-0.1522788203753351,1
PNEO_80-L,-0.150107991360691,1
BJHG_C2-L,-0.15,1
FSHU_94-L,-0.1485148514851485,1
NENH_58-L,-0.1481481481481481,1
FTMU_Z4-L,-0.1470588235294119,1
NRDM_48-L^J19,-0.142857142857143,1
PQOX_Y2-L^B20,-0.142857142857143,1
PRZP_Q8-L,-0.142857142857143,1
QAIP_05-L^K21,-0.142857142857143,1
QSCJ_J0-L^C17,-0.142857142857143,1
RVDC_22-L^J21,-0.142857142857143,1
NGLG_14-L,-0.1428571428571429,1
QLLI_X7-L,-0.1428571428571428,1
NFAK_37-L^L22,-0.1379310344827585,1
QETJ_B2-L,-0.1304347826086956,1
NIVO_J0-L,-0.1304347826086955,1
MQSD_86-L,-0.1302083333333333,1
PJUW_H1-L^I20,-0.1295336787564767,1
PKJZ_06-L,-0.1282051282051282,1
FTMP_15-L^C19,-0.1266666666666666,1
PKJG_H4-L,-0.125,1
FTTL_B7-L,-0.1249999999999998,1
PLMI_P4-L^B18,-0.1249999999999998,1
QLFT_C7-L,-0.1249999999999998,1
NQFW_S2-L,-0.1228070175438595,1
QLHM_05-L,-0.1215686274509803,1
PNEA_C0-L,-0.12,1
QJMZ_09-L^G20,-0.1188118811881188,1
PWEU_10-L,-0.1147540983606556,1
MGZC_H9-L^D19,-0.1129032258064515,1
OFQD_10-L,-0.1126760563380281,1
FSUE_08-L,-0.1117578579743888,1
PLKG_30-L,-0.1116207951070337,1
QFNV_15-L,-0.1111111111111111,1
MDFJ_98-L^K19,-0.111111111111111,1
MSBY_86-L,-0.111111111111111,1
NEDG_04-L,-0.111111111111111,1
OFVI_N2-L^C17,-0.111111111111111,1
QEJT_31-L,-0.111111111111111,1
QFOS_35-L^H20,-0.111111111111111,1
QFPM_61-L,-0.111111111111111,1
NSUA_K5-L,-0.1095709570957096,1
NTIV_P8-L,-0.1084210526315788,1
POVS_H2-L^C20,-0.108108108108108,1
QFLD_R5-L,-0.1052631578947368,1
FTON_R1-L,-0.1052631578947367,1
XBT_Y3-L,-0.1051693404634582,1
IAEK_S0-L,-0.1040268456375839,1
QCXS_40-L,-0.1018276762402088,1
LUWV_R5-L^L16,-0.1016949152542372,1
QBJB_81-L,-0.0996699669966996,1
LQNF_R2-L^E23,-0.0992578849721705,1
XBC_71-L,-0.0980592441266597,1
LUOR_30-L,-0.0980392156862746,1
FSCX_41-L,-0.0963855421686746,1
FSRS_45-L,-0.0959999999999999,1
FTAM_C5-L,-0.0950594121325828,1
PVCL_S5-L^G21,-0.0945945945945945,1
PPBO_X2-L,-0.0937500000000001,1
DSUX_Z7-L,-0.0919999999999999,1
OQDC_D8-L,-0.0909090909090908,1
XAB_B2-L,-0.0892116182572615,1
OFTQ_69-L^C23,-0.088235294117647,1
QBFT_F8-L,-0.088,1
LWNF_29-L,-0.0879732739420936,1
NKSX_Q1-L^F23,-0.0870588235294117,1
PRJP_83-L,-0.0867195242814667,1
FZBQ_35-L,-0.0867052023121386,1
POCM_H6-L^L19,-0.086340206185567,1
PNRY_R9-L,-0.0857142857142856,1
NRDT_55-L^C23,-0.0855172413793103,1
LWM_60-L,-0.084954233409611,1
BBTU_63-L^C18,-0.0838709677419355,1
PRKR_45-L,-0.0833333333333332,1
PTFJ_76-L,-0.0833333333333332,1
PUZV_Q6-L^J16,-0.0833333333333332,1
NNDC_94-L,-0.0833333333333332,1
PLMJ_Y4-L^L18,-0.0833333333333332,1
QVTL_V9-L,-0.0817460317460316,1
PXJX_73-L,-0.0815450643776823,1
PNCS_F9-L,-0.0810810810810811,0
NUCW_19-L,-0.081081081081081,0
PKQG_75-L^L22,-0.081081081081081,0
PMGU_L5-L,-0.0805369127516777,0
NNZO_63-L,-0.08,0
QBJR_10-L,-0.08,0
NAPC_04-L,-0.0789473684210525,0
LZPS_05-L^A23,-0.0781250000000001,0
PLKW_90-L,-0.0781250000000001,0
FSSR_11-L,-0.0769230769230769,0
OQEI_94-L^G19,-0.0769230769230769,0
PNPR_B7-L,-0.0767613038906415,0
PNCN_X8-L^L16,-0.0756578947368421,0
NVBE_Y6-L,-0.074973600844773,0
FSCD_89-L,-0.0742496050552922,0
PLLR_L9-L,-0.0740740740740741,0
PXJB_36-L^C18,-0.0740740740740741,0
FTKZ_L8-L,-0.0738768718801997,0
QTIN_Y0-L,-0.0736015701668302,0
QZJM_53-L,-0.0735294117647059,0
QCMS_P2-L,-0.0727848101265822,0
BCIP_67-L,-0.0724637681159419,0
QYZH_S3-L^I19,-0.0717423133235725,0
PLQE_55-L,-0.0710659898477157,0
FRZJ_44-L,-0.0708661417322835,0
LQWQ_R7-L^A22,-0.0707070707070706,0
XMC_Q5-L,-0.0704225352112676,0
RLGF_47-L,-0.0698564593301434,0
NEYB_12-L,-0.0689655172413792,0
PJQH_S5-L^I20,-0.0689655172413792,0
QYXY_22-L^A20,-0.0689655172413792,0
LTUD_V7-L,-0.0683661645422945,0
QGMB_H8-L,-0.0675675675675675,0
FVWF_01-L,-0.0667655786350148,0
DPDP_V5-L,-0.0666666666666665,0
QFRV_B9-L^E20,-0.0666666666666665,0
OUNQ_74-L^K18,-0.0666666666666665,0
QGHS_22-L,-0.0666666666666665,0
QQSS_V5-L^B20,-0.0666666666666665,0
NSNW_39-L,-0.0660660660660661,0
LWFX_41-L,-0.0655737704918033,0
NNDB_33-L,-0.0650557620817843,0
DQBU_J6-L,-0.064453125,0
OIQS_15-L^J19,-0.0640243902439023,0
LKVF_P8-L,-0.0637254901960785,0
LTCQ_47-L,-0.0636704119850186,0
PKHI_K4-L^C20,-0.0632911392405063,0
MCCB_61-L^G20,-0.063157894736842,0
QJVY_27-L,-0.062992125984252,0
OQPO_45-L,-0.0625,0
OVJK_17-L,-0.0625,0
PRKP_28-L,-0.0625,0
MHCH_61-L^J22,-0.0623255813953488,0
XHP_63-L,-0.0616740088105727,0
PQLL_D5-L,-0.0613496932515336,0
YEU_T4-L,-0.0611111111111111,0
