Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-12-01 00:00:00-05:00,0.745,0.745,0.745,0.745,60000,0.0,0.0,0.0
2008-12-02 00:00:00-05:00,0.745,0.745,0.745,0.745,0,0.0,0.0,0.0
2008-12-04 00:00:00-05:00,0.745,0.745,0.745,0.745,0,0.0,0.0,0.0
2008-12-05 00:00:00-05:00,0.745,0.745,0.745,0.745,0,0.0,0.0,0.0
2008-12-08 00:00:00-05:00,0.726,0.802,0.726,0.772,26188,0.0,0.0,0.0
2008-12-09 00:00:00-05:00,0.764,0.764,0.726,0.726,7100,0.0,0.0,0.0
2008-12-10 00:00:00-05:00,0.726,0.726,0.707,0.707,5000,0.0,0.0,0.0
2008-12-11 00:00:00-05:00,0.84,0.84,0.737,0.737,6300,0.0,0.0,0.0
2008-12-12 00:00:00-05:00,0.764,0.764,0.718,0.718,200,0.0,0.0,0.0
2008-12-15 00:00:00-05:00,0.726,0.726,0.699,0.699,17000,0.0,0.0,0.0
2008-12-19 00:00:00-05:00,0.726,0.726,0.707,0.707,100,0.0,0.0,0.0
2008-12-22 00:00:00-05:00,0.688,0.726,0.668,0.668,12000,0.0,0.0,0.0
2008-12-23 00:00:00-05:00,0.649,0.649,0.592,0.592,5000,0.0,0.0,0.0
2008-12-24 00:00:00-05:00,0.611,0.668,0.611,0.668,100,0.0,0.0,0.0
2008-12-30 00:00:00-05:00,0.535,0.726,0.535,0.684,45897,0.0,0.0,0.0
2008-12-31 00:00:00-05:00,0.535,0.535,0.535,0.535,3334,0.0,0.0,0.0
2009-01-05 00:00:00-05:00,0.535,0.561,0.504,0.561,157728,0.0,0.0,0.0
2009-01-06 00:00:00-05:00,0.561,0.561,0.561,0.561,0,0.0,0.0,0.0
2009-01-08 00:00:00-05:00,0.561,0.561,0.535,0.558,4000,0.0,0.0,0.0
2009-01-09 00:00:00-05:00,0.588,0.588,0.584,0.588,2100,0.0,0.0,0.0
2009-01-12 00:00:00-05:00,0.588,0.588,0.565,0.565,19000,0.0,0.0,0.0
2009-01-13 00:00:00-05:00,0.542,0.542,0.539,0.539,75000,0.0,0.0,0.0
2009-01-14 00:00:00-05:00,0.546,0.546,0.516,0.516,37822,0.0,0.0,0.0
2009-01-16 00:00:00-05:00,0.5,0.5,0.497,0.5,1023,0.0,0.0,0.0
2009-01-20 00:00:00-05:00,0.531,0.531,0.5,0.5,2000,0.0,0.0,0.0
2009-01-21 00:00:00-05:00,0.497,0.497,0.443,0.443,49977,0.0,0.0,0.0
2009-01-22 00:00:00-05:00,0.493,0.493,0.474,0.474,1200,0.0,0.0,0.0
2009-01-26 00:00:00-05:00,0.527,0.527,0.458,0.458,1100,0.0,0.0,0.0
2009-01-27 00:00:00-05:00,0.409,0.42,0.405,0.42,62132,0.0,0.0,0.0
2009-01-28 00:00:00-05:00,0.455,0.455,0.435,0.435,2000,0.0,0.0,0.0
2009-01-29 00:00:00-05:00,0.458,0.458,0.435,0.435,100,0.0,0.0,0.0
2009-01-30 00:00:00-05:00,0.42,0.451,0.42,0.451,36700,0.0,0.0,0.0
2009-02-02 00:00:00-05:00,0.42,0.477,0.42,0.477,101535,0.0,0.0,0.0
2009-02-03 00:00:00-05:00,0.497,0.497,0.458,0.458,500,0.0,0.0,0.0
2009-02-04 00:00:00-05:00,0.458,0.458,0.458,0.458,0,0.0,0.0,0.0
2009-02-06 00:00:00-05:00,0.458,0.497,0.455,0.458,39000,0.0,0.0,0.0
2009-02-09 00:00:00-05:00,0.458,0.516,0.458,0.512,721800,0.0,0.0,0.0
2009-02-10 00:00:00-05:00,0.516,0.573,0.516,0.516,1031168,0.0,0.0,0.0
2009-02-11 00:00:00-05:00,0.497,0.535,0.497,0.516,148750,0.0,0.0,0.0
2009-02-12 00:00:00-05:00,0.485,0.485,0.477,0.477,46400,0.0,0.0,0.0
2009-02-13 00:00:00-05:00,0.477,0.477,0.458,0.458,14600,0.0,0.0,0.0
2009-02-17 00:00:00-05:00,0.424,0.443,0.405,0.405,135500,0.0,0.0,0.0
2009-02-18 00:00:00-05:00,0.382,0.42,0.378,0.382,558500,0.0,0.0,0.0
2009-02-19 00:00:00-05:00,0.42,0.42,0.401,0.401,3500,0.0,0.0,0.0
2009-02-20 00:00:00-05:00,0.401,0.401,0.39,0.39,10100,0.0,0.0,0.0
2009-02-24 00:00:00-05:00,0.29,0.382,0.29,0.353,24348,0.0,0.0,0.0
2009-02-25 00:00:00-05:00,0.325,0.351,0.325,0.351,170,0.0,0.0,0.0
2009-02-26 00:00:00-05:00,0.378,0.378,0.334,0.334,100,0.0,0.0,0.0
2009-02-27 00:00:00-05:00,0.344,0.344,0.319,0.319,11000,0.0,0.0,0.0
2009-03-02 00:00:00-05:00,0.344,0.361,0.344,0.361,42072,0.0,0.0,0.0
2009-03-03 00:00:00-05:00,0.378,0.378,0.343,0.37,169122,0.0,0.0,0.0
2009-03-04 00:00:00-05:00,0.359,0.359,0.351,0.351,59000,0.0,0.0,0.0
2009-03-05 00:00:00-05:00,0.325,0.378,0.325,0.351,51197,0.0,0.0,0.0
2009-03-11 00:00:00-04:00,0.424,0.424,0.382,0.39,103000,0.0,0.0,0.0
2009-03-12 00:00:00-04:00,0.416,0.416,0.397,0.416,207080,0.0,0.0,0.0
2009-03-13 00:00:00-04:00,0.413,0.485,0.401,0.474,113500,0.0,0.0,0.0
2009-03-16 00:00:00-04:00,0.432,0.531,0.432,0.531,231000,0.0,0.0,0.0
2009-03-17 00:00:00-04:00,0.493,0.531,0.493,0.519,5800,0.0,0.0,0.0
2009-03-18 00:00:00-04:00,0.5,0.504,0.466,0.493,132938,0.0,0.0,0.0
2009-03-19 00:00:00-04:00,0.497,0.615,0.497,0.535,398500,0.0,0.0,0.0
2009-03-20 00:00:00-04:00,0.573,0.668,0.554,0.638,128200,0.0,0.0,0.0
2009-03-23 00:00:00-04:00,0.668,0.73,0.668,0.668,731697,0.0,0.0,0.0
2009-03-24 00:00:00-04:00,0.668,0.668,0.458,0.588,210217,0.0,0.0,0.0
2009-03-25 00:00:00-04:00,0.645,0.688,0.623,0.668,64950,0.0,0.0,0.0
2009-03-26 00:00:00-04:00,0.649,0.695,0.626,0.63,183500,0.0,0.0,0.0
2009-03-27 00:00:00-04:00,0.611,0.661,0.611,0.619,262848,0.0,0.0,0.0
