Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2011-07-22 00:00:00-04:00,7.006,7.006,6.383,7.006,38023,0.0,0.0,0.0
2011-07-25 00:00:00-04:00,6.866,6.866,6.859,6.859,107081,0.0,0.0,0.0
2011-07-26 00:00:00-04:00,6.866,6.866,6.726,6.726,360911,0.0,0.0,0.0
2011-07-27 00:00:00-04:00,6.796,6.796,6.579,6.579,98543,0.0,0.0,0.0
2011-07-28 00:00:00-04:00,6.586,6.586,6.453,6.516,774687,0.0,0.0,0.0
2011-07-29 00:00:00-04:00,6.516,6.516,6.376,6.376,750250,0.0,0.0,0.0
2011-08-01 00:00:00-04:00,6.516,6.516,6.446,6.446,5534,0.0,0.0,0.0
2011-08-02 00:00:00-04:00,6.34,6.425,6.305,6.376,457100,0.0,0.0,0.0
2011-08-03 00:00:00-04:00,6.305,6.305,6.27,6.27,6064,0.0,0.0,0.0
2011-08-04 00:00:00-04:00,6.376,6.376,6.06,6.06,354187,0.0,0.0,0.0
2011-08-05 00:00:00-04:00,5.92,6.27,5.917,5.917,32975,0.0,0.0,0.0
2011-08-08 00:00:00-04:00,5.815,5.815,5.752,5.752,730,0.0,0.0,0.0
2011-08-09 00:00:00-04:00,5.409,5.829,5.255,5.605,51818,0.0,0.0,0.0
2011-08-10 00:00:00-04:00,5.675,6.27,5.601,5.601,247253,0.0,0.0,0.0
2011-08-11 00:00:00-04:00,5.465,5.465,5.03,5.325,42084,0.0,0.0,0.0
2011-08-12 00:00:00-04:00,5.209,5.255,4.943,4.943,63806,0.0,0.0,0.0
2011-08-15 00:00:00-04:00,5.048,5.307,4.943,5.156,123941,0.0,0.0,0.0
2011-08-16 00:00:00-04:00,5.128,5.156,4.939,5.114,2132318,0.0,0.0,0.0
2011-08-17 00:00:00-04:00,4.904,5.241,4.904,5.079,636302,0.0,0.0,0.0
2011-08-18 00:00:00-04:00,5.293,5.293,4.911,4.974,155262,0.0,0.0,0.0
2011-08-19 00:00:00-04:00,4.974,4.974,4.904,4.974,51110,0.0,0.0,0.0
2011-08-22 00:00:00-04:00,4.974,4.974,4.974,4.974,38,0.0,0.0,0.0
2011-08-23 00:00:00-04:00,4.974,5.356,4.974,5.356,4677,0.0,0.0,0.0
2011-08-24 00:00:00-04:00,4.978,5.535,4.978,5.321,41521,0.0,0.0,0.0
2011-08-25 00:00:00-04:00,4.978,5.395,4.978,5.079,28878,0.0,0.0,0.0
2011-08-26 00:00:00-04:00,5.044,5.044,4.834,4.834,48131,0.0,0.0,0.0
2011-08-29 00:00:00-04:00,4.834,4.834,4.834,4.834,0,0.0,0.0,0.0
2011-08-30 00:00:00-04:00,5.079,5.079,4.974,5.009,20673,0.0,0.0,0.0
2011-08-31 00:00:00-04:00,5.079,5.5,5.079,5.5,167612,0.0,0.0,0.0
2011-09-01 00:00:00-04:00,5.598,5.598,5.395,5.598,7044,0.0,0.0,0.0
2011-09-02 00:00:00-04:00,5.675,5.675,5.675,5.675,1005,0.0,0.0,0.0
2011-09-06 00:00:00-04:00,5.43,5.43,4.904,4.904,140006,0.0,0.0,0.0
2011-09-07 00:00:00-04:00,4.911,5.318,4.824,4.834,1523401,0.0,0.0,0.0
2011-09-08 00:00:00-04:00,4.983,5.193,4.926,5.193,4321017,0.099,0.0,0.0
2011-09-09 00:00:00-04:00,5.211,5.218,5.211,5.218,12215,0.0,0.0,0.0
2011-09-12 00:00:00-04:00,4.976,5.15,4.905,5.026,251738,0.0,0.0,0.0
2011-09-13 00:00:00-04:00,5.047,5.342,5.047,5.154,109423,0.0,0.0,0.0
2011-09-14 00:00:00-04:00,5.189,5.618,5.088,5.189,279022,0.099,0.0,0.0
2011-09-15 00:00:00-04:00,5.618,5.661,5.121,5.427,210012,0.0,0.0,0.0
2011-09-16 00:00:00-04:00,5.546,5.921,5.485,5.557,671219,0.0,0.0,0.0
2011-09-19 00:00:00-04:00,5.766,5.766,5.153,5.189,31090,0.0,0.0,0.0
2011-09-20 00:00:00-04:00,5.06,5.182,5.045,5.182,6402,0.0,0.0,0.0
2011-09-21 00:00:00-04:00,5.052,5.398,5.052,5.06,6023,0.0,0.0,0.0
2011-09-22 00:00:00-04:00,5.045,5.045,4.728,4.728,447370,0.0,0.0,0.0
2011-09-23 00:00:00-04:00,4.368,4.757,4.224,4.36,407236,0.0,0.0,0.0
2011-09-26 00:00:00-04:00,4.324,4.397,4.245,4.31,324618,0.0,0.0,0.0
2011-09-27 00:00:00-04:00,4.483,5.031,4.483,5.031,52681,0.0,0.0,0.0
2011-09-28 00:00:00-04:00,4.735,4.782,4.685,4.685,3724,0.0,0.0,0.0
2011-09-29 00:00:00-04:00,4.368,4.649,4.195,4.433,447846,0.0,0.0,0.0
2011-09-30 00:00:00-04:00,4.613,4.613,4.613,4.613,10000,0.0,0.0,0.0
2011-10-03 00:00:00-04:00,4.22,4.36,4.007,4.007,1455928,0.0,0.0,0.0
2011-10-04 00:00:00-04:00,4.314,4.314,3.791,3.813,26194,0.0,0.0,0.0
2011-10-05 00:00:00-04:00,3.633,4.072,3.633,4.015,19244,0.0,0.0,0.0
2011-10-06 00:00:00-04:00,4.314,4.397,4.216,4.242,7639,0.0,0.0,0.0
2011-10-07 00:00:00-04:00,4.18,4.18,4.036,4.043,37103,0.0,0.0,0.0
2011-10-10 00:00:00-04:00,4.097,4.234,4.097,4.18,57168,0.0,0.0,0.0
2011-10-11 00:00:00-04:00,4.0,4.324,4.0,4.0,6356,0.0,0.0,0.0
2011-10-12 00:00:00-04:00,4.18,4.18,3.971,4.0,20697,0.0,0.0,0.0
2011-10-13 00:00:00-04:00,4.238,4.238,3.978,4.105,1435115,0.0,0.0,0.0
2011-10-14 00:00:00-04:00,4.0,4.108,4.0,4.065,58177,0.0,0.0,0.0
2011-10-17 00:00:00-04:00,4.094,4.094,4.036,4.087,2629217,0.0,0.0,0.0
2011-10-18 00:00:00-04:00,4.397,4.397,3.964,3.968,8579,0.0,0.0,0.0
2011-10-19 00:00:00-04:00,4.072,4.072,3.921,4.022,284263,0.0,0.0,0.0
2011-10-20 00:00:00-04:00,4.0,4.036,3.892,4.0,1029816,0.0,0.0,0.0
2011-10-21 00:00:00-04:00,4.0,4.0,4.0,4.0,62671,0.0,0.0,0.0
2011-10-24 00:00:00-04:00,3.964,4.029,3.964,4.0,8600311,0.0,0.0,0.0
2011-10-25 00:00:00-04:00,4.022,4.252,4.022,4.252,1101305,0.0,0.0,0.0
2011-10-26 00:00:00-04:00,4.324,4.447,4.18,4.404,2094824,0.0,0.0,0.0
2011-10-27 00:00:00-04:00,4.825,5.027,4.045,5.002,1844050,0.0,0.0,0.0
2011-10-28 00:00:00-04:00,5.096,5.384,5.096,5.225,1183771,0.0,0.0,0.0
2011-10-31 00:00:00-04:00,5.225,5.442,5.045,5.297,27673,0.0,0.0,0.0
2011-11-01 00:00:00-04:00,5.297,5.297,5.045,5.117,325539,0.0,0.0,0.0
2011-11-02 00:00:00-04:00,5.225,5.333,5.117,5.297,208191,0.0,0.0,0.0
2011-11-03 00:00:00-04:00,5.197,5.406,5.197,5.406,103869,0.0,0.0,0.0
2011-11-04 00:00:00-04:00,5.406,5.406,5.297,5.297,9374,0.0,0.0,0.0
2011-11-07 00:00:00-05:00,5.297,5.47,5.269,5.42,96533,0.0,0.0,0.0
2011-11-08 00:00:00-05:00,5.37,5.478,5.161,5.478,909369,0.0,0.0,0.0
2011-11-09 00:00:00-05:00,5.406,5.514,5.265,5.265,197673,0.0,0.0,0.0
2011-11-10 00:00:00-05:00,5.258,5.341,5.189,5.225,811462,0.0,0.0,0.0
2011-11-11 00:00:00-05:00,5.333,5.333,5.225,5.326,13947,0.0,0.0,0.0
2011-11-14 00:00:00-05:00,5.406,5.406,5.045,5.081,83641,0.0,0.0,0.0
2011-11-15 00:00:00-05:00,5.261,5.261,5.117,5.117,15151,0.0,0.0,0.0
2011-11-16 00:00:00-05:00,5.189,5.189,5.045,5.117,382843,0.0,0.0,0.0
2011-11-17 00:00:00-05:00,5.189,5.189,5.031,5.031,894420,0.0,0.0,0.0
2011-11-18 00:00:00-05:00,4.952,5.114,4.952,5.045,49427,0.0,0.0,0.0
2011-11-21 00:00:00-05:00,5.045,5.045,4.858,4.973,9045,0.0,0.0,0.0
2011-11-22 00:00:00-05:00,4.973,5.045,4.829,4.973,89479,0.0,0.0,0.0
2011-11-23 00:00:00-05:00,4.973,4.973,4.865,4.905,50045,0.0,0.0,0.0
2011-11-25 00:00:00-05:00,4.973,4.973,4.728,4.865,154812,0.0,0.0,0.0
2011-11-28 00:00:00-05:00,4.721,4.937,4.721,4.879,27195,0.0,0.0,0.0
2011-11-29 00:00:00-05:00,4.865,4.901,4.793,4.793,16347,0.0,0.0,0.0
2011-11-30 00:00:00-05:00,4.721,4.789,4.469,4.685,146111,0.0,0.0,0.0
2011-12-01 00:00:00-05:00,4.613,4.865,4.521,4.67,59045,0.0,0.0,0.0
2011-12-02 00:00:00-05:00,4.505,4.613,4.433,4.505,96841,0.0,0.0,0.0
2011-12-05 00:00:00-05:00,4.433,4.764,4.433,4.685,79360,0.0,0.0,0.0
2011-12-06 00:00:00-05:00,4.577,4.721,4.577,4.721,289559,0.0,0.0,0.0
2011-12-07 00:00:00-05:00,4.577,4.577,4.515,4.515,77708,0.0,0.0,0.0
2011-12-08 00:00:00-05:00,4.541,4.545,4.433,4.541,72591,0.0,0.0,0.0
2011-12-09 00:00:00-05:00,4.433,4.57,4.252,4.324,21323,0.0,0.0,0.0
2011-12-12 00:00:00-05:00,4.469,4.469,4.256,4.31,5395,0.0,0.0,0.0
2011-12-13 00:00:00-05:00,4.469,4.469,4.131,4.133,31731,0.0,0.0,0.0
2011-12-14 00:00:00-05:00,3.96,4.108,3.96,4.072,2645734,0.0,0.0,0.0
2011-12-15 00:00:00-05:00,4.058,4.288,3.971,4.288,238233,0.0,0.0,0.0
2011-12-16 00:00:00-05:00,4.324,4.469,4.324,4.454,1110027,0.0,0.0,0.0
2011-12-19 00:00:00-05:00,4.252,4.252,4.252,4.252,6817,0.0,0.0,0.0
2011-12-20 00:00:00-05:00,4.252,4.433,4.252,4.425,4573,0.0,0.0,0.0
2011-12-21 00:00:00-05:00,4.505,4.577,4.433,4.577,432119,0.0,0.0,0.0
2011-12-22 00:00:00-05:00,4.591,4.851,4.505,4.678,302794,0.0,0.0,0.0
2011-12-23 00:00:00-05:00,4.793,4.793,4.613,4.757,2965086,0.0,0.0,0.0
2011-12-27 00:00:00-05:00,4.757,4.757,4.757,4.757,0,0.0,0.0,0.0
2011-12-28 00:00:00-05:00,4.851,4.966,4.771,4.901,77143,0.0,0.0,0.0
2011-12-29 00:00:00-05:00,4.865,4.901,4.782,4.782,214123,0.0,0.0,0.0
2011-12-30 00:00:00-05:00,4.937,4.937,4.937,4.937,5268,0.0,0.0,0.0
2012-01-03 00:00:00-05:00,5.085,5.085,4.829,5.031,143397,0.0,0.0,0.0
2012-01-04 00:00:00-05:00,5.038,5.045,4.962,4.962,87863,0.0,0.0,0.0
2012-01-05 00:00:00-05:00,5.038,5.038,4.93,4.97,22819,0.0,0.0,0.0
2012-01-06 00:00:00-05:00,4.97,4.97,4.966,4.97,370,0.0,0.0,0.0
2012-01-09 00:00:00-05:00,4.97,4.97,4.97,4.97,0,0.0,0.0,0.0
2012-01-10 00:00:00-05:00,4.973,4.973,4.739,4.901,233733,0.0,0.0,0.0
2012-01-11 00:00:00-05:00,4.937,4.937,4.829,4.829,23449,0.0,0.0,0.0
2012-01-12 00:00:00-05:00,4.829,4.829,4.757,4.825,16984,0.0,0.0,0.0
2012-01-13 00:00:00-05:00,4.757,4.829,4.757,4.757,1683257,0.0,0.0,0.0
2012-01-17 00:00:00-05:00,4.714,4.764,4.627,4.764,663193,0.0,0.0,0.0
2012-01-18 00:00:00-05:00,4.901,4.937,4.793,4.793,373566,0.0,0.0,0.0
2012-01-19 00:00:00-05:00,4.793,5.045,4.793,4.98,2338417,0.0,0.0,0.0
2012-01-20 00:00:00-05:00,5.009,5.045,4.973,5.045,521718,0.0,0.0,0.0
2012-01-23 00:00:00-05:00,5.197,5.197,4.973,5.045,50748,0.0,0.0,0.0
2012-01-24 00:00:00-05:00,5.117,5.117,4.937,5.106,17457,0.0,0.0,0.0
2012-01-25 00:00:00-05:00,5.045,5.045,4.688,4.973,53305,0.0,0.0,0.0
2012-01-26 00:00:00-05:00,4.973,5.153,4.901,5.117,62790,0.0,0.0,0.0
2012-01-27 00:00:00-05:00,5.189,5.189,4.757,4.901,226917,0.0,0.0,0.0
2012-01-30 00:00:00-05:00,4.901,5.045,4.865,4.865,76383,0.0,0.0,0.0
2012-01-31 00:00:00-05:00,4.901,5.05,4.757,4.98,51424,0.0,0.0,0.0
2012-02-01 00:00:00-05:00,4.988,5.05,4.973,5.045,521586,0.0,0.0,0.0
2012-02-02 00:00:00-05:00,4.973,5.333,4.973,5.153,52349,0.0,0.0,0.0
2012-02-03 00:00:00-05:00,5.186,5.297,5.186,5.297,78380,0.0,0.0,0.0
2012-02-06 00:00:00-05:00,5.478,5.478,5.384,5.406,14317,0.0,0.0,0.0
2012-02-07 00:00:00-05:00,5.438,5.546,5.333,5.333,81715,0.0,0.0,0.0
2012-02-08 00:00:00-05:00,5.406,5.514,5.406,5.409,32316,0.0,0.0,0.0
2012-02-09 00:00:00-05:00,5.481,5.55,5.478,5.478,11517,0.0,0.0,0.0
2012-02-10 00:00:00-05:00,5.478,5.514,5.442,5.478,18027,0.0,0.0,0.0
2012-02-13 00:00:00-05:00,5.677,5.772,5.582,5.772,18499,0.103,0.0,0.0
2012-02-14 00:00:00-05:00,5.629,6.374,5.629,6.042,259003,0.0,0.0,0.0
2012-02-15 00:00:00-05:00,6.064,6.283,6.064,6.283,226610,0.0,0.0,0.0
2012-02-16 00:00:00-05:00,6.203,6.283,6.064,6.225,74060,0.0,0.0,0.0
2012-02-17 00:00:00-05:00,6.159,6.269,6.159,6.269,78691,0.0,0.0,0.0
2012-02-21 00:00:00-05:00,6.215,6.252,6.119,6.252,28627,0.057,0.0,0.0
2012-02-22 00:00:00-05:00,6.178,6.325,6.178,6.281,44583,0.0,0.0,0.0
2012-02-23 00:00:00-05:00,6.252,6.325,6.215,6.215,62857,0.0,0.0,0.0
2012-02-24 00:00:00-05:00,6.289,6.325,6.215,6.252,94533,0.0,0.0,0.0
2012-02-27 00:00:00-05:00,6.289,6.932,6.252,6.932,86122,0.0,0.0,0.0
2012-02-28 00:00:00-05:00,6.619,6.752,6.311,6.546,84593,0.0,0.0,0.0
2012-02-29 00:00:00-05:00,6.436,6.619,6.436,6.546,22009,0.0,0.0,0.0
2012-03-01 00:00:00-05:00,6.546,6.546,6.178,6.252,132208,0.0,0.0,0.0
2012-03-02 00:00:00-05:00,6.215,6.325,6.152,6.292,51941,0.0,0.0,0.0
2012-03-05 00:00:00-05:00,6.178,6.289,5.792,6.105,274044,0.0,0.0,0.0
2012-03-06 00:00:00-05:00,6.377,6.377,6.031,6.178,46652,0.0,0.0,0.0
2012-03-07 00:00:00-05:00,6.105,6.105,6.068,6.075,20419,0.0,0.0,0.0
2012-03-08 00:00:00-05:00,6.178,6.252,6.105,6.252,28768,0.0,0.0,0.0
2012-03-09 00:00:00-05:00,6.252,6.355,6.141,6.252,14791,0.0,0.0,0.0
2012-03-12 00:00:00-04:00,5.972,6.377,5.774,6.186,60061,0.0,0.0,0.0
2012-03-13 00:00:00-04:00,5.91,6.428,5.825,6.428,114585,0.0,0.0,0.0
2012-03-14 00:00:00-04:00,6.197,6.531,6.193,6.311,178938,0.0,0.0,0.0
2012-03-15 00:00:00-04:00,6.443,6.443,6.443,6.443,55,0.0,0.0,0.0
2012-03-16 00:00:00-04:00,6.178,6.656,6.016,6.362,757750,0.0,0.0,0.0
2012-03-19 00:00:00-04:00,6.656,6.656,6.399,6.59,414664,0.0,0.0,0.0
2012-03-20 00:00:00-04:00,6.472,6.59,6.399,6.472,150063,0.0,0.0,0.0
2012-03-21 00:00:00-04:00,6.472,6.73,6.472,6.531,328477,0.0,0.0,0.0
2012-03-22 00:00:00-04:00,6.619,6.619,6.252,6.252,258410,0.0,0.0,0.0
2012-03-23 00:00:00-04:00,6.502,6.502,6.259,6.472,34325,0.0,0.0,0.0
2012-03-26 00:00:00-04:00,6.472,6.472,6.458,6.472,183147,0.0,0.0,0.0
2012-03-27 00:00:00-04:00,6.509,6.693,6.472,6.619,282671,0.0,0.0,0.0
2012-03-28 00:00:00-04:00,6.693,6.873,6.472,6.619,109403,0.0,0.0,0.0
2012-03-29 00:00:00-04:00,6.627,6.634,6.623,6.623,44815,0.0,0.0,0.0
2012-03-30 00:00:00-04:00,6.3,6.686,6.3,6.686,335025,0.0,0.0,0.0
2012-04-02 00:00:00-04:00,6.877,6.877,6.73,6.767,1155603,0.0,0.0,0.0
2012-04-03 00:00:00-04:00,6.7,6.84,6.7,6.77,455648,0.0,0.0,0.0
2012-04-04 00:00:00-04:00,6.73,6.778,6.619,6.693,466529,0.0,0.0,0.0
2012-04-05 00:00:00-04:00,6.634,6.708,6.634,6.678,623995,0.0,0.0,0.0
2012-04-09 00:00:00-04:00,6.678,6.678,6.678,6.678,0,0.0,0.0,0.0
2012-04-10 00:00:00-04:00,6.822,6.825,6.399,6.472,565333,0.0,0.0,0.0
2012-04-11 00:00:00-04:00,6.494,6.494,6.259,6.325,363407,0.0,0.0,0.0
2012-04-12 00:00:00-04:00,6.579,6.579,6.193,6.399,64515,0.0,0.0,0.0
2012-04-13 00:00:00-04:00,6.399,6.399,6.244,6.399,538393,0.0,0.0,0.0
2012-04-16 00:00:00-04:00,6.314,6.472,6.289,6.289,20725,0.0,0.0,0.0
2012-04-17 00:00:00-04:00,6.369,6.369,6.325,6.369,40955,0.0,0.0,0.0
2012-04-18 00:00:00-04:00,6.546,6.987,6.329,6.546,72238,0.0,0.0,0.0
2012-04-19 00:00:00-04:00,6.546,6.811,6.546,6.619,38194,0.0,0.0,0.0
2012-04-20 00:00:00-04:00,6.546,6.619,6.546,6.546,71282,0.0,0.0,0.0
2012-04-23 00:00:00-04:00,6.509,6.509,6.289,6.289,12637,0.0,0.0,0.0
2012-04-24 00:00:00-04:00,6.325,6.619,6.325,6.619,99534,0.0,0.0,0.0
2012-04-25 00:00:00-04:00,6.535,6.708,6.535,6.656,457218,0.0,0.0,0.0
2012-04-26 00:00:00-04:00,6.767,6.767,6.568,6.619,12675,0.0,0.0,0.0
2012-04-27 00:00:00-04:00,6.767,6.767,6.619,6.767,293327,0.0,0.0,0.0
2012-04-30 00:00:00-04:00,6.513,6.656,6.483,6.483,267125,0.0,0.0,0.0
2012-05-01 00:00:00-04:00,6.619,6.66,6.546,6.616,197624,0.0,0.0,0.0
2012-05-02 00:00:00-04:00,6.726,6.726,6.399,6.472,167016,0.0,0.0,0.0
2012-05-03 00:00:00-04:00,6.616,6.653,6.436,6.436,193654,0.0,0.0,0.0
2012-05-04 00:00:00-04:00,6.756,6.756,6.325,6.325,2065456,0.0,0.0,0.0
2012-05-07 00:00:00-04:00,6.325,6.325,6.325,6.325,0,0.0,0.0,0.0
2012-05-08 00:00:00-04:00,6.325,6.472,6.325,6.325,16227,0.0,0.0,0.0
2012-05-09 00:00:00-04:00,6.325,6.388,6.325,6.388,14221,0.0,0.0,0.0
2012-05-10 00:00:00-04:00,6.601,6.601,6.362,6.399,984345,0.0,0.0,0.0
2012-05-11 00:00:00-04:00,6.388,6.388,6.289,6.292,96003,0.0,0.0,0.0
2012-05-14 00:00:00-04:00,6.193,6.222,6.193,6.222,1824,0.0,0.0,0.0
2012-05-15 00:00:00-04:00,6.138,6.141,5.954,6.016,97008,0.0,0.0,0.0
2012-05-16 00:00:00-04:00,6.031,6.031,5.884,6.031,121935,0.0,0.0,0.0
2012-05-17 00:00:00-04:00,5.994,5.994,5.443,5.737,337918,0.0,0.0,0.0
2012-05-18 00:00:00-04:00,5.759,5.847,5.737,5.847,3224,0.0,0.0,0.0
2012-05-21 00:00:00-04:00,5.81,6.277,5.81,6.068,474600,0.0,0.0,0.0
2012-05-22 00:00:00-04:00,5.954,6.152,5.81,5.81,211525,0.0,0.0,0.0
2012-05-23 00:00:00-04:00,5.81,5.81,5.568,5.568,262524,0.0,0.0,0.0
2012-05-24 00:00:00-04:00,5.443,5.81,5.443,5.707,12136,0.0,0.0,0.0
2012-05-25 00:00:00-04:00,5.877,5.877,5.435,5.516,24129,0.0,0.0,0.0
2012-05-29 00:00:00-04:00,5.524,5.884,5.524,5.884,64152,0.0,0.0,0.0
2012-05-30 00:00:00-04:00,5.299,5.81,5.299,5.553,247272,0.0,0.0,0.0
2012-05-31 00:00:00-04:00,5.281,5.546,5.119,5.119,316762,0.0,0.0,0.0
2012-06-01 00:00:00-04:00,5.27,5.59,5.163,5.288,36090,0.0,0.0,0.0
2012-06-04 00:00:00-04:00,5.288,5.288,5.288,5.288,0,0.0,0.0,0.0
2012-06-05 00:00:00-04:00,5.288,5.288,5.288,5.288,0,0.0,0.0,0.0
2012-06-06 00:00:00-04:00,5.156,5.406,5.148,5.406,53901,0.0,0.0,0.0
2012-06-07 00:00:00-04:00,5.413,5.443,5.354,5.406,92526,0.0,0.0,0.0
2012-06-08 00:00:00-04:00,5.406,5.693,5.406,5.693,408585,0.0,0.0,0.0
2012-06-11 00:00:00-04:00,5.59,5.748,5.465,5.465,9447,0.0,0.0,0.0
2012-06-12 00:00:00-04:00,5.487,5.487,5.406,5.406,10139,0.0,0.0,0.0
2012-06-13 00:00:00-04:00,5.406,5.406,5.296,5.384,715399,0.0,0.0,0.0
2012-06-14 00:00:00-04:00,5.354,5.384,5.332,5.384,172846,0.0,0.0,0.0
2012-06-15 00:00:00-04:00,5.156,5.479,5.156,5.479,132516,0.0,0.0,0.0
2012-06-18 00:00:00-04:00,5.332,5.377,5.332,5.377,1001,0.0,0.0,0.0
2012-06-19 00:00:00-04:00,5.222,5.663,5.222,5.535,34451,0.0,0.0,0.0
2012-06-20 00:00:00-04:00,5.369,5.432,5.351,5.432,25768,0.0,0.0,0.0
2012-06-21 00:00:00-04:00,5.369,5.586,5.369,5.516,57590,0.0,0.0,0.0
2012-06-22 00:00:00-04:00,5.332,5.516,5.332,5.369,11916,0.0,0.0,0.0
2012-06-25 00:00:00-04:00,5.373,5.522,5.222,5.296,148491,0.0,0.0,0.0
2012-06-26 00:00:00-04:00,5.369,5.413,5.296,5.413,31266,0.0,0.0,0.0
2012-06-27 00:00:00-04:00,5.413,5.59,5.413,5.531,51520,0.0,0.0,0.0
2012-06-28 00:00:00-04:00,5.479,5.59,5.443,5.59,23174,0.0,0.0,0.0
2012-06-29 00:00:00-04:00,5.663,5.803,5.516,5.7,14765,0.0,0.0,0.0
2012-07-02 00:00:00-04:00,5.737,5.774,5.663,5.7,207404,0.0,0.0,0.0
2012-07-03 00:00:00-04:00,5.696,5.98,5.597,5.847,210000,0.0,0.0,0.0
2012-07-05 00:00:00-04:00,5.873,5.884,5.873,5.884,3657,0.0,0.0,0.0
2012-07-06 00:00:00-04:00,5.667,5.935,5.667,5.847,29462,0.0,0.0,0.0
2012-07-09 00:00:00-04:00,5.575,6.031,5.575,5.958,11763,0.0,0.0,0.0
2012-07-10 00:00:00-04:00,6.23,6.23,5.81,5.958,36778,0.0,0.0,0.0
2012-07-11 00:00:00-04:00,5.81,5.921,5.81,5.884,84400,0.0,0.0,0.0
2012-07-12 00:00:00-04:00,5.994,5.994,5.994,5.994,234725,0.0,0.0,0.0
2012-07-13 00:00:00-04:00,6.072,6.255,6.072,6.2,361031,0.0,0.0,0.0
2012-07-16 00:00:00-04:00,6.105,6.252,6.105,6.178,165860,0.0,0.0,0.0
2012-07-17 00:00:00-04:00,6.105,6.178,6.105,6.178,368023,0.0,0.0,0.0
2012-07-18 00:00:00-04:00,6.068,6.215,6.068,6.215,11442,0.0,0.0,0.0
2012-07-19 00:00:00-04:00,6.068,6.399,6.068,6.252,41021,0.0,0.0,0.0
2012-07-20 00:00:00-04:00,6.252,6.252,6.252,6.252,0,0.0,0.0,0.0
2012-07-23 00:00:00-04:00,6.252,6.314,6.252,6.314,7047,0.0,0.0,0.0
2012-07-24 00:00:00-04:00,6.178,6.384,6.178,6.178,5727,0.0,0.0,0.0
2012-07-25 00:00:00-04:00,6.252,6.384,6.141,6.384,68663,0.0,0.0,0.0
2012-07-26 00:00:00-04:00,6.252,6.325,6.252,6.325,29389,0.0,0.0,0.0
2012-07-27 00:00:00-04:00,6.329,6.494,6.325,6.494,37260,0.0,0.0,0.0
2012-07-30 00:00:00-04:00,6.528,6.619,6.494,6.59,136598,0.0,0.0,0.0
2012-07-31 00:00:00-04:00,6.619,6.767,6.619,6.73,27884,0.0,0.0,0.0
2012-08-01 00:00:00-04:00,6.767,6.803,6.767,6.77,4850,0.0,0.0,0.0
2012-08-02 00:00:00-04:00,6.693,6.767,6.546,6.619,65127,0.0,0.0,0.0
2012-08-03 00:00:00-04:00,6.73,6.767,6.73,6.767,5672,0.0,0.0,0.0
2012-08-06 00:00:00-04:00,6.619,6.976,6.619,6.976,63749,0.0,0.0,0.0
2012-08-07 00:00:00-04:00,6.973,7.171,6.973,7.134,19090,0.0,0.0,0.0
