Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-13 00:00:00+00:00,0.905,0.914,0.896,0.909,2864907,0.0,0.0
2020-11-16 00:00:00+00:00,0.909,0.93,0.009,0.923,436993,0.0,0.0
2020-11-17 00:00:00+00:00,0.923,0.931,0.914,0.923,186918,0.0,0.0
2020-11-18 00:00:00+00:00,0.923,0.93,0.915,0.923,319788,0.0,0.0
2020-11-19 00:00:00+00:00,0.923,0.94,0.926,0.923,65310,0.0,0.0
2020-11-20 00:00:00+00:00,0.927,0.931,0.924,0.924,66886,0.0,0.0
2020-11-23 00:00:00+00:00,0.927,0.931,0.928,0.927,121732,0.0,0.0
2020-11-24 00:00:00+00:00,0.927,0.931,0.923,0.931,110348,0.0,0.0
2020-11-25 00:00:00+00:00,0.927,0.931,0.923,0.924,175373,0.0,0.0
2020-11-26 00:00:00+00:00,0.927,0.931,0.923,0.927,425582,0.0,0.0
2020-11-27 00:00:00+00:00,0.927,0.928,0.923,0.927,2996,0.0,0.0
2020-11-30 00:00:00+00:00,0.927,0.931,0.897,0.927,861559,0.0,0.0
2020-12-01 00:00:00+00:00,0.927,0.931,0.926,0.926,96976,0.0,0.0
2020-12-02 00:00:00+00:00,0.929,0.931,0.905,0.93,182721,0.0,0.0
2020-12-03 00:00:00+00:00,0.93,0.94,0.931,0.936,161977,0.0,0.0
2020-12-04 00:00:00+00:00,0.936,0.94,0.935,0.94,358562,0.0,0.0
2020-12-07 00:00:00+00:00,0.942,0.949,0.94,0.942,122126,0.0,0.0
2020-12-08 00:00:00+00:00,0.942,0.949,0.941,0.942,244378,0.0,0.0
2020-12-09 00:00:00+00:00,0.94,0.948,0.907,0.928,443512,0.0,0.0
2020-12-10 00:00:00+00:00,0.918,0.923,0.905,0.923,493243,0.0,0.0
2020-12-11 00:00:00+00:00,0.914,0.923,0.905,0.914,501035,0.0,0.0
2020-12-14 00:00:00+00:00,0.914,0.914,0.91,0.914,231271,0.0,0.0
2020-12-15 00:00:00+00:00,0.914,0.914,0.905,0.914,3028310,0.0,0.0
2020-12-16 00:00:00+00:00,0.914,0.923,0.906,0.919,679149,0.0,0.0
2020-12-17 00:00:00+00:00,0.914,0.923,0.909,0.914,940694,0.0,0.0
2020-12-18 00:00:00+00:00,0.918,0.923,0.905,0.921,3066616,0.0,0.0
2020-12-21 00:00:00+00:00,0.927,0.931,0.905,0.93,461068,0.0,0.0
