Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-06-09 00:00:00+01:00,49.659,49.659,49.659,49.659,0,0.0,0.0
2006-06-12 00:00:00+01:00,47.176,53.383,47.176,53.176,5462300,0.0,0.0
2006-06-13 00:00:00+01:00,53.797,55.452,52.969,53.383,4387754,0.0,0.0
2006-06-14 00:00:00+01:00,53.383,55.452,52.969,54.832,6786800,0.0,0.0
2006-06-15 00:00:00+01:00,55.452,55.659,54.004,55.659,7938397,0.0,0.0
2006-06-16 00:00:00+01:00,55.245,55.841,51.935,51.935,10266408,0.0,0.0
2006-06-19 00:00:00+01:00,54.459,54.625,49.659,50.9,6575448,0.0,0.0
2006-06-20 00:00:00+01:00,50.9,51.397,50.486,51.107,4011632,0.0,0.0
2006-06-21 00:00:00+01:00,50.486,51.314,49.742,50.693,16120983,0.0,0.0
2006-06-22 00:00:00+01:00,50.693,51.728,49.907,50.486,14238083,0.0,0.0
2006-06-23 00:00:00+01:00,50.486,52.349,49.866,51.935,997700,0.0,0.0
2006-06-26 00:00:00+01:00,52.555,52.887,51.397,51.935,446259,0.0,0.0
2006-06-27 00:00:00+01:00,51.935,51.935,51.935,51.935,0,0.0,0.0
2006-06-28 00:00:00+01:00,51.107,51.728,50.693,51.314,4900300,0.0,0.0
2006-06-29 00:00:00+01:00,51.314,51.976,51.231,51.521,956985,0.0,0.0
2006-06-30 00:00:00+01:00,51.562,52.969,50.983,51.728,1337454,0.0,0.0
2006-07-03 00:00:00+01:00,52.142,53.797,51.976,53.59,1557494,0.0,0.0
2006-07-04 00:00:00+01:00,53.797,53.797,52.638,52.969,21099790,0.0,0.0
2006-07-05 00:00:00+01:00,52.969,53.383,52.555,52.762,669428,0.0,0.0
2006-07-06 00:00:00+01:00,53.383,54.211,51.149,53.797,7283472,0.0,0.0
2006-07-07 00:00:00+01:00,54.625,58.97,53.797,57.521,1067500,0.0,0.0
2006-07-10 00:00:00+01:00,56.694,58.142,56.28,58.142,507026,0.0,0.0
2006-07-11 00:00:00+01:00,58.97,59.177,57.108,58.97,374600,0.0,0.0
2006-07-12 00:00:00+01:00,57.108,58.846,56.942,57.314,1637920,0.0,0.0
2006-07-13 00:00:00+01:00,57.108,58.349,56.528,58.349,360033,0.0,0.0
2006-07-14 00:00:00+01:00,56.28,59.011,56.28,57.935,85760952,0.0,0.0
2006-07-17 00:00:00+01:00,57.935,59.59,57.521,58.349,665533,0.0,0.0
2006-07-18 00:00:00+01:00,58.349,58.349,57.521,58.349,283214,0.0,0.0
2006-07-19 00:00:00+01:00,57.935,58.68,57.77,57.935,405994,0.0,0.0
2006-07-20 00:00:00+01:00,58.97,60.418,57.935,60.253,540608,0.0,0.0
2006-07-21 00:00:00+01:00,58.763,59.922,58.183,59.59,93791,0.0,0.0
2006-07-24 00:00:00+01:00,59.59,60.004,58.142,59.177,431500,0.0,0.0
2006-07-25 00:00:00+01:00,59.384,59.384,58.183,59.425,412448,0.0,0.0
2006-07-26 00:00:00+01:00,59.59,61.246,58.349,61.246,182589,0.0,0.0
2006-07-27 00:00:00+01:00,58.763,61.246,57.935,60.418,1291733,0.0,0.0
2006-07-28 00:00:00+01:00,58.763,60.418,57.935,60.418,499236,0.0,0.0
2006-07-31 00:00:00+01:00,57.935,58.97,57.935,58.97,324749,0.0,0.0
2006-08-01 00:00:00+01:00,58.142,59.177,58.142,59.177,334134,0.0,0.0
2006-08-02 00:00:00+01:00,58.142,58.97,58.142,58.97,111993,0.0,0.0
2006-08-03 00:00:00+01:00,58.97,58.97,58.97,58.97,0,0.0,0.0
2006-08-04 00:00:00+01:00,60.004,60.004,57.935,60.004,61327,0.0,0.0
