Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-28 00:00:00+01:00,316.759,325.221,305.492,316.759,67140834,0.0,0.0
2021-09-29 00:00:00+01:00,320.379,322.099,316.307,316.759,9370880,0.0,0.0
2021-09-30 00:00:00+01:00,321.013,322.099,316.352,316.759,6386246,0.0,0.0
2021-10-01 00:00:00+01:00,316.759,322.099,316.759,318.569,4202033,0.0,0.0
2021-10-04 00:00:00+01:00,322.008,322.099,316.759,317.393,464471,0.0,0.0
2021-10-05 00:00:00+01:00,318.569,318.569,305.899,305.899,2209644,0.0,0.0
2021-10-06 00:00:00+01:00,307.709,308.614,293.228,293.228,2884337,0.0,0.0
2021-10-07 00:00:00+01:00,296.849,296.849,291.78,291.78,1766376,0.0,0.0
2021-10-08 00:00:00+01:00,292.776,292.866,284.178,284.178,2261340,0.0,0.0
2021-10-11 00:00:00+01:00,285.083,289.302,266.44,272.775,2201865,0.0,0.0
2021-10-12 00:00:00+01:00,275.128,275.128,267.707,270.15,2157314,0.0,0.0
2021-10-13 00:00:00+01:00,269.698,279.843,269.698,274.223,1344528,0.0,0.0
2021-10-14 00:00:00+01:00,276.938,289.427,276.938,287.798,1068193,0.0,0.0
2021-10-15 00:00:00+01:00,285.083,289.608,275.49,277.39,1085204,0.0,0.0
2021-10-18 00:00:00+01:00,276.938,286.622,275.218,279.653,786897,0.0,0.0
2021-10-19 00:00:00+01:00,280.558,281.373,277.662,280.106,790816,0.0,0.0
2021-10-20 00:00:00+01:00,282.368,289.337,279.291,286.169,1820420,0.0,0.0
2021-10-21 00:00:00+01:00,285.988,292.052,285.988,290.875,557372,0.0,0.0
2021-10-22 00:00:00+01:00,291.418,294.405,289.789,291.418,783009,0.0,0.0
2021-10-25 00:00:00+01:00,293.228,295.762,288.432,289.337,800137,0.0,0.0
2021-10-26 00:00:00+01:00,289.608,291.072,276.033,276.033,927465,0.0,0.0
2021-10-27 00:00:00+01:00,285.898,285.898,271.508,272.956,692661,0.0,0.0
2021-10-28 00:00:00+01:00,278.748,283.183,271.508,275.671,196503,0.0,0.0
2021-10-29 00:00:00+01:00,275.128,276.938,270.965,271.598,274527,0.0,0.0
2021-11-01 00:00:00+00:00,270.784,282.097,270.784,277.3,400787,0.0,0.0
2021-11-02 00:00:00+00:00,273.589,279.744,273.232,277.3,324842,0.0,0.0
2021-11-03 00:00:00+00:00,282.368,282.368,269.155,271.508,262132,0.0,0.0
2021-11-04 00:00:00+00:00,280.558,280.558,266.892,266.892,373542,0.0,0.0
2021-11-05 00:00:00+00:00,266.802,276.516,259.742,262.458,736481,0.0,0.0
2021-11-08 00:00:00+00:00,266.983,273.227,266.983,266.983,486991,0.0,0.0
2021-11-09 00:00:00+00:00,271.508,276.155,264.268,266.983,766005,0.0,0.0
2021-11-10 00:00:00+00:00,279.562,279.562,265.987,267.888,355508,0.0,0.0
2021-11-11 00:00:00+00:00,268.793,282.64,268.069,281.825,1868678,0.0,0.0
2021-11-12 00:00:00+00:00,285.264,286.644,276.938,280.92,2498040,0.0,0.0
2021-11-15 00:00:00+00:00,280.558,290.061,280.558,288.251,512672,0.0,0.0
2021-11-16 00:00:00+00:00,290.061,298.659,287.798,293.228,776532,0.0,0.0
2021-11-17 00:00:00+00:00,299.564,299.564,290.966,293.681,870324,0.0,0.0
2021-11-18 00:00:00+00:00,299.564,299.564,291.871,292.323,653605,0.0,0.0
2021-11-19 00:00:00+00:00,293.228,293.228,291.871,292.323,372184,0.0,0.0
2021-11-22 00:00:00+00:00,299.564,299.564,292.776,293.228,474239,0.0,0.0
2021-11-23 00:00:00+00:00,299.564,299.564,278.748,278.748,923734,0.0,0.0
2021-11-24 00:00:00+00:00,276.033,283.726,275.58,275.58,756731,0.0,0.0
2021-11-25 00:00:00+00:00,276.938,279.2,276.485,276.938,4067065,0.0,0.0
2021-11-26 00:00:00+00:00,271.508,274.675,262.458,262.458,751791,0.0,0.0
2021-11-29 00:00:00+00:00,268.793,272.413,263.815,267.888,358623,0.0,0.0
2021-11-30 00:00:00+00:00,281.011,281.011,260.647,266.983,634755,0.0,0.0
2021-12-01 00:00:00+00:00,279.653,279.653,263.815,266.983,435523,0.0,0.0
2021-12-02 00:00:00+00:00,262.91,267.637,260.195,262.91,660560,0.0,0.0
2021-12-03 00:00:00+00:00,273.77,273.77,256.122,257.932,383162,0.0,0.0
2021-12-06 00:00:00+00:00,257.932,260.195,255.67,259.742,298657,0.0,0.0
2021-12-07 00:00:00+00:00,258.837,265.625,258.837,262.005,346842,0.0,0.0
2021-12-08 00:00:00+00:00,262.458,264.268,260.647,260.647,266557,0.0,0.0
2021-12-09 00:00:00+00:00,262.458,262.91,242.547,242.547,968904,0.0,0.0
2021-12-10 00:00:00+00:00,244.357,244.81,229.877,240.284,1987048,0.0,0.0
2021-12-13 00:00:00+00:00,245.262,245.262,232.592,234.854,834558,0.0,0.0
2021-12-14 00:00:00+00:00,232.592,237.117,223.994,224.899,1118913,0.0,0.0
2021-12-15 00:00:00+00:00,227.162,234.854,218.111,232.592,1196336,0.0,0.0
2021-12-16 00:00:00+00:00,234.854,241.189,232.139,236.664,2015577,0.0,0.0
2021-12-17 00:00:00+00:00,248.43,248.43,233.044,235.307,18547519,0.0,0.0
2021-12-20 00:00:00+00:00,243.904,243.904,229.877,232.592,620069,0.0,0.0
2021-12-22 00:00:00+00:00,234.402,242.547,234.402,241.189,614638,0.0,0.0
2021-12-23 00:00:00+00:00,244.357,244.357,241.189,243.452,989471,0.0,0.0
2021-12-30 00:00:00+00:00,251.145,251.145,242.547,248.43,312563,0.0,0.0
2022-01-05 00:00:00+00:00,240.284,248.43,239.832,244.357,458423,0.0,0.0
2022-01-06 00:00:00+00:00,241.642,243.904,230.782,230.782,499812,0.0,0.0
2022-01-07 00:00:00+00:00,230.782,231.687,224.899,227.161,1052223,0.0,0.0
2022-01-10 00:00:00+00:00,224.446,230.329,219.469,221.731,359799,0.0,0.0
2022-01-11 00:00:00+00:00,221.731,224.899,218.564,222.636,496327,0.0,0.0
