Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-12-09 00:00:00+00:00,66.574,67.892,65.914,66.574,13054269,0.0,0.0
2013-12-10 00:00:00+00:00,66.244,66.705,65.914,66.244,1004280,0.0,0.0
2013-12-11 00:00:00+00:00,66.409,66.903,66.079,66.821,988991,0.0,0.0
2013-12-12 00:00:00+00:00,66.857,67.397,66.639,67.233,2295458,0.0,0.0
2013-12-13 00:00:00+00:00,67.233,67.892,67.068,67.397,741599,0.0,0.0
2013-12-16 00:00:00+00:00,67.397,67.727,65.914,67.562,953503,0.0,0.0
2013-12-17 00:00:00+00:00,67.628,67.707,67.233,67.562,877864,0.0,0.0
2013-12-18 00:00:00+00:00,67.617,67.694,67.305,67.48,367395,0.0,0.0
2013-12-19 00:00:00+00:00,67.48,67.727,67.361,67.48,281067,0.0,0.0
2013-12-20 00:00:00+00:00,67.658,67.661,67.305,67.397,574839,0.0,0.0
2013-12-23 00:00:00+00:00,67.529,67.661,67.305,67.48,695467,0.0,0.0
2013-12-24 00:00:00+00:00,67.516,67.688,67.516,67.562,127188,0.0,0.0
2013-12-27 00:00:00+00:00,67.684,67.688,67.43,67.562,68636,0.0,0.0
2013-12-30 00:00:00+00:00,67.562,67.727,67.47,67.562,94624,0.0,0.0
2013-12-31 00:00:00+00:00,67.684,67.684,67.473,67.48,7036,0.0,0.0
2014-01-02 00:00:00+00:00,67.47,67.72,67.463,67.562,139647,0.0,0.0
2014-01-03 00:00:00+00:00,67.612,67.612,67.43,67.562,171453,0.0,0.0
2014-01-06 00:00:00+00:00,67.437,67.727,67.397,67.645,168420,0.0,0.0
2014-01-07 00:00:00+00:00,67.589,67.645,67.463,67.645,400656,0.0,0.0
2014-01-08 00:00:00+00:00,67.575,67.575,67.414,67.48,268990,0.0,0.0
2014-01-09 00:00:00+00:00,67.417,67.529,67.417,67.48,228770,0.0,0.0
2014-01-10 00:00:00+00:00,67.45,67.45,67.397,67.48,197906,0.0,0.0
2014-01-13 00:00:00+00:00,67.437,68.544,67.397,68.221,1830371,0.0,0.0
2014-01-14 00:00:00+00:00,68.452,68.485,68.162,68.304,127494,0.0,0.0
2014-01-15 00:00:00+00:00,68.221,68.551,67.892,68.221,216134,0.0,0.0
2014-01-16 00:00:00+00:00,68.287,68.749,68.221,68.551,769037,0.0,0.0
2014-01-17 00:00:00+00:00,68.861,69.342,68.722,69.045,215967,0.0,0.0
2014-01-20 00:00:00+00:00,69.309,69.309,68.894,69.045,118382,0.0,0.0
2014-01-21 00:00:00+00:00,69.276,69.302,68.881,69.045,1340337,0.0,0.0
2014-01-22 00:00:00+00:00,69.21,69.302,69.039,69.128,302661,0.0,0.0
2014-01-23 00:00:00+00:00,69.276,69.342,69.151,69.128,106998,0.0,0.0
2014-01-24 00:00:00+00:00,69.276,69.375,69.144,69.128,417076,0.0,0.0
2014-01-27 00:00:00+00:00,69.144,69.276,69.128,69.128,219263,0.0,0.0
2014-01-28 00:00:00+00:00,69.276,69.342,69.128,69.128,110292,0.0,0.0
2014-01-29 00:00:00+00:00,69.335,69.355,69.144,69.128,167417,0.0,0.0
2014-01-30 00:00:00+00:00,69.151,69.335,69.151,69.128,72834,0.0,0.0
2014-01-31 00:00:00+00:00,69.335,69.375,69.078,69.045,131699,0.0,0.0
2014-02-03 00:00:00+00:00,68.986,69.322,68.986,69.045,68704,0.0,0.0
