Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2007-11-02 00:00:00+00:00,85.31,85.31,83.536,84.286,8711,0.0,0.0,0.0
2007-11-05 00:00:00+00:00,85.31,85.31,82.58,83.092,20394,0.0,0.0,0.0
2007-11-06 00:00:00+00:00,85.31,85.31,82.935,83.945,0,0.0,0.0,0.0
2007-11-07 00:00:00+00:00,83.945,84.832,83.604,84.628,75530,0.0,0.0,0.0
2007-11-08 00:00:00+00:00,85.139,85.139,81.386,81.386,280183,0.0,0.0,0.0
2007-11-09 00:00:00+00:00,83.263,83.263,81.898,81.898,109931,0.0,0.0,0.0
2007-11-12 00:00:00+00:00,81.898,82.444,81.898,81.898,226876,0.0,0.0,0.0
2007-11-13 00:00:00+00:00,83.604,83.604,81.898,82.068,43428,0.0,0.0,0.0
2007-11-14 00:00:00+00:00,83.604,83.604,81.898,82.751,0,0.0,0.0,0.0
2007-11-15 00:00:00+00:00,81.898,81.898,78.485,80.021,77222,0.0,0.0,0.0
2007-11-16 00:00:00+00:00,78.485,78.656,78.485,78.485,1947,0.0,0.0,0.0
2007-11-19 00:00:00+00:00,78.485,78.485,73.537,74.39,74256,0.0,0.0,0.0
2007-11-20 00:00:00+00:00,75.073,75.073,71.66,73.025,122922,0.0,0.0,0.0
2007-11-21 00:00:00+00:00,73.025,73.025,71.319,71.319,190726,0.0,0.0,0.0
2007-11-22 00:00:00+00:00,70.978,72.684,70.978,70.978,29129,0.0,0.0,0.0
2007-11-23 00:00:00+00:00,71.66,71.66,68.077,70.295,303716,0.0,0.0,0.0
2007-11-26 00:00:00+00:00,71.66,71.66,71.66,69.272,42,0.0,0.0,0.0
2007-11-27 00:00:00+00:00,69.954,69.954,67.566,67.736,290994,0.0,0.0,0.0
2007-11-28 00:00:00+00:00,69.954,69.954,69.954,69.954,54,0.0,0.0,0.0
2007-11-29 00:00:00+00:00,69.272,71.66,68.931,71.66,780334,0.0,0.0,0.0
2007-11-30 00:00:00+00:00,70.807,71.66,69.613,71.66,521129,0.0,0.0,0.0
2007-12-03 00:00:00+00:00,72.343,72.343,72.343,72.343,207,0.0,0.0,0.0
2007-12-04 00:00:00+00:00,72.343,72.343,70.978,71.66,48503,0.0,0.0,0.0
2007-12-05 00:00:00+00:00,72.343,80.533,72.343,80.362,117308,0.0,0.0,0.0
2007-12-06 00:00:00+00:00,81.898,81.898,77.12,77.462,100455,0.0,0.0,0.0
2007-12-07 00:00:00+00:00,78.485,79.85,78.485,79.85,2941,0.0,0.0,0.0
2007-12-10 00:00:00+00:00,78.485,79.645,77.12,77.12,28490,0.0,0.0,0.0
2007-12-11 00:00:00+00:00,79.85,80.533,76.438,78.485,71465,0.0,0.0,0.0
2007-12-12 00:00:00+00:00,78.485,78.485,75.755,75.755,61086,0.0,0.0,0.0
2007-12-13 00:00:00+00:00,74.39,74.732,72.343,72.343,160561,0.0,0.0,0.0
2007-12-14 00:00:00+00:00,72.343,75.073,72.343,73.708,5939,0.0,0.0,0.0
2007-12-17 00:00:00+00:00,73.025,75.073,72.343,74.39,15010,0.0,0.0,0.0
2007-12-18 00:00:00+00:00,72.343,74.39,71.66,72.343,54855,0.0,0.0,0.0
2007-12-19 00:00:00+00:00,70.978,70.978,70.978,70.978,340,0.0,0.0,0.0
2007-12-20 00:00:00+00:00,70.978,71.66,69.613,70.978,20511,0.0,0.0,0.0
2007-12-21 00:00:00+00:00,70.978,72.343,68.248,72.343,156480,0.0,0.0,0.0
2007-12-24 00:00:00+00:00,70.295,71.66,70.295,71.319,12462,0.0,0.0,0.0
2007-12-27 00:00:00+00:00,72.343,73.708,70.295,73.367,106483,0.0,0.0,0.0
2007-12-28 00:00:00+00:00,73.025,73.025,71.66,72.343,1478,0.0,0.0,0.0
2007-12-31 00:00:00+00:00,73.025,73.025,71.66,72.002,5023,0.0,0.0,0.0
2008-01-02 00:00:00+00:00,73.025,73.025,71.319,73.025,2493,0.0,0.0,0.0
2008-01-03 00:00:00+00:00,70.637,72.561,70.637,71.66,0,0.0,0.0,0.0
2008-01-04 00:00:00+00:00,70.295,70.295,68.248,68.931,89399,0.0,0.0,0.0
2008-01-07 00:00:00+00:00,68.248,68.248,67.566,68.248,23445,0.0,0.0,0.0
2008-01-08 00:00:00+00:00,68.248,68.248,67.566,68.931,0,0.0,0.0,0.0
2008-01-09 00:00:00+00:00,68.931,68.931,67.566,68.931,51290,0.0,0.0,0.0
2008-01-10 00:00:00+00:00,69.613,69.613,69.408,69.613,5324,0.0,0.0,0.0
2008-01-11 00:00:00+00:00,68.248,68.248,68.248,68.248,353,0.0,0.0,0.0
2008-01-14 00:00:00+00:00,69.272,69.272,69.272,69.272,0,0.0,0.0,0.0
2008-01-15 00:00:00+00:00,70.807,70.807,69.613,69.613,24462,0.0,0.0,0.0
2008-01-16 00:00:00+00:00,70.978,72.343,70.295,70.295,15234,0.0,0.0,0.0
2008-01-17 00:00:00+00:00,73.025,73.025,70.295,71.66,46300,0.0,0.0,0.0
2008-01-18 00:00:00+00:00,72.343,74.39,72.343,72.684,437782,0.0,0.0,0.0
2008-01-21 00:00:00+00:00,72.343,73.025,72.343,73.025,4434,0.0,0.0,0.0
2008-01-22 00:00:00+00:00,72.172,72.172,72.172,70.637,100,0.0,0.0,0.0
2008-01-23 00:00:00+00:00,69.613,71.729,69.613,71.319,25257,0.0,0.0,0.0
2008-01-24 00:00:00+00:00,70.978,70.978,70.978,72.172,6254,0.0,0.0,0.0
2008-01-25 00:00:00+00:00,72.343,72.343,70.978,71.66,16655,0.0,0.0,0.0
2008-01-28 00:00:00+00:00,72.343,72.684,70.978,72.343,6845,0.0,0.0,0.0
2008-01-29 00:00:00+00:00,71.66,71.66,71.66,71.66,15000,0.0,0.0,0.0
2008-01-30 00:00:00+00:00,70.295,72.343,70.295,72.343,700183,0.0,0.0,0.0
2008-01-31 00:00:00+00:00,70.295,71.66,70.125,71.49,1151674,0.0,0.0,0.0
2008-02-01 00:00:00+00:00,69.613,70.637,69.613,70.637,24074,0.0,0.0,0.0
2008-02-04 00:00:00+00:00,70.637,72.343,70.637,71.49,586329,0.0,0.0,0.0
2008-02-05 00:00:00+00:00,70.978,71.319,70.978,71.319,6889,0.0,0.0,0.0
2008-02-06 00:00:00+00:00,70.637,70.637,70.295,70.295,4189,0.0,0.0,0.0
2008-02-07 00:00:00+00:00,71.319,71.319,71.319,71.319,521062,0.0,0.0,0.0
2008-02-08 00:00:00+00:00,70.295,72.343,70.295,72.343,3338,0.0,0.0,0.0
2008-02-11 00:00:00+00:00,70.466,73.025,70.295,70.978,52922,0.0,0.0,0.0
2008-02-12 00:00:00+00:00,72.343,72.343,70.295,71.319,13814,0.0,0.0,0.0
2008-02-13 00:00:00+00:00,70.295,72.343,70.295,70.978,8041,0.0,0.0,0.0
2008-02-14 00:00:00+00:00,72.343,72.343,71.319,72.343,39874,0.0,0.0,0.0
2008-02-15 00:00:00+00:00,72.343,72.343,72.343,72.343,4779,0.0,0.0,0.0
2008-02-18 00:00:00+00:00,72.343,73.025,72.343,73.025,20669,0.0,0.0,0.0
2008-02-19 00:00:00+00:00,70.978,70.978,70.978,70.978,1,0.0,0.0,0.0
2008-02-20 00:00:00+00:00,73.025,73.025,70.978,70.978,9427,0.0,0.0,0.0
2008-02-21 00:00:00+00:00,73.708,73.708,73.708,73.708,4030,0.0,0.0,0.0
2008-02-22 00:00:00+00:00,73.367,73.367,72.479,73.367,55025,0.0,0.0,0.0
2008-02-25 00:00:00+00:00,73.025,73.025,73.025,73.025,2795,0.0,0.0,0.0
2008-02-26 00:00:00+00:00,73.025,73.025,73.025,73.025,1158,0.0,0.0,0.0
2008-02-27 00:00:00+00:00,73.025,73.025,71.66,71.66,14458,0.0,0.0,0.0
2008-02-28 00:00:00+00:00,72.343,72.343,72.343,72.343,1159,0.0,0.0,0.0
2008-02-29 00:00:00+00:00,73.708,73.708,73.708,73.708,3338,0.0,0.0,0.0
2008-03-03 00:00:00+00:00,73.708,73.708,73.708,73.708,7,0.0,0.0,0.0
2008-03-04 00:00:00+00:00,73.708,73.708,72.479,73.367,236422,0.0,0.0,0.0
2008-03-05 00:00:00+00:00,73.708,73.878,73.708,73.708,41914,0.0,0.0,0.0
2008-03-06 00:00:00+00:00,74.049,74.049,73.708,73.708,3683,0.0,0.0,0.0
2008-03-07 00:00:00+00:00,73.025,73.025,72.343,73.025,24603,0.0,0.0,0.0
2008-03-10 00:00:00+00:00,72.343,73.708,72.343,73.708,12044,0.0,0.0,0.0
2008-03-11 00:00:00+00:00,73.025,73.537,73.025,73.537,22130,0.0,0.0,0.0
2008-03-12 00:00:00+00:00,74.049,74.049,72.514,72.514,37976,0.0,0.0,0.0
2008-03-13 00:00:00+00:00,73.196,73.196,72.343,72.343,8463,0.0,0.0,0.0
2008-03-14 00:00:00+00:00,74.049,74.049,72.343,72.343,13553,0.0,0.0,0.0
2008-03-17 00:00:00+00:00,73.025,73.025,71.251,72.855,9471,0.0,0.0,0.0
2008-03-18 00:00:00+00:00,72.343,72.343,71.933,72.343,13339,0.0,0.0,0.0
2008-03-19 00:00:00+00:00,72.855,72.855,71.729,72.172,33810,0.0,0.0,0.0
2008-03-20 00:00:00+00:00,72.343,72.343,70.978,71.66,51665,0.0,0.0,0.0
2008-03-25 00:00:00+00:00,71.66,72.343,70.978,70.978,39517,0.0,0.0,0.0
2008-03-26 00:00:00+00:00,71.49,71.49,70.978,70.978,4984,0.0,0.0,0.0
2008-03-27 00:00:00+00:00,71.66,71.66,70.978,70.978,21072,0.0,0.0,0.0
2008-03-28 00:00:00+00:00,72.343,72.343,70.978,70.978,11343,0.0,0.0,0.0
2008-03-31 00:00:00+01:00,70.978,72.343,70.978,72.343,61951,0.0,0.0,0.0
2008-04-01 00:00:00+01:00,73.367,73.537,71.66,73.367,147158,0.0,0.0,0.0
2008-04-02 00:00:00+01:00,73.708,75.755,73.708,75.755,33048,0.0,0.0,0.0
2008-04-03 00:00:00+01:00,75.755,75.755,74.39,75.073,19035,0.0,0.0,0.0
2008-04-04 00:00:00+01:00,74.049,74.595,73.025,73.025,17261,0.0,0.0,0.0
2008-04-07 00:00:00+01:00,75.755,75.755,74.049,74.049,12688,0.0,0.0,0.0
2008-04-08 00:00:00+01:00,75.755,75.755,74.732,74.732,506513,0.0,0.0,0.0
2008-04-09 00:00:00+01:00,75.755,75.755,74.39,75.755,17224,0.0,0.0,0.0
2008-04-10 00:00:00+01:00,73.708,73.708,73.025,73.025,8779,0.0,0.0,0.0
2008-04-11 00:00:00+01:00,75.073,75.073,75.073,75.073,605,0.0,0.0,0.0
2008-04-14 00:00:00+01:00,75.073,75.073,72.684,72.684,5940,0.0,0.0,0.0
2008-04-15 00:00:00+01:00,75.073,75.073,72.343,74.732,37259,0.0,0.0,0.0
2008-04-16 00:00:00+01:00,74.049,74.049,74.049,74.049,8,0.0,0.0,0.0
2008-04-17 00:00:00+01:00,72.343,72.684,72.343,72.343,8881,0.0,0.0,0.0
2008-04-18 00:00:00+01:00,72.343,73.025,72.343,73.025,3430,0.0,0.0,0.0
2008-04-21 00:00:00+01:00,74.39,74.39,74.39,74.39,0,0.0,0.0,0.0
2008-04-22 00:00:00+01:00,73.025,74.39,72.514,73.708,8677,0.0,0.0,0.0
2008-04-23 00:00:00+01:00,74.22,74.22,72.343,72.343,0,0.0,0.0,0.0
2008-04-24 00:00:00+01:00,71.66,72.343,71.66,71.66,0,0.0,0.0,0.0
2008-04-25 00:00:00+01:00,73.025,73.025,72.002,73.025,0,0.0,0.0,0.0
2008-04-28 00:00:00+01:00,73.025,73.025,73.025,73.025,0,0.0,0.0,0.0
2008-04-29 00:00:00+01:00,70.978,71.66,69.613,69.613,0,0.0,0.0,0.0
2008-04-30 00:00:00+01:00,70.295,71.319,70.295,71.319,0,0.0,0.0,0.0
2008-05-01 00:00:00+01:00,70.978,70.978,70.295,70.978,0,0.0,0.0,0.0
2008-05-02 00:00:00+01:00,71.66,71.66,71.66,71.66,0,0.0,0.0,0.0
2008-05-06 00:00:00+01:00,71.66,71.66,71.66,71.66,0,0.0,0.0,0.0
