Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2017-11-03 00:00:00-04:00,13.634,13.692,13.293,13.39,144812746,0.0,0.0,0.0
2017-11-06 00:00:00-05:00,13.39,13.439,12.855,13.001,1211657,0.0,0.0,0.0
2017-11-07 00:00:00-05:00,13.001,13.634,12.562,12.66,1164092,0.0,0.0,0.0
2017-11-08 00:00:00-05:00,13.049,13.049,12.66,12.66,414753,0.0,0.0,0.0
2017-11-09 00:00:00-05:00,12.709,12.757,12.562,12.66,311944,0.0,0.0,0.0
2017-11-10 00:00:00-05:00,12.66,12.66,12.562,12.66,149294,0.0,0.0,0.0
2017-11-13 00:00:00-05:00,12.66,12.66,12.416,12.465,57871,0.0,0.0,0.0
2017-11-14 00:00:00-05:00,12.757,12.757,12.416,12.66,250064,0.0,0.0,0.0
2017-11-15 00:00:00-05:00,12.66,12.66,12.416,12.66,295438,0.0,0.0,0.0
2017-11-16 00:00:00-05:00,12.66,12.66,12.416,12.465,526720,0.0,0.0,0.0
2017-11-17 00:00:00-05:00,12.562,12.903,12.562,12.66,708372,0.0,0.0,0.0
2017-11-20 00:00:00-05:00,12.806,12.806,12.611,12.66,653968,0.0,0.0,0.0
2017-11-21 00:00:00-05:00,12.757,12.757,12.514,12.66,833936,0.0,0.0,0.0
2017-11-22 00:00:00-05:00,12.66,12.708,12.66,12.708,133362,0.0,0.0,0.0
2017-11-24 00:00:00-05:00,12.708,12.806,12.708,12.708,44667,0.0,0.0,0.0
2017-11-27 00:00:00-05:00,12.66,12.66,12.368,12.368,904186,0.0,0.0,0.0
2017-11-28 00:00:00-05:00,12.416,12.562,12.173,12.562,968604,0.0,0.0,0.0
2017-11-29 00:00:00-05:00,12.68,12.73,12.581,12.68,422314,0.219,0.0,0.0
2017-11-30 00:00:00-05:00,12.68,12.68,12.482,12.68,275806,0.0,0.0,0.0
2017-12-01 00:00:00-05:00,12.631,12.68,12.631,12.68,71578,0.0,0.0,0.0
2017-12-04 00:00:00-05:00,12.68,12.928,12.68,12.878,270766,0.0,0.0,0.0
2017-12-05 00:00:00-05:00,12.878,12.878,12.631,12.878,1389813,0.0,0.0,0.0
2017-12-06 00:00:00-05:00,12.829,12.977,12.779,12.928,643762,0.0,0.0,0.0
2017-12-07 00:00:00-05:00,12.928,12.977,12.878,12.977,18807,0.0,0.0,0.0
2017-12-08 00:00:00-05:00,12.928,13.027,12.878,13.027,181154,0.0,0.0,0.0
2017-12-11 00:00:00-05:00,12.928,13.175,12.928,13.175,85613,0.0,0.0,0.0
2017-12-12 00:00:00-05:00,13.175,13.175,13.126,13.175,184075,0.0,0.0,0.0
2017-12-13 00:00:00-05:00,13.175,13.374,13.126,13.374,1413518,0.0,0.0,0.0
2017-12-14 00:00:00-05:00,13.671,13.671,13.423,13.671,1588386,0.0,0.0,0.0
2017-12-15 00:00:00-05:00,13.621,13.77,13.621,13.77,817615,0.0,0.0,0.0
2017-12-18 00:00:00-05:00,13.77,13.918,13.72,13.869,9166857,0.0,0.0,0.0
2017-12-19 00:00:00-05:00,13.968,13.968,13.819,13.869,31697,0.0,0.0,0.0
2017-12-20 00:00:00-05:00,13.869,13.869,13.77,13.819,2260869,0.0,0.0,0.0
2017-12-21 00:00:00-05:00,13.374,13.869,13.374,13.671,228681,0.0,0.0,0.0
2017-12-22 00:00:00-05:00,13.72,13.819,13.72,13.819,79605,0.0,0.0,0.0
2017-12-26 00:00:00-05:00,13.819,13.819,13.819,13.819,0,0.0,0.0,0.0
2017-12-27 00:00:00-05:00,13.423,13.869,13.423,13.869,54469,0.0,0.0,0.0
2017-12-28 00:00:00-05:00,13.77,13.77,13.671,13.72,22561,0.0,0.0,0.0
