firms,absacc,acc,age,agr,chatoia,chpmia,currat,depr,egr,grcapx,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCQE_67-L^A14,0.1030948303675576,-0.1030948303675576,5.0,0.1348415810109144,0.5768943220731133,0.5948952562008464,2.1319567354965585,0.1083262531860662,0.2306175087240176,-0.3721881390593044,5.8973467625986925e-06,0.1107873264808731,0.1896797637729321,0.3076061389434667,-0.0048535994623315,0.3178760024179968,-0.1378544216289055,-0.0219425006049211,-1.9668560606060608,1.2908554572271385,-0.0057739557739558,-0.0171293561724747,0.0614420062695924,0.0972132209980556,0.1331994645247658,0.1249169435215946,0.2007092198581559,0.2787009063444108,0.2568671121009651,0.3124031007751937,0.238478419897586,0.2787009063444108,0.3362273086029992,0.5719591457753017,0.7101010101010101,0.6389157792836397,1.0471584038694075,0.8665931642778388,0.6500974658869396,0.6232023010546501,0.6980942828485455,0.8462377317339149,1.0324129651860745,1.0901234567901237,1.3034013605442176,1.5420420420420418,1.2724832214765098,1.153944020356234,1.2847503373819165,1.4255014326647562,1.6207430340557276,2.0071047957371224,1.8122923588039868,1.7937293729372938,1.8890784982935156,3.002364066193853,2.5344467640918578,2.946386946386946,3.3746770025839794,2.8216704288939054,2.2247619047619045,1.4571843251088534,1.38787023977433,1.3912429378531073,1.6248062015503877,1.6086286594761168,1.8216666666666668,1.6494522691705793,1.545864661654135,1.6248062015503877
BCUB_73-L^L00,0.0569442887568658,-0.0569442887568658,5.0,-0.0853484046358563,0.7723072859405026,0.7684863398099724,1.7035246727089626,0.1248481904299247,0.0751767770748045,-2.2787610619469043,4.366717624903079e-06,-0.0357704964944913,-1.1880499569853815,0.0586670604812357,0.4475819132480217,0.069967409987421,0.3335274474315387,0.2895649371879351,-0.9049881235154394,1.260020140986908,0.2118680936222048,0.0442708333333332,0.1228070175438595,0.1098265895953756,0.0666666666666666,0.0878186968838528,0.0971428571428572,0.1815384615384614,0.2190476190476189,0.259016393442623,0.2885906040268455,0.2673267326732673,0.2151898734177213,0.2929292929292928,0.2715231788079471,0.3617021276595744,0.4883720930232558,0.2229299363057324,0.1394658753709197,0.1228070175438595,0.1294117647058823,0.2268370607028753,0.2549019607843137,0.3241379310344827,0.4769230769230768,0.4328358208955223,0.2467532467532467,0.2113564668769716,0.234726688102894,0.3714285714285714,0.5058823529411764,0.5737704918032787,0.5238095238095237,0.4328358208955223,0.5298804780876494,1.0425531914893615,0.9009900990099008,0.9009900990099008,0.9009900990099008,0.9793814432989691,0.714285714285714,0.5118110236220472,0.5238095238095237,0.5673469387755101,0.7297297297297296,0.7219730941704035,0.7777777777777777,0.811320754716981,0.8028169014084507,0.846153846153846
BCYO_38-L^K98,0.0321643409583827,-0.0321643409583827,5.0,-0.0249737331285863,0.2364300552246047,1.6769787892507162,1.1489384345234928,0.1243194192377495,0.1309157959434543,0.7355769230769222,1.1270761020065388e-06,0.0072334922815808,-0.2331112209453766,-0.0315265763319512,0.03779689102817,-0.0315265763319512,0.1294493216280926,0.0870017803818968,-1.6687898089171973,1.1489384345234928,0.1294493216280926,-0.0258620689655172,0.0995260663507109,0.0545454545454544,0.0131004366812226,-0.0085470085470085,0.0220264317180616,0.183673469387755,0.2747252747252746,0.1897435897435897,0.2540540540540539,0.1317073170731708,0.2275132275132274,0.2960893854748603,0.0691244239631336,0.1776649746192893,0.4967741935483869,0.0642201834862383,0.0790697674418603,-0.11787072243346,-0.1343283582089554,-0.0042918454935623,-0.053061224489796,-0.0607287449392713,-0.0645161290322581,-0.0569105691056911,-0.2188552188552189,-0.239344262295082,-0.2491909385113269,-0.2587859424920128,-0.2564102564102565,-0.1972318339100347,-0.2634920634920635,-0.2540192926045016,-0.1972318339100347,-0.1076923076923077,-0.1684587813620072,-0.1076923076923077,0.0403587443946187,0.1262135922330096,0.0403587443946187,-0.0413223140495868,-0.0756972111553784,-0.2027491408934708,-0.1532846715328468,-0.0937500000000001,-0.1111111111111111,-0.1563636363636363,-0.1859649122807019,-0.1343283582089554
BCZR_85-L^G00,0.077890796512951,-0.077890796512951,4.0,-0.3068097495963949,0.7255192679397001,-0.655182319828129,1.606436999829573,0.3170453072724916,-0.1880584374338345,-0.399979833373246,3.650075326312253e-06,-0.1865141562191414,-0.4758575486605936,0.1360897034945318,0.468834515595411,0.1329913667432239,-0.0171464860727255,-0.0170808030288823,-2.1891121712331656,1.1846179783722963,-0.2965170913610938,0.0211640211640211,-0.0956937799043061,-0.16,-0.2588235294117647,-0.2317073170731707,-0.1409090909090909,-0.0643564356435644,-0.0869565217391303,-0.1,-0.0104712041884816,0.1117647058823529,0.1812499999999999,0.227272727272727,0.2115384615384614,-0.4272727272727272,-0.4202453987730061,-0.4166666666666667,-0.3942307692307693,-0.4,-0.3741721854304636,-0.3201438848920863,-0.3249999999999999,-0.1957446808510639,-0.2867924528301887,-0.3,-0.3368421052631579,-0.3527397260273972,-0.8356521739130435,-0.8258064516129032,-0.8200000000000001,-0.8353658536585367,-0.83125,-0.8233644859813084,-0.8233644859813084,-0.7963362068965517,-0.7802325581395348,-0.7967741935483872,-0.7576923076923077,-0.73,-0.7789473684210526,-0.8100502512562814,-0.8128712871287129,-0.8216981132075472,-0.7956756756756757,-0.803125,-0.8273972602739725,-0.826605504587156,-0.8450819672131148,-0.8450819672131148
BDAJ_H9-L,0.0357918829714892,-0.0357918829714892,34.0,-0.0306059121345744,0.564831330558622,1.0465028955457054,1.4536461927766275,0.0722867835335828,0.0770323835165657,1.981785063752284,9.9913509086222e-06,-0.0215580597746202,0.0071584029633335,0.1011558206421914,0.0514028308749034,0.0870376563854823,0.0295899707910951,-0.2540250081268005,-0.6414982164090371,1.104669887278583,0.0051526717557252,0.1260330578512396,0.0319829424307034,0.0755555555555556,0.1152073732718894,0.2009925558312653,0.1152073732718894,0.2346938775510203,0.2222222222222221,0.3224043715846993,0.3116531165311653,0.2315521628498726,0.2703412073490814,0.3407202216066483,0.4938271604938269,0.526813880126183,0.7859778597785978,0.5125,0.3481894150417828,0.1606714628297361,0.2009925558312653,0.3519553072625698,0.3116531165311653,0.3152173913043476,0.4892307692307691,0.411078717201166,0.3407202216066483,0.2604166666666667,0.2009925558312653,0.2872340425531916,0.3672316384180789,0.2538860103626943,0.2315521628498726,0.1980198019801979,0.1950617283950617,0.4235294117647059,0.4028985507246376,0.4193548387096772,0.5663430420711975,0.5512820512820511,0.4319526627218935,0.1606714628297361,0.0083333333333333,0.09009009009009,0.1747572815533979,0.1469194312796209,0.1523809523809522,0.0852017937219731,0.0544662309368191,0.0232558139534881
BDFF_05-L^C99,0.0434466607445691,-0.0434466607445691,6.0,-0.0460235640648011,0.8876449937336591,5.892287730898484,2.05874757908328,0.0600169061707523,0.0402542372881356,0.1308980213089801,9.145961827791178e-06,0.0001577950767935,0.4169040211256848,0.318892236171677,0.0222723998539622,0.3120246546880181,-0.0757537775992731,0.0099676921336502,-0.7834951456310678,1.4699806326662364,-0.0107479387514722,0.0282258064516127,0.0829694323144105,0.1071428571428572,0.087719298245614,0.2038834951456309,0.2525252525252526,0.24,0.1923076923076923,0.24,0.24,0.2038834951456309,0.2277227722772277,0.3478260869565219,0.3777777777777777,0.5897435897435899,0.8787878787878789,0.6315789473684212,0.5308641975308643,0.3262032085561499,0.1809523809523809,0.3191489361702126,0.2277227722772277,0.2653061224489794,0.3052631578947369,0.2783505154639176,0.2097560975609755,0.3191489361702126,0.3932584269662922,0.5030303030303032,0.7222222222222223,0.4761904761904763,0.3777777777777777,0.4090909090909089,0.3626373626373627,0.4850299401197606,0.4588235294117648,0.4588235294117648,0.4761904761904763,0.4939759036144577,0.3777777777777777,0.3052631578947369,0.2916666666666667,0.24,0.3932584269662922,0.355191256830601,0.215686274509804,0.24,0.1376146788990826,0.164319248826291
BFSV_71-L^I00,0.0321110724511311,0.0321110724511311,5.0,0.1321874525156642,0.049986139544093,-0.2002875541247943,1.0062785753109311,0.1666666666666666,-3.655797101449276,-4.508196721311478,5.29283689216449e-10,0.0004960716488349,-3.8886722570498224,0.0014415032011105,-0.2764003673094582,0.0014415032011105,0.0444081187849066,-0.1695570611497259,3.7202525497814407,1.0062785753109311,0.0444081187849066,0.1692307692307693,-0.0714285714285712,0.0,-0.084507042253521,-0.0151515151515151,0.0483870967741935,0.1016949152542374,0.1016949152542374,0.0,0.1016949152542374,0.0317460317460318,0.2264150943396226,0.625,0.4772727272727273,0.3265306122448981,1.03125,0.6666666666666667,0.5116279069767442,0.2745098039215685,0.2037037037037037,0.3265306122448981,0.0,0.0317460317460318,-0.1875,-0.2073170731707316,-0.2261904761904761,-0.216867469879518,-0.1333333333333333,-0.1772151898734177,-0.1975308641975308,-0.2528735632183908,-0.3010752688172043,-0.3157894736842105,-0.2528735632183908,-0.2073170731707316,-0.2857142857142857,-0.2352941176470587,-0.0972222222222222,-0.0714285714285712,-0.1095890410958904,-0.1875,-0.2352941176470587,-0.1095890410958904,0.0317460317460318,0.1818181818181816,0.1403508771929826,0.0317460317460318,0.4130434782608696,0.4130434782608696
BUNQ_03-L^K12,0.1026829102908934,-0.1026829102908934,5.0,0.0504704083051396,1.1966888144385124,-2.0161570082411147,2.7332065424115632,0.0968736707783921,0.1317959606932991,10.612403100775234,8.959522822394207e-09,0.1050655790888445,1.229154977147612,-0.1295761700798173,0.1248991825359748,-0.3015714321215917,0.1538754046339843,0.1490046167088915,-1.7506743737957606,0.5443895017116773,0.258281976106424,0.1686746987951808,-0.0674157303370787,-0.0235294117647059,0.1216216216216214,0.1369863013698629,0.0121951219512195,0.1216216216216214,0.1527777777777776,0.3174603174603174,0.482142857142857,0.7659574468085106,1.862068965517241,1.862068965517241,1.964285714285714,1.6774193548387095,1.7666666666666666,1.0749999999999995,0.9302325581395348,0.8043478260869563,0.7659574468085106,1.024390243902439,0.9761904761904764,0.8444444444444443,0.693877551020408,0.6274509803921569,0.5660377358490565,0.482142857142857,0.482142857142857,0.6599999999999999,0.596153846153846,0.3174603174603174,0.1857142857142857,0.7291666666666667,0.7291666666666667,0.6599999999999999,0.5090909090909088,0.482142857142857,0.3833333333333333,0.3174603174603174,0.3174603174603174,0.2388059701492535,0.2205882352941175,0.2388059701492535,0.2769230769230768,0.2205882352941175,0.1369863013698629,0.2028985507246377,0.2028985507246377,0.1857142857142857
BWQW_65-L^I10,0.089096431537995,-0.089096431537995,15.0,0.9671474825744392,1.1993740482994748,-1.0015037407974208,1.438682723027771,0.0795487840609434,1.0433220696992636,-0.3500278241513633,9.547753222370796e-06,1.1762489157016984,-8.248681937209664,-0.2408080243568415,-0.4929552162250957,-0.2643385579180647,-0.07023039601254,-0.1710401728213684,-1.0417362270450752,1.029859916441386,0.6163590129967977,-0.0126582278481013,-0.0365853658536584,0.0,-0.0083682008368201,0.0349344978165939,0.0394736842105265,0.0349344978165939,-0.0206611570247933,-0.0404858299595142,-0.0954198473282442,-0.0849420849420848,-0.07421875,0.021551724137931,0.0580357142857141,-0.0919540229885056,0.161764705882353,0.0580357142857141,0.0085106382978723,-0.0595238095238095,-0.0443548387096773,0.0772727272727271,0.0394736842105265,0.0772727272727271,0.1560975609756099,0.234375,0.196969696969697,0.1560975609756099,0.196969696969697,0.2880434782608696,0.3859649122807018,0.4277108433734942,0.4451219512195123,0.5095541401273886,0.6013513513513515,0.9268292682926832,1.1160714285714284,1.078947368421053,1.323529411764706,1.3009708737864076,0.9426229508196722,0.7555555555555555,0.4277108433734942,0.5592105263157896,0.6928571428571431,0.7555555555555555,0.7686567164179103,0.7426470588235294,0.6808510638297873,0.8372093023255813
CWV_20-L^I06,0.1057788664959358,-0.1057788664959358,5.0,0.113549449902924,0.6829269619659161,2.281115580440047,1.0501181235234558,0.0032672620344151,0.0724438992712315,0.4525968672712288,2.1181013431858096e-05,0.1946225804553745,0.0252084988618454,-0.119619336242319,-0.0692037215670411,-0.1613537124065603,-0.0517286789093944,0.0117276788143606,-1.8636586562040216,0.7819777252784339,0.1231326889279438,0.0232919254658383,-0.007704160246533,0.0287539936102236,-0.0359281437125748,-0.0584795321637425,-0.05985401459854,-0.0167938931297708,-0.0826210826210824,-0.127371273712737,-0.1436170212765956,-0.1367292225201072,-0.1592689295039164,-0.166882276843467,-0.089108910891089,-0.0852272727272727,0.0557377049180329,0.0860033726812816,0.0031152647975078,-0.0445103857566765,-0.0980392156862743,-0.019786910197869,-0.0152905198776758,-0.0061728395061728,0.0557377049180329,0.1161178509532063,0.1318101933216169,0.0403877221324717,0.0353697749196142,0.1084337349397592,0.137809187279152,0.1603603603603605,0.1298245614035087,0.1666666666666667,0.1645569620253164,0.2337164750957856,0.3278350515463919,0.2702169625246549,0.3731343283582089,0.390928725701944,0.3142857142857143,0.0860033726812816,0.066225165562914,0.1338028169014085,0.2578125,0.1970260223048328,0.2384615384615385,0.2290076335877862,0.1520572450805009,0.2504854368932039
