firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCYO_38-L^K98,0.0036333008538257,-0.0036333008538257,8.0,0.2611374584562529,-4.071859144497158,1.0664445250899013,0.1854655563966692,0.2595356550580432,0.0001321200310482,5.257023549765822e-07,-0.0029500728182531,-0.0331709827098538,0.0930306151574193,-0.0331709827098538,0.0283528352835283,-0.4540154454015898,-0.2029520295202952,1.0664445250899013,0.0283528352835283,0.0,-0.0675675675675676,0.1129032258064515,0.0952380952380951,0.0615384615384613,0.1129032258064515,0.078125,0.0454545454545454,0.0454545454545454,-0.0547945205479452,-0.0612244897959184,-0.0980392156862746,0.0,-0.0142857142857143,0.0952380952380951,0.1129032258064515,0.1039999999999998,0.0534351145038167,-0.0071942446043165,-0.08,-0.1736526946107784,-0.1096774193548387,-0.1636363636363637,-0.0921052631578948,-0.1038961038961039,-0.0212765957446808,0.0375939849624058,0.0952380952380951,0.140495867768595,0.0534351145038167,-0.0547945205479452,-0.0675675675675676,-0.1686746987951807,-0.1096774193548387,-0.0212765957446808,-0.0142857142857143,-0.0142857142857143,0.0072992700729925,-0.0281690140845071,-0.0416666666666667,-0.0547945205479452,-0.0921052631578948,-0.034965034965035,-0.0675675675675676,-0.1320754716981133,-0.4,-0.3893805309734512,-0.3640552995391705,-0.3727272727272728
BCZR_85-L^G00,0.26659240352324,-0.26659240352324,9.0,-0.0965949233837245,24.94498293943426,1.9697077555101508,0.1687221207848938,-0.2753659496796821,-0.1297666120014541,1.4651811690403054e-06,-0.0563518880079619,-0.0952418154808722,0.0577382248775024,-0.0788154413087881,0.1794702049512588,0.1377336026482411,-1.5554767829046068,1.5448881667608572,-0.034246529102208,0.1018867924528301,0.0,0.2211981566820275,0.1936936936936935,0.0433070866141731,0.1422413793103449,0.2211981566820275,0.0950413223140496,0.1324786324786324,0.1228813559322035,-0.0798611111111111,-0.0830449826989619,-0.0111940298507463,0.0271317829457364,0.1777777777777778,-0.0363636363636363,-0.1282894736842106,-0.0986394557823129,-0.0893470790378008,-0.1311475409836064,-0.1718750000000001,-0.2205882352941176,-0.1969696969696969,-0.1311475409836064,-0.1254125412541253,-0.0701754385964913,0.0474308300395256,0.0474308300395256,-0.022140221402214,-0.0257352941176471,0.0037878787878786,0.0311284046692608,-0.0257352941176471,0.0950413223140496,0.127659574468085,0.1572052401746724,0.1990950226244343,0.1883408071748877,0.1777777777777778,0.0557768924302788,0.1324786324786324,0.0153256704980841,0.0392156862745098,0.1936936936936935,0.1674008810572687,0.108786610878661,0.2679425837320575,0.1830357142857142,0.1936936936936935
BDAJ_H9-L,0.0743273375947673,-0.0743273375947673,3.0,-0.0478816018572257,-12.851415300354208,1.9209225700164745,0.0665593129361245,-0.1587664191890348,0.048164114761398,4.5287772166798245e-06,0.0960533952408589,0.6795232096133345,-0.1685368368138094,0.8475161576479533,0.1912575072750913,-1.1640255283598506,-1.2953367875647668,1.7627677100494237,-0.0345489443378119,0.0810185185185183,-0.0788912579957356,-0.0999999999999998,-0.0669546436285096,-0.1411530815109344,-0.120162932790224,-0.1359999999999999,-0.1676300578034681,-0.2715008431703203,-0.2702702702702702,-0.2577319587628865,-0.2602739726027396,-0.2787979966611018,-0.2835820895522387,-0.2665534804753819,-0.2434325744308231,-0.2702702702702702,-0.3249999999999999,-0.3523238380809594,-0.3784172661870503,-0.3819742489270386,-0.4216867469879517,-0.3730043541364295,-0.3628318584070796,-0.33843797856049,-0.3302325581395349,-0.2434325744308231,-0.2564543889845093,-0.2640545144804088,-0.2987012987012987,-0.2602739726027396,-0.2230215827338129,-0.2918032786885245,-0.2512998266897746,-0.2367491166077738,-0.1660231660231659,-0.1676300578034681,-0.2525951557093425,-0.2434325744308231,-0.2285714285714284,-0.2173913043478259,-0.2551724137931034,-0.2367491166077738,-0.15625,-0.1307847082494968,-0.2739495798319328,-0.1925233644859811,-0.2715008431703203,-0.281198003327787
BDFF_05-L^C99,0.0816622524908563,-0.0816622524908563,10.0,0.0289150460593654,9.888073740564089,2.3305518169582773,0.0869916509561001,-0.0405430888176502,-0.0473578004792506,3.702828888320917e-06,-0.0350562947799386,0.1433717145194022,0.0654592674293932,0.2317028357235398,0.1029773052958822,-0.0845929060178555,-1.169828364950316,1.756393001345895,-0.0680293017775728,0.04,-0.0476190476190476,0.0309278350515465,-0.1525423728813559,-0.1666666666666666,-0.2063492063492062,-0.1935483870967742,-0.2647058823529411,-0.3506493506493506,-0.3506493506493506,-0.3243243243243243,-0.3902439024390243,-0.408284023668639,-0.4736842105263158,-0.4594594594594594,-0.4285714285714286,-0.4594594594594594,-0.4791666666666666,-0.4974874371859296,-0.4949494949494949,-0.4652406417112299,-0.5024875621890548,-0.4949494949494949,-0.4764397905759162,-0.4708994708994708,-0.5192307692307693,-0.504950495049505,-0.5192307692307693,-0.5454545454545454,-0.5575221238938053,-0.5305164319248826,-0.5024875621890548,-0.5412844036697249,-0.5260663507109005,-0.5215311004784688,-0.5024875621890548,-0.4974874371859296,-0.5454545454545454,-0.5238095238095238,-0.5327102803738317,-0.5073891625615763,-0.5815899581589958,-0.5689655172413792,-0.5575221238938053,-0.576271186440678,-0.5867768595041323,-0.5633187772925764,-0.5901639344262295,-0.601593625498008
BKEO_50-L^A00,0.0837285363859362,-0.0837285363859362,9.0,0.2067845543125223,-21.004325379647177,1.2737896494156928,0.175217812197483,1.21978021978022,0.1223221586263274,1.4130575544396805e-07,0.1844099603031395,-0.0477494853882683,-0.217853019046175,-0.1388100822434119,-0.3707332800650433,0.0548858857472913,-0.3377308707124011,0.9115191986644406,0.0711271850512355,-0.0426829268292682,0.0123456790123455,-0.1881188118811881,-0.2038834951456311,-0.2115384615384615,-0.2511415525114155,-0.2115384615384615,-0.3667953667953668,-0.4100719424460431,-0.4533333333333333,-0.4605263157894737,-0.4777070063694267,-0.4265734265734265,-0.359375,-0.3692307692307692,-0.3787878787878789,-0.359375,-0.3466135458167331,-0.3306122448979592,-0.3440000000000001,-0.3050847457627118,-0.3413654618473897,-0.3251028806584363,-0.3251028806584363,-0.2775330396475771,-0.3834586466165414,-0.4036363636363637,-0.3992673992673993,-0.376425855513308,-0.376425855513308,-0.3492063492063493,-0.3166666666666666,-0.3333333333333333,-0.3278688524590164,-0.2115384615384615,-0.098901098901099,-0.0628571428571429,0.0123456790123455,-0.0520231213872832,-0.0520231213872832,0.0789473684210526,0.2615384615384615,0.3119999999999998,0.2330827067669172,0.1468531468531468,0.1631205673758864,0.1798561151079136,0.1006711409395972,-0.0409356725146199
BKLI_06-L^K01,0.1007828207212217,-0.1007828207212217,2.0,0.4651481598650216,-12.32824763392351,1.090308370044053,0.2610036445192038,1.0866995073891623,-0.0033651309691862,3.3133057146660656e-08,0.1020774016661393,0.0665036222100496,2.194684608915056,0.0842398877434525,13.950549646844696,13.942580694584883,-1.1012776565908384,0.9104353795983752,14.320484287367572,0.0978260869565217,-0.0612244897959183,0.0337078651685394,-0.0707070707070706,-0.0315789473684209,0.1219512195121952,0.1499999999999999,0.2185430463576159,0.1645569620253164,0.0222222222222221,0.0454545454545454,-0.0612244897959183,-0.0315789473684209,0.1948051948051947,0.1219512195121952,0.4045801526717556,0.4153846153846154,0.2602739726027399,0.3142857142857145,0.1870967741935483,0.2689655172413794,0.4153846153846154,0.4153846153846154,0.0514285714285713,0.1870967741935483,0.1151515151515152,0.1499999999999999,0.1870967741935483,-0.0054054054054054,0.0823529411764707,0.0823529411764707,-0.1238095238095238,0.0222222222222221,0.3142857142857145,0.6727272727272726,0.4153846153846154,0.472,0.472,0.4153846153846154,0.2689655172413794,0.1870967741935483,0.1499999999999999,0.5333333333333334,0.4153846153846154,0.4375,0.2777777777777779,0.2777777777777779,0.1794871794871795,0.1499999999999999
BPVK_29-L,0.0877122877122877,-0.0877122877122877,6.0,0.002,-2.364567112554909,1.5330112721417068,0.1107124551512045,0.0619469026548672,0.0067932067932034,3.0180671259886376e-05,0.0626,-0.0554428076095579,-0.0704235332465685,-0.0926101504457186,-0.1005283660300372,-0.0457025305087695,-0.6013698630136987,1.1422436929683306,-0.0315122133134439,0.0029795158286778,0.2564342536265793,0.3769230769230769,0.4168865435356201,0.3072054527750731,0.3797533401849948,0.3298662704309063,0.3265810276679843,0.4640130861504907,0.4466594827586208,0.5360411899313502,0.4624183006535949,0.5016778523489935,0.629247572815534,0.6452205882352942,0.6253026634382568,0.6739401496259354,0.7389896373056997,0.8935119887165022,0.8645833333333335,0.97136563876652,0.9498910675381264,0.9344380403458212,1.1191791633780586,1.10423197492163,1.1548956661316212,1.0449352627570447,1.2851063829787237,1.2851063829787237,1.393048128342246,1.416741674167417,1.528248587570622,1.8322784810126584,1.9668508287292816,2.068571428571429,2.051136363636364,2.04421768707483,2.054607508532424,2.2078853046594986,2.1293706293706296,2.323019801980198,2.242753623188406,2.604026845637584,2.6983471074380168,2.977777777777778,2.8969521044992748,2.703448275862069,2.4600515463917527,2.381612090680101
BUNQ_03-L^K12,0.2804526466492773,-0.2804526466492773,9.0,-0.0567105589115231,13.03660672953304,2.6863265441517945,0.1467258601553829,-0.1954143796955895,-0.0156896585538056,5.734912370770994e-09,-0.0128246660441717,-0.4026581164767046,-0.0613941230509587,-0.4341628496806392,-0.0385104156075186,-0.0286915024066376,-2.423318081681071,0.5370530086910369,-0.1039385254621229,-0.0555555555555554,-0.0526315789473684,-0.1,0.0,0.2857142857142856,0.125,0.0588235294117645,0.125,-0.3076923076923077,-0.4193548387096775,-0.4375,-0.5384615384615385,-0.5609756097560976,-0.5384615384615385,-0.55,-0.6086956521739131,-0.5714285714285714,-0.55,-0.55,-0.5609756097560976,-0.5263157894736843,-0.55,-0.5384615384615385,-0.5384615384615385,-0.5909090909090909,-0.6000000000000001,-0.5263157894736843,-0.5609756097560976,-0.5813953488372093,-0.625,-0.5909090909090909,-0.6086956521739131,-0.71875,-0.7313432835820896,-0.7428571428571429,-0.7230769230769232,-0.7230769230769232,-0.7096774193548387,-0.7464788732394366,-0.7721518987341772,-0.7428571428571429,-0.8064516129032258,-0.788235294117647,-0.8085106382978724,-0.8217821782178218,-0.825242718446602,-0.8163265306122449,-0.8363636363636364,-0.8524590163934427
BWQW_65-L^I10,0.1234323794877428,-0.1234323794877428,10.0,0.3511105371900828,0.0640806883254991,1.6779231074118113,0.1353812287372423,-0.3545769511305616,-0.0270225737353759,2.3557178003142304e-05,0.3335915977961432,0.1193864770965122,-0.0325716139743016,0.1648706505254935,0.0872114628329785,-0.0758286942138744,-1.1928520877565465,1.260721363456203,0.2736406783424464,0.0696969696969695,0.134020618556701,0.0819672131147541,0.0999999999999998,-0.0489913544668588,0.1224489795918366,0.0714285714285714,0.2499999999999997,0.2406015037593982,0.2267657992565055,0.2452830188679244,0.1619718309859155,0.1538461538461537,0.2313432835820894,0.3524590163934427,0.284046692607004,0.1785714285714286,0.2499999999999997,0.3095238095238095,0.3253012048192769,0.2890625,0.2043795620437953,0.2941176470588236,0.2359550561797752,0.1999999999999999,0.1702127659574468,0.2452830188679244,0.3253012048192769,0.3095238095238095,0.3306451612903225,0.2890625,0.4601769911504425,0.3469387755102038,0.404255319148936,0.4163090128755364,0.4347826086956521,0.4410480349344976,0.4999999999999998,0.5207373271889402,0.5639810426540284,0.5277777777777777,0.3692946058091284,0.4798206278026904,0.5348837209302326,0.542056074766355,0.2992125984251967,0.3414634146341462,0.2941176470588236,0.2499999999999997
CWI_80-L,0.0079637456082285,-0.0079637456082285,9.0,0.0924162032005796,7.905710784363839,0.8362537764350453,0.1049165935030728,-0.0720749325289728,-0.0592698202556138,5.685677650110718e-05,0.0101642907370708,-0.3327687029545804,-0.0743722183581708,-0.3511052416978925,-0.0541737162385879,0.0971820221005484,-0.392964824120603,0.573655589123867,-0.012467100706469,0.1205985915492959,0.0252707581227435,0.0374429223744292,0.0686735653809971,0.0243462578899908,0.0954676952748312,0.1281032770605759,0.0402930402930401,0.0441176470588233,0.097584541062802,0.1170108161258602,0.0412465627864344,0.1821019771071801,0.17234262125903,0.2021164021164021,0.3523809523809522,0.3163383545770566,0.2879818594104306,0.1159135559921413,0.1292246520874751,0.1007751937984495,0.1203155818540433,0.1907756813417191,-0.0052539404553415,-0.0223752151462994,0.0008810572687223,0.0188340807174887,0.0965250965250965,0.0737240075614367,0.1170108161258602,0.0881226053639847,0.1591836734693876,0.1428571428571428,0.2008456659619448,0.3057471264367817,0.3333333333333332,0.2792792792792791,0.3163383545770566,0.2997711670480547,0.2997711670480547,0.3396226415094339,0.2821670428893905,0.2706935123042506,0.4271356783919597,0.4129353233830846,0.2097976570820019,0.2401746724890829,0.2241379310344828,0.0737240075614367
