firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,invest,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,6.0,0.1255663767512108,5.213502109704641e-05,2.543692308513011,0.1543808304371684,1.3233013810182184,0.332288592450309,1.0,0.0428764348413233,1.1645569620253163e-05,-0.0624310881336743,1.6946703861721353e-06,-0.030310921306182,0.0001237805907172,0.1579695271177073,0.0184140037349749,-0.0082443901421395,-0.0189564962511563,0.0640365508738849,0.9033020822460988,-0.0705882352941176,-0.9129989764585466,-0.9109014675052411,-0.9116424116424116,-0.9069003285870756,-0.9087982832618026,-0.9025229357798166,-0.902745995423341,-0.8992890995260664,-0.8959608323133414,-0.8957055214723927,-0.8960880195599021,-0.9011627906976744,-0.8989298454221165,-0.9058693244739756,-0.9012775842044136,-0.900117508813161,-0.9016203703703703,-0.8985680190930788,-0.8960880195599021,-0.8978365384615384,-0.8991696322657177,-0.8982035928143712,-0.8903225806451613,-0.8898963730569949,-0.890745501285347,-0.893483709273183,-0.8855989232839838,-0.8816155988857939,-0.8799435028248588,-0.8838797814207651,-0.8866666666666667,-0.8814504881450488,-0.8782234957020058,-0.8846675712347354,-0.8721804511278195,-0.8667711598746082,-0.8646496815286624,-0.8446069469835467,-0.8411214953271028,-0.8564189189189189,-0.8650793650793651,-0.8564189189189189,-0.8420074349442379,-0.8374760994263862,-0.8346303501945526,-0.8191489361702128,-0.8428835489833642,-0.8487544483985765
BACQ-L^J02,5.0,0.0048186494758089,4.753338476271547e-07,0.0231917629789467,0.225211542633977,1.075513371340568,0.8001932076990893,1.0,0.023020038167939,4.101049868766405e-08,-0.0482655580096102,6.947166625456416e-07,-0.0001953506544246,3.798458891962829e-07,-0.0170658253262583,2.803925988476672,0.0686877216686371,-0.0731796242925101,-0.0161290322580644,0.4785172443681819,0.27,-0.0909090909090909,-0.0384615384615385,0.0204081632653061,0.1764705882352941,0.1111111111111111,0.2987012987012987,0.2820512820512819,0.4705882352941175,0.4285714285714286,0.4705882352941175,0.4492753623188408,0.5384615384615383,0.7241379310344829,0.5625,0.7857142857142856,0.7543859649122808,0.7543859649122808,0.8181818181818181,0.7857142857142856,0.8181818181818181,0.6666666666666667,0.4285714285714286,0.5151515151515151,0.3513513513513513,0.3513513513513513,0.3157894736842106,0.25,0.1627906976744186,0.1904761904761904,0.25,0.2658227848101264,0.3157894736842106,0.3888888888888888,0.3888888888888888,0.5625,1.272727272727273,1.5,2.125,1.6315789473684212,1.272727272727273,1.0833333333333337,1.127659574468085,1.7777777777777777,1.5,1.6315789473684212,1.6315789473684212,1.6315789473684212,1.1739130434782608
BALZ-L^I10,7.0,0.0677656770007037,6.121360858458127e-07,0.0298664088085977,0.0211752249867654,1.2840140435636165,-0.2595197835402933,1.0,-0.252415062101597,-3.6608349484625634e-08,-0.0541111181618371,2.4076654050256876e-09,0.0031968317965478,9.530367670338552e-07,0.4904765912087295,0.0866348708775288,0.0400340651632582,0.0283242241666245,0.0907253094028894,1.4394421172051,-0.0416666666666666,-0.04,-0.0769230769230769,0.0,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1428571428571428,0.0909090909090908,0.0434782608695651,0.0434782608695651,-0.0769230769230769,-0.1111111111111111,-0.1724137931034483,-0.1999999999999999,-0.25,-0.2941176470588236,-0.3142857142857143,-0.2727272727272728,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0434782608695651,0.1999999999999999,0.4117647058823528,0.4117647058823528,0.846153846153846,0.714285714285714,0.714285714285714,0.846153846153846,0.846153846153846,2.428571428571428,1.4,1.6666666666666663,1.4,1.1818181818181817,1.1818181818181817,1.0,2.0,1.6666666666666663,1.4,1.6666666666666663,2.428571428571428,1.1818181818181817,0.714285714285714
BAMD-L^J98,6.0,0.114155527586152,4.528292813411999e-07,0.0220937545584371,0.0872577926392023,0.4697685989866889,-0.6596483432921667,1.0,0.0406553481882606,3.1050412212180326e-08,-0.0140287205951505,5.546759802879941e-09,0.0357863208373827,5.922300333316303e-07,0.1784353713017838,0.517017053222756,-0.4434698757580682,-0.0012169074092176,0.1438236696872656,0.7632624061610238,-0.0145631067961166,0.0098039215686274,0.0048780487804878,0.0198019801980198,0.2716049382716048,0.2409638554216868,0.3121019108280254,0.4206896551724139,0.3918918918918919,0.2716049382716048,0.1638418079096044,0.2484848484848485,0.3037974683544304,0.2261904761904762,0.1318681318681318,0.1638418079096044,0.2560975609756097,0.3376623376623378,0.0147783251231528,-0.041860465116279,-0.0925110132158589,-0.1380753138075313,-0.0884955752212388,-0.019047619047619,0.0147783251231528,0.0510204081632652,0.1195652173913044,0.1195652173913044,0.0404040404040404,0.0198019801980198,0.1381215469613259,0.1907514450867051,0.3290322580645162,0.3290322580645162,0.3918918918918919,0.6349206349206349,0.5846153846153845,0.9807692307692308,0.9074074074074074,0.6349206349206349,0.5259259259259259,0.3290322580645162,0.3918918918918919,0.6349206349206349,0.3552631578947369,0.2955974842767295,0.4109589041095891,0.5036496350364963,0.2955974842767295
BAOH-L,14.0,0.0304578275391611,4.045149601627394e-07,0.0197364760038948,0.9915284172329776,0.5070463529851733,1.151038039452647,1.0,0.103841614707503,1.0468575182234277e-07,0.0833173255508281,3.799421664786365e-08,0.0859791073645831,9.391952025767081e-08,-0.1989180943567758,2.199983960154273,-0.1685445066130293,-0.0426287496532764,-0.0426287496532764,0.7463814948071075,-0.0085714285714285,-0.194476409666283,-0.2631578947368421,-0.2117117117117117,-0.194476409666283,-0.1999999999999999,-0.2117117117117117,-0.2222222222222222,-0.1646778042959428,-0.0967741935483871,-0.282051282051282,-0.2324561403508771,-0.2584745762711864,-0.2957746478873239,-0.2827868852459017,-0.2489270386266094,-0.2265193370165746,-0.0666666666666666,-0.1025641025641025,-0.0801576872536137,-0.0502035278154681,-0.1206030150753768,-0.2178770949720669,-0.0909090909090909,-0.1094147582697201,0.0057471264367816,0.0144927536231882,-0.1898148148148148,-0.1606714628297362,-0.1626794258373205,0.1986301369863015,0.2216404886561953,0.3384321223709368,0.4644351464435146,0.6826923076923077,0.5317286652078774,0.4799154334038054,0.4344262295081966,0.3618677042801557,0.3059701492537312,0.25,0.1589403973509933,0.1647254575707155,0.0687022900763358,0.1326860841423949,-0.4372990353697749,-0.3881118881118881,-0.4740796393688956,-0.4057724957555177
BBEK-L^L95,6.0,-0.2054543942795377,1.0980571275768569e-07,0.0053574725989386,-0.5900145017609282,1.3057223861660687,-12.127849666682682,1.0,-0.5946219167003639,-2.643551997413211e-07,-0.2900430894685531,3.2700353466863744e-07,-0.0096449654943045,4.090468172504511e-07,0.0651739874500854,2.8373918580591995,0.0933466727071377,-0.1077162242499198,-0.0267290848686198,1.4394421172051,0.0,0.0232558139534884,0.03125,0.3333333333333335,0.411764705882353,0.517241379310345,0.4193548387096775,0.4585635359116022,1.0465116279069768,1.4220183486238531,1.4,1.2372881355932206,1.2758620689655171,1.378378378378378,0.7483443708609272,0.9411764705882352,1.0,0.9130434782608698,0.7142857142857144,1.0625,1.0787401574803148,0.8992805755395685,0.9701492537313432,0.9130434782608698,0.6603773584905661,0.5903614457831328,0.4748603351955307,0.5260115606936417,0.4915254237288136,0.6296296296296295,0.6097560975609757,0.306930693069307,0.1528384279475982,0.2054794520547946,0.0775510204081633,0.2054794520547946,0.1681415929203542,0.3968253968253969,0.5260115606936417,0.4505494505494505,0.233644859813084,-0.2727272727272727,-0.323076923076923,-0.1901840490797545,-0.3282442748091603,-0.3178294573643411,-0.1901840490797545,-0.3089005235602093,-0.4235807860262008
BBIO-L^E18,6.0,0.4066850696111376,2.8327448014988965e-07,0.0138210957086601,0.1557602893060099,1.1549480658944662,0.6204860800104541,1.0,0.2197651364953483,3.2690965888765715e-08,-0.045331006108961,1.200911067168145e-06,0.1376620259241479,5.203282555491409e-07,0.7208621295537072,4.38736559370174,-0.0933343223062847,0.2214804925085298,0.2214804925085298,1.3583467866583336,0.0037220843672456,-0.0253929866989116,0.0280612244897959,0.1163434903047091,0.2457496136012367,0.2773375594294771,0.2419106317411403,0.2916666666666667,0.4090909090909091,0.4654545454545455,0.3707482993197279,0.2875399361022366,0.3344370860927153,0.3148450244698206,0.2834394904458599,0.2958199356913185,0.4470377019748655,0.3754266211604096,0.2958199356913185,0.4981412639405205,0.5009310986964619,0.3344370860927153,0.5265151515151516,0.6448979591836734,0.6861924686192469,0.7445887445887447,0.6382113821138213,0.6448979591836734,0.7871396895787142,0.7370689655172415,0.6721991701244814,0.7445887445887447,0.7222222222222225,0.7222222222222225,0.7991071428571428,0.995049504950495,1.00497512437811,1.0935064935064935,1.3705882352941177,1.0508905852417303,1.28328611898017,0.8787878787878789,1.0405063291139245,1.384615384615385,1.4131736526946108,1.5187499999999998,1.7229729729729732,1.8181818181818183,1.4204204204204207
BBNH-L^L97,7.0,0.139482564679415,0.0007261534501785,35.429369877517246,0.1138646051585868,0.6785642691405227,0.5788039254946572,1.0,-0.1238662131519274,0.0001411899785044,0.0757097791798107,1.2674670985121114e-05,-0.0171796707229778,0.0017969420059579,0.2353036175710594,0.0066145526315002,0.0533533507488317,0.031491002570694,0.031491002570694,0.6802022650353551,-0.8738532110091743,-0.0202247191011235,0.0660146699266504,0.1443569553805774,0.1266149870801034,0.0927318295739347,0.0954773869346734,0.1037974683544304,0.1503957783641161,0.1945205479452056,0.0712530712530712,0.1534391534391535,0.0455635491606716,0.0845771144278608,-0.0202247191011235,0.0506024096385542,0.0582524271844659,0.0258823529411764,-0.084033613445378,-0.0353982300884954,-0.0683760683760682,-0.0897703549060542,-0.084033613445378,0.0455635491606716,0.0686274509803921,0.0480769230769231,-0.0417582417582416,0.0430622009569379,0.013953488372093,0.0765432098765432,0.0634146341463417,0.0092592592592593,-0.0396475770925109,-0.0113378684807256,-0.0623655913978494,-0.0246085011185681,0.0582524271844659,0.0845771144278608,0.1237113402061855,0.0331753554502372,-0.0417582417582416,-0.1484375,-0.1010309278350514,-0.508455467869222,-0.5240174672489082,-0.5346851654215581,-0.5056689342403629,-0.4689403166869671,-0.488262910798122
BBOU-L,6.0,-0.0230702082553934,4.239345248324456e-07,0.0206839657381571,0.1965811965811965,0.4104027953287343,2.0147878531822627,1.0,0.0584607133279699,6.884774016153979e-08,-0.0076957042831002,2.3561276177906027e-06,0.0225713929417633,4.0546056023371714e-07,-0.0971059555130351,14.467657415536776,-0.0136520808483052,0.0061064262867112,0.0061064262867112,0.5456855452119178,-0.0909090909090909,-0.0231660231660232,0.0160642570281122,0.0201612903225805,0.0476190476190474,0.0563674321503131,0.0811965811965811,0.1120879120879121,0.2019002375296912,0.2019002375296912,0.1244444444444443,0.1194690265486726,0.0788912579957354,0.1169977924944811,0.0390143737166324,0.1345291479820627,0.1552511415525113,0.0720338983050847,0.0541666666666666,0.0835117773019271,-0.026923076923077,-0.0416666666666667,0.0585774058577404,0.0652631578947366,0.1658986175115206,0.1962174940898342,-0.005893909626719,0.0858369098712446,0.0630252100840336,0.0765957446808509,0.0519750519750519,0.0160642570281122,0.121951219512195,0.1,-0.0193798449612404,-0.0931899641577062,-0.0524344569288389,-0.0577281191806332,-0.0306513409961686,-0.0698529411764706,-0.071559633027523,-0.1608623548922056,-0.1663920922570018,-0.0833333333333333,-0.1423728813559323,-0.1153846153846154,-0.0039370078740158,0.0222222222222221,-0.034351145038168
BBQS-L^G99,6.0,-0.0037089201877934,6.049427232130474e-07,0.0295154412475172,0.1395348837209302,1.7648664408297547,0.1110744443268883,1.0,0.0352848101265822,9.375086677946357e-08,-0.0285035629453625,3.574308055730994e-06,0.038356807511737,1.1655987943675515e-06,-0.01883415051755,1.6807090548279795,-0.1287398980260669,-0.1042139590081546,-0.0725773106134795,0.6970079679957634,-0.0662650602409637,-0.0621468926553673,-0.1354166666666666,-0.1573604060913705,-0.0726256983240224,-0.0978260869565218,-0.1027027027027027,-0.1075268817204302,-0.0726256983240224,-0.0514285714285714,-0.0726256983240224,0.0246913580246912,-0.0059880239520958,-0.0404624277456647,-0.0726256983240224,-0.0235294117647059,0.0849673202614378,0.0310559006211179,-0.0177514792899408,-0.0177514792899408,-0.0514285714285714,-0.0726256983240224,0.0440251572327043,0.0779220779220779,0.0121951219512195,0.0506329113924048,-0.0177514792899408,0.1216216216216214,0.1527777777777776,0.1066666666666666,0.0573248407643312,0.0374999999999998,0.0310559006211179,0.1448275862068966,0.2481203007518795,0.4188034188034188,0.5660377358490565,0.9529411764705882,0.6599999999999999,0.3070866141732282,0.0440251572327043,-0.0726256983240224,-0.1530612244897959,0.0184049079754602,0.0779220779220779,0.0,-0.0059880239520958,-0.0059880239520958,-0.1573604060913705
