firms,age,cashdebt,chcsho,depr,grltnoa,herf,mve_ia,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCQE_67-L^A14,2.0,0.2094705924493158,0.0006203105823495,0.0862516212710765,0.0086210274697283,5.916182861551646e-06,1.9337188860719483,1.2214569782359077,0.0976744186046512,-0.0061633281972265,0.0749999999999999,0.0093896713615024,-0.0300751879699248,0.0,-0.0315315315315315,-0.1330645161290322,-0.1896984924623115,-0.1655886157826649,-0.1176470588235293,-0.1188524590163934,-0.0625,-0.0358744394618834,-0.0876944837340877,-0.0401785714285714,0.1436170212765959,0.2239089184060723,0.1456483126110124,0.2332695984703632,0.2356321839080459,0.1436170212765959,0.2356321839080459,0.2848605577689245,0.3271604938271604,0.3550420168067227,0.3190184049079756,0.3665254237288136,0.4896073903002309,0.7527173913043479,0.5731707317073174,0.0157480314960631,-0.025679758308157,-0.1078838174273859,-0.1164383561643834,-0.2046855733662145,-0.1490765171503957,-0.1188524590163934,0.0436893203883494,0.1355633802816902,0.238003838771593,0.205607476635514,0.2951807228915661,0.2823061630218688,0.0303514376996805,0.0189573459715639,0.0189573459715639,-0.0227272727272725,0.0591133004926109
BCUB_73-L^L00,1.0,0.4654706316048169,0.0003032746744478,0.1095817893065113,0.2106879606879558,2.698646097371078e-06,1.5657192748915665,0.8982206896452769,0.1036036036036036,-0.0044843049327353,0.0277777777777779,0.0471698113207548,0.0422535211267607,0.0673076923076922,0.0521327014218011,-0.026315789473684,-0.0632911392405063,-0.0593220338983049,-0.0089285714285713,0.0183486238532111,-0.0044843049327353,-0.0089285714285713,0.009090909090909,0.0471698113207548,0.1999999999999999,0.2471910112359552,0.168421052631579,0.2685714285714287,0.3136094674556213,0.2471910112359552,0.3058823529411767,0.4140127388535033,0.3874999999999999,0.3703703703703704,0.3874999999999999,0.3136094674556213,0.541666666666667,0.7619047619047621,0.6567164179104479,-0.0431034482758618,0.0230414746543781,0.1562500000000002,0.2265193370165745,0.2758620689655173,0.3214285714285716,0.3536585365853659,0.3788819875776397,0.5102040816326532,0.8048780487804881,0.9646017699115048,1.0555555555555558,1.1980198019801982,0.8813559322033901,0.7619047619047621,0.5744680851063833,0.6204379562043796,0.563380281690141
BCYO_38-L^K98,1.0,0.1017526289434151,0.0008988732134362,0.1121495327102803,0.1014890608102439,1.7762490996919777e-07,1.400276382937976,1.1284699162681333,0.0620437956204378,0.0703125,0.0498084291187741,-0.0036363636363635,-0.0385964912280701,0.0223880597014924,0.096,0.1229508196721311,0.2177777777777778,0.2123893805309735,0.1464435146443514,0.1913043478260871,0.2342342342342342,0.1965065502183407,0.1416666666666668,0.0458015267175573,0.2232142857142856,0.2342342342342342,0.1138211382113822,0.170940170940171,0.1913043478260871,0.0538461538461538,0.0538461538461538,0.078740157480315,0.2177777777777778,0.3047619047619048,0.2454545454545453,0.1965065502183407,0.3047619047619048,0.3431372549019609,0.0036630036630036,-0.3627906976744185,-0.2770448548812664,-0.3397590361445783,-0.3149999999999999,-0.3897550111358574,-0.3317073170731706,-0.3507109004739336,-0.3800904977375565,-0.4056399132321041,-0.3552941176470587,-0.3991228070175437,-0.4170212765957446,-0.3856502242152465,-0.3381642512077294,-0.342925659472422,-0.3870246085011185,-0.3522458628841608,-0.3911111111111111
BCZR_85-L^G00,1.0,0.3829791735723706,-9.626212823871982e-05,0.141657351442788,0.5971378632735146,1.2235960086432795e-05,5.586783771364538,0.9221545706810392,0.145945945945946,-0.0364583333333332,-0.1552511415525114,-0.1513761467889908,-0.2418032786885245,-0.2418032786885245,-0.1741071428571428,-0.185022026431718,-0.2161016949152543,-0.1411327762302692,-0.1474654377880183,-0.2829457364341086,-0.159090909090909,-0.0637651821862348,0.0644418872266974,0.0755813953488373,0.3214285714285714,0.4079147640791476,0.2811634349030472,0.2533875338753388,0.2602179836512261,0.128048780487805,0.0856807511737089,0.1490683229813663,0.167929292929293,0.7585551330798479,0.6400709219858156,0.738721804511278,0.6666666666666667,0.6666666666666667,0.7289719626168225,0.078088578088578,0.1981865284974093,0.3563049853372433,0.3847305389221558,0.511437908496732,0.6228070175438596,0.6228070175438596,0.48,0.7518939393939392,0.9473684210526316,1.1412037037037035,1.1118721461187215,1.3717948717948718,1.0108695652173916,0.9892473118279568,0.9680851063829788,0.8877551020408161,0.7129629629629628
BDAJ_H9-L,30.0,0.5341056862513299,0.0008082718233392,0.0523542215603161,0.8337410805300255,3.7524982133991103e-06,4.449812636144777,1.0863645547759988,0.0776699029126213,-0.0236966824644548,-0.019047619047619,-0.0762331838565022,-0.1023965141612199,-0.1289640591966173,-0.0803571428571429,-0.1759999999999999,-0.1825396825396825,-0.2092130518234164,-0.2327746741154562,-0.1825396825396825,-0.2030947775628626,-0.1452282157676349,-0.1326315789473684,-0.0699774266365688,0.0456852791878172,0.1256830601092895,0.0325814536340851,0.1016042780748662,0.1771428571428572,0.0729166666666667,0.0483460559796438,0.0729166666666667,0.0537084398976981,0.1165311653116532,0.2225519287833828,0.2599388379204892,0.3966101694915254,0.5091575091575091,0.5259259259259259,0.0813648293963253,0.1165311653116532,0.0483460559796438,0.0024330900243307,0.0645994832041343,0.0785340314136127,0.1638418079096044,0.1381215469613259,0.2638036809815951,0.4714285714285715,0.5147058823529411,0.5373134328358209,0.6156862745098042,0.5202952029520296,0.5606060606060606,0.4820143884892087,0.4206896551724139,0.4820143884892087
BDFF_05-L^C99,2.0,0.2104186952288218,0.0013306719893546,0.041497633536173,0.0047544254361755,1.374554646032267e-05,3.057894697452623,0.6957065900997919,0.1235955056179773,-0.0273224043715847,-0.1274509803921567,-0.1099999999999999,-0.1834862385321101,-0.1643192488262911,-0.2123893805309734,-0.2393162393162392,-0.3308270676691729,-0.318007662835249,-0.2327586206896551,-0.2327586206896551,-0.2793522267206477,-0.2793522267206477,-0.2521008403361344,-0.2879999999999999,-0.2053571428571428,-0.2457627118644068,-0.3206106870229007,-0.2936507936507936,-0.3046875,-0.3257575757575757,-0.2644628099173552,-0.282258064516129,-0.335820895522388,-0.282258064516129,-0.3153846153846154,-0.3127413127413126,-0.3100775193798449,-0.2936507936507936,-0.3257575757575757,-0.4928774928774928,-0.45565749235474,-0.47953216374269,-0.4367088607594936,-0.4367088607594936,-0.3776223776223776,-0.2936507936507936,-0.3550724637681159,-0.282258064516129,-0.2764227642276423,-0.2644628099173552,-0.3642857142857142,-0.226086956521739,-0.2879999999999999,-0.2192982456140351,-0.3153846153846154,-0.3206106870229007,-0.2936507936507936
BFQZ_11-L^I03,3.0,0.0820707719172102,0.0019890965682514,0.3341885824246312,-0.0207223058027555,1.1877929221824847e-09,0.1264242647149011,1.2507270277563165,0.0557264957264957,-0.0603919049148731,-0.040983606557377,-0.0084745762711864,0.022012578616352,0.0636363636363637,0.1198315467075037,0.1880584890333061,0.2651384083044983,0.1699999999999999,0.125,0.059015206372194,0.0491391678622668,-0.048780487804878,-0.012491559756921,0.0491391678622668,0.0881696428571428,0.2383573243014394,0.0491391678622668,0.0491391678622668,0.0086206896551723,0.040184921763869,0.1142857142857143,0.0540540540540539,0.0540540540540539,0.1198315467075037,-0.012491559756921,0.0,0.0881696428571428,0.0636363636363637,-0.0044247787610619,-0.3463687150837988,-0.3216604823747681,-0.3588338448049101,-0.2865853658536585,-0.1366587957497048,-0.0450538687561213,-0.0168067226890756,0.0636363636363637,0.1306532663316582,0.1443661971830987,0.2061855670103092,0.2346981848881384,0.3181613339342044,0.3,0.2157107231920201,0.336837294332724,0.6423357664233578,0.6534765404183154
BFTH_19-L^F96,4.0,0.1283921210956295,0.0011407180113125,0.5560747663551402,0.069033551208676,5.313706825099712e-07,0.772538571120959,1.7076514370655953,0.1009174311926603,-0.0683760683760682,0.0186915887850467,-0.0603448275862067,-0.0762711864406778,0.0480769230769231,0.09,0.0480769230769231,0.0582524271844659,0.0480769230769231,0.09,0.1473684210526318,0.2386363636363637,0.2976190476190476,0.2247191011235956,0.1720430107526882,0.3292682926829269,0.2674418604651163,0.1847826086956521,0.2386363636363637,0.2528735632183909,0.1847826086956521,0.1720430107526882,0.09,0.1122448979591836,0.1354166666666667,0.09,0.1237113402061855,0.0380952380952381,0.2111111111111112,0.0792079207920792,-0.2158273381294962,-0.1279999999999999,-0.1865671641791044,-0.1279999999999999,0.0186915887850467,0.09,0.0686274509803921,0.101010101010101,0.1595744680851065,0.2674418604651163,0.2247191011235956,0.3625,0.493150684931507,0.4342105263157896,0.5571428571428574,0.379746835443038,0.4155844155844157,0.3625
BFUA_68-L^C99,1.0,0.0616090972185147,-0.0002653699059667,0.2343526039178213,-0.0552184134273684,2.2068283653870903e-09,0.1634137105804629,1.0856260600876004,0.011111111111111,-0.0559440559440558,-0.0592334494773518,-0.0526315789473683,-0.0357142857142855,0.0344827586206897,0.0588235294117649,0.1538461538461539,0.1688311688311687,0.1297071129707112,0.1538461538461539,0.1538461538461539,0.2217194570135747,0.1842105263157896,0.1250000000000002,0.1894273127753305,0.2857142857142858,0.2857142857142858,0.2217194570135747,0.1842105263157896,0.267605633802817,0.3846153846153848,0.3705583756345179,0.3846153846153848,0.4136125654450262,0.6981132075471699,0.5428571428571429,0.5428571428571429,0.6981132075471699,0.8243243243243246,0.5168539325842698,0.139240506329114,0.0,-0.1118421052631578,-0.0145985401459853,0.0305343511450382,0.0424710424710426,0.0671936758893281,0.0671936758893281,0.148936170212766,0.2328767123287671,0.2053571428571428,0.2162162162162162,0.3775510204081633,0.163793103448276,0.0887096774193549,0.1020408163265305,0.148936170212766,0.0
BFUB_57-L^D96,1.0,0.3798881175439779,4.006724831136299,0.1433610481229529,0.0228098084959346,1.6660531951735106e-08,0.328224717887627,0.964771197306282,0.0692307692307692,-0.0510948905109489,-0.0579710144927535,-0.0510948905109489,-0.1156462585034012,-0.1156462585034012,-0.1095890410958904,-0.1558441558441557,-0.1333333333333333,-0.1503267973856209,-0.1390728476821191,-0.0225563909774436,0.0317460317460318,0.0743801652892561,0.1016949152542374,0.1206896551724139,0.2264150943396226,0.2380952380952381,0.2380952380952381,0.2380952380952381,0.3402061855670104,0.4285714285714286,0.6455696202531644,0.6666666666666667,0.7567567567567568,0.8055555555555556,0.9117647058823528,0.8840579710144929,0.9402985074626866,1.0,0.9696969696969696,0.8055555555555556,0.8571428571428574,0.830985915492958,0.9402985074626866,1.0634920634920637,1.096774193548387,1.096774193548387,1.4074074074074074,1.7083333333333337,1.9545454545454544,1.9545454545454544,1.9545454545454544,2.611111111111111,2.0232558139534884,2.095238095238096,2.1707317073170733,2.8235294117647056,2.8235294117647056
BJFG_09-L^J99,1.0,0.0482742057229122,-0.0144700771525432,0.0921052631578947,-0.128302591148722,6.015263349458222e-09,0.2947372532805294,0.6669380911024573,-0.0258064516129032,-0.0127388535031847,-0.03125,-0.0251572327044025,-0.0064102564102563,0.0264900662251654,-0.0251572327044025,-0.2203219315895371,-0.249757986447241,-0.215587044534413,-0.1648706896551723,-0.1737739872068231,-0.0860849056603774,-0.0860849056603774,-0.0751789976133652,-0.088235294117647,-0.0189873417721518,-0.049079754601227,-0.0288220551378446,0.0025873221216041,0.0,-0.0251572327044025,0.0,-0.0189873417721518,0.1923076923076923,0.2015503875968991,0.3716814159292034,0.3408304498269896,0.3180272108843538,0.6045548654244306,0.5656565656565655,0.1481481481481481,0.1567164179104476,0.1071428571428572,0.1481481481481481,0.2204724409448819,0.3478260869565217,0.4485981308411215,0.4761904761904763,0.5048543689320388,0.5816326530612244,0.7032967032967035,0.6666666666666665,0.6847826086956523,0.6489361702127658,0.631578947368421,0.6145833333333335,0.7415730337078652,0.8235294117647058
BLNV_40-L^F19,27.0,0.1580511590888483,0.0544687361558628,0.1642066420664206,-0.0169257786271369,9.502309334342915e-10,0.2485146851317474,0.6492848107127354,-0.0084745762711864,-0.0327868852459016,-0.024793388429752,0.0260869565217392,0.0535714285714283,0.0172413793103447,0.0172413793103447,-0.1571428571428571,-0.1571428571428571,-0.0852713178294574,-0.0166666666666667,0.0,-0.040650406504065,-0.0483870967741936,-0.0483870967741936,0.1132075471698113,0.2826086956521738,0.2421052631578948,0.2291666666666667,0.3111111111111111,0.4047619047619046,0.2553191489361701,0.4047619047619046,0.3111111111111111,0.3409090909090908,0.5128205128205128,0.6388888888888888,0.5945945945945945,0.7878787878787876,0.8153846153846152,0.9344262295081966,0.4749999999999998,0.5733333333333333,0.5945945945945945,0.5945945945945945,0.6857142857142857,0.7101449275362319,0.7352941176470587,1.0344827586206895,1.1071428571428568,1.145454545454545,1.36,1.3137254901960782,1.4583333333333337,1.3137254901960782,1.3137254901960782,1.1851851851851851,1.4081632653061225,1.2692307692307692
BWQW_65-L^I10,12.0,0.1525610072277716,0.000302025060926,0.1535075994806385,-0.0055542659572518,1.630403486323107e-06,0.7945605493929802,0.7946771010288228,0.0857142857142858,0.0370370370370369,0.0447761194029849,0.0294117647058822,-0.0070921985815602,0.0852713178294573,0.1199999999999998,-0.0140845070422535,-0.0277777777777777,0.0370370370370369,0.1570247933884296,0.1382113821138211,0.1199999999999998,0.1666666666666667,0.129032258064516,0.238938053097345,0.3592233009708736,0.346153846153846,0.1864406779661016,0.2727272727272725,0.320754716981132,0.1864406779661016,0.1666666666666667,0.2727272727272725,0.1475409836065573,0.2068965517241379,0.1382113821138211,0.1666666666666667,0.2727272727272725,0.5384615384615383,0.4285714285714286,-0.1082802547770701,-0.0849673202614379,-0.0789473684210526,0.0218978102189779,0.0,0.0852713178294573,0.1965811965811965,0.09375,0.238938053097345,0.296296296296296,0.4141414141414141,0.3592233009708736,0.261261261261261,0.1666666666666667,0.2280701754385965,0.238938053097345,0.2068965517241379,0.1475409836065573
CWV_20-L^I06,1.0,0.3020397820853921,0.0020440327952396,0.0059140833170858,1.0318067075368278,1.6748104144791674e-05,5.401075083426219,0.69093486429052,0.109375,-0.0483271375464683,-0.0153846153846154,-0.0229007633587786,-0.0840787119856887,-0.0058252427184466,0.0385395537525354,0.0178926441351887,-0.0321361058601133,-0.0153846153846154,0.0178926441351887,0.0578512396694215,0.032258064516129,0.0039215686274509,0.0622406639004149,0.0801687763713079,0.1990632318501173,0.2641975308641975,0.1962616822429905,0.2190476190476189,0.3094629156010229,0.2219570405727922,0.1851851851851851,0.3544973544973546,0.3800539083557952,0.3763440860215052,0.2896725440806045,0.3195876288659793,0.3473684210526317,0.4840579710144927,0.5609756097560976,-0.0673952641165755,-0.0500927643784785,-0.0284629981024666,0.0301810865191147,0.091684434968017,0.1058315334773218,0.2219570405727922,0.0870488322717621,0.1797235023041474,0.3763440860215052,0.5058823529411764,0.5103244837758112,0.6516129032258065,0.523809523809524,0.673202614379085,0.7066666666666668,0.6305732484076432,0.4840579710144927
DLY_Y2-L^F16,1.0,0.2656723963599595,7.972898587548668e-05,0.0679222600681226,0.7549881796690139,5.212508304371112e-06,1.26897776923646,0.7135856687092652,0.1599999999999999,-0.0484429065743945,0.0377358490566037,-0.003623188405797,0.0185185185185183,0.1,0.049618320610687,-0.0517241379310344,-0.0863787375415281,-0.0953947368421053,-0.0833333333333333,-0.0517241379310344,-0.1013071895424836,-0.0924092409240923,0.0,-0.0107913669064747,0.1044176706827308,0.0912698412698411,0.0299625468164794,0.0956175298804782,0.1224489795918366,0.0956175298804782,0.1133603238866396,0.2114537444933921,0.1802575107296136,0.185344827586207,0.2331838565022421,0.2168141592920354,0.2850467289719625,0.5193370165745856,0.2276785714285714,-0.140625,-0.1433021806853582,-0.1615853658536584,-0.129746835443038,-0.1324921135646687,-0.0924092409240923,-0.014336917562724,0.0826771653543307,0.2008733624454148,0.3480392156862744,0.3888888888888888,0.3414634146341464,0.4473684210526316,0.4248704663212435,0.510989010989011,0.375,0.4945652173913042,0.4102564102564103
