firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,0.0518165574746873,-0.0518165574746873,5.0,-0.0259960809928151,-0.0424533638657981,1.5146831530139104,0.0908990256864481,0.7858488591166005,8.765785260559614e-06,-0.023514043109079,-0.9001162661847839,0.5395965767030281,0.0610415467901096,0.7035355843450447,0.1426813153699401,0.544135487635431,-5.633093525179856,0.7944358578052549,0.0728210359288224,-0.0693641618497109,0.0236686390532545,0.0812499999999998,0.0949367088607593,0.1456953642384106,0.193103448275862,0.2536231884057971,0.4008097165991902,1.0116279069767442,1.2688524590163937,1.8477366255144032,1.386206896551724,1.0116279069767442,0.8453333333333333,0.90633608815427,1.4892086330935252,1.2108626198083066,1.3617747440273038,1.386206896551724,1.3299663299663296,0.9275766016713092,1.0352941176470587,1.0595238095238098,1.631178707224335,1.4802867383512543,0.3867735470941882,0.0728682170542636,0.0613496932515338,0.0613496932515338,0.3867735470941882,0.3515625,0.1689189189189188,0.5076252723311547,0.4238683127572016,0.0297619047619048,-0.0184397163120567,-0.1105398457583548,-0.4468425259792166,-0.3017154389505549,-0.3520599250936329,-0.4125636672325976,-0.4581049334377447,-0.4952589350838804,-0.4693251533742331,-0.4693251533742331,-0.5575447570332481,-0.6103603603603605,-0.6000000000000001,-0.5459317585301837
BALZ_07-L^I10,0.123782957249007,-0.123782957249007,5.0,-0.1610848590473794,0.435703525120089,2.080933240653993,0.1864704217378998,-0.1088143378892277,2.4552316256736843e-08,-0.0138437213647879,-2.386993134095523,-0.0235363261897161,0.0802561532236115,-0.0768451492195616,-0.0185196227726503,-0.0297033755079065,-2.6909515717926933,1.436398803227659,-0.0899264238350441,0.1764705882352941,0.0,0.3076923076923077,0.2142857142857142,0.2142857142857142,0.3076923076923077,0.3076923076923077,1.4285714285714284,0.7,0.8888888888888891,0.7,0.5454545454545456,0.5454545454545456,0.4166666666666667,1.125,0.8888888888888891,0.7,0.8888888888888891,1.4285714285714284,0.5454545454545456,0.2142857142857142,0.2142857142857142,0.3076923076923077,0.3076923076923077,0.2142857142857142,0.2142857142857142,0.1333333333333335,0.0625,0.0,0.0625,0.0,-0.1904761904761903,-0.2916666666666666,-0.3199999999999999,-0.4137931034482758,-0.4333333333333332,-0.4848484848484848,-0.5277777777777777,-0.5,-0.5526315789473684,-0.5277777777777777,-0.5405405405405406,-0.5,-0.5142857142857142,-0.4848484848484848,-0.5405405405405406,-0.5142857142857142,-0.5526315789473684,-0.575
BAMD_17-L^J98,0.0953264723913233,-0.0953264723913233,4.0,0.0648034504384227,0.0132705093669223,1.2874155905476403,0.0526212235983905,0.0555618294748731,2.925448713315444e-08,0.0378132346321212,-18.661440997524817,0.0018649079736484,-0.0095083676929476,0.0018649079736484,1.0652614353619574,0.1629521110229302,-6.649077203015336,1.2874155905476403,0.0652614353619574,-0.0707070707070706,-0.0198019801980198,0.0939226519337015,0.1445086705202312,0.2774193548387096,0.2774193548387096,0.3378378378378379,0.5714285714285714,0.523076923076923,0.9038461538461536,0.8333333333333333,0.5714285714285714,0.4666666666666665,0.2774193548387096,0.3378378378378379,0.5714285714285714,0.3026315789473683,0.2452830188679244,0.3561643835616439,0.4452554744525545,0.2452830188679244,0.1379310344827586,0.125,0.0366492146596859,0.2222222222222221,-0.0526315789473683,-0.1,-0.095890410958904,-0.0616113744075829,0.1379310344827586,0.2147239263803682,0.0939226519337015,-0.1160714285714287,-0.1277533039647577,-0.2720588235294118,-0.3907692307692307,-0.467741935483871,-0.4948979591836735,-0.3963414634146341,-0.3963414634146341,-0.3734177215189873,-0.3508196721311475,-0.3355704697986577,-0.3592233009708737,-0.398176291793313,-0.3486842105263158,-0.4,-0.3377926421404683,-0.28
BBEK_99-L^L95,0.0483882101194174,-0.0483882101194174,4.0,0.1732673267326732,0.895451881832834,1.1756574160690156,0.1096744400831216,0.1713388652164162,4.033750641949658e-06,0.0822082208220821,9.817482463540674,0.0192320641723198,-0.043618758724705,0.0468886108479657,-0.0450774518268426,-0.4552668952044765,-0.7324973876698015,0.8987631223365553,0.0480698604423407,-0.0225988700564971,0.0925925925925925,0.0792682926829269,-0.1237623762376237,-0.2270742358078602,-0.1917808219178082,-0.2775510204081632,-0.1917808219178082,-0.2168141592920353,-0.0634920634920634,0.0231213872832369,-0.0274725274725274,-0.1728971962616823,-0.512396694214876,-0.5461538461538462,-0.4570552147239263,-0.549618320610687,-0.5426356589147288,-0.4570552147239263,-0.5366492146596858,-0.6135371179039302,-0.6201716738197425,-0.6452905811623246,-0.6431451612903225,-0.6387755102040816,-0.6402439024390244,-0.63125,-0.6201716738197425,-0.5893271461716937,-0.5305039787798409,-0.5203252032520325,-0.5378590078328982,-0.4884393063583815,-0.5014084507042254,-0.4747774480712166,-0.5329815303430079,-0.5216216216216216,-0.528,-0.4587155963302752,-0.4716417910447761,-0.446875,-0.4636363636363636,-0.4824561403508771,-0.4854651162790697,-0.4503105590062112,-0.4326923076923077,-0.505586592178771,-0.4763313609467455,-0.4060402684563758
BBNH_32-L^L97,0.0266307277628032,-0.0266307277628032,6.0,0.0191575051703494,-0.0766802249901677,1.4883720930232558,0.0780894617134192,0.0988269794721407,0.0001531531902623,-0.0018504408403178,-6.164434622759805,0.097602585974679,0.0580356479210334,0.1377474744896183,-0.169322861444091,-0.1984157922846474,-0.3958333333333333,0.9044397463002114,-0.0954503886602652,-0.027906976744186,0.0617283950617284,0.048780487804878,-0.0046296296296297,-0.052863436123348,-0.0249433106575964,-0.0752688172043012,-0.0380313199105145,0.0436893203883494,0.0696517412935324,0.1082474226804124,0.0189573459715639,-0.0549450549450549,-0.16015625,-0.11340206185567,-0.0293453724604966,-0.0611353711790393,-0.0811965811965811,-0.0249433106575964,0.0462287104622869,0.0093896713615022,0.033653846153846,0.0238095238095237,0.0941475826972009,0.162162162162162,0.1197916666666667,0.0591133004926109,0.0723192019950125,0.174863387978142,0.2990936555891237,0.2721893491124261,0.4285714285714286,0.5579710144927537,0.5925925925925923,0.5412186379928314,0.3069908814589666,0.3190184049079754,0.3522012578616351,0.575091575091575,0.4726027397260273,0.5357142857142858,0.4144736842105263,0.3694267515923566,0.5087719298245612,0.6666666666666665,0.4878892733564013,0.360759493670886,0.4429530201342282,0.5579710144927537
BBOU_00-L,0.046358454718176,-0.046358454718176,4.0,0.0911137597669183,1.0749518296194809,1.4432707355242569,0.0738801628853984,0.0285138248847926,2.4718651364040128e-05,0.0311217057343398,-0.1225114691562478,-0.0762706812910627,0.0421947567686132,-0.0226830793088259,-0.0091475530740615,-0.0534631746409974,-0.6971428571428572,0.735133020344288,0.0805574439157036,-0.0217785843920145,0.0128676470588233,-0.0107719928186715,-0.0434027777777777,0.0555555555555555,0.0357142857142855,-0.0770519262981574,-0.1470588235294118,-0.1084142394822006,-0.1141479099678456,-0.0877483443708609,-0.1253968253968254,-0.126782884310618,-0.2106017191977078,-0.2162162162162162,-0.137715179968701,-0.1932650073206442,-0.1676737160120845,-0.0629251700680272,-0.0383944153577662,-0.0907590759075906,-0.0785953177257525,-0.0739495798319328,-0.0316344463971881,-0.0178253119429591,-0.0178253119429591,0.0495238095238095,0.0637065637065636,0.1824034334763948,0.2579908675799087,0.2522727272727272,0.2873831775700932,0.3471882640586796,0.4056122448979591,0.337378640776699,0.1798715203426124,0.2004357298474945,0.2271714922048997,0.4237726098191214,0.4201030927835052,0.4576719576719577,0.4311688311688311,0.3879093198992442,0.4654255319148936,0.5971014492753621,0.6798780487804879,0.6017441860465116,0.7603833865814695,0.8869863013698629
BBQS_26-L^G99,0.0032012629640186,0.0032012629640186,4.0,0.0185447463928477,0.1063472791134558,1.7709579011592431,0.1050829602317619,-0.2182854311199207,4.677380180236408e-05,0.0014605647517039,-14.82565520747618,-0.0729121839334241,-0.0141424230939703,-0.0268170894659343,-0.0011905744055702,-0.4204845374425671,0.0777422790202344,1.1330079316656498,-0.0609028046213976,0.0277777777777779,-0.04,-0.0828025477707007,-0.1,-0.1055900621118013,-0.0068965517241379,0.0827067669172931,0.2307692307692308,0.3584905660377357,0.6941176470588235,0.4399999999999999,0.1338582677165354,-0.0943396226415095,-0.1955307262569833,-0.2653061224489795,-0.1165644171779141,-0.0649350649350649,-0.1325301204819277,-0.1377245508982035,-0.1377245508982035,-0.2690355329949239,-0.336405529953917,-0.3859275053304905,-0.3832976445396145,-0.3043478260869565,-0.3936842105263158,-0.4146341463414634,-0.4146341463414634,-0.3439635535307517,-0.1299093655589124,-0.4024896265560166,-0.4098360655737705,-0.4262948207171314,-0.4049586776859504,-0.4352941176470588,-0.4792043399638337,-0.481081081081081,-0.4461538461538462,-0.3779697624190065,-0.3498871331828442,-0.4385964912280702,-0.4566037735849056,-0.4920634920634921,-0.4524714828897338,-0.471559633027523,-0.5093696763202726,-0.5278688524590164,-0.481081081081081,-0.4606741573033708
BBTU_63-L^C18,0.0678286521522353,-0.0678286521522353,4.0,-0.0716675012518778,0.8485695128403603,1.44551977306858,0.0306235565819861,-0.1192120298643485,4.24606353837591e-05,-0.0025638457686529,-33.36045643919465,-0.1883063811955274,0.0927063701332946,-0.258491375232978,-0.0080618165595627,0.0136123146405906,-272.08333333333337,1.0862673118638413,0.1005890588266371,0.0043859649122808,0.0555555555555553,0.1603053435114503,0.072941176470588,-0.0297872340425533,-0.0952380952380953,0.0340136054421766,-0.0256410256410256,0.0857142857142856,0.0987951807228912,0.3217391304347825,0.0679156908665106,-0.0824949698189134,-0.1957671957671958,-0.2500000000000001,-0.1076320939334639,-0.1857142857142857,-0.1005917159763315,-0.1857142857142857,-0.1985940246045695,-0.2437810945273633,-0.2704000000000001,-0.3224368499257058,-0.2727272727272727,-0.1754068716094033,-0.2561174551386623,-0.3038167938931297,-0.3183856502242154,-0.2645161290322582,-0.139622641509434,-0.1957671957671958,-0.2512315270935961,-0.2561174551386623,-0.1827956989247312,-0.2984615384615385,-0.3837837837837838,-0.4077922077922078,-0.3795918367346939,-0.2475247524752475,-0.3343065693430657,-0.3244444444444445,-0.3795918367346939,-0.4198473282442748,-0.3577464788732394,-0.2984615384615385,-0.4007884362680683,-0.40625,-0.3984168865435357,-0.3204172876304024
BBVN_02-L^I99,0.0615,-0.0615,5.0,0.028397565922921,-0.3860031146484491,1.2729234088457388,0.1258561643835616,0.0033698399326031,4.232825624253185e-07,0.0512170385395537,-1.1931551778695444,-0.0813618152494197,0.0654540939035868,-0.095024166180612,-0.0006246583034117,0.0458784900739628,-1.3155080213903745,0.8894282632146709,0.0449635769907057,0.0949367088607593,-0.0813953488372092,-0.1073446327683615,-0.0867052023121386,-0.1855670103092782,-0.278538812785388,-0.2946428571428572,-0.2216748768472904,-0.1505376344086021,-0.1022727272727271,-0.0760233918128654,-0.0481927710843372,-0.202020202020202,-0.3852140077821011,-0.4212454212454212,-0.3603238866396762,-0.3705179282868525,-0.3992395437262357,-0.3946360153256705,-0.3779527559055118,-0.3923076923076922,-0.3416666666666665,-0.368,-0.3577235772357723,-0.2718894009216589,-0.3008849557522123,-0.2752293577981651,-0.2476190476190476,-0.2292682926829267,-0.1505376344086021,-0.2914798206278026,-0.2292682926829267,-0.1684210526315789,-0.1318681318681318,-0.1318681318681318,-0.2254901960784313,-0.2292682926829267,-0.1413043478260869,-0.1813471502590673,-0.202020202020202,-0.1595744680851063,-0.1505376344086021,-0.202020202020202,-0.2139303482587063,-0.1413043478260869,-0.2718894009216589,-0.2685185185185185,-0.2476190476190476,-0.1640211640211639
BCPS_48-L^C06,0.0637531863453604,-0.0637531863453604,4.0,0.1470162306520471,-0.0704964365407716,1.1810388584964189,0.0496340471672539,-0.0082505943224725,7.475541089965736e-05,0.1216076432641853,7.530406220807105,0.0677438530413636,0.0061248251837069,0.1279188146009712,0.176793148761447,0.0809735614700595,-1.8963001563314223,0.8660538040719643,0.1288899779465817,0.0760517799352751,0.0386554621848738,0.093805309734513,0.0785340314136124,0.0996441281138789,0.1135135135135134,0.226190476190476,0.2586558044806517,0.3672566371681416,0.5846153846153845,0.93125,0.8284023668639053,0.4784688995215311,0.2165354330708659,0.2237623762376237,0.4891566265060239,0.6793478260869563,0.4174311926605503,0.4439252336448596,0.4679334916864608,0.2286282306163021,0.1884615384615384,0.1236363636363635,0.105545617173524,0.1793893129770991,0.1749049429657794,0.1016042780748662,0.0842105263157892,0.0918727915194346,0.3065539112050739,0.2237623762376237,0.2459677419354837,0.3702882483370289,0.3856502242152466,0.211764705882353,0.0164473684210526,0.0081566068515497,0.0404040404040402,0.1573033707865168,0.1115107913669064,0.0880281690140845,0.0564102564102564,0.0386554621848738,0.140221402214022,0.1486988847583643,-0.0267716535433071,-0.0403726708074535,-0.0535987748851455,0.0351758793969849
