firms,age,cashdebt,chcsho,grltnoa,herf,mve_ia,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,8.0,0.2601855586930213,0.0006997900629811,0.0843765341188,6.133109906936447e-06,3.804619619246422,0.5028157268243371,-0.0338164251207729,0.0384615384615383,0.0064829821717991,0.0743944636678199,0.160747663551402,0.1896551724137931,0.154275092936803,0.2224409448818898,0.5525,0.4178082191780823,0.4892086330935252,0.5761421319796955,0.8264705882352941,0.7346368715083798,1.0162337662337664,0.9777070063694266,1.2830882352941173,1.2021276595744683,1.2747252747252746,1.2418772563176894,1.3884615384615384,1.6538461538461542,1.42578125,1.7477876106194694,1.7117903930131004,1.723684210526316,1.8486238532110089,1.797297297297297,1.8227272727272723,1.566115702479339,1.233812949640288,1.352272727272727,1.0838926174496644,1.112244897959184,1.056291390728477,0.9285714285714284,0.7947976878612717,0.8372781065088757,0.9406249999999998,0.9651898734177212,1.056291390728477,1.1413793103448278,1.25,1.5141700404858298,2.61046511627907,3.072131147540984,4.111111111111111,3.2827586206896555,2.61046511627907
BALZ_07-L^I10,8.0,0.1521336811981475,-1.1138550954305873e-07,-0.03279087098769,2.495501226421884e-08,0.1375843209704222,0.3459970636906104,0.1034482758620691,0.0,0.0357142857142855,-0.0645161290322581,0.0740740740740739,0.1153846153846152,0.2608695652173911,0.2608695652173911,0.2083333333333332,0.1599999999999999,0.1153846153846152,0.2083333333333332,0.4499999999999997,0.4499999999999997,0.4499999999999997,0.4499999999999997,0.3809523809523809,0.3181818181818181,0.2608695652173911,0.2608695652173911,0.1153846153846152,0.0740740740740739,0.0,-0.0333333333333333,-0.0937500000000001,-0.1470588235294119,-0.1714285714285714,-0.1212121212121213,-0.0937500000000001,-0.0937500000000001,0.2083333333333332,0.2083333333333332,0.2083333333333332,0.2083333333333332,0.2608695652173911,0.4499999999999997,0.7058823529411762,0.7058823529411762,1.2307692307692304,1.0714285714285712,1.0714285714285712,1.2307692307692304,1.2307692307692304,3.1428571428571423,1.8999999999999997,2.2222222222222223,1.8999999999999997,1.6363636363636362,1.6363636363636362
BAMD_17-L^J98,7.0,0.0891417070187868,0.0048543689320388,-0.0087201180521396,5.605758429239776e-08,0.6491372819456077,0.6842655780641596,0.04739336492891,-0.040909090909091,-0.0140186915887852,-0.0093896713615023,0.0549999999999999,0.0144230769230768,0.0,0.0394088669950738,0.0242718446601941,0.0343137254901959,0.0292682926829268,0.0445544554455445,0.3024691358024689,0.2710843373493976,0.3439490445859872,0.4551724137931034,0.4256756756756756,0.3024691358024689,0.192090395480226,0.2787878787878788,0.3354430379746833,0.2559523809523809,0.1593406593406592,0.192090395480226,0.2865853658536585,0.3701298701298701,0.0394088669950738,-0.0186046511627907,-0.0704845814977974,-0.1171548117154812,-0.0663716814159292,0.0047619047619047,0.0394088669950738,0.0765306122448978,0.1467391304347824,0.1467391304347824,0.0656565656565655,0.0445544554455445,0.1657458563535909,0.2196531791907514,0.361290322580645,0.361290322580645,0.4256756756756756,0.6746031746031744,0.6230769230769229,1.0288461538461535,0.9537037037037036,0.6746031746031744,0.5629629629629627
BBNH_32-L^L97,9.0,0.1138646051585868,0.0004768717215069,0.0757097791798107,9.80662037611575e-05,16.33630942171365,0.6430978146644334,0.0257009345794392,-0.0115473441108544,-0.0138248847926266,0.0166270783847981,-0.0205949656750571,-0.0205949656750571,-0.0775862068965516,-0.0250569476082003,-0.018348623853211,-0.0272727272727273,0.0464547677261615,0.1233595800524935,0.1059431524547804,0.0726817042606515,0.0753768844221105,0.0835443037974683,0.1292875989445912,0.1726027397260274,0.0515970515970516,0.1322751322751323,0.026378896882494,0.0646766169154231,-0.0382022471910111,0.0313253012048193,0.0388349514563106,0.0070588235294117,-0.1008403361344536,-0.0530973451327432,-0.0854700854700853,-0.1064718162839247,-0.1008403361344536,0.026378896882494,0.0490196078431373,0.0288461538461539,-0.0593406593406592,0.0239234449760767,-0.0046511627906975,0.0567901234567902,0.0439024390243905,-0.0092592592592593,-0.0572687224669603,-0.0294784580498865,-0.0795698924731183,-0.0425055928411631,0.0388349514563106,0.0646766169154231,0.1030927835051547,0.014218009478673,-0.0593406593406592
BBOU_00-L,7.0,0.1949875344442986,0.0015552099533437,-0.0171673819742382,1.850478514892553e-05,15.869732298091789,0.5741031390693836,-0.0201096892138938,0.0205223880597014,-0.0214669051878354,0.0167286245353159,0.0301318267419963,0.0301318267419963,-0.0036429872495447,0.0281954887218043,-0.0665529010238908,-0.0913621262458471,-0.0503472222222222,-0.0470383275261324,-0.0214669051878354,-0.0126353790613719,0.0092250922509224,0.0379506641366225,0.1232032854209443,0.1232032854209443,0.0499040307101728,0.0458891013384319,0.007366482504604,0.0438931297709923,-0.0301418439716312,0.0600775193798448,0.078895463510848,0.0018315018315018,-0.0161870503597122,0.0110905730129389,-0.0913621262458471,-0.104746317512275,-0.0108499095840869,-0.0054545454545454,0.0896414342629483,0.1163265306122447,-0.0713073005093378,0.0148423005565863,-0.0072595281306715,0.0055147058823528,-0.0179533213644524,-0.0503472222222222,0.0478927203065133,0.0281954887218043,-0.083752093802345,-0.153250773993808,-0.1148867313915857,-0.1205787781350482,-0.0943708609271524,-0.1317460317460317,-0.1331220285261489
BBQS_26-L^G99,7.0,0.0124675324675324,0.0005665722379603,-0.146141801499869,1.8158197940534733e-05,2.2678441824030617,1.3609217838497338,0.0342857142857142,-0.0384615384615385,-0.0223463687150837,-0.054054054054054,0.0144927536231882,-0.0168539325842697,0.0355029585798816,0.129032258064516,0.0542168674698795,0.0,-0.0885416666666666,-0.1116751269035533,-0.0223463687150837,-0.0489130434782608,-0.054054054054054,-0.0591397849462366,-0.0223463687150837,0.0,-0.0223463687150837,0.0802469135802468,0.0479041916167666,0.0115606936416186,-0.0223463687150837,0.0294117647058824,0.1437908496732025,0.0869565217391303,0.0355029585798816,0.0355029585798816,0.0,-0.0223463687150837,0.10062893081761,0.1363636363636362,0.0670731707317073,0.1075949367088606,0.0355029585798816,0.1824324324324324,0.2152777777777779,0.1666666666666667,0.1146496815286624,0.09375,0.0869565217391303,0.2068965517241379,0.3157894736842104,0.4957264957264957,0.6509433962264151,1.058823529411765,0.75,0.3779527559055118,0.10062893081761
BBTU_63-L^C18,7.0,0.0604902897166507,0.001713796058269,-0.0595817510830496,2.254286517662809e-05,3.9534916356886014,0.7702044820117859,0.0526315789473683,-0.0561555075593952,-0.0622317596566524,-0.0416666666666665,-0.0267260579064587,0.0710784313725489,0.2379603399433429,0.2666666666666666,0.1119592875318065,0.0581113801452786,0.0925,0.0581113801452786,0.0581113801452786,0.0,0.0186480186480186,0.0581113801452786,0.0282352941176471,0.0790123456790123,0.0581113801452786,0.1530343007915566,0.2071823204419889,0.1907356948228884,0.0843672456575681,0.0530120481927709,0.1715817694369974,0.1119592875318065,-0.0267260579064587,-0.0682302771855011,-0.1431372549019607,-0.1117886178861787,0.114795918367347,0.2005494505494505,0.0530120481927709,-0.0374449339207048,-0.1026694045174537,-0.0458515283842794,-0.0416666666666665,0.0115740740740739,0.1119592875318065,0.0282352941176471,-0.0702127659574468,-0.1329365079365079,-0.0090702947845805,-0.0662393162393161,0.0404761904761905,0.0530120481927709,0.2666666666666666,0.0234192037470726,-0.1207243460764586
BBVN_02-L^I99,8.0,0.1784651992861392,0.0002912055911473,-0.0412121212121204,1.4595910293583444e-07,0.9260923056414648,0.4606196806876022,0.0,0.0,0.0410958904109588,0.2159999999999999,0.3451327433628319,0.2258064516129032,0.1875,0.1603053435114503,0.1603053435114503,0.1343283582089551,0.1782945736434107,0.2459016393442623,0.3818181818181816,0.357142857142857,0.3944954128440365,0.52,0.5833333333333335,0.6521739130434783,0.6703296703296704,0.8313253012048194,0.7674418604651163,0.7674418604651163,0.6000000000000001,0.7674418604651163,0.8765432098765431,0.6703296703296704,0.6521739130434783,0.1875,0.1259259259259257,0.0555555555555555,0.2459016393442623,0.1782945736434107,0.0482758620689656,0.1014492753623188,-0.243781094527363,-0.1213872832369942,-0.0379746835443037,-0.1162790697674418,-0.1412429378531073,-0.1213872832369942,-0.2164948453608247,-0.3059360730593606,-0.3214285714285715,-0.251231527093596,-0.1827956989247312,-0.1363636363636363,-0.111111111111111,-0.0843373493975903,-0.2323232323232322
BCPS_48-L^C06,7.0,0.1058438323012314,0.0016501650165016,0.0577600579920144,6.575146508747793e-05,5.275561833811017,0.4619060800269647,0.008230452674897,-0.0707456978967495,-0.0742857142857141,-0.0847457627118642,-0.0795454545454544,-0.1016635859519408,0.0210084033613446,0.0041322314049587,0.0020618556701033,-0.0040983606557376,-0.1227436823104692,-0.1591695501730103,-0.1663807890222983,-0.2223999999999999,-0.160621761658031,-0.1591695501730103,-0.1428571428571428,-0.160621761658031,-0.20327868852459,-0.199341021416804,-0.2382445141065829,-0.2071778140293637,-0.2863436123348016,-0.2602739726027396,-0.2406249999999999,-0.2199036918138042,-0.314527503526093,-0.2987012987012986,-0.2852941176470588,-0.3106382978723403,-0.2476780185758513,-0.2248803827751194,-0.1398230088495575,-0.1258992805755394,-0.25,-0.269172932330827,-0.2135922330097086,-0.1831932773109243,-0.1398230088495575,-0.1518324607329843,-0.1352313167259786,-0.1243243243243242,-0.0357142857142857,-0.0101832993890019,0.0752212389380533,0.2461538461538461,0.51875,0.4378698224852073,0.1626794258373207
BCQE_67-L^A14,8.0,0.1869425615412058,0.1048951048951049,-0.009260927534141,1.028668071195656e-05,7.431378007113299,0.8941185605810686,-0.0476190476190475,0.0754267566494639,0.0818690095846645,0.0427251732101616,0.1415929203539823,0.1661644425312096,0.1686798964624676,0.2180755395683453,0.2375513933302877,0.2820634169427354,0.3906570841889116,0.3688731682668014,0.4682926829268292,0.4917400881057268,0.6548564447159437,0.693125,0.7579493835171967,0.8304054054054053,0.6650276582667487,0.6629834254143647,0.7189086294416245,0.751131221719457,0.6221556886227546,0.5392045454545453,0.656880733944954,0.6963055729492797,0.4966850828729281,0.5677083333333333,0.5261971830985916,0.575916230366492,0.6280048076923077,0.6001181334908448,0.6984326018808777,0.7556707712248867,0.8132530120481929,0.7999999999999998,0.9212765957446808,1.04607250755287,1.0111358574610243,1.1,0.9817117776152158,1.04607250755287,1.138121546961326,1.5153203342618389,1.7363636363636363,1.622458857696031,2.2756952841596134,1.9867695700110253,1.6403508771929824
