firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,depr,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,9.0,-0.1055900621118012,0.0002569023569023,5.224589004887986,0.161536093581653,0.009015591099367,1.0,0.1578563616478308,0.0205992509363295,4.151515151515151e-05,-0.0523185011709543,1.0225404352072886e-06,0.0004013131313131,-0.1528182528964389,0.0050453815195229,0.0108982153007041,-0.077291012355039,-0.0403660728877267,1.279467167192365,-0.9008016032064128,-0.026341463414634,10.6046511627907,-0.0495238095238095,-0.0403846153846153,10.6046511627907,-0.0329457364341084,-0.0177165354330708,-0.0069651741293532,-0.0301263362487851,9.505263157894738,-0.0935513169845594,-0.0440613026819922,11.475,11.794871794871796,11.320987654320987,0.0101214574898784,-0.024437927663734,11.794871794871796,11.024096385542167,10.741176470588236,11.475,0.0183673469387755,11.475,11.632911392405065,10.741176470588236,0.0214943705220063,0.0461215932914047,0.0374220374220375,0.0930996714129244,0.0708154506437768,0.1444954128440365,0.1418764302059496,0.1824644549763034,0.2215422276621788,0.2245398773006135,0.2200488997555012,0.1604651162790697,0.1866825208085611,0.1052048726467331,0.1591173054587689,0.172737955346651,0.1550925925925925,0.1909307875894987,0.2200488997555012,0.1995192307692308,0.183867141162515,0.1952095808383234,0.287741935483871
BACQ-L^J02,7.0,-0.038750655556203,4.670884601792656e-07,0.0094991157838624,0.2335152192492275,0.0188105034577021,1.0,0.0809958223207434,0.0179411442949348,4.146319915186173e-08,-0.0610274237157165,5.908523058081001e-07,3.609707809939924e-07,-0.1033665835411471,3.384190503610854,0.0274655057653525,-0.2496387463251781,0.1120633813343963,0.8058066652537704,-0.081081081081081,0.15625,0.1212121212121211,0.1935483870967742,0.1653543307086613,0.2542372881355932,0.1212121212121211,-0.0326797385620915,-0.0198675496688741,-0.0632911392405063,0.0,-0.0573248407643313,-0.0198675496688741,0.0,0.0206896551724138,-0.0326797385620915,-0.0133333333333333,-0.0451612903225806,-0.0133333333333333,-0.0389610389610389,0.0277777777777779,0.1044776119402983,0.1384615384615384,0.1044776119402983,0.1653543307086613,0.48,0.3454545454545452,0.4230769230769229,0.510204081632653,0.7411764705882353,0.6444444444444444,0.922077922077922,0.8974358974358974,1.176470588235294,1.1142857142857143,1.176470588235294,1.1449275362318845,1.2769230769230768,1.5517241379310347,1.3125,1.6428571428571428,1.5964912280701755,1.5964912280701755,1.6909090909090905,1.6428571428571428,1.6909090909090905,1.4666666666666668,1.1142857142857143,1.2424242424242422
BALZ-L^I10,9.0,-0.0781461604052766,5.010746204472125e-07,0.0101902877972113,0.2523551577955723,-0.0396690140293047,1.0,0.3029322984044847,0.1988909892879648,1.0584866892851178e-07,-0.0649545881616034,1.882897816256416e-09,4.6632195735056043e-07,-0.231969047660357,0.1612619058543489,0.2326420577144838,-0.0489752880156331,-0.0158417697787775,0.2358475930231459,-0.025,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333335,0.3333333333333335,0.25,0.1764705882352941,-0.0243902439024389,-0.3939393939393939,0.0526315789473683,0.1111111111111111,0.2121212121212121,0.1764705882352941,0.1111111111111111,0.25,0.3793103448275863,0.3793103448275863,0.4285714285714286,0.2903225806451615,0.4814814814814814,0.5384615384615385,0.7391304347826086,0.7391304347826086,0.6666666666666667,0.6000000000000001,0.5384615384615385,0.6666666666666667,1.0,1.0,1.0,1.0,0.9047619047619048,0.8181818181818183,0.7391304347826086,0.7391304347826086,0.5384615384615385,0.4814814814814814,0.3793103448275863,0.3333333333333335,0.25,0.1764705882352941,0.142857142857143,0.2121212121212121,0.25,0.25,0.6666666666666667,0.6666666666666667
BAMD-L^J98,9.0,0.2759953027639453,3.818288952516285e-07,0.0077652033711718,0.0986578295405205,0.0113286744122318,1.0,0.070531720444922,0.0885401189833655,4.940033780190513e-08,0.010325235692532,8.093840411816154e-09,7.770315976668694e-07,0.3986491402053094,0.7985938591126952,-0.6329725441464642,0.0308760953709526,0.1509468879156127,0.8660214830947188,0.2034632034632033,-0.0833333333333333,-0.0833333333333333,-0.2299999999999999,-0.1569343065693431,-0.2401315789473683,-0.25,-0.2350993377483443,-0.2006920415224913,-0.2735849056603774,-0.1779359430604982,-0.0128205128205127,-0.0685483870967741,-0.0685483870967741,-0.0685483870967741,0.03125,0.0452488687782806,0.09478672985782,0.05,0.0794392523364486,0.0845070422535212,0.155,0.1105769230769231,0.09478672985782,0.1379310344827586,0.1213592233009708,0.1323529411764705,0.126829268292683,0.1435643564356434,0.4259259259259258,0.3915662650602411,0.4713375796178343,0.5931034482758621,0.560810810810811,0.4259259259259258,0.3050847457627119,0.4000000000000001,0.4620253164556962,0.375,0.2692307692307691,0.3050847457627119,0.4085365853658538,0.5,0.1379310344827586,0.0744186046511627,0.0176211453744492,-0.0334728033472803,0.0221238938053098,0.1
BBIO-L^E18,9.0,-0.0167079702614118,1.254989375631459e-07,0.0025522551728349,0.2022552849583021,-0.1160888556094024,1.0,0.1057007125890736,-0.236072807501379,6.252293640330013e-08,0.0235801523640559,9.527261375780164e-07,4.242951445050041e-07,0.0787306341070091,7.499067768401268,-0.155822604587185,-0.0135746606334841,-0.0135746606334841,0.7687301319059664,-0.0340821068938806,-0.0336826347305388,-0.0718907260963336,0.0687086092715232,0.2271863117870722,0.2656862745098041,0.2133458646616541,0.3532494758909854,0.3040404040404041,0.3646934460887947,0.3027245206861755,0.2897102897102896,0.1662149954832881,0.1245644599303135,0.123585726718886,0.2271863117870722,0.283300198807157,0.3066801619433197,0.313326551373347,0.3173469387755101,0.3350568769389865,0.5260047281323876,0.5424133811230587,0.6572528883183568,0.5957972805933252,0.6017369727047146,0.5610640870616688,0.6466836734693877,0.7880886426592799,0.9953632148377128,1.045958795562599,0.9892141756548536,1.0689102564102564,1.256993006993007,1.3472727272727272,1.195578231292517,1.062300319488818,1.1374172185430464,1.1060358890701467,1.055732484076433,1.0755627009646305,1.3177737881508076,1.2030716723549486,1.0755627009646305,1.399628252788104,1.4040968342644322,1.1374172185430464,1.4450757575757571,1.6346938775510202
BBOU-L,8.0,-0.0521654737352905,1.846646504180751e-07,0.0037555003924407,0.2277388019427954,0.0268047649759056,1.0,0.0908571428571428,-0.0312645823611759,3.046610923323252e-08,-0.018684603886395,2.653937369473512e-06,1.5860167230030246e-07,-0.0728029121164846,38.19540676261086,0.373706969607158,0.3568559954102123,0.3568559954102123,0.6469496674024735,0.0256410256410255,-0.0036496350364964,-0.0714285714285714,-0.0036496350364964,-0.0586206896551724,-0.0884808013355593,-0.0404217926186292,0.0876494023904383,0.092,0.1947483588621443,0.2580645161290322,0.1921397379912663,0.2297297297297296,0.2437357630979499,0.1818181818181818,0.1422594142259414,0.1792656587473002,0.1543340380549682,0.1792656587473002,0.1304347826086955,0.1741935483870966,0.1895424836601307,0.1895424836601307,0.1518987341772151,0.1869565217391304,0.0790513833992094,0.0540540540540541,0.0963855421686745,0.1008064516129032,0.1304347826086955,0.1398747390396659,0.1666666666666667,0.1999999999999999,0.2969121140142519,0.2969121140142519,0.2133333333333333,0.2079646017699117,0.1641791044776117,0.205298013245033,0.1211498973305955,0.2242152466367712,0.2465753424657535,0.1567796610169491,0.1374999999999999,0.1691648822269806,0.05,0.0340909090909089,0.1422594142259414,0.1494736842105262
BBQS-L^G99,9.0,-0.0462548492987168,5.006417291345027e-07,0.0101814841442594,0.1215626864986457,0.0069276470818092,1.0,0.1156758803483528,-0.0216284987277355,6.631201056527965e-08,-0.0581029479150742,1.1356305832156286e-06,9.825896095682744e-07,-0.0582100196113388,1.826564012599824,-0.0063231887698314,0.0375047657381329,-0.0358355925337322,0.9143168998631838,-0.0389610389610389,-0.0941176470588235,-0.0833333333333332,-0.0493827160493827,-0.0314465408805031,-0.0609756097560975,-0.125,-0.1538461538461538,-0.1979166666666666,-0.2142857142857143,-0.1720430107526882,-0.2299999999999999,-0.1538461538461538,-0.125,-0.149171270718232,-0.1720430107526882,-0.149171270718232,-0.12,-0.1538461538461538,-0.1396648044692737,-0.1675675675675676,-0.1046511627906976,-0.1348314606741573,-0.088757396449704,-0.0064516129032258,-0.0722891566265059,-0.1299435028248587,-0.1979166666666666,-0.2182741116751269,-0.1396648044692737,-0.1630434782608696,-0.1675675675675676,-0.1720430107526882,-0.1396648044692737,-0.12,-0.1396648044692737,-0.0493827160493827,-0.0778443113772454,-0.1098265895953757,-0.1396648044692737,-0.0941176470588235,0.0065359477124182,-0.0434782608695653,-0.088757396449704,-0.088757396449704,-0.12,-0.1396648044692737,-0.0314465408805031,0.0
BBTK-L^C11,9.0,0.1416139240506329,4.313319530710835e-07,0.0087719404626893,0.1980542043085476,0.023807571766526,1.0,0.1200607902735562,0.0098743267504488,1.840349666436623e-08,0.014407092722568,6.183619860226569e-08,6.17283950617284e-07,0.2697160883280757,4.430762316235618,-0.1789052069425901,-0.1789052069425901,-0.0360480640854472,3.77855657577973,5.75,0.0,-0.1304347826086956,-0.0476190476190475,-0.0243902439024389,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0909090909090908,-0.0909090909090908,-0.0909090909090908,-0.1999999999999999,-0.069767441860465,-0.0243902439024389,-0.0243902439024389,-0.0243902439024389,-0.0243902439024389,-0.0243902439024389,0.0256410256410257,0.0256410256410257,0.0,0.0,-0.738562091503268,-0.7590361445783133,-0.7727272727272727,-0.7714285714285714,-0.7674418604651163,-0.7590361445783133,-0.7701149425287356,-0.754601226993865,-0.7402597402597402,-0.726027397260274,-0.727891156462585,-0.727891156462585,-0.727891156462585,-0.7333333333333334,-0.7315436241610738,-0.7350993377483444,-0.7058823529411764,-0.7241379310344828,-0.7333333333333334,-0.6694214876033058,-0.689922480620155,-0.6875,-0.6551724137931034,-0.6491228070175439
BBTU-L^C18,9.0,0.1005559506108991,5.38122340152797e-07,0.0109437223369479,0.127089215590822,-0.0354274353841515,1.0,0.0233869283775318,-0.0284094196609384,4.83899912833923e-08,0.0828165633126624,1.7275500665291636e-06,5.519022714454187e-07,0.2671620925612539,5.301014183178791,-0.0138922145434006,-0.0439385948620132,-0.0021963081106521,0.5892338631229667,-0.0399999999999999,0.0338345864661653,-0.003623188405797,0.0456273764258554,0.1363636363636364,0.1088709677419355,0.1506276150627614,0.1802575107296136,0.2387387387387385,0.2008733624454148,0.1802575107296136,0.1904761904761904,0.3480392156862744,0.3888888888888888,0.3095238095238095,0.3221153846153846,0.4473684210526316,0.5193370165745856,0.4322916666666667,0.4248704663212435,0.4550264550264551,0.478494623655914,0.6272189349112427,0.8835616438356164,0.9230769230769232,0.6871165644171779,0.6272189349112427,0.6566265060240966,0.6081871345029239,0.6081871345029239,0.5193370165745856,0.544943820224719,0.6081871345029239,0.5625,0.6369047619047619,0.6081871345029239,0.7515923566878979,0.8333333333333333,0.8092105263157894,0.6467065868263473,0.5988372093023255,0.7857142857142856,0.6871165644171779,0.478494623655914,0.4175257731958763,0.2971698113207546,0.3480392156862744,0.6975308641975309,0.8211920529801324
BBVN-L^I99,9.0,0.0049784268171257,1.6413265759758156e-07,0.0033379439899545,0.1613832853025936,0.0075298715291167,1.0,0.1833590138674884,-0.2844961240310077,3.3608962389970655e-08,-0.0066214202946532,1.3648347621544853e-08,3.728994398506268e-07,0.2191860465116278,0.9553098644793728,-0.0550776963647304,0.042302331090946,0.0956072351421187,0.8962613980286152,0.0723684210526314,0.0,-0.0952380952380952,-0.073170731707317,-0.0952380952380952,-0.1264367816091953,-0.1264367816091953,-0.1555555555555555,-0.1412429378531073,-0.0952380952380952,-0.089820359281437,-0.0843373493975903,-0.0843373493975903,-0.0256410256410256,-0.0129870129870129,-0.0379746835443037,0.0,0.0,0.0,0.0410958904109588,0.2159999999999999,0.3451327433628319,0.2258064516129032,0.1875,0.1603053435114503,0.1603053435114503,0.1515151515151513,0.1782945736434107,0.2459016393442623,0.3818181818181816,0.357142857142857,0.3944954128440365,0.52,0.5833333333333335,0.6521739130434783,0.6703296703296704,0.8313253012048194,0.7674418604651163,0.7674418604651163,0.6000000000000001,0.7674418604651163,0.6521739130434783,0.4757281553398058,0.4615384615384614,0.0482758620689656,-0.0065359477124182,-0.073170731707317,0.1014492753623188,0.0410958904109588
BBXK-L,9.0,0.0788673837383266,2.651274798811484e-07,0.0053918622350638,0.4067931890741398,-0.0062018858631409,1.0,0.045098202166265,0.0994514030488396,4.4171328090061285e-08,-0.0075451115858348,7.294759662803496e-06,1.3479103789157712e-07,0.0430312089504914,29.021102451562324,0.031649881213551,1.0843934952154433,0.0843934952154432,0.7847766989147505,-0.0492063492063491,0.0327868852459016,-0.0307692307692307,0.05,0.0606060606060605,0.2401574803149606,0.2524850894632207,0.2778904665314401,0.3016528925619834,0.267605633802817,0.2857142857142856,0.2830957230142565,0.2574850299401197,0.2328767123287669,0.2401574803149606,0.2804878048780488,0.2989690721649485,0.3235294117647058,0.3636363636363635,0.4383561643835616,0.4893617021276593,0.4719626168224298,0.4583333333333332,0.3999999999999999,0.4350797266514807,0.5107913669064748,0.4516129032258065,0.4449541284403668,0.4350797266514807,0.5594059405940595,0.507177033492823,0.4893617021276593,0.507177033492823,0.6666666666666667,0.627906976744186,0.5829145728643215,0.575,0.5144230769230769,0.5829145728643215,0.4651162790697674,0.4964370546318288,0.5789473684210524,0.6578947368421053,0.4383561643835616,0.5441176470588234,0.4893617021276593,0.4449541284403668,0.3876651982378853,0.4125560538116593
BCPS-L^C06,9.0,0.0151417170076181,1.073086124401914e-05,0.2182320954330125,0.1390707569830485,-0.0216938998935414,1.0,0.0450979373408842,0.0821036548590729,1.3277511961722488e-06,-0.0437375745526743,4.153934073271895e-06,1.4293859649122808e-05,-0.0312652002377992,0.4260544394263833,0.5035264181005197,0.0528252196612706,-0.1654538274947819,0.4804284070513748,60.98347107438017,0.0614035087719297,0.0083333333333333,-0.815267175572519,0.0803571428571428,0.0999999999999998,0.0254237288135592,0.0431034482758621,0.0614035087719297,-0.0162601626016259,0.1862745098039215,-0.7949152542372881,-0.7949152542372881,-0.0241935483870967,0.0083333333333333,0.1980198019801979,0.2222222222222221,-0.2341772151898734,0.1634615384615383,-0.3005780346820809,0.141509433962264,0.1634615384615383,0.1634615384615383,-0.7457983193277311,-0.75,-0.7505154639175258,-0.7468619246861925,-0.9771698113207548,-0.7906574394463668,-0.7924528301886793,-0.8064,-0.7910189982728844,-0.7906574394463668,-0.7865961199294533,-0.7910189982728844,-0.8016393442622951,-0.8006589785831961,-0.8103448275862069,-0.802610114192496,-0.8223201174743024,-0.8158295281582952,-0.8109375,-0.8057784911717496,-0.8293370944992948,-0.8253968253968254,-0.8220588235294117,-0.8283687943262411,-0.8126934984520124,-0.8070175438596491
BCQE-L^A14,9.0,0.0692054441163491,1.681247622670217e-07,0.0034191308907436,0.2103438312626408,-0.0105657733056503,1.0,0.1352897748246585,-0.0430198625623646,4.197330775464303e-08,0.0164028540966099,1.0713812730004417e-06,3.311227611755172e-07,0.109313535375921,10.27202304178434,0.1329862780166724,0.1562848678388674,0.1562848678388674,1.0577733649847711,0.0622222222222221,-0.0490278951817413,-0.1312741312741312,0.0302197802197803,0.0302197802197803,0.1007827788649706,0.171875,0.2254901960784314,0.1182902584493041,0.1597938144329898,0.0890609874152952,0.0397412199630313,0.1968085106382977,0.171875,0.1171797418073485,0.2295081967213115,0.2726244343891402,0.2122844827586207,0.3035921205098493,0.3111888111888112,0.2640449438202246,0.3837638376383763,0.4133165829145728,0.4168765743073046,0.4763779527559055,0.5,0.5538674033149171,0.6841317365269461,0.6592920353982301,0.7800632911392404,0.8086816720257235,1.0053475935828875,1.0529197080291968,1.130681818181818,1.2189349112426036,1.0161290322580645,1.0161290322580645,1.083333333333333,1.1226415094339623,0.9667832167832168,0.8656716417910446,1.0089285714285716,1.056672760511883,0.814516129032258,0.9003378378378379,0.850328947368421,0.9100169779286928,0.9736842105263156,0.9396551724137931
BCUB-L^L00,9.0,0.1094408653463772,1.767907834632621e-07,0.0035953706092262,0.2050718954248366,0.0159640568575338,1.0,0.1261061946902655,0.2098613251155624,6.777130135308444e-08,-0.022622728301031,3.445969579738544e-07,4.462098505699094e-07,0.0751953124999999,3.772491219505292,0.023510639213964,0.0978421900161031,0.0978421900161031,0.7821917655522459,-0.0491803278688525,-0.0809792843691148,-0.2727272727272727,-0.1728813559322034,-0.0878504672897195,-0.0560928433268859,-0.1347517730496453,-0.0861423220973782,-0.0962962962962963,-0.0809792843691148,-0.1191335740072202,-0.161512027491409,-0.1127272727272727,-0.1408450704225351,-0.1784511784511785,-0.1127272727272727,-0.0704761904761904,-0.1012891344383056,-0.0775047258979206,-0.1012891344383056,-0.0220440881763527,0.002053388090349,0.0124481327800829,0.0631808278867103,0.1040723981900453,0.1296296296296295,0.0820399113082039,0.1375291375291374,0.1787439613526571,0.2261306532663316,0.2675324675324675,0.3443526170798898,0.3048128342245988,0.4227405247813409,0.4352941176470588,0.2774869109947644,0.3048128342245988,0.3669467787114846,0.4063400576368874,0.3189189189189187,0.2609819121447028,0.3903133903133904,0.3480662983425413,0.1844660194174756,0.2385786802030456,0.1844660194174756,0.1619047619047617,0.2169576059850375,0.2708333333333332
