firms,age,agr,egr,invest,lgr,mve_ia,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTKU_11-L,21.0,-0.0119783370500159,-0.2388233338873193,0.0435170436444727,0.1309425382389416,0.1987555984822237,0.0706988564167725,0.0270270270270269,0.0724637681159421,0.3214285714285714,0.4509803921568627,0.7619047619047619,0.5416666666666667,0.4230769230769229,1.2424242424242422,0.6818181818181819,0.4230769230769229,0.510204081632653,1.3125,0.7619047619047619,0.0724637681159421,-0.097560975609756,0.0422535211267605,0.0882352941176469,-0.108433734939759,-0.159090909090909,-0.2884615384615385,-0.2952380952380953,-0.3211009174311927,-0.4477611940298508,-0.443609022556391,-0.5066666666666666,-0.408,-0.4825174825174825,-0.5163398692810457,-0.5286624203821657,-0.5286624203821657,-0.5194805194805194,-0.4896551724137931,-0.4351145038167939,-0.4351145038167939,-0.4126984126984127,-0.3508771929824561,-0.3392857142857143,-0.26,-0.2745098039215686,-0.2210526315789474,-0.2127659574468084,-0.2525252525252525,-0.2291666666666666,-0.3620689655172413,-0.3392857142857143,-0.3728813559322034,-0.3018867924528302,-0.2291666666666666,-0.1868131868131868
FTKY_B3-L,21.0,0.1158874548765293,0.1101069977762306,0.0762147398012971,0.1242327546669008,0.1887864503476128,0.0477365416636157,-0.0116009280742459,0.0748129675810473,0.0829145728643214,0.0829145728643214,0.1648648648648647,0.0774999999999999,0.207282913165266,0.2349570200573063,0.1939058171745151,0.2349570200573063,0.2827380952380951,0.3553459119496853,0.2827380952380951,0.322085889570552,0.1711956521739128,0.1554959785522787,0.1680216802168019,0.072139303482587,-0.0527472527472527,-0.0506607929515419,-0.011467889908257,-0.0610021786492375,-0.0829787234042553,-0.0810234541577826,-0.1345381526104418,-0.111340206185567,-0.1852551984877127,-0.111340206185567,-0.1310483870967742,-0.1943925233644859,-0.1465346534653465,-0.1149897330595484,-0.0292792792792794,-0.0829787234042553,0.0023255813953488,0.0589680589680587,0.0213270142180095,0.0213270142180095,0.026190476190476,0.1680216802168019,0.0774999999999999,0.1524064171122992,0.1680216802168019,0.1023017902813296,-0.0670995670995672,-0.0182232346241457,-0.0829787234042553,-0.0670995670995672,-0.0887949260042284
FTKZ_L8-L,21.0,0.1635813228283545,0.175943305542796,-0.090552278445731,0.150322208965185,0.5153447947532206,-0.2917631989026339,0.035181236673774,-0.0157397691500522,-0.0638722554890218,0.0021367521367523,0.0695553021664767,0.0,-0.1266294227188081,-0.0534813319878909,0.0433815350389321,0.1397326852976914,-0.0063559322033897,0.0622876557191394,0.1274038461538462,0.1652173913043477,-0.0157397691500522,0.1681195516811957,0.3229901269393513,0.0806451612903227,-0.0601202404809618,-0.2756756756756755,-0.16696269982238,-0.1572327044025157,-0.3584131326949383,-0.3517622667588113,-0.4785992217898832,-0.4010217113665388,-0.4700564971751412,-0.4676503972758229,-0.5119667013527575,-0.5448811256671517,-0.4983957219251336,-0.4658314350797266,-0.4248927038626608,-0.4369747899159664,-0.4937938478143551,-0.4765625,-0.3956185567010308,-0.3632043448744059,-0.3193033381712626,-0.2984293193717277,-0.2839694656488548,-0.2392538523925385,-0.247191011235955,-0.2579113924050632,-0.245374094931617,-0.2196339434276205,-0.2202826267664172,-0.1386593204775023,-0.0339855818743562
FTLO_27-L^C20,21.0,0.0954427483046354,0.0589617364063548,-0.0077093740406886,0.1317592025393996,0.043716658295066,0.0271853872612975,-0.1142857142857142,-0.0463215258855586,0.0606060606060605,0.0510510510510511,0.0263929618768328,0.0324483775811208,0.0028653295128939,0.1146496815286624,-0.0250696378830083,-0.1706161137440758,0.0028653295128939,-0.0463215258855586,0.0670731707317073,-0.2456896551724137,-0.2424242424242424,-0.2553191489361702,-0.3307839388145316,-0.3457943925233644,-0.3358633776091081,-0.2842535787321063,-0.2914979757085021,-0.2631578947368421,-0.3371212121212121,-0.2677824267782427,-0.3848857644991212,-0.4067796610169492,-0.3693693693693693,-0.4047619047619047,-0.4057724957555177,-0.4271685761047463,-0.4760479041916167,-0.4837758112094396,-0.4744744744744744,-0.4462025316455696,-0.3636363636363636,-0.3542435424354243,-0.3217054263565891,-0.3482309124767225,-0.403747870528109,-0.3738819320214669,-0.344569288389513,-0.3542435424354243,-0.3041749502982107,-0.2957746478873239,-0.3055555555555556,-0.3457943925233644,-0.2081447963800905,-0.1841491841491841,-0.2505353319057816
FTLX_46-L^H10,21.0,0.0018123238018526,0.1021245421245422,0.0161766680091287,-0.0286105952065093,0.3929187697490388,0.0347117217802907,0.0522727272727272,-0.1002044989775049,-0.043478260869565,0.0091743119266054,0.0837438423645322,-0.0067720090293452,-0.0308370044052862,0.0810810810810811,0.0377358490566037,-0.0067720090293452,-0.2691029900332224,-0.2666666666666666,-0.2763157894736842,-0.3604651162790697,-0.4458438287153652,-0.3669064748201438,-0.3696275071633238,-0.313572542901716,-0.3604651162790697,-0.375886524822695,-0.3452380952380951,-0.4179894179894179,-0.4465408805031446,-0.4472361809045225,-0.4730538922155688,-0.4506866416978776,-0.4307891332470892,-0.4358974358974358,-0.3567251461988303,-0.4021739130434782,-0.4293125810635537,-0.4141145139813581,-0.380281690140845,-0.3989071038251366,-0.4240837696335078,-0.3767705382436259,-0.3785310734463276,-0.3220338983050846,-0.2642140468227425,-0.2114695340501792,-0.2715231788079469,-0.1851851851851851,-0.2413793103448275,-0.2959999999999999,-0.2763157894736842,-0.2629815745393634,-0.2439862542955326,-0.2439862542955326,-0.2226148409893992
FTMS_64-L,21.0,-0.0374812593703148,0.8654970760233915,-0.1761619190404797,0.0651162790697675,0.0088429685603186,-0.1879496402877698,-0.1363636363636364,-0.2747252747252747,0.1,0.0645161290322582,0.0645161290322582,0.1,-0.0294117647058823,0.4347826086956521,0.2941176470588236,-0.1645569620253164,-0.1428571428571428,-0.5657894736842105,-0.5849056603773585,-0.6632653061224489,-0.639344262295082,-0.6901408450704225,-0.7573529411764706,-0.7528089887640449,-0.6901408450704225,-0.7167381974248928,-0.7573529411764706,-0.773972602739726,-0.7950310559006211,-0.7850162866449512,-0.8835978835978836,-0.878003696857671,-0.9161372299872936,-0.9166666666666666,-0.9262569832402234,-0.938945420906568,-0.9377358490566038,-0.9401631912964642,-0.94647201946472,-0.9384902143522832,-0.9422066549912436,-0.933933933933934,-0.9358600583090378,-0.9436860068259386,-0.9503012048192772,-0.9482758620689656,-0.9528907922912204,-0.9602649006622516,-0.9570032573289904,-0.9552542372881356,-0.9541666666666666,-0.9568909209666884,-0.9556451612903226,-0.9565217391304348,-0.959409594095941
FTMU_Z4-L,11.0,-0.0452767749699156,0.9312890540181912,-0.0929602888086642,-0.1843959443203298,0.09152765580367,-0.0151472492820542,-0.0344827586206895,-0.0491803278688525,-0.0491803278688525,0.0740740740740739,-0.1212121212121213,0.0740740740740739,0.0943396226415094,1.0,1.761904761904762,1.148148148148148,1.5217391304347825,0.9333333333333332,0.7058823529411762,0.3181818181818181,0.0357142857142855,0.0740740740740739,-0.1830985915492957,-0.2368421052631579,-0.3829787234042553,-0.3555555555555556,-0.3483146067415731,-0.3555555555555556,-0.4956521739130435,-0.5126050420168067,-0.652694610778443,-0.5606060606060607,-0.6506024096385542,-0.6133333333333333,-0.6795580110497238,-0.727699530516432,-0.7251184834123223,-0.7170731707317073,-0.6830601092896176,-0.6627906976744187,-0.6666666666666667,-0.6352201257861636,-0.6375000000000001,-0.6588235294117647,-0.6484848484848484,-0.5433070866141733,-0.6282051282051282,-0.618421052631579,-0.6027397260273972,-0.6027397260273972,-0.546875,-0.5166666666666666,-0.3695652173913044,-0.3555555555555556,-0.3095238095238095
FTNS_87-L,21.0,-0.0209093926319284,-0.0889480984013432,-0.0071475985017306,0.0118140645297195,0.0083327085007304,-0.0594627501712198,-0.0555555555555554,-0.0526315789473684,0.0,0.125,0.125,0.0,-0.1,-0.0526315789473684,0.0588235294117645,0.0588235294117645,0.0,0.0,0.1999999999999999,-0.1818181818181818,-0.3333333333333333,-0.1428571428571429,-0.28,-0.3333333333333333,-0.3571428571428572,-0.3076923076923077,-0.3076923076923077,-0.3571428571428572,-0.4,-0.3571428571428572,-0.4545454545454546,-0.4375,-0.4,-0.4,-0.4,-0.4193548387096775,-0.4193548387096775,-0.3793103448275862,-0.3571428571428572,-0.4193548387096775,-0.4,-0.4,-0.4375,-0.4193548387096775,-0.4375,-0.4193548387096775,-0.5,-0.6086956521739131,-0.5714285714285714,-0.5609756097560976,-0.5263157894736843,-0.4705882352941177,-0.4545454545454546,-0.4705882352941177,-0.4705882352941177
FTNU_50-L^A12,22.0,-0.1373294858342076,-0.0491094587584298,-0.0243310598111227,-0.2012134583563154,0.520809174325111,-0.1207207207207207,0.0733137829912022,0.0179104477611939,0.1678082191780823,0.140468227424749,0.5934579439252337,0.1442953020134227,0.1638225255972696,0.4793926247288502,0.7309644670050763,0.8532608695652173,1.0666666666666669,1.3763066202090593,0.6798029556650249,0.092948717948718,-0.2976313079299691,-0.2069767441860464,-0.1662591687041564,-0.2388392857142858,-0.2439024390243901,-0.2214611872146118,-0.1783132530120482,-0.0783783783783783,-0.1410579345088161,-0.1793020457280385,-0.3643988816402609,-0.4249578414839797,-0.4033245844269466,-0.4033245844269466,-0.3894359892569382,-0.346743295019157,-0.3429672447013487,-0.2488986784140968,-0.1928994082840235,-0.2023391812865497,-0.2464088397790055,-0.2115606936416184,-0.2371364653243847,-0.2014051522248242,-0.1119791666666666,-0.1256410256410256,-0.1600985221674875,-0.1763285024154588,-0.146433041301627,-0.0808625336927223,0.0317700453857792,0.0757097791798107,0.2178571428571429,0.3531746031746032,0.739795918367347
FTOH_K0-L,21.0,0.0033606226823999,0.2385103519005192,0.0826942685809648,-0.1007630193427531,0.1596874854168812,0.046126329436055,0.0,0.0073529411764705,-0.0419580419580418,0.2017543859649124,0.2924528301886793,0.2017543859649124,0.1610169491525426,0.3979591836734695,0.7125000000000001,0.8026315789473686,0.7792207792207793,0.5747126436781611,0.6309523809523812,0.4731182795698925,0.3700000000000001,0.6309523809523812,0.6117647058823532,0.3431372549019609,0.3431372549019609,0.1322314049586779,0.3564356435643565,0.1913043478260871,0.0148148148148148,-0.0143884892086328,-0.2901554404145077,-0.3149999999999999,-0.3772727272727273,-0.3938053097345132,-0.4170212765957446,-0.4430894308943088,-0.471042471042471,-0.4750957854406129,-0.4094827586206896,-0.3911111111111111,-0.3856502242152465,-0.308080808080808,-0.2472527472527472,-0.198830409356725,-0.0680272108843537,-0.0986842105263157,-0.0616438356164382,-0.0352112676056336,-0.1273885350318471,-0.0616438356164382,0.2123893805309735,0.0620155038759691,0.1048387096774194,0.1512605042016808,0.3047619047619048
FTON_R1-L,21.0,0.10856872337068,0.1601609657947686,0.0189364052390721,0.0752855659397715,0.302750357087495,0.0844655426420036,0.0079365079365079,0.0456431535269707,0.172093023255814,0.0769230769230771,0.1402714932126696,0.0202429149797569,0.1101321585903083,0.3475935828877003,0.3056994818652849,0.3548387096774192,0.2537313432835821,0.3548387096774192,0.1886792452830188,0.1351351351351351,0.172093023255814,0.2233009708737863,0.3846153846153846,0.1886792452830188,0.0588235294117647,0.0161290322580645,0.0370370370370369,0.008,0.0769230769230771,0.0632911392405062,-0.0902527075812273,-0.0769230769230768,-0.093525179856115,-0.2149532710280374,-0.1543624161073825,-0.2293577981651375,-0.1457627118644068,-0.2149532710280374,-0.1870967741935484,-0.263157894736842,-0.1818181818181818,-0.1764705882352941,-0.1310344827586206,-0.0418250950570341,0.0370370370370369,0.0202429149797569,0.0769230769230771,0.1454545454545452,0.05,0.0632911392405062,0.172093023255814,0.1612903225806452,0.3056994818652849,0.3333333333333335,0.4399999999999999
FTPI_91-L,21.0,0.1425886345817177,-0.2125458329204241,0.0826038858517619,0.5626934258651412,0.026309911056173,0.0758176046460123,0.08,0.0638297872340425,0.0204081632653061,-0.0099009900990099,0.0204081632653061,0.0204081632653061,0.3513513513513513,0.6666666666666667,0.6666666666666667,0.7241379310344829,1.0833333333333337,0.9230769230769228,0.6129032258064517,0.2987012987012987,0.1627906976744186,0.2195121951219512,0.1904761904761904,0.2195121951219512,0.1494252873563217,0.2195121951219512,0.1363636363636364,0.1904761904761904,0.0526315789473683,0.0416666666666667,-0.0825688073394496,-0.0566037735849057,-0.1666666666666666,-0.1596638655462184,-0.1379310344827585,-0.1452991452991452,-0.1228070175438595,-0.0909090909090909,-0.0384615384615385,0.0204081632653061,0.0416666666666667,0.2048192771084338,0.3157894736842106,0.3513513513513513,0.3513513513513513,0.4285714285714286,0.4705882352941175,0.4492753623188408,0.4084507042253522,0.4285714285714286,0.3888888888888888,0.36986301369863,0.5625,0.4285714285714286,0.4705882352941175
FTPZ_05-L^F15,19.0,0.0537363749751451,0.1090793958535289,0.0078134885486524,-0.0227158163429467,0.1369997386464714,0.0110200666256178,-0.0297029702970296,0.082142857142857,0.1348314606741572,0.2367346938775507,0.1698841698841697,0.4093023255813952,0.2367346938775507,0.6378378378378378,0.5538461538461539,0.5538461538461539,0.4926108374384237,0.929936305732484,0.7118644067796609,0.4225352112676055,0.0033112582781456,0.1139705882352939,0.082142857142857,-0.092814371257485,-0.0032894736842106,-0.0032894736842106,0.01,0.082142857142857,0.0271186440677964,0.178988326848249,-0.0873493975903614,-0.035031847133758,-0.0471698113207548,-0.1088235294117647,-0.1088235294117647,-0.0873493975903614,-0.1342857142857143,-0.1583333333333334,-0.1114369501466276,-0.1536312849162011,-0.0648148148148149,0.086021505376344,0.0594405594405593,0.0306122448979591,0.0133779264214044,0.1098901098901097,0.0520833333333332,0.0899280575539569,0.1433962264150943,0.0899280575539569,0.122222222222222,0.188235294117647,0.178988326848249,0.2071713147410359,0.2023809523809523
FTQA_00-L,21.0,-0.1900431812470012,-0.053995051666424,-0.0249034704928145,-0.3111504577647261,0.0091727829338699,-0.0427396446408347,0.0740740740740739,-0.0526315789473682,-0.027027027027027,-0.0357142857142857,-0.0689655172413792,-0.0847457627118642,0.0693069306930693,0.4400000000000001,0.3670886075949366,0.2272727272727273,0.1999999999999999,0.0384615384615385,-0.0999999999999998,-0.3828571428571428,-0.4255319148936169,-0.3863636363636363,-0.4404145077720206,-0.4193548387096774,-0.4315789473684209,-0.3493975903614457,-0.4162162162162162,-0.4489795918367346,-0.4857142857142856,-0.5221238938053097,-0.52,-0.4432989690721649,-0.4315789473684209,-0.4255319148936169,-0.4,-0.3571428571428571,-0.3414634146341463,-0.3333333333333333,-0.2751677852348992,-0.2799999999999999,-0.2499999999999999,-0.3291925465838509,-0.4193548387096774,-0.3249999999999999,-0.3076923076923077,-0.3571428571428571,-0.3793103448275862,-0.3532934131736526,-0.3207547169811321,-0.2847682119205298,-0.3207547169811321,-0.3249999999999999,-0.3454545454545453,-0.2751677852348992,-0.2173913043478259
FTRR_S4-L^A11,21.0,0.0492809700810431,-3.984520123839009,-0.0050423496435317,0.1552653497399148,0.0311886299955192,0.1626909279189318,0.09,0.0526315789473683,0.2195121951219512,0.5384615384615383,0.7241379310344829,0.7543859649122808,0.8518518518518516,0.7543859649122808,0.7241379310344829,0.7543859649122808,0.7857142857142856,0.5151515151515151,0.2987012987012987,-0.0825688073394496,0.0309278350515465,0.0,-0.0566037735849057,-0.1525423728813558,-0.1228070175438595,-0.2424242424242424,-0.21875,-0.0909090909090909,0.0,-0.6254681647940075,-0.6453900709219857,-0.5918367346938775,-0.6774193548387097,-0.6563573883161512,-0.6539792387543253,-0.6987951807228916,-0.6923076923076923,-0.7126436781609196,-0.7347480106100795,-0.7206703910614525,-0.6688741721854304,-0.6688741721854304,-0.6794871794871795,-0.6774193548387097,-0.6655518394648829,-0.6268656716417911,-0.66996699669967,-0.7058823529411764,-0.7101449275362319,-0.726775956284153,-0.7319034852546917,-0.7493734335839599,-0.7607655502392344,-0.7435897435897436,-0.7023809523809523
FTSJ_24-L,19.0,-0.0820626236759399,-0.1669177579480048,0.0039908874736019,-0.0179270072992699,0.0101630883325133,-0.1690515728603563,0.0,0.0263157894736842,-0.0714285714285714,-0.025,-0.025,-0.1874999999999999,-0.1521739130434782,0.3448275862068968,0.1818181818181818,0.2580645161290322,-0.0487804878048779,-0.3157894736842104,-0.35,-0.3389830508474576,-0.4868421052631578,-0.48,-0.4935064935064934,-0.5617977528089888,-0.5568181818181819,-0.5517241379310345,-0.5806451612903225,-0.5851063829787233,-0.5894736842105263,-0.6388888888888888,-0.6388888888888888,-0.61,-0.6213592233009708,-0.6213592233009708,-0.5979381443298969,-0.5851063829787233,-0.5806451612903225,-0.5894736842105263,-0.5568181818181819,-0.5760869565217391,-0.5617977528089888,-0.5357142857142857,-0.4935064935064934,-0.417910447761194,-0.390625,-0.390625,-0.4,-0.4347826086956521,-0.390625,-0.3157894736842104,-0.3035714285714286,-0.2909090909090909,-0.3035714285714286,-0.1874999999999999,0.0833333333333334
FTSS_80-L,12.0,0.057750521920668,0.0732917266762682,-0.0809237995824634,0.0149026913083973,0.0332689982509273,-0.1204866680790532,0.1282051282051284,0.0733944954128438,0.0446428571428569,0.125,0.1699999999999999,0.4444444444444442,0.4268292682926828,0.7205882352941175,0.8870967741935483,0.8870967741935483,0.7999999999999998,0.8281249999999998,0.7999999999999998,1.0526315789473686,0.5599999999999998,0.5599999999999998,0.6027397260273972,0.5394736842105261,0.5394736842105261,0.6714285714285715,0.6956521739130435,1.127272727272727,0.7205882352941175,1.2075471698113205,0.6714285714285715,0.6714285714285715,0.6956521739130435,0.7205882352941175,0.7999999999999998,0.5599999999999998,0.481012658227848,0.5810810810810809,0.5394736842105261,0.4268292682926828,0.4624999999999999,0.4444444444444442,0.6956521739130435,0.7727272727272725,0.7727272727272725,0.4096385542168674,0.3448275862068966,0.3604651162790697,0.3604651162790697,0.2315789473684211,0.0733944954128438,0.0733944954128438,0.0833333333333332,0.0086206896551723,0.2717391304347825
FTTG_39-L,21.0,0.1725889711304728,0.1500987491770902,0.0001092508125529,0.2037531765165831,0.0464584277405581,0.287383717827858,0.0101694915254235,0.0102739726027398,0.0350877192982457,0.2343096234309623,0.1346153846153845,0.194331983805668,0.2938596491228071,0.4182692307692308,0.4114832535885169,0.282608695652174,0.446078431372549,0.4320388349514563,0.4182692307692308,0.3470319634703198,0.2040816326530612,0.2291666666666667,0.2040816326530612,0.2190082644628099,0.2394957983193277,0.3111111111111111,0.2938596491228071,0.3169642857142856,0.2938596491228071,0.2190082644628099,0.1614173228346458,0.3288288288288288,0.1614173228346458,0.0845588235294116,0.0766423357664234,0.0102739726027398,0.0,-0.039087947882736,0.0805860805860807,0.0535714285714286,0.2040816326530612,0.2190082644628099,0.2447257383966246,0.1706349206349207,0.2660944206008584,0.2882096069868995,0.2938596491228071,0.4603960396039603,0.4390243902439026,0.3849765258215964,0.4320388349514563,0.42512077294686,0.3532110091743119,0.3915094339622642,0.4047619047619049
FTTL_B7-L,14.0,0.7596619504320575,2.4900591080064487,1.2052036843604594,0.3893129770992365,0.0021191715585532,-0.0670784856179178,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.5,0.2857142857142856,0.125,0.125,0.125,0.2857142857142856,0.125,0.0,2.0,1.25,0.7999999999999998,0.5,0.5,0.125,-0.1818181818181818,-0.3571428571428572,-0.3571428571428572,-0.4705882352941177,-0.4705882352941177,-0.6086956521739131,-0.6538461538461539,-0.6086956521739131,-0.6086956521739131,-0.55,-0.55,-0.6086956521739131,-0.625,-0.6666666666666667,-0.71875,-0.64,-0.625,-0.625,-0.625,-0.5263157894736843,-0.55,-0.7,-0.7,-0.7352941176470589,-0.7692307692307693,-0.71875,-0.7,-0.8043478260869565
FTTO_38-L,21.0,-0.1136053774691652,0.0437242798353909,-0.1173467770062461,-0.2666541565021579,0.5876686564668486,-0.1905874309156173,0.1305418719211823,-0.1135371179039302,-0.1398305084745763,-0.1212121212121213,0.1436619718309859,0.0628272251308899,0.0712401055408968,0.1246537396121882,0.1700288184438039,0.4245614035087717,0.7652173913043478,0.9333333333333332,0.2647975077881619,0.0545454545454544,0.0545454545454544,0.3809523809523809,0.3904109589041096,-0.1306209850107067,-0.2814159292035399,-0.4886649874055416,-0.4376731301939058,-0.4873737373737374,-0.4925,-0.484771573604061,-0.5980198019801981,-0.5911379657603223,-0.6490924805531548,-0.6447944006999126,-0.6538789428815004,-0.7040816326530612,-0.6981412639405205,-0.7146872803935348,-0.71,-0.7130742049469965,-0.7339449541284404,-0.7221081451060918,-0.693815987933635,-0.6963350785340314,-0.6736334405144695,-0.6838006230529595,-0.6749399519615693,-0.6688417618270799,-0.6900763358778625,-0.6931216931216931,-0.7074927953890491,-0.6808176100628931,-0.6772655007949127,-0.6325791855203621,-0.5407239819004526
FTTP_25-L,23.0,-0.1867214594299902,-0.0530208495814486,0.0514254823000133,-0.2513044480959382,0.0644407944263414,0.0040727952538105,0.1052631578947367,0.0857142857142858,0.4615384615384614,0.7272727272727273,1.375,1.5333333333333337,1.1111111111111112,1.2352941176470589,2.166666666666667,2.4545454545454546,2.4545454545454546,1.714285714285714,2.166666666666667,2.166666666666667,1.714285714285714,1.714285714285714,1.5333333333333337,2.166666666666667,1.375,1.375,0.1515151515151513,0.4615384615384614,0.1875,-0.0256410256410256,-0.2692307692307693,-0.2692307692307693,-0.3870967741935484,-0.4492753623188406,-0.5064935064935066,-0.5308641975308642,-0.4933333333333333,-0.4411764705882353,-0.5128205128205128,-0.5581395348837209,-0.5777777777777777,-0.5957446808510638,-0.6122448979591837,-0.6415094339622642,-0.6415094339622642,-0.6310679611650485,-0.6415094339622642,-0.5632183908045977,-0.6041666666666666,-0.6082474226804124,-0.6122448979591837,-0.6,-0.6910569105691057,-0.6935483870967742,-0.703125
FTTX_H2-L,21.0,0.0716791270963832,0.1508005761932464,-0.0467367144877752,-0.0387915970954839,0.4166847082959687,0.1040389498043453,-0.017391304347826,0.0267857142857141,0.1855670103092783,0.3068181818181816,0.4024390243902438,0.292134831460674,0.4197530864197529,0.3218390804597699,0.6666666666666667,0.716417910447761,0.4556962025316453,0.5753424657534245,0.513157894736842,0.2637362637362637,0.0550458715596329,0.0454545454545451,0.0550458715596329,0.0087719298245614,0.0648148148148146,0.0087719298245614,0.1855670103092783,0.369047619047619,0.1855670103092783,0.1979166666666665,0.0550458715596329,0.1165048543689319,0.1274509803921568,0.1165048543689319,0.2499999999999997,0.236559139784946,0.3855421686746987,0.3529411764705881,0.4743589743589742,0.3855421686746987,0.369047619047619,0.4197530864197529,0.4556962025316453,0.513157894736842,0.554054054054054,0.716417910447761,0.6666666666666667,0.5972222222222221,0.4935064935064934,0.6428571428571428,0.5753424657534245,0.5753424657534245,0.716417910447761,0.9166666666666664,1.0175438596491229
FTUR_66-L,21.0,-0.2109374999999999,-0.1664167916041979,-0.1295572916666667,-0.2451093210586882,0.0714052657418208,-0.0669233047083208,0.073972602739726,0.0138888888888888,0.2807017543859649,0.2807017543859649,0.3468634686346863,0.3035714285714286,0.5020576131687242,1.310126582278481,1.1470588235294117,0.9010416666666669,0.5466101694915255,1.28125,1.085714285714286,0.0549132947976878,-0.1267942583732056,0.0055096418732782,-0.1797752808988765,-0.2626262626262626,-0.1960352422907489,-0.1391509433962264,-0.27,-0.2234042553191489,-0.376068376068376,-0.3551236749116608,-0.4461305007587253,-0.4074675324675325,-0.3363636363636364,-0.399671052631579,-0.388609715242881,-0.4016393442622951,-0.4278996865203761,-0.3956953642384105,-0.3618881118881119,-0.3302752293577982,-0.3087121212121212,-0.3113207547169812,-0.3034351145038169,-0.2800788954635109,-0.2395833333333333,-0.2596348884381338,-0.1411764705882353,-0.2427385892116182,-0.2729083665338645,-0.27,-0.2150537634408602,-0.1204819277108434,-0.0266666666666667,0.0138888888888888,0.022408963585434
FTVA_51-L,21.0,-0.0386414480374211,-0.0426943603057838,0.0466951393125889,-0.0356702266398786,0.0046408515689276,0.0200166538560081,-0.05,0.0,0.0,0.1764705882352941,0.1111111111111111,0.4285714285714286,0.4285714285714286,1.8571428571428568,1.0,1.0,0.6666666666666667,0.3333333333333335,0.0526315789473683,-0.0909090909090908,-0.2592592592592593,-0.1999999999999999,-0.3333333333333332,-0.4285714285714285,-0.4444444444444444,-0.5121951219512195,-0.5121951219512195,-0.5121951219512195,-0.5238095238095237,-0.5833333333333333,-0.6363636363636364,-0.6226415094339622,-0.5833333333333333,-0.6153846153846154,-0.5744680851063829,-0.6296296296296297,-0.607843137254902,-0.5652173913043479,-0.4871794871794871,-0.6,-0.6153846153846154,-0.5238095238095237,-0.4594594594594594,-0.3333333333333332,-0.2307692307692307,-0.2307692307692307,-0.2307692307692307,-0.2857142857142857,-0.2307692307692307,0.1764705882352941,0.0526315789473683,0.0,0.0526315789473683,0.1111111111111111,0.4285714285714286
FTVF_02-L,13.0,-0.3655716733846636,-0.4539696627400355,-0.0838985300861674,-0.2339121552604699,0.0023647749116016,-0.1589514092747316,0.0,-0.1999999999999999,-0.1999999999999999,-0.3333333333333333,-0.3333333333333333,-0.25,-0.3333333333333333,1.4,0.714285714285714,0.5,0.5,0.0,0.0909090909090908,-0.142857142857143,-0.142857142857143,-0.0769230769230769,-0.2941176470588236,-0.25,-0.25,-0.2941176470588236,-0.4,-0.368421052631579,-0.4545454545454546,-0.5714285714285715,-0.6571428571428571,-0.6470588235294118,-0.6571428571428571,-0.6470588235294118,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.5862068965517242,-0.6470588235294118,-0.6842105263157895,-0.6470588235294118,-0.7272727272727273,-0.7142857142857143,-0.7272727272727273,-0.6756756756756757,-0.6842105263157895,-0.7073170731707317,-0.7,-0.7333333333333334,-0.7209302325581395,-0.6842105263157895,-0.6470588235294118,-0.6129032258064516,-0.6363636363636365,-0.6
FTWG_42-L,21.0,-0.1739330832820168,-0.1720865560093855,-0.0393401630931721,-0.1727500969739853,0.0981283317417892,-0.0965564801933013,-0.0104166666666666,0.1851851851851851,0.1851851851851851,0.352112676056338,0.4545454545454543,0.9591836734693876,1.5945945945945947,2.428571428571428,2.2,2.096774193548387,1.9090909090909087,1.2325581395348837,1.0,0.2151898734177213,0.0549450549450549,0.3333333333333332,0.3333333333333332,0.0549450549450549,-0.0103092783505154,0.0,-0.0103092783505154,0.0786516853932584,-0.1504424778761061,0.032258064516129,-0.2558139534883721,-0.2992700729927008,-0.3424657534246575,-0.2671755725190841,-0.2941176470588236,-0.3379310344827586,-0.3424657534246575,-0.3191489361702128,-0.3379310344827586,-0.3379310344827586,-0.3093525179856115,-0.2992700729927008,-0.3093525179856115,-0.2727272727272728,-0.3093525179856115,-0.2615384615384616,-0.2992700729927008,-0.3469387755102041,-0.4074074074074074,-0.4482758620689655,-0.4037267080745342,-0.3846153846153847,-0.3962264150943396,-0.4251497005988024,-0.36
