firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chpmia,chtx,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDLO-L,26.0,0.0544303398746338,2.232527077343481e-07,0.0334401037201917,0.0123674383868558,0.300823444691443,0.9269029594317169,21.40000000000001,-0.0010333698449258,-0.0019087837837837,1.0,0.1557510589768654,4.1276889126638136e-08,5.73849779054695e-08,1.969432541586623e-07,-0.0398306124953971,3.0,3.272831168022151,-0.4735082877360761,-0.0207463518914396,0.7274095336287542,0.0231977049079186,0.0454930429522081,0.1301970443349754,0.0995254971996864,0.1787829833064083,-0.009864036256998,0.0385906040268457,0.0777713290771908,0.2408954226528568,0.184688995215311,0.1438250692947336,0.1753164556962025,0.2954307638646669,0.4564705882352942,0.4462616822429908,0.4541895066562256,0.4052213393870603,0.5177768696362894,0.5449251247920135,0.5526755852842808,0.6154849934754243,0.746942615239887,0.7660485021398002,0.7795879252515572,1.0184782608695655,0.9085303186022612,0.9903536977491962,1.2015411973918195,1.2319711538461535,1.3746803069053706,1.2911782850092537,1.2715596330275227,1.3446969696969695,1.4612326043737576,1.3792440743113392,1.2841328413284132,1.340264650283554,1.210714285714286,1.23331328923632,1.1418685121107268,1.1222857142857143,1.074860335195531,1.1542923433874712,1.1744730679156912,1.286945812807882,1.542094455852156,1.5613793103448277,1.72887582659809,1.6396588486140726,1.4148244473342002,1.4809619238476954,1.552577319587629,1.6321757618710135
BDRV-L,25.0,-0.1119439050492717,-1.0087793577344798e-08,-0.0015110090576625,0.0847734092150492,0.1515957492104253,0.7910262977474392,-44.4865,-0.0158389147874078,0.0081266972643894,1.0,-1.2612504227895296,4.5764172497037247e-08,1.4392949773717353e-08,3.723874212000928e-07,0.0082627020466706,3.0,2.0220587917535604,0.0153314557320764,0.0363361107114045,0.006627810378782,0.0051006101651173,-0.1907751307287634,0.0176460408267954,0.8400962041797899,-0.0350788002033554,-0.0228514654744161,0.030382399161865,0.0897506925207756,0.0807692307692309,0.0690217391304348,0.0314630309386472,0.0496264674493065,0.0423953365129836,0.0287656903765691,-0.0199302441454907,0.007168458781362,0.0374472573839663,0.1523140011716461,0.1771394374625972,0.2698515171078115,0.2023227383863082,0.2172029702970297,0.2433628318584071,0.268214055448098,0.3272604588394063,0.3254716981132077,0.3290540540540541,0.3565517241379312,0.4745127436281859,0.7000864304235093,0.7947080291970803,0.8280669144981414,0.9341199606686336,0.8859060402684567,0.625619834710744,0.5427450980392159,0.5391236306729266,0.500381388253242,0.5561708860759493,0.4969558599695587,0.5095932463545665,0.5824617860016092,0.7030303030303031,0.6310116086235491,0.7437943262411351,0.8859060402684567,0.7546833184656556,0.8804971319311663,0.7979890310786109,0.6971527178602246,0.8822966507177037,1.0792811839323466,1.1758849557522129
BFQK-L,25.0,-0.0775958559124227,8.570526315789473e-05,12.837438427741803,0.1426647675773663,0.0043466944299843,0.032270771352257,154.0,0.0022093129154475,0.0001364982732968,1.0,-0.0112532383419689,6.463157894736842e-06,7.394868992095354e-07,0.0018090175438596,-0.0796515467966225,2.0,0.0587089088700929,0.1427084417612157,0.8572915582387842,-0.1427084417612157,0.000848740808137,0.019474955207603,-0.1427084417612157,0.3273110241229791,0.0178571428571425,0.0181818181818183,0.0370370370370369,0.0370370370370369,0.0873786407766992,0.0873786407766992,0.0980392156862746,0.154639175257732,0.0566037735849056,0.0566037735849056,0.0769230769230771,0.0566037735849056,0.0566037735849056,0.0769230769230771,0.0980392156862746,0.154639175257732,0.2727272727272729,0.3176470588235296,0.3658536585365854,0.4177215189873418,0.5135135135135136,0.3176470588235296,0.2873563218390806,0.2727272727272729,0.3493975903614459,0.4933333333333334,0.4177215189873418,0.3658536585365854,0.3493975903614459,0.2307692307692308,0.2043010752688172,0.1914893617021278,0.154639175257732,0.1666666666666667,0.1666666666666667,0.1200000000000001,0.2444444444444444,0.2727272727272729,0.2727272727272729,0.0769230769230771,0.0980392156862746,0.0980392156862746,0.1200000000000001,0.142857142857143,0.0980392156862746,0.0566037735849056,0.0566037735849056,0.0370370370370369,0.0370370370370369
BFQQ-L,15.0,-0.0171957337065844,1.1505222904763495e-06,0.1723319959536708,0.0732386837303451,0.2781959401644773,1.0053214617667614,101.91529999999996,0.0075343305119544,0.0017062994643828,1.0,-0.2577908173342521,3.168579738116885e-07,2.617679803105996e-07,1.4473490062781446e-06,0.3409565522347095,2.0,0.9412641965872016,0.0052708363107957,0.4942539360533342,-0.014964773988849,0.0456178974597101,0.1153465345100687,0.0071531585659498,0.4847796654618067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFRF-L,13.0,0.0247026964830096,1.2315725778138885e-06,0.1844721847228198,0.1803383457741249,0.4748790536031325,0.2378604830923348,157.0865,0.0362638717852882,0.0090289028020298,1.0,0.09523277913595,9.469787246847824e-08,2.4027335059592554e-10,1.635688062351419e-07,-0.3095977912772216,2.0,0.82145505291034,1.6360596359598083,-0.6360596359598085,-1.6360596359598083,0.0101073810006592,0.0104510581619942,-1.6360596359598083,0.2636595163344175,-0.0029154518950436,-0.0595009596928983,-0.0435025097601785,-0.0244596131968145,0.2396096855800504,0.2206405693950175,0.1852107809260537,0.2081718915110952,0.1036036036036036,0.1710481392966882,0.1782892476812092,0.1353856338960608,0.0906200317965022,0.2302725968436154,0.3197383609080415,0.3535911602209944,0.4797238999137185,0.6020551144325079,0.7022332506203475,0.72970247100353,0.4363484087102176,0.4197019867549667,0.2689604143544208,0.2347012239020875,0.3263727764887856,0.4045864045864042,0.3146799540053659,0.1271771278343738,0.2894736842105261,0.1183567003586565,0.0878528385664445,0.0275614140203712,-0.0477512493059413,-0.0867944621938233,-0.0954641350210971,-0.0633533588203167,-0.0453659894238798,0.0284857571214391,0.1694510739856802,0.0450944546008531,0.0899269145217667,0.2378202814868277,0.285607196401799,0.3971486761710792,0.3111620795107033,0.0854430379746833,0.0441400304414001,0.03531542408693,0.0786163522012577
BFRK-L,15.0,0.1155560098563182,1.134468251657066e-06,0.169927327590662,0.0663793589339633,0.1843566238033561,0.3251873458047419,820.0569,0.0116189963531336,-0.0005977486309766,1.0,0.0476742681662261,5.558941266086235e-08,1.5102561611390756e-07,4.717754873565858e-07,0.3422333906140835,2.0,3.827160262634589,-0.0754674707379396,0.1610759662767532,0.0754674707379396,0.0157478709915542,0.0231025610489017,0.0754674707379396,0.2337368996295335,0.0484429065743945,-0.0045322697606962,0.0191165553080918,-0.0108088632678796,0.0286624203821654,0.0743494423791821,0.0282771535580523,0.1086210377548959,0.0637349864393646,0.0971028971028971,0.0821836815135985,0.0372119380430675,0.0168518518518518,0.1345041322314049,0.1215277777777776,0.1944746573852511,0.1821313240043056,0.2628794848206071,0.3039658038470672,0.2681293302540415,0.3438570729319627,0.2984157011113737,0.1254355400696862,0.1660649819494584,0.1806063212212427,0.3193176357520422,0.2102711042539122,0.1212987543393915,0.2350427350427348,0.1162837975198209,0.0555555555555553,-0.0090236419418877,-0.0048930772018848,-0.0769877290300892,-0.0555555555555555,-0.0262457882603298,-0.0253816116435925,-0.0030864197530864,0.069328140214216,-0.0010915044569765,0.0368202416918428,0.1312319736299958,0.080267558528428,0.1857050313107318,0.1187856560717195,-0.0016363636363636,-0.0575008582217645,-0.0513130615065654,-0.0480235783633842
BFRL-L,13.0,0.0495335807316727,4.512541855672128e-07,0.0675915061576501,0.0197710305649957,0.0650492752495838,0.3985020129687136,3.978800000000001,-0.0005440952802952,0.0007312892201499,1.0,0.1786699029126213,7.290354928587405e-08,8.346423769038268e-10,1.3204864640930537e-06,0.011768054698243,2.0,0.2105963893970141,-0.0431550525130801,1.0431550525130802,0.0431550525130801,0.0128102060894718,0.0499262286506141,0.0431550525130801,0.2026401495337016,0.0,0.0169491525423728,0.0877447425670776,0.1406844106463878,0.2185215272136473,0.1476664116296862,0.1086474501108647,0.1999999999999999,0.3043478260869565,0.4381591562799616,0.457725947521866,0.392757660167131,0.5608740894901145,0.8315018315018317,0.7301038062283738,0.9455252918287936,0.9011406844106464,1.1156558533145278,1.4,1.329192546583851,1.2831050228310503,1.0891364902506964,0.9841269841269842,1.1126760563380285,1.5951557093425603,1.7726432532347505,1.6881720430107523,1.7472527472527473,1.73224043715847,1.5597269624573378,1.4549918166939442,1.2935779816513762,1.2455089820359282,1.2156573116691285,1.2354694485842028,1.329192546583851,1.5817555938037868,1.5510204081632653,1.6315789473684208,1.5510204081632653,1.5380710659898478,1.6595744680851063,1.6595744680851063,1.6785714285714288,1.3923444976076556,1.311248073959938,1.525252525252525,2.3259423503325944,2.432494279176201
BIDZ-L,25.0,0.0399248341093898,1.0839175213675213e-06,0.1623555418722766,0.0391138873972408,0.0076104141335007,0.1612083747372897,-17.241699999999994,2.189654757966101e-05,0.0003255526064808,1.0,0.0153868842440134,1.010278435239974e-07,4.6171278743610843e-07,1.5801615253122944e-05,0.0415460745121441,2.0,1.2532807072478782,-0.0440396783811615,0.0440396783811615,0.0440396783811615,0.0013646574014099,0.0212731595846543,0.0440396783811615,0.4665392693780456,0.0016463615409945,0.0021448605840621,0.0072968490878939,-0.0146009085009733,-0.0039357166284026,-0.0138009417113168,-0.0396837944664031,-0.0222150676110752,-0.0104268491365265,-0.021112006446414,-0.0206385037084811,-0.0377059569074778,-0.0355668466179739,0.0089700996677741,0.0094731593817516,0.0211835911230666,0.0265337164103431,0.0289683211926139,0.0331689062765776,0.0158889446395718,0.0103127079174984,-0.0004936646371564,-0.0168339268371641,-0.0214274206541001,-0.017946645109135,-0.0131600324939072,-0.0307962342428593,-0.0372483753368204,-0.0390760955545008,-0.1276748527933361,-0.1386840612592171,-0.0764786376767522,-0.0642427977199198,-0.0220576396715503,0.0091377305200199,0.0294915254237289,0.031414501613177,-0.0198483137001774,0.0602199336707978,0.0815527065527066,0.0459789908730843,0.0665496049165934,0.1175712971481139,0.0971820809248555,0.148421251654377,0.1235664076951534,0.0836752899197146,0.101359927470535,0.1428033866415805
BIIM-L,26.0,0.074446347270373,9.93728514292384e-07,0.1488465019075636,0.0125697655107553,0.6062705383541571,0.1038279305649746,-0.0722,-0.0050907081776622,1.7028832083227848e-05,1.0,0.0997250054001959,1.3123204156710262e-07,7.377639907974612e-11,2.132147659887404e-07,-0.0295230691690657,2.0,0.2195175831446943,0.1958789087319042,-0.1958789087319042,-0.1958789087319042,-0.0052994795629546,-0.0063737691716387,-0.1958789087319042,0.0003559723138381,6.544117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,0.0461538461538462,0.0461538461538462,0.0461538461538462,-0.0285714285714284,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.0,0.0,0.0,0.0
BIIO-L,26.0,0.4415236962799388,8.911560452403256e-07,0.1334825941693495,0.0022047725492443,3.987262538438724,0.9326600151043296,-3.5729999999999986,-0.0599787194460722,1.3066600462557657e-05,1.0,0.4411665940284219,2.821294625601207e-07,1.9476625739786503e-10,8.36439037554532e-08,0.4453393388808306,2.0,0.1865060018161783,13.230030194894317,-13.230030194894317,-13.230030194894317,0.0215416754371681,0.0237464592645777,-13.230030194894317,0.0001515792298514,0.1098901098901097,-0.0421052631578947,0.064327485380117,0.0036764705882352,0.074803149606299,0.0769230769230768,0.1280991735537191,0.2638888888888888,0.2026431718061674,0.2668213457076567,0.2465753424657535,0.2877358490566037,0.3718592964824121,0.4756756756756757,0.5423728813559321,0.573487031700288,0.6011730205278591,0.6956521739130435,0.7960526315789473,0.826086956521739,0.9430604982206404,0.7333333333333334,0.7388535031847132,0.7333333333333334,0.9024390243902438,1.1411764705882352,1.1666666666666663,1.1,1.1496062992125982,1.0073529411764706,0.7062499999999998,0.7278481012658227,0.7062499999999998,0.7556270096463023,0.7901639344262297,0.784313725490196,0.7612903225806451,0.9090909090909092,1.068181818181818,1.029739776951673,1.022222222222222,1.2655601659751037,1.2561983471074385,1.563380281690141,1.5514018691588785,1.3842794759825328,1.4594594594594592,1.7857142857142856,1.7575757575757578
