firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,herf,invest,mve_ia,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBVN-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,1.540243234944665e-07,0.0155616560124123,-0.1611240517807113,1.0,1.4235209235209236,-0.2844961240310077,1.5646700640507777e-08,0.0514437437769664,1.0417503651949005,-0.9894179894179896,4.0,0.9992784992784992,0.0956072351421187,-0.0333333333333333,0.0169491525423728,0.0714285714285714,0.0778443113772455,0.0843373493975905,0.0843373493975905,0.1538461538461537,0.1688311688311687,0.139240506329114,0.1842105263157893,0.1842105263157893,0.1842105263157893,0.2328767123287671,0.4399999999999999,0.5929203539823011,0.4516129032258065,0.40625,0.3740458015267176,0.3740458015267176,0.3636363636363635,0.3953488372093023,0.4754098360655738,0.6363636363636362,0.607142857142857,0.6513761467889907,0.8,0.8750000000000002,0.9565217391304348,0.978021978021978,1.168674698795181,1.0930232558139537,1.0930232558139537,0.8947368421052633,1.0930232558139537,0.9565217391304348,0.7475728155339805,0.7307692307692308,0.2413793103448276,0.1764705882352941,0.0975609756097561,0.3043478260869567,0.2328767123287671,0.090909090909091,0.1464968152866241,-0.2105263157894735,-0.0816326530612244,0.0055865921787709,-0.0769230769230768,-0.1044776119402983
BBXK-L,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,3.173976935006108e-07,0.0320678813146485,0.1327078390496795,1.0,1.805081403864571,0.0994514030488396,8.362838041153177e-06,0.0378746121986173,24.80724816083844,-0.1888417704744235,8.0,1.5543349670441102,0.0843934952154432,0.0202839756592292,0.0185950413223139,-0.0080482897384306,0.0061224489795916,0.0040733197556006,-0.0159680638722554,-0.0352250489236791,-0.0295275590551181,0.0020325203252031,0.0164948453608246,0.0357142857142858,0.0670995670995671,0.1255707762557076,0.1654846335697397,0.1518691588785046,0.1412037037037035,0.0955555555555554,0.1230068337129841,0.1822541966426858,0.1359447004608294,0.1307339449541282,0.1230068337129841,0.2202970297029702,0.1794258373205741,0.1654846335697397,0.1794258373205741,0.3042328042328042,0.2739018087855296,0.2386934673366834,0.2324999999999999,0.1850961538461537,0.2386934673366834,0.1465116279069767,0.1710213776722089,0.2355889724310775,0.2973684210526315,0.1255707762557076,0.2083333333333332,0.1654846335697397,0.1307339449541282,0.0859030837004404,0.1053811659192824,0.2233250620347393,0.27720207253886,0.2838541666666667,0.3618784530386738,0.4085714285714286,0.4804804804804803,0.4248554913294797
BCPS-L^C06,0.0730155694964367,-0.0730155694964367,8.0,-0.12634697533416,3.687630377272154e-05,3.725751500157909,-0.0127137747179312,1.0,1.1520324679507827,-0.0178105994787141,6.837566425136902e-06,-0.2037067658812181,0.1172457567118295,-1.9808459696727851,7.0,0.9107131353475488,0.0790887370455478,0.0172413793103447,0.0175438596491228,-0.0569105691056911,0.1372549019607842,-0.8033898305084746,-0.8033898305084746,-0.0645161290322581,-0.0333333333333333,0.1485148514851484,0.1717171717171717,-0.2658227848101266,0.1153846153846152,-0.3294797687861271,0.0943396226415094,0.1153846153846152,0.1153846153846152,-0.7563025210084033,-0.7603305785123967,-0.7608247422680412,-0.7573221757322176,-0.9781132075471698,-0.7993079584775087,-0.8010291595197256,-0.8144,-0.7996545768566494,-0.7993079584775087,-0.7954144620811288,-0.7996545768566494,-0.8098360655737705,-0.8088962108731467,-0.8181818181818182,-0.8107667210440457,-0.8296622613803231,-0.8234398782343988,-0.8187500000000001,-0.8138041733547352,-0.8363892806770099,-0.8326118326118326,-0.8294117647058823,-0.8354609929078014,-0.8204334365325078,-0.8149920255183413,-0.7946902654867257,-0.7913669064748201,-0.8209876543209877,-0.825563909774436,-0.8122977346278317,-0.8050420168067227,-0.7946902654867257
BCQE-L^A14,0.0879849093742311,-0.0879849093742311,9.0,0.0692054441163491,2.2388125440451026e-07,0.0226195641677045,0.2260862218724427,1.0,1.7022306397306397,-0.0430198625623646,1.2282499329092105e-06,0.0586498319926687,7.893755020019831,-1.056737588652482,6.0,1.1753998316498315,0.1562848678388674,0.0457516339869281,-0.0874751491053679,-0.0536082474226803,-0.1113262342691191,-0.1515711645101664,-0.023404255319149,-0.0437499999999999,-0.0883813306852036,0.0032786885245901,0.0384615384615385,-0.0107758620689655,0.063731170336037,0.0699300699300697,0.0314606741573033,0.1291512915129149,0.1532663316582914,0.1561712846347607,0.2047244094488187,0.2239999999999999,0.2679558011049723,0.374251497005988,0.3539823008849556,0.4525316455696202,0.4758842443729902,0.6363636363636362,0.6751824817518246,0.7386363636363635,0.8106508875739644,0.6451612903225805,0.6451612903225805,0.6999999999999997,0.7320754716981133,0.604895104895105,0.5223880597014925,0.6392857142857142,0.6782449725776964,0.4806451612903224,0.5506756756756757,0.5098684210526314,0.5585738539898133,0.6105263157894736,0.5827586206896551,0.6570397111913358,0.7126865671641789,0.76878612716763,0.7552581261950284,0.8734693877551019,0.9956521739130436,0.9615384615384616
BCUB-L^L00,0.0537369470843599,-0.0537369470843599,8.0,-0.0325484764542935,1.2061941507947128e-07,0.0121866326259342,0.4372814167555559,1.0,1.833543771043771,-0.1905712147667747,3.2777385130195774e-07,0.0085410895660202,4.676799518864287,-0.4267080745341614,6.0,1.4400252525252524,0.0489864864864864,0.0561797752808987,-0.0111111111111111,0.0056497175141243,-0.036101083032491,-0.0824742268041237,-0.0290909090909091,-0.0598591549295774,-0.1010101010101011,-0.0290909090909091,0.0171428571428571,-0.016574585635359,0.0094517958412096,-0.016574585635359,0.0701402805611222,0.0965092402464065,0.1078838174273857,0.1633986928104576,0.2081447963800904,0.2361111111111109,0.1840354767184036,0.2447552447552448,0.289855072463768,0.3417085427135677,0.387012987012987,0.4710743801652892,0.427807486631016,0.5568513119533527,0.5705882352941176,0.3979057591623036,0.427807486631016,0.4957983193277311,0.5389048991354466,0.4432432432432431,0.3798449612403101,0.5213675213675215,0.4751381215469612,0.2961165048543688,0.3553299492385786,0.2961165048543688,0.2714285714285713,0.3316708229426435,0.390625,0.5614035087719298,0.5433526011560694,0.4833333333333331,0.5127478753541077,0.5257142857142856,0.6430769230769231,0.6952380952380952
BCYN-L,0.0571287860132972,-0.0571287860132972,8.0,-0.0014763779527559,2.7064115270259968e-05,2.73438923515994,-0.0743571194840707,1.0,1.371963361210673,-0.0215603467437208,2.790663617274032e-06,0.0694881889763779,0.2827531644226219,-0.8273894436519258,6.0,1.0461967343687777,-0.1212415130940834,0.0558375634517767,0.0423280423280423,0.0591397849462365,15.416666666666668,0.0478723404255319,0.0,0.0102564102564102,0.007157464212679,0.0292580982236154,0.0557341907824222,16.280701754385966,16.280701754385966,-0.0592168099331423,0.0390295358649788,0.0788608981380063,0.0729847494553377,0.0523504273504273,0.053475935828877,0.1155152887882218,0.0729847494553377,0.1347926267281105,0.0981047937569674,0.1824729891956782,0.2130541871921183,0.2374371859296482,0.2343358395989974,0.3257065948855988,0.2825520833333332,0.1910519951632405,0.1824729891956782,0.1493582263710617,0.1308840413318024,0.0281837160751565,0.103023516237402,0.1867469879518071,0.1824729891956782,0.1282932416953035,0.103023516237402,0.1361014994232987,0.0445387062566278,0.1726190476190474,0.3310810810810809,0.44640234948605,0.4528023598820059,0.3310810810810809,0.4379562043795622,0.463595839524517,0.4723467862481314,0.5200617283950615
BCYO-L^K98,0.0036333008538257,-0.0036333008538257,8.0,0.2611374584562529,2.735340089749408e-07,0.0276361684881353,0.7886819054269139,1.0,1.0664445250899013,0.2595356550580432,6.390370003553181e-08,-0.0029500728182531,0.9653787025937044,-0.2029520295202952,5.0,1.0664445250899013,0.0283528352835283,-0.095890410958904,-0.0068027210884353,-0.0457516339869281,0.0579710144927536,0.0428571428571429,0.1587301587301586,0.1774193548387097,0.1679999999999999,0.1145038167938929,0.0503597122302159,-0.0266666666666667,-0.1257485029940119,-0.0580645161290322,-0.1151515151515151,-0.0394736842105263,-0.0519480519480519,0.0354609929078013,0.0977443609022554,0.1587301587301586,0.2268907563025211,0.1145038167938929,0.0,-0.0135135135135134,-0.1204819277108433,-0.0580645161290322,0.0354609929078013,0.0428571428571429,0.0428571428571429,0.0656934306569341,0.028169014084507,0.0138888888888888,0.0,-0.0394736842105263,0.020979020979021,-0.0135135135135134,-0.0817610062893082,-0.3652173913043478,-0.3539823008849557,-0.3271889400921659,-0.3363636363636364,-0.3539823008849557,-0.3706896551724138,-0.3080568720379146,-0.3363636363636364,-0.3624454148471616,-0.376068376068376,-0.3568281938325991,-0.2551020408163265,-0.1978021978021978
BCZB-L,0.0971509971509971,-0.0971509971509971,9.0,0.0787681374000592,5.729956857529953e-07,0.0578919066546315,-0.1898736755752808,1.0,0.4440085592011412,0.0387662705149971,2.4400376199854824e-05,0.1002368966538347,11.13741244090483,-1.6923076923076923,3.0,0.1786733238231098,0.0608220479923972,0.0419161676646706,-0.0089020771513353,0.0844155844155842,0.0308641975308641,-0.1391752577319588,-0.1069518716577541,-0.0824175824175824,-0.1021505376344087,-0.1391752577319588,-0.1256544502617801,-0.1210526315789474,-0.1522842639593908,-0.0899182561307901,-0.0948509485094851,-0.1117021276595744,-0.1457800511508952,-0.1501272264631044,-0.1347150259067357,-0.1712158808933003,-0.2339449541284404,-0.2908704883227176,-0.2801724137931034,-0.2443438914027149,-0.2577777777777778,-0.2374429223744292,-0.2250580046403711,-0.1971153846153847,-0.215962441314554,-0.1893203883495146,-0.1691542288557213,-0.1629072681704261,-0.1691542288557213,-0.2577777777777778,-0.1893203883495146,-0.1608040201005025,-0.0972972972972974,-0.1045576407506703,-0.1069518716577541,-0.0722222222222223,-0.1302083333333333,-0.2477477477477478,-0.1833740831295843,-0.1565656565656565,-0.1971153846153847,-0.3412228796844182,-0.3141683778234087,-0.302713987473904,-0.3169734151329243,-0.284796573875803
BCZR-L^G00,0.0816873597651574,-0.0816873597651574,8.0,0.015868817372179,6.703493777177987e-07,0.0677279158739744,-0.3712345631723652,1.0,2.1770543656999752,0.0328602486409306,1.9096107687870358e-07,0.024634637494761,1.1593431163784411,-3.4186229466926807,7.0,1.6770669375480876,0.1189742795575458,-0.0084745762711864,-0.1805555555555555,-0.1833910034602076,-0.1194029850746269,-0.0852713178294574,0.0488888888888887,-0.1418181818181818,-0.2236842105263158,-0.1972789115646258,-0.1890034364261169,-0.2262295081967212,-0.2625,-0.3058823529411765,-0.2848484848484848,-0.2262295081967212,-0.2211221122112211,-0.1719298245614036,-0.067193675889328,-0.067193675889328,-0.1386861313868614,-0.1323529411764706,-0.1060606060606061,-0.0817120622568093,-0.1323529411764706,-0.024793388429752,0.004255319148936,0.0305676855895196,0.0678733031674208,0.0582959641255604,0.0488888888888887,-0.0597609561752987,0.0085470085470085,-0.0957854406130268,-0.0745098039215685,0.0630630630630628,0.0396475770925108,-0.0125523012552302,0.1291866028708135,0.0535714285714283,0.0630630630630628,0.2227979274611398,0.2486772486772486,0.1291866028708135,0.0488888888888887,-0.0745098039215685,-0.040650406504065,0.0727272727272725,0.1683168316831682,0.1400966183574878
BDAJ-L,0.1035703747418117,-0.1035703747418117,2.0,0.0342136854741896,5.5760316588151565e-06,0.5633674254827665,-4.816017279438011,1.0,1.143730886850153,-0.1048057259713701,5.906177783130218e-07,0.0171068427370948,0.545898857675292,-10.323529411764708,3.0,0.9541284403669724,-0.2027543993879112,0.0,0.0147058823529411,0.0222222222222221,0.0072992700729925,-0.6834862385321101,-0.0142857142857143,-0.6650485436893204,-0.677570093457944,-0.0547945205479452,-0.0675675675675676,-0.1320754716981133,-0.1636363636363637,-0.188235294117647,-0.1320754716981133,-0.1038961038961039,-0.0921052631578948,-0.703862660944206,-0.665859564164649,-0.6714285714285715,-0.6752941176470588,-0.6898876404494383,-0.6729857819905214,-0.6567164179104478,-0.6870748299319729,-0.6690647482014389,-0.6625916870415648,-0.6310160427807487,-0.632,-0.6698564593301435,-0.6650485436893204,-0.6584158415841584,-0.6541353383458647,-0.6706443914081146,-0.6625916870415648,-0.6270270270270271,-0.6155988857938719,-0.6790697674418604,-0.6434108527131783,-0.8711484593837535,-0.8728110599078341,-0.8600405679513184,-0.8421052631578947,-0.8370720188902008,-0.8302583025830259,-0.824203821656051,-0.8104395604395604,-0.824203821656051,-0.8050847457627119,-0.806993006993007
BDBL-L^I07,0.1257589047692757,-0.1257589047692757,9.0,-0.3680532165712361,6.924248719013987e-10,6.995828598043056e-05,-0.1237326957307084,1.0,0.7396863970375515,-0.9937298459333572,2.162825023497366e-06,-0.6034018187942068,8.787121982843164,-2.358709677419355,5.0,0.6476884800092577,-0.2111717699185062,-0.0560519902518278,0.076048951048951,0.0593803786574871,0.0190397350993378,-0.1079710144927535,-0.1053779069767441,0.0098441345365054,-0.0854383358098068,-0.1539518900343642,-0.3076490438695163,-0.3126744835287548,-0.3243688254665202,-0.3213891951488423,-0.2771579565472695,-0.2419950738916255,-0.264196054991034,-0.1885299934080421,-0.2248110831234256,-0.1516195727084768,-0.1648575305291723,-0.1765886287625417,-0.1105491329479768,-0.0581484315225707,-0.0088566827697261,0.0798245614035086,0.1150362318840581,0.1757402101241643,0.1836538461538461,0.1893719806763285,0.2384305835010061,0.2574055158324824,0.2586912065439675,0.2056807051909892,0.1893719806763285,0.2273180458624129,0.1963070942662781,0.0874558303886925,0.1602262016965128,0.1377079482439926,0.1190909090909091,0.2434343434343433,0.2930672268907563,0.2769709543568464,0.2971548998946258,0.2334669338677355,0.2809573361082207,0.3557268722466959,0.4020501138952166,0.4533648170011806
BDBO-L^K97,0.1578947368421052,-0.1578947368421052,2.0,-0.2706802559848305,5.571732811749594e-07,0.0562933096814628,28.411416182386034,1.0,1.0743099787685777,-1.191501746216531,1.7272647834864206e-09,-0.3678596823891917,0.1026495113421468,-9.93103448275862,8.0,1.0573248407643312,-0.2343749999999999,0.0,0.0,-0.2,-0.3846153846153846,-0.111111111111111,0.0,0.0,0.0,-0.2,-0.2727272727272727,-0.2727272727272727,-0.3846153846153846,-0.3846153846153846,-0.111111111111111,-0.111111111111111,-0.2727272727272727,-0.3333333333333332,-0.5294117647058824,-0.6799999999999999,-0.75,-0.7647058823529411,-0.7714285714285714,-0.7948717948717949,-0.8260869565217391,-0.7714285714285714,-0.75,-0.75,-0.7241379310344827,-0.75,-0.8048780487804879,-0.7714285714285714,-0.7837837837837838,-0.7894736842105263,-0.7894736842105263,-0.8367346938775511,-0.8095238095238095,-0.75,-0.8260869565217391,-0.84,-0.8709677419354839,-0.864406779661017,-0.8620689655172413,-0.923809523809524,-0.9683794466403162,-0.9665271966527196,-0.9652173913043478,-0.9756838905775076,-0.9741100323624596,-0.9655172413793104
