firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chpmia,chtx,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDLO-L,25.0,0.0725337837837837,2.279615829961973e-07,0.0311529291000613,0.0123674383868558,0.261266711027766,0.87166888685659,21.40000000000001,-0.0001294197592236,-0.0019087837837837,1.0,0.2018327067669173,4.5087220879339124e-08,4.491559561781432e-08,2.4205969588400386e-07,-0.0282681297709922,3.0,2.7953280646544267,-0.0283701875476032,-0.0054538637215801,0.0225165971900571,0.0231977049079186,0.0454930429522081,0.1417322834645669,0.2464990424941581,-0.009864036256998,0.0489373601789708,0.0885084155542657,0.2532576010691614,0.1964912280701753,0.1552202032645517,0.1870253164556961,0.3083362399720961,0.4709803921568627,0.460669781931464,0.4686765857478465,0.419220582671207,0.5328974254188803,0.5603161397670549,0.5681438127090299,0.631578947368421,0.7643461900282218,0.7836424155967663,0.7973167225682796,1.0385869565217392,0.9275436793422402,1.010182207931404,1.2234736218138704,1.2542067307692304,1.398337595907928,1.3140037014188768,1.2941896024464827,1.3680555555555554,1.4857521537442016,1.4029468289557974,1.3068880688806883,1.3635790800252048,1.232738095238095,1.255562236921227,1.16320645905421,1.1434285714285712,1.0955307262569831,1.175754060324826,1.1961358313817332,1.3097290640394088,1.567419575633128,1.5868965517241378,1.7560617193240264,1.665955934612651,1.4388816644993496,1.5056780227120905,1.5780068728522334,1.6583982990786676,1.6583982990786676
BDRV-L,25.0,-0.1119439050492717,-9.712056968292411e-09,-0.001327236888656,0.0847734092150492,0.1515957492104253,0.7864437803840029,-44.4865,-0.0157437612795325,0.0081266972643894,1.0,-1.2612504227895296,4.4059609962298e-08,1.4389877229454422e-08,3.585172338471599e-07,0.0082627020466706,3.0,2.116981953649653,0.0153314557320764,0.0363361107114045,0.006627810378782,0.0051006101651173,-0.1907751307287634,0.0176460408267954,0.8416769330505978,-0.0228514654744161,0.0544787847040335,0.1152354570637117,0.1060439560439561,0.0940217391304347,0.0555846879916097,0.0741728922091782,0.066772655007949,0.0528242677824266,0.0029895366218235,0.0307219662058371,0.0617088607594935,0.1792618629173987,0.2046678635547574,0.2995480955455132,0.2304400977995109,0.2456683168316831,0.2724399494310998,0.2978723404255319,0.3582995951417003,0.3564690026954178,0.3601351351351349,0.3882758620689654,0.5089955022488755,0.7398444252376835,0.8366788321167882,0.8708178438661709,0.9793510324483774,0.9300095877277086,0.6636363636363636,0.5788235294117647,0.5751173708920188,0.5354691075514875,0.5925632911392404,0.5319634703196345,0.5448963929393706,0.6194690265486724,0.7428571428571427,0.6691542288557213,0.7845744680851063,0.9300095877277086,0.7957181088314003,0.9244741873804968,0.840036563071298,0.7368421052631577,0.9263157894736842,1.1279069767441858,1.2267699115044248,1.2541993281075028
BFQK-L,25.0,-0.0775958559124227,8.723571428571429e-05,11.921517592643658,0.1426647675773663,0.0043466944299843,0.0320838226117735,154.0,0.0021960402969177,0.0001364982732968,1.0,-0.0112532383419689,6.578571428571429e-06,7.393290367653943e-07,0.0018413214285714,-0.0796515467966225,2.0,0.0581373981659985,0.1427084417612157,0.8572915582387842,-0.1427084417612157,0.000848740808137,0.019474955207603,-0.1427084417612157,0.3279268940471505,0.0181818181818183,0.0185185185185186,0.0185185185185186,0.0679611650485436,0.0679611650485436,0.0784313725490197,0.1340206185567012,0.0377358490566037,0.0377358490566037,0.0576923076923077,0.0377358490566037,0.0377358490566037,0.0576923076923077,0.0784313725490197,0.1340206185567012,0.25,0.2941176470588236,0.3414634146341464,0.3924050632911393,0.4864864864864866,0.2941176470588236,0.264367816091954,0.25,0.3253012048192774,0.4666666666666668,0.3924050632911393,0.3414634146341464,0.3253012048192774,0.2087912087912089,0.1827956989247312,0.170212765957447,0.1340206185567012,0.1458333333333334,0.1458333333333334,0.1,0.2222222222222223,0.25,0.25,0.0576923076923077,0.0784313725490197,0.0784313725490197,0.1,0.1224489795918368,0.0784313725490197,0.0377358490566037,0.0377358490566037,0.0185185185185186,0.0185185185185186,0.0377358490566037
BFQQ-L,15.0,-0.0171957337065844,1.1505222904763495e-06,0.1572288579161506,0.0732386837303451,0.2781959401644773,0.9994975048799928,101.91529999999996,0.0074890674376007,0.0017062994643828,1.0,-0.2577908173342521,3.168579738116885e-07,2.617120992216798e-07,1.4473490062781446e-06,0.3409565522347095,2.0,0.9487459850903972,0.0052708363107957,0.4942539360533342,-0.014964773988849,0.0456178974597101,0.1153465345100687,0.0071531585659498,0.4856918291037365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFRF-L,13.0,0.0247026964830096,1.2279819872080172e-06,0.1678143978508954,0.1803383457741249,0.4748790536031325,0.2364825266363359,157.0865,0.0360460137656053,0.0090289028020298,1.0,0.09523277913595,9.44217853767334e-08,2.4022205808698767e-10,1.630919292490336e-07,-0.3095977912772216,2.0,0.8304055267040401,1.6360596359598083,-0.6360596359598085,-1.6360596359598083,0.0101073810006592,0.0104510581619942,-1.6360596359598083,0.2641556192896022,-0.0595009596928983,0.0170105967651978,0.0372582480091012,0.3180339718106251,0.2978647686832738,0.2601935038009675,0.284607256076083,0.1734234234234235,0.2451348583134176,0.2528340776365509,0.207216153591526,0.159618441971383,0.3081061692969871,0.403232012312428,0.4392265193370166,0.5733390854184641,0.7034096216721157,0.8099255583126552,0.839132627332325,0.5272194304857623,0.5095198675496688,0.3492415834258231,0.3128149748020157,0.4102861562258313,0.4934479934479934,0.3978535837485626,0.1984883338810383,0.3710526315789473,0.1891098793609389,0.1566761814145256,0.0925704014379866,0.012493059411438,-0.0290202342917998,-0.0382383966244725,-0.0040961223375204,0.0150292234901197,0.0935532233883058,0.2434367541766109,0.11121267519805,0.1588814744200826,0.3161313605196678,0.3669415292353823,0.485539714867617,0.3941131498470946,0.1541139240506328,0.1101978691019787,0.1008149713250829,0.1468553459119497,0.1368453865336658
BFRK-L,15.0,0.1155560098563182,1.1894251911837058e-06,0.1625452769881448,0.0663793589339633,0.1843566238033561,0.3233034935702922,820.0569,0.0115491943322357,-0.0005977486309766,1.0,0.0476742681662261,5.8282325384917976e-08,1.509933758228177e-07,4.946296632146904e-07,0.3422333906140835,2.0,3.679342987432517,-0.0754674707379396,0.1610759662767532,0.0754674707379396,0.0157478709915542,0.0231025610489017,0.0754674707379396,0.234176700051889,-0.0045322697606962,0.0237564959168521,-0.0063051702395965,0.033345822405395,0.079240853062023,0.0329588014981272,0.1136684837472237,0.068578070515304,0.102097902097902,0.0871107607410326,0.0419342652058933,0.0214814814814814,0.1396694214876033,0.1266339869281045,0.1999129867304763,0.1875134553283097,0.2686292548298068,0.3099026359534551,0.2739030023094688,0.3499755261869799,0.3043272641286356,0.1305595408895266,0.1713739647483541,0.1859815093528274,0.3253243632868814,0.2157813533171699,0.1264039207678169,0.2406657669815564,0.1213661313275056,0.0603613994617453,-0.0045118209709438,-0.0003624501631026,-0.0727853420742983,-0.0512555899552804,-0.0218123780812201,-0.0209442669506568,0.0014524328249818,0.0741966893865626,0.0034564307804256,0.0415407854984892,0.1363823650597444,0.0851859138304151,0.1911034333837182,0.1238793806030968,0.0029090909090907,-0.0532097493992448,-0.046993780234969,-0.0436893203883496,-0.0614258975667858
BFRL-L,13.0,0.0495335807316727,4.512541855672128e-07,0.0616678014966925,0.0197710305649957,0.0650492752495838,0.3961934394118121,3.978800000000001,-0.0005408265857392,0.0007312892201499,1.0,0.1786699029126213,7.290354928587405e-08,8.34464201082534e-10,1.3204864640930537e-06,0.011768054698243,2.0,0.2122703483670014,-0.0431550525130801,1.0431550525130802,0.0431550525130801,0.0128102060894718,0.0499262286506141,0.0431550525130801,0.2030214381684544,0.0169491525423728,0.069615663524293,0.1216730038022813,0.19821283509342,0.1285386381025248,0.0901699926090171,0.1799999999999999,0.2826086956521738,0.414189837008629,0.4334305150631683,0.3695450324976788,0.534859521331946,0.800976800976801,0.7012687427912341,0.913099870298314,0.8694550063371358,1.080394922425952,1.36,1.2903726708074532,1.2450532724505328,1.0543175487465182,0.9510582010582012,1.0774647887323945,1.551903114186851,1.7264325323475047,1.6433691756272402,1.7014652014652016,1.686703096539162,1.5170648464163825,1.414075286415712,1.2553516819571864,1.2080838323353291,1.1787296898079769,1.1982116244411327,1.2903726708074532,1.5387263339070572,1.508503401360544,1.587719298245614,1.508503401360544,1.4957698815566831,1.6152482269503547,1.6152482269503547,1.6339285714285716,1.3524720893141948,1.2727272727272725,1.4831649831649831,2.270509977827051,2.3752860411899315,2.322072072072072
BIDZ-L,25.0,0.0399248341093898,1.0857020414883108e-06,0.1483706082302534,0.0391138873972408,0.0076104141335007,0.1602744738310004,-17.241699999999994,2.176500237340612e-05,0.0003255526064808,1.0,0.0153868842440134,1.0119417188014489e-07,4.616142230001545e-07,1.5827630424761276e-05,0.0415460745121441,2.0,1.2611662730724111,-0.0440396783811615,0.0440396783811615,0.0440396783811615,0.0013646574014099,0.0212731595846543,0.0440396783811615,0.4674171118070463,0.0021448605840621,0.0051409618573798,-0.0167099286177806,-0.0060675631354542,-0.0159116739730476,-0.0417391304347826,-0.0243077913715389,-0.0125448028673835,-0.0232070910556002,-0.0227346017413737,-0.039765525982256,-0.0376309939663385,0.0068106312292357,0.0073126142595978,0.0189979825151311,0.0243366570897414,0.0267660511604268,0.030957645858139,0.0137146680046831,0.008150365934797,-0.0026328780648346,-0.0189381676918096,-0.023521830191719,-0.0200485044462409,-0.015272136474411,-0.0328705919897878,-0.0393089237597084,-0.0411327321626324,-0.1295418641390204,-0.140527509926262,-0.0784552227459327,-0.066245570790325,-0.0241507003703107,0.0069779033061969,0.0272881355932204,0.0292069960944132,-0.0219461029530417,0.057950776749869,0.0792378917378917,0.0437403134148441,0.0642669007901668,0.115179392824287,0.0948338150289016,0.1459633200983172,0.1211616722160562,0.0813559322033898,0.099002719854941,0.14035747883349,0.1297297297297297
BIIM-L,26.0,0.074446347270373,0.00066098821532,90.3297772247271,0.0125697655107553,0.6062705383541571,0.1032264419722709,-0.0722,-0.0050601253538277,1.7028832083227848e-05,1.0,0.0997250054001959,8.729027264556078e-05,7.376064961523079e-11,0.0001418218815539,-0.0295230691690657,2.0,0.0003326455816206,0.1958789087319042,-0.1958789087319042,-0.1958789087319042,-0.0052994795629546,-0.0063737691716387,-0.1958789087319042,0.0003566421129765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,0.2363636363636363,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,0.0461538461538462,0.0461538461538462,0.0461538461538462,-0.0285714285714284,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.0,0.0,0.0,0.0,0.0
BIIO-L,26.0,0.4415236962799388,9.890852809810206e-07,0.1351670892407777,0.0016243630630165,3.987262538438724,0.9272569953494,50.863,-0.0596183926415047,2.1460148504227647e-05,1.0,0.4411665940284219,3.1313270020409e-07,1.9472467954508369e-10,9.283554153077773e-08,0.4453393388808306,2.0,0.1693757542529206,13.230030194894317,-13.230030194894317,-13.230030194894317,0.0660140272159715,0.0722101036140994,-13.230030194894317,0.0001518644420255,-0.0421052631578947,0.1111111111111111,0.0477941176470588,0.1220472440944882,0.1242603550295857,0.1776859504132231,0.3194444444444444,0.2555066079295154,0.3225058004640373,0.3013698630136987,0.3443396226415094,0.4321608040201006,0.5405405405405406,0.6101694915254237,0.6426512968299711,0.6715542521994136,0.7701863354037266,0.875,0.9063545150501672,1.0284697508896796,0.8095238095238095,0.8152866242038217,0.8095238095238095,0.9860627177700348,1.2352941176470589,1.261904761904762,1.1923076923076923,1.2440944881889764,1.0955882352941178,0.78125,0.8037974683544304,0.78125,0.8327974276527332,0.8688524590163935,0.8627450980392157,0.8387096774193548,0.9930069930069932,1.1590909090909092,1.1189591078066914,1.1111111111111112,1.3651452282157677,1.3553719008264462,1.6760563380281694,1.6635514018691588,1.4890829694323149,1.5675675675675675,1.9081632653061225,1.878787878787879,2.081081081081081
