firms,absacc,acc,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,cinvest,convind,currat,depr,egr,ep,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salecash,salerec,secured,securedind,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0654308399460634,-0.0654308399460634,22.0,-0.0009605788744303,9.8503959557515e-07,0.1724174547459997,0.0901073363241148,0.0453526619978294,0.8151456362522772,2968.4436,0.0936380459389254,-0.005935520172274,0.0055170053586104,0.0017800268418761,-0.0671632230907027,1.0,1.1548457552629487,0.0794584410187473,0.0461758829412135,5.886768395496096e-08,0.2049181641180482,-0.2399677541392452,-0.0214010483975333,0.0001816602233591,0.0214096088354054,0.0137948216980864,3.627317300143973e-06,-0.0136585630639089,3.0,8.157288406695063,0.7749572306882496,-0.0631281544566599,-0.0439359108213828,0.1819409751181598,0.0870144791622084,-0.039674746349236,0.0048762021025292,0.0553173405850214,0.0304540099126821,-5.157154696445417,6.0,0.8898997078549628,0.0108976475462367,0.0554328658399635,0.0321121185138053,5.423675797032348,2.736217747775115,1.0,1.0,-0.0554210278391284,1.0171229030282278,-0.0023201856148491,0.0013552758954502,0.2510885341074018,0.2149400986610288,0.3617693522906793,0.4705715098094967,0.6077090456947465,0.7355704697986576,0.8002088409328227,1.2976454908929362,0.5953115360888339,0.4614297824244135,0.2438672438672438,0.210107627515208,0.1362038664323372,0.2833746898263027,0.3353989155693262,0.2123769338959213,0.1778638123434297,0.2516940948693127,0.0315117670522535,0.1129761136216913,0.1282722513089005,0.112258064516129,0.237912876974629,0.1177869029608817,0.1204506065857886,0.0633223684210526,0.0444264943457188,-0.0026995757809487,0.0529315960912053,-0.046987285793256,-0.104725636143327,-0.1196595744680851,-0.1555918367346939,-0.181386514719848,-0.1768263568359064,-0.1425729442970822,-0.1914960137564483,-0.1348277015724323,-0.0862190812720848,-0.0305529522024368,-0.0767583006069261,-0.0813499111900533,-0.1056545045823966,-0.1273831618019234,-0.1320691391173016,-0.1339584728734092,-0.1446998511658673
BAOH-L,0.0739074533919239,-0.0739074533919239,7.0,0.1048022413612585,7.290904706713516e-07,0.1276171270651495,0.118683756375727,0.3736302501871069,1.0234606067419478,173.4369,-0.1242021063707986,0.012769450201393,0.0743349620219764,0.0156326756709234,0.0796405600031412,1.0,1.9201310628484944,0.1386024435413029,0.2800588001155667,1.438483733469931e-07,0.3348943018261451,-0.3307778112412708,-0.0974449044984561,7.723165707499047e-08,-0.0283978428561677,0.0859336640568842,7.251311450001471e-07,-0.0320814019770856,4.0,0.543980755851034,0.7236725072212467,-0.0304382117416664,1.38521072915088,0.0581729178237888,0.2798870445320165,1.7043916365127685,0.0614114207208124,-0.1151007909004447,-0.8839260405846538,-0.7276626609680337,7.0,1.351009338861073,0.0359658355556242,0.0733430206583099,0.2517828812868438,4.388431787645581,29.132470823880475,1.0,1.0,0.2724563717072337,0.947137247158464,-0.0119904076738608,0.0,-0.0211267605633802,-0.0211267605633802,0.0072463768115942,-0.0071428571428572,-0.027972027972028,-0.009501187648456,-0.0071428571428572,-0.009501187648456,0.0096852300242131,0.0373134328358208,0.0610687022900762,0.4946236559139785,0.4839857651245551,0.4183673469387754,0.3946488294314381,0.404040404040404,0.4529616724738674,0.4683098591549297,0.5444444444444443,0.5274725274725274,0.5387453874538746,0.5163636363636364,0.4529616724738674,0.4839857651245551,0.5163636363636364,0.4946236559139785,0.4529616724738674,0.5163636363636364,0.521897810218978,0.5330882352941175,0.5444444444444443,0.4135593220338982,0.3538961038961039,0.3762376237623763,0.3672131147540984,0.380794701986755,0.380794701986755,1.1606217616580312,1.085,1.1275510204081631,1.0746268656716418,1.085,0.5,0.463157894736842,0.4529616724738674,0.4683098591549297,0.4683098591549297
BBOU-L,0.0282025880750417,-0.0282025880750417,32.0,0.0642893660531697,9.838122301109752e-08,0.0172202621524749,0.0842275332276551,0.0821161537123978,0.4939593863578061,-198.0,-0.0562436867701995,0.009287350628444,-0.071163378745328,-0.0003583224278681,-0.0491707884783241,1.0,1.7658559113300492,0.0974421437271619,-0.1900490371965076,2.0469454108481454e-08,0.2418519938650306,0.1986301369863013,-0.0263141601139248,1.312523572995121e-06,-0.0128596802841917,0.0366820040899795,3.61273516515058e-07,0.1763481551561021,3.0,10.171454315553042,0.6060279870828849,0.0174081659261665,0.3193522828384011,0.1607078885147237,-0.0095830198506186,0.5749284082141375,-0.1414803475230393,0.0807228546571684,0.0130985136347691,-0.6465578424414479,4.0,0.8773091133004927,0.0237180256995316,0.1166568222090962,0.1518552612944342,3.4605418138987045,5.481343283582089,1.0,1.0,-0.0866557861195305,0.661864914732028,0.0222376650451703,-0.0164046479835953,0.1479856402074193,0.0779026217228464,0.1795081967213116,-0.0010413051023948,0.0671116054875788,0.009470361276745,0.0404916847433116,0.168493706861551,0.0234708392603129,-0.0710135571336345,-0.1009059668853482,-0.0787451984635082,-0.0875079264426125,-0.1326100060277275,-0.1985519353940406,-0.1837776517300056,-0.1465005931198101,-0.1439619274241521,-0.1092541008975549,-0.0728092783505154,-0.0204220558202858,-0.0082701585113713,0.029695885509839,0.0191218130311616,0.0762902019446523,0.0473071324599709,0.0600368324125231,0.0260249554367202,0.0639556377079482,0.0596465390279823,0.1043745203376824,0.193200663349917,0.1843621399176955,0.1420634920634922,0.0561467889908258,0.1220272904483432,0.1312893081761006,0.1670721816707219,0.1116261104673619,0.1795081967213116,0.26616805983282,0.2283397353819889,0.2813891362422083,0.2628345765686706,0.262280701754386,0.3153564899451555,0.3639810426540284
BBXK-L,0.1092262469728084,-0.1092262469728084,32.0,0.4143912669092525,1.3517731626976737e-06,0.2366090552636083,0.080209322249751,0.0965374225763322,1.5113270996178372,-56.7,-0.1720588933300644,-0.0156809958525319,-0.0005098490491073,0.0006527596455654,-0.0864192186948108,1.0,0.6569698280523413,0.092279130719668,0.3810145468108915,8.652808630907461e-09,0.5580956084553207,-0.0869407057111676,0.2712133501302196,9.852381073366788e-07,-0.039339923915671,0.1702036054554039,2.3641517725138463e-06,0.4328325183103577,3.0,0.4047338868309459,0.3207385303991047,0.0613984981429334,-0.0177190252067651,-0.4062506339176128,-0.0613334205997602,-0.0072280986101549,0.1757735232763217,-0.3220806817519387,0.0531110677784236,-40.05907172995781,3.0,0.3519519844273818,-0.0072892480800142,-0.0240897185228907,0.0896594152471433,38.77341964965727,43.79311827956989,1.0,1.0,-0.0188295606757055,2.6588864098719576,0.0294117647058822,0.0225563909774435,0.4945054945054945,0.3600000000000001,0.2830188679245282,0.4020618556701032,0.3600000000000001,0.3600000000000001,0.4623655913978495,0.3600000000000001,-0.1337579617834394,-0.2359550561797752,-0.3615023474178402,-0.287958115183246,-0.2444444444444444,-0.276595744680851,-0.2842105263157893,-0.3461538461538461,-0.3554502369668245,-0.4008810572687225,-0.5310344827586206,-0.5177304964539007,-0.5125448028673835,-0.5326460481099656,-0.4493927125506073,-0.5326460481099656,-0.5466666666666666,-0.5211267605633803,-0.5526315789473684,-0.5436241610738255,-0.5436241610738255,-0.5228070175438596,-0.5228070175438596,-0.4962962962962963,-0.5326460481099656,-0.548172757475083,-0.5682539682539682,-0.5598705501618122,-0.5866261398176291,-0.6136363636363635,-0.575,-0.5802469135802469,-0.5964391691394659,-0.6373333333333333,-0.6294277929155313,-0.5964391691394659,-0.5976331360946745,-0.5988200589970502,-0.6114285714285714
BCIP-L,0.0096466402008831,0.0096466402008831,22.0,0.1046443073682482,1.1133211854539237e-05,1.9487135945909293,0.0828576888129645,0.2651933630390999,0.3161011582534538,5150.2333,0.0115583199037384,-5.559604550057346e-05,0.2304257690097524,-0.0904102913345685,-0.0537224130273135,1.0,0.9682099000398376,0.2545635013412927,0.3668926675954709,3.0679505024197373e-06,0.1245768001774313,2.923037837087718,0.0220003976304298,1.905751770058724e-06,0.0026427196921102,0.0587863774650743,1.885362604522021e-05,-0.0112548568096087,3.0,0.3117486639787838,0.3365220420798098,0.0030566818392466,-0.1814000748707177,0.0077656112522254,-0.0379428420604481,-0.1846969863367628,-0.0543980210109028,0.0445122108977377,-0.1046883078666493,0.0931616889775685,4.0,0.946538910147294,0.0919871595704756,0.2949437496882908,0.0311739832937878,2.604647342563684,4.414804455383886,1.0,1.0,-0.0701727589156661,-1.305176020583142,-0.0789473684210526,0.0,0.357142857142857,0.2258064516129032,0.0857142857142858,0.2258064516129032,0.2258064516129032,0.1875,0.1875,0.1875,-0.1162790697674418,-0.05,-0.1739130434782608,-0.1914893617021276,-0.1555555555555555,-0.1555555555555555,-0.0952380952380952,-0.1363636363636363,-0.073170731707317,0.0270270270270269,-0.05,-0.0952380952380952,-0.073170731707317,0.0270270270270269,0.0,-0.1363636363636363,-0.05,-0.0256410256410256,-0.1162790697674418,-0.24,-0.2244897959183673,-0.2962962962962963,-0.3870967741935484,-0.3559322033898304,-0.3090909090909092,-0.2962962962962963,-0.2830188679245283,-0.2549019607843137,-0.2962962962962963,-0.3214285714285715,-0.3559322033898304,-0.3870967741935484,-0.3448275862068964,-0.3559322033898304,-0.3090909090909092,-0.3448275862068964,-0.3090909090909092,-0.3090909090909092,-0.3559322033898304
BCQF-L,0.0350495182967635,-0.0350495182967635,32.0,-0.1553912988514887,3.370661947047093e-07,0.0589987403886768,0.1154216727094456,0.0782587365105375,0.3961872271496321,213.3224,-0.96443480058463,-0.0492300036719768,0.0071136452540875,0.0016280708094156,-0.017280026025947,1.0,1.55261460744485,0.2917077001423219,-0.2255118577457766,3.8161932255777546e-08,0.1578004491303081,-0.3911076655179614,-0.1000330067738672,2.5582179318054458e-05,-0.2205104946469814,-0.0847333422355302,7.787442510239159e-07,-0.1325009174765529,4.0,14.485701720222805,0.2479468788575183,-0.157153224503731,0.1191313163521091,0.0858909281247409,0.1390151554833459,0.2087649838118148,0.1346228068317418,-0.024500380942063,-0.1530543894123393,-1.1509708828306873,6.0,1.3241294403637336,0.0107835160571161,0.0367146273788518,0.0257875562361398,3.735307587396186,2.1937725599007347,1.0,1.0,-0.326137523527659,0.5310994962854585,0.0985902076586016,0.0355099625172619,0.1251875669882101,0.0808195202306187,0.0093260263436207,0.0408487011699385,0.1171650526763861,0.1934970441109595,0.3471063775182856,0.6079032011027721,0.3120859892513434,0.1100771914983611,0.0695873662761079,0.0455133950801713,0.1592314487632509,0.2153276221347535,0.2758872143898883,0.2122401847575059,0.1093733488322943,0.155149647887324,0.1444456557287692,0.2534925373134329,0.2587529976019185,0.2522963139687464,0.1846084405326111,0.1328369483112119,0.1761147210396594,0.0722091716882853,0.0447850318471336,-0.0150121974103959,0.0550753768844221,0.0608326596604689,0.1296674916603895,0.1547684523154768,0.1080852860460208,0.0273020843526765,0.0175438596491228,0.054969349814089,-0.0464165682623307,-0.0085001888930864,0.0338782745715973,0.0063266871165645,-0.0256172266567662,-0.0490080623244858,-0.0554255893467697,-0.0399634202103337,-0.0212567592765243,0.0094230769230769,0.064921890850071
BCYN-L,0.0649908079380568,-0.0649908079380568,32.0,0.0759721706818696,4.841140009443083e-07,0.0847374097697904,0.1340794736854434,0.3111636643944814,0.7689903899820797,898.4025999999999,0.0073287186437933,0.0036939797180354,0.0189181272636454,0.0066982915422525,0.2018206254275354,1.0,1.796760563163251,0.0657421847398498,0.1261327688912098,1.0050813295238594e-07,0.2453888266938703,0.063977412198392,-0.0182159153687843,1.0146383735702264e-05,0.0016756543545419,0.064412402575045,4.6799195732281913e-07,0.0367564751972835,3.0,10.519597792339557,0.5086911201361992,0.037842016043896,0.1552309534713484,-0.11148159441116,0.0844163488831472,0.1730217676155972,-0.09467700130816,-0.1390200218076102,0.0268396598037721,-0.625038377661909,7.0,1.4592917992380174,0.0313801426905115,0.0649490392380663,0.2240479097637135,3.4163731214146824,12.964545210276832,1.0,1.0,0.0025390433978924,0.8089143026783793,0.0355523308543443,0.1225819588678478,0.2555226599863358,0.1840635738831615,0.3246035559827007,0.2865810968494748,0.2294826048171274,0.2294826048171274,0.2366532077164649,0.2229370008873115,0.2595384966872287,0.2826896230805027,0.3085687158794208,0.2755668671911153,0.2761574074074073,0.2081963620425158,0.189941722426074,0.1971769815418025,0.2478497057492079,0.2455942159963851,0.29079840786701,0.2938277399671438,0.3045433033601517,0.2920084368408717,0.2512482977757604,0.2575273722627738,0.2800092872068727,0.2865810968494748,0.2708621484555094,0.2938277399671438,0.2229370008873115,0.2422262280306444,0.3642662707250683,0.5438252590310837,0.3827439177326313,0.3974651457541192,0.3985286656519533,0.5742432895488292,0.5095837897042717,0.5520833333333333,0.466223404255319,0.5742432895488292,0.6339656194427978,0.7540566337893733,0.8004572175048987,0.7303829252981797,0.6186142102172636,0.5661931818181818,0.7457251424952502
BCZB-L,0.0473988888457205,-0.0473988888457205,32.0,0.1867380315194766,1.4439295022923815e-06,0.2527397383173692,0.0213814482155631,0.0798887911713807,1.5811549269822958,-88.0,-0.1732136953756493,-0.0076537550021368,-0.0013062746592572,-0.001168174673973,-0.0285634289952283,1.0,0.629700340333693,0.0914318992502001,-0.080771050141911,2.8235852868704756e-08,0.1508007306401597,-0.0748663101604278,0.1489568359299118,7.988584946564692e-06,-0.0396039603960395,0.1670702179176755,3.745708797661596e-06,0.3366920782234007,4.0,0.7954648581491535,0.2138126773888363,0.0345488423600322,-0.0526698134682075,0.1207334317183628,0.268792752874708,-0.0198120083852966,0.1016428114820356,-0.2146590827124023,0.2229521654609821,-8.026315789473685,4.0,0.4859301070806009,-0.0019079643342904,-0.0070265757617921,0.0488812776888425,26.94516728624536,6.088408231835364,1.0,1.0,-0.0004826421208673,1.0728986404288607,0.0707964601769912,0.046296296296296,0.0917874396135265,0.1894736842105262,0.2625698324022345,0.20855614973262,0.1133004926108374,0.1649484536082472,0.1589743589743588,0.0610328638497652,0.1078431372549018,0.1243781094527363,-0.017391304347826,0.0610328638497652,0.102439024390244,0.0272727272727271,0.147208121827411,0.1530612244897957,0.147208121827411,0.1299999999999999,-0.0216450216450218,-0.0382978723404257,-0.0258620689655172,-0.2125435540069687,-0.1471698113207548,-0.2614379084967321,-0.2802547770700637,-0.2870662460567824,-0.3067484662576687,-0.3088685015290521,-0.2870662460567824,-0.2848101265822785,-0.2802547770700637,-0.0543933054393306,-0.1171875000000001,-0.110236220472441,-0.062240663900415,-0.0300429184549357,-0.0423728813559322,-0.0583333333333333,-0.0423728813559322,-0.0887096774193548,-0.0923694779116467,-0.1899641577060933,-0.1781818181818182,-0.1406844106463879,-0.1567164179104478,-0.1240310077519381,-0.0923694779116467
BCZN-L,0.0576526644902366,-0.0576526644902366,32.0,0.0915604555818691,2.517465110709756e-07,0.044064718692551,0.1993821796880195,0.2603397038863815,1.109931350859143,241.2144,0.3375280601330388,-0.0043603397904712,0.0094931981531647,0.0024667429793154,-0.0256703226366549,1.0,2.2890828886984265,0.1926970974307011,0.1611813028804392,3.3912535356227364e-08,0.3427207364119234,-0.1809013294095505,-0.0393868583727051,5.64316947081571e-07,0.0771731582602108,0.0391274931451051,2.090608930958904e-07,0.0182837093585345,4.0,3.4068655849948324,0.3619982391934131,-0.0592121590143848,0.0355181962748485,0.0443044066665082,-0.0498096718599081,0.0974088419550224,-0.053847578359153,0.0303788385900534,-0.0979570683971635,-0.7505417430909292,6.0,1.5207356755448138,0.022731165554605,0.041260298450009,0.1390615993204438,3.6377567904427215,5.067386093839516,1.0,1.0,-0.0764983943302171,0.4545663267599385,0.021111111111111,0.060695344725987,0.2802275960170697,0.1673151750972763,0.2269938650306748,0.2236573759347382,0.1865524060646011,0.344286781179985,0.4539579967689822,0.6949152542372883,0.3931888544891642,0.2775017743080199,0.2244897959183673,0.2949640287769783,0.2977649603460708,0.4516129032258065,0.521555367709214,0.4084507042253522,0.2278308321964528,0.4705882352941175,0.279317697228145,0.40625,0.4285714285714286,0.4669926650366749,0.6014234875444839,0.5177065767284992,0.4754098360655738,0.3303769401330378,0.3167520117044624,0.3015184381778741,0.3709063214013708,0.3605442176870748,0.4481094127111826,0.3846153846153846,0.3363028953229399,0.314828341855369,0.3814274750575595,0.431980906921241,0.3024602026049203,0.3835511145272867,0.3986013986013987,0.4937759336099585,0.4693877551020409,0.4925373134328357,0.4492753623188406,0.5254237288135593,0.6057091882247991,0.6635859519408502,0.7874875868917577
BDAJ-L,0.1619408457589831,-0.1619408457589831,32.0,0.3070633018468914,6.25238108114962e-07,0.1094392181752267,0.0917035398230088,0.2175358166189111,0.9485835000182444,-30.15,0.0520672120027992,-0.0008555365436323,-0.0137850824443627,-0.00880065493246,-0.2691441441441439,1.0,0.4916175804259176,0.2937521574042112,-0.0801507537688441,1.6736775360629962e-08,0.504300014098407,0.2874015748031498,0.1966511855292027,3.869555105920706e-09,0.0119047619047618,0.2615254476244184,9.58436564529136e-07,0.8027626084163187,5.0,0.0865232071634195,0.8640703517587941,0.172372560604255,0.1824388174924562,0.0495790579818608,0.0698512501464566,0.1956174347854231,0.1772566697037996,-2.6391454466983166,0.9179974104445404,-13.520408163265303,5.0,0.4825555052106933,-0.0266961492827095,-0.0676044796503687,-0.004919761040178,8.66983695652174,25.626506024096383,1.0,1.0,-0.0820025895554596,0.9693714682693884,-0.1007194244604315,-0.0915032679738563,0.5617977528089886,0.4946236559139783,0.0,0.0220588235294116,-0.0608108108108108,-0.1146496815286625,-0.1366459627329194,0.0610687022900762,-0.45703125,-0.5105633802816901,-0.4981949458483755,-0.4484126984126985,-0.4349593495934959,-0.2645502645502645,-0.1524390243902439,-0.0915032679738563,-0.1524390243902439,-0.0794701986754967,-0.1257861635220126,-0.1257861635220126,-0.1726190476190476,-0.1524390243902439,0.0072463768115942,-0.108974358974359,-0.1366459627329194,-0.2102272727272728,-0.1871345029239766,-0.2606382978723404,-0.268421052631579,-0.2566844919786097,-0.2011494252873563,-0.325242718446602,-0.3766816143497759,-0.3903508771929824,-0.4256198347107438,-0.4159663865546218,-0.4135021097046414,-0.365296803652968,-0.3930131004366812,-0.4184100418410043,-0.3930131004366812,-0.3681818181818183,-0.3504672897196262,-0.3349282296650717,-0.3380952380952381,-0.3118811881188119,-0.2871794871794871
