firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chpmia,chtx,cinvest,convind,depr,egr,ep,grltnoa,herf,invest,lev,lgr,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,19.0,0.1357701071912202,1.607131595565244e-07,0.0600988533741181,0.0724529742260123,0.1429400136710451,1.359614256727649,1.911,0.0070001031846889,0.0054095465337965,0.0024740754180133,1.0,0.2348891975122275,0.1057407024080591,3.874294803012343e-08,0.0601600635568938,1.0672916835470375e-09,0.0153037084572839,3.62884507725365e-07,0.1495969183114253,4.0,0.2530417622348415,0.3191213720333577,0.0233446173826212,0.0566576296142572,0.0125023000068861,0.0205969105831202,0.0671039905151165,0.1405697325403644,0.5644089323513057,-0.0654761904761903,-0.0117647058823529,0.0499999999999998,0.0700636942675159,0.0370370370370369,0.0909090909090908,0.0499999999999998,0.0632911392405062,0.1199999999999998,0.2262773722627735,0.3125,0.4867256637168142,0.5849056603773584,0.6633663366336633,0.696969696969697,0.6633663366336633,0.5999999999999999,0.5272727272727271,0.5999999999999999,0.731958762886598,0.75,1.074074074074074,0.909090909090909,1.0240963855421683,1.1538461538461535,1.7096774193548383,1.5454545454545454,1.7999999999999998,1.7096774193548383,2.0545454545454542,2.0,2.36,2.2307692307692304,2.5,2.5,2.818181818181818,2.652173913043478,2.5,2.36,2.5,2.5,1.847457627118644,1.896551724137931,2.294117647058824,2.36,2.652173913043478,2.5744680851063837,2.2307692307692304,3.097560975609756
BAOH-L,33.0,0.6929792403716676,2.414954598560764e-06,0.9030747869343578,0.0433769002963987,0.3538511614630234,0.4992836777023875,-20.3661,0.0139807591404957,-0.0069957894878821,-0.6973659338774865,1.0,0.0715163842124867,0.8112750986007788,1.601536543607511e-07,0.4175561380144026,4.9459603821176734e-08,0.6723449815118936,1.2411383500824174e-06,0.5244722435352427,4.0,0.6613605438220158,0.0790037199397398,0.4321338576031322,-0.0100173214556417,0.0172619892703844,0.0098734308906982,0.0135311881652984,0.2561855462126621,1.046556843828692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,18.0,-0.1189839572192513,3.4216880593418465e-07,0.1279543812950993,0.0617505995203836,0.1243781094527363,1.430403954869114,30.0,0.0188923265577742,-0.0017015706806282,-0.0062143966856551,1.0,0.1093057607090103,0.0194285714285714,6.789672494433933e-08,0.0486140724946602,3.372327344634715e-07,-0.0280748663101604,9.156467934584066e-07,-0.1592109897851356,5.0,1.6538514675419531,0.0142384871230619,3.9053366486344334,-0.0102617021676246,-49.68565590111643,0.015174506828528,0.0560538116591928,-0.0038377192982456,0.0444246030203716,-0.0314136125654449,-0.0377833753148615,-0.0279898218829517,-0.0103626943005181,-0.0154639175257732,0.0730337078651683,0.1863354037267079,0.3741007194244605,0.3037542662116039,0.256578947368421,0.3037542662116039,0.2362459546925566,0.425373134328358,0.3594306049822062,0.3840579710144929,0.21656050955414,0.1402985074626865,0.1235294117647058,0.2861952861952861,0.3263888888888888,0.3450704225352112,0.3546099290780142,0.2818791946308725,0.3037542662116039,0.4307116104868913,0.4806201550387596,0.5039370078740157,0.6608695652173913,0.4921875,0.4636015325670497,0.5655737704918034,0.611814345991561,0.7207207207207205,0.7685185185185184,0.7850467289719625,0.7053571428571426,0.6754385964912282,0.5528455284552845,0.6902654867256639,0.668122270742358,0.5591836734693876,0.4469696969696968,0.4806201550387596,0.4307116104868913,0.425373134328358,0.3890909090909089,0.5655737704918034,0.4360902255639096,0.646551724137931
BBTU-L^C18,18.0,-0.8431044314858079,-2.331116168964714e-07,-0.0871723318882127,0.0344220614120868,0.1100412017962131,-2.057445390744393,18.099999999999994,0.1039932561840731,-0.0008628127696289,0.0412336002726188,1.0,0.174413821472645,-1.241794268523161,7.262194732793246e-08,-0.8655748131656942,2.382945616061384e-08,0.0104302717021394,5.502609198969507e-07,-0.4790170398535417,3.0,1.7061075936248984,-0.0669798259931088,0.998730512715816,0.0839824732229795,-1.00569811645761,0.0763278227224762,-0.1038443132876056,-0.9160175267770204,0.3840988027042453,0.0780856423173803,-0.093607305936073,-0.0269607843137255,-0.0269607843137255,-0.0074999999999999,-0.019753086419753,-0.1255506607929515,-0.0502392344497606,-0.0221674876847288,-0.0340632603406326,0.0153452685421995,0.0231958762886599,0.0231958762886599,-0.0317073170731706,0.0076142131979695,-0.0547619047619047,0.0127551020408163,0.0788043478260869,0.0846994535519125,0.0906593406593407,0.181547619047619,0.1608187134502925,0.2484276729559749,0.2603174603174605,0.3549488054607508,0.3595890410958904,0.3642611683848797,0.448905109489051,0.3322147651006712,0.2563291139240506,0.3367003367003367,0.3978873239436622,0.5387596899224807,0.5210727969348661,0.4178571428571429,0.526923076923077,0.5210727969348661,0.4703703703703703,0.475836431226766,0.6008064516129032,0.7412280701754388,0.7336244541484718,0.7566371681415931,0.7644444444444445,0.8465116279069769,1.0255102040816326,1.1813186813186816,1.0050505050505052,1.0050505050505052
BBXK-L,19.0,0.0327223874868054,1.5510907154300589e-07,0.05800319882567,0.0416523741853285,0.2396764252696456,2.100620455554624,196.6,0.0056144003004091,0.0152549958165508,11075.07848385632,1.0,0.0677710471010013,0.4254306240803254,6.208883893681652e-08,0.0413539158759218,1.883449861589416e-06,0.1057863928605699,3.515855855329926e-07,-0.0795028605247582,3.0,6.735591231817523,-0.1155631013731362,0.012098849025685,-0.0108462351656053,-0.0052060522221851,0.0365359598587623,0.1193830459072139,0.1013632224886826,0.6620222812054317,0.01628664495114,-0.016025641025641,-0.1241084165477889,-0.1769436997319035,-0.1152737752161384,-0.0794602698650674,-0.1088534107402031,-0.1436541143654114,-0.0917159763313609,-0.0611620795107034,-0.0345911949685535,0.0148760330578512,0.0389170896785109,0.0459965928449743,0.1123188405797102,0.0477815699658701,7.898550724637682,7.898550724637682,7.898550724637682,0.2158415841584158,8.02941176470588,8.02941176470588,8.02941176470588,8.02941176470588,7.898550724637682,7.898550724637682,7.898550724637682,0.8273809523809523,7.898550724637682,7.898550724637682,7.771428571428572,0.7900874635568511,7.771428571428572,7.771428571428572,7.771428571428572,7.771428571428572,7.771428571428572,7.771428571428572,7.898550724637682,1.2246376811594204,7.898550724637682,7.771428571428572,7.771428571428572,7.771428571428572,7.771428571428572,7.771428571428572,7.771428571428572,7.771428571428572,7.771428571428572
BCQE-L^A14,19.0,-0.1077199281867145,-7.4081122316676e-08,-0.0277027128343783,0.1515609264853978,0.0565770862800565,1.8466323137698508,68.0,0.0256003272104007,0.0032317636195752,-0.0065834527791049,1.0,0.2101910828025477,-0.6965098634294385,2.7410015257170122e-08,-0.0863377609108013,1.676170252809907e-07,-0.0152603231597845,7.882231414494326e-07,-0.2456575682382134,4.0,1.712752086598022,0.0302323495110792,0.007063073011929,-0.0374536365102402,0.0385770385770385,0.0130784708249496,-0.13,0.0427350427350427,0.4887906997187374,-0.1078947368421051,-0.0306122448979592,-0.0180878552971577,0.1515151515151516,0.3013698630136985,0.3768115942028986,0.2666666666666666,0.3818181818181818,0.4448669201520911,0.6521739130434783,0.7431192660550456,0.8811881188118811,19.0,17.999999999999996,15.52173913043478,14.833333333333334,14.833333333333334,17.999999999999996,16.272727272727273,20.11111111111111,20.11111111111111,26.14285714285714,24.33333333333333,24.33333333333333,28.23076923076923,36.99999999999999,30.666666666666668,28.23076923076923,22.75,21.352941176470587,17.999999999999996,22.75,19.0,22.75,30.666666666666668,26.14285714285714,22.75,20.11111111111111,22.75,17.999999999999996,19.0,16.272727272727273,13.615384615384617,20.11111111111111,17.095238095238095,10.875,12.57142857142857,9.857142857142858,13.615384615384617
BCYN-L,18.0,0.0150756247159593,2.698576479571275e-07,0.1009135484686661,0.0315200789978892,0.5719711805424033,0.7757558162095174,-215.48660000000007,0.0320743618039378,0.0040504863082698,0.1031250650248194,1.0,0.0661503098279417,0.0697099756612868,1.1009221144429957e-07,0.0103403339737399,3.3636713303195326e-06,0.0263008139714345,2.236331286338146e-07,-0.0578030734422786,4.0,21.89737510529125,-0.1262605343205272,0.1006402057196707,-0.0525481801215824,-0.1849736536368633,0.0425445325506067,0.0770693046123382,0.0351755284031996,0.5017280623892229,0.0052249637155297,-0.1260781329274479,-0.0719288793103446,0.1258169934640522,0.1928670360110804,0.280193236714976,0.2527272727272729,0.2674760853568803,0.2702802359882006,0.1595422416694716,0.3409887115609187,0.2830540037243949,0.2595978062157222,0.1875215442950706,0.1999303378613723,0.1422413793103449,0.1283982967572878,0.2759259259259261,0.1810078848131642,0.2975517890772128,0.4342214820982515,0.5831801470588236,0.4926343154246102,0.720779220779221,0.8363539445628998,0.9982598607888636,1.074051776038531,1.1790006325110691,1.0181605155243116,0.9054203539823013,1.0229007633587788,1.247227658186563,1.2370129870129871,1.385734072022161,1.2679394338380514,1.476635514018692,1.443262411347518,1.6138088012139606,1.619771863117871,1.7849636216653195,1.5424354243542435,1.346730245231608,1.419241573033708,1.2326636422553467,1.3840830449826993,1.3693259972489686,1.670542635658915,1.4677650429799427,1.662287480680062
BCZB-L,19.0,-0.2487644151565074,4.482505786596147e-07,0.1676237706735706,0.0811935451131635,0.1178655618258447,2.302524891166648,80.5,0.0084066453280959,0.0030102603239209,0.0256957096957096,1.0,0.0696767001114827,0.1191456510550694,3.349768637948374e-08,-0.0275052636294404,7.511709289524913e-06,0.0370283203891111,5.377151687438975e-07,-0.4059439763151901,4.0,6.15517792797692,0.0466329846533362,-0.0618494127121097,0.0435607043286359,0.2704884291332976,0.008406432748538,0.0184675384262445,0.0678662598841915,0.7403462611659594,-0.0193661971830985,-0.0121739130434782,0.0088809946714032,-0.0035087719298246,0.0271247739602169,0.0881226053639847,0.2764044943820223,0.3887530562347188,0.4379746835443037,0.4416243654822334,0.506631299734748,0.5865921787709496,0.6228571428571428,0.6955223880597015,0.7694704049844237,0.7005988023952097,0.7005988023952097,0.7749999999999999,0.8562091503267972,0.8031746031746032,0.9653979238754324,15.228571428571428,1.0213523131672595,1.007067137809187,1.0285714285714285,0.986013986013986,0.986013986013986,1.0141843971631204,15.228571428571428,0.979094076655052,0.986013986013986,1.1037037037037036,1.1762452107279695,1.127340823970037,1.236220472440945,15.228571428571428,15.228571428571428,1.1194029850746268,1.095940959409594,1.0431654676258997,1.159695817490494,0.8684210526315788,1.0285714285714285,0.8146964856230032,0.9060402684563758,0.9254237288135592,1.0654545454545454,1.0431654676258997,1.1515151515151514
BCZN-L,18.0,0.1277361240841914,1.6209672087514885e-07,0.0606162375699833,0.0269580882507105,0.2866656079954176,1.5980949965146602,47.97139999999999,0.0064701004175009,0.0046833385505175,0.0253809954476882,1.0,0.1570401940627763,0.1346031065059089,4.774370408443852e-08,-0.0148764689644128,7.436250810584517e-07,0.0690817158952943,2.399460536259902e-07,0.1253287642126924,5.0,7.638849265242496,-0.0155787080790185,0.0125442109853926,0.0009823560643619,0.0633119767407509,0.0358385813652017,0.0862711552988326,0.1627149788581695,0.6138589423016257,-0.0287081339712917,0.1093418259023353,0.1715246636771299,2.899253731343283,3.019230769230769,3.019230769230769,2.973384030418251,2.884758364312268,2.899253731343283,2.98854961832061,3.0038314176245207,3.0347490347490345,2.9138576779026217,2.856088560885609,-0.2160540135033759,-0.2572850035536603,-0.0412844036697248,-0.0132200188857413,-0.0333024976873266,-0.0251865671641792,-0.0066539923954372,-0.0009560229445507,-0.0359778597785978,0.1521499448732082,0.1496149614961495,0.2470167064439139,0.2323113207547169,0.3161209068010073,0.2965260545905706,0.2790697674418603,0.274390243902439,0.2337662337662336,0.2381516587677725,0.2712895377128952,0.3312101910828025,0.3660130718954246,0.3841059602649006,0.3786279683377307,0.4083557951482479,0.419836956521739,0.4759887005649716,0.512301013024602,0.4295485636114911,0.3678010471204187,0.3896276595744681,0.4801699716713881,0.5667166416791602,0.484375,0.4656381486676015
BDAJ-L,12.0,-0.4247728930442278,1.1275924602862393e-07,0.0421664374737586,0.1544165054803352,0.1328205609229903,0.5546665887193211,7.450000000000001,0.0844138858947774,0.0007831534980856,-0.0639494026704147,1.0,0.1327514928801102,-0.5194639438417358,1.687645023562539e-07,-0.2279003199191531,7.713532721847154e-09,-0.3140375306677276,1.18629315675798e-06,-0.4088059701492537,3.0,0.423657477211582,0.0482790299843188,0.1064622780220044,0.5479642781012644,0.6782673084042947,0.0196541786743515,0.2264276228419655,-0.3217326915957052,-0.3014093030478878,0.0178571428571427,-0.0718232044198895,-0.1641791044776118,-0.1428571428571429,-0.1844660194174757,-0.2293577981651376,-0.2695652173913043,-0.282051282051282,-0.3777777777777779,-0.3306772908366533,-0.2911392405063292,-0.2599118942731278,-0.134020618556701,-0.1515151515151515,-0.1884057971014492,-0.263157894736842,-0.2941176470588235,-0.3306772908366533,-0.373134328358209,-0.4509803921568628,-0.4666666666666667,-0.4418604651162791,-0.4418604651162791,-0.4042553191489362,-0.3636363636363636,-0.3846153846153846,-0.3777777777777779,-0.3538461538461539,-0.39568345323741,-0.39568345323741,-0.3754646840148699,-0.3636363636363636,-0.4473684210526316,-0.4146341463414634,-0.4084507042253521,-0.4105263157894737,-0.4305084745762713,-0.4418604651162791,-0.4563106796116505,-0.4716981132075472,-0.4985074626865672,-0.4716981132075472,-0.4666666666666667,-0.3978494623655914,-0.4266211604095563,-0.4105263157894737,-0.3636363636363636,-0.4105263157894737,-0.4206896551724137
