firms,absacc,acc,age,agr,cashdebt,chpmia,currat,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
CWI_80-L,0.1381539770310506,-0.1381539770310506,15.0,0.1653567481272258,0.1205337582154949,-0.1991386316883649,1.1688875116207005,0.3421256788207913,-0.1353905496624879,0.0323833829576066,8.543707554380473e-05,0.0066928650374554,0.3172420158759461,14.970457038816352,-0.1769278296288154,-0.3117307122394547,-3.86053882725832,0.7688255345522157,-0.0028301886792452,0.0837628865979382,0.0077922077922076,0.0486486486486485,0.0991501416430595,0.1956856702619414,0.2143974960876369,0.2049689440993787,0.1479289940828403,0.1722054380664652,0.2954924874791318,0.3519163763066202,0.2536348949919222,0.3379310344827586,0.2516129032258063,0.3495652173913044,0.1865443425076451,0.2124999999999999,0.0183727034120735,0.100709219858156,0.0853146853146853,-0.0525030525030524,0.0792767732962447,0.1496296296296295,0.1847328244274808,0.2376395534290272,0.3333333333333332,0.3542757417102966,0.3108108108108107,0.2679738562091502,0.321976149914821,0.3783303730017762,0.4477611940298507,0.4238532110091741,0.3857142857142857,0.5038759689922481,0.3734513274336282,0.5676767676767676,0.5215686274509805,0.6033057851239669,0.6099585062240662,0.7360178970917226,0.755656108597285,0.9351620947630924,0.7399103139013452,1.0208333333333337,1.0,1.3803680981595092,1.8955223880597012,1.8634686346863467
CWV_20-L^I06,0.0984223772789588,-0.0984223772789588,15.0,-0.0024524330179231,0.1823402254088216,0.0140373598807593,0.945814072932717,0.1144367405780188,0.03010510064723,-0.0803953264716992,1.0572684021082656e-05,-0.0245243301792319,-0.0395005014396169,4.028371673068676,-0.2807720864596319,0.0677434454857562,-2.1953445915107257,0.7025338127033043,0.0165677885009706,0.0548098434004473,0.0468384074941452,0.0875912408759123,0.0902439024390244,0.0542452830188677,0.0044943820224718,0.0567375886524821,0.146153846153846,0.1446862996158771,0.152061855670103,0.1701570680628272,0.1825396825396825,0.146153846153846,0.0067567567567565,-0.0088691796008869,0.0182232346241457,0.0217142857142855,-0.0397422126745435,0.0468384074941452,-0.1337209302325582,-0.1613508442776736,-0.137065637065637,-0.1605633802816902,-0.1485714285714285,-0.1278048780487805,-0.1566037735849056,-0.1605633802816902,-0.0314192849404117,-0.0143329658213893,-0.1252446183953034,-0.1218074656188605,-0.1566037735849056,-0.1675977653631285,-0.1353965183752418,-0.1015075376884422,-0.1104477611940299,-0.1104477611940299,-0.1209439528023599,-0.0951417004048584,-0.0687499999999999,0.037122969837587,-0.1060000000000001,-0.096969696969697,-0.0479233226837061,-0.0858895705521471,-0.1542100283822138,-0.2666119770303528,-0.3180778032036613,-0.3298350824587707
DLY_Y2-L^F16,0.1491743632801567,-0.1491743632801567,15.0,-0.048607318405243,0.0744342622031045,0.1045382045849697,1.037919826652221,0.1909667194928684,-0.1877133105802047,-0.0660509375874476,7.4058613374037556e-06,0.0832878208629164,-0.0085661080074487,2.1230807670877505,-0.0646612989133839,-0.0270358470879699,-12.69047619047619,0.6706392199349945,0.0084251458198314,0.0435684647302905,0.0126050420168069,0.0147368421052631,0.0687361419068737,0.1448931116389549,0.1080459770114943,0.1235431235431236,0.2141057934508816,0.2080200501253133,0.2019950124688281,0.2991913746630728,0.3654390934844194,0.2684210526315791,0.08803611738149,0.2141057934508816,0.1448931116389549,0.0954545454545454,0.0343347639484978,0.1842751842751842,0.1055045871559632,-0.0282258064516128,-0.0530451866404714,-0.0436507936507936,0.0570175438596491,0.0807174887892376,0.2327365728900257,0.2552083333333335,0.2819148936170215,0.3133514986376022,0.2487046632124354,0.4606060606060607,0.5157232704402517,0.4740061162079512,0.5700325732899025,0.8052434456928841,0.7655677655677657,0.7400722021660651,1.051063829787234,1.0083333333333335,0.8828125,1.0083333333333335,0.8467432950191573,0.7851851851851852,0.8120300751879699,0.951417004048583,0.8828125,1.0423728813559323,1.497409326424871,1.2418604651162792
DOQX_41-L^J16,0.0570429662342441,-0.0570429662342441,16.0,0.0016574585635358,0.142316079421554,-0.0154567936469242,2.4578616352201257,0.2145522388059701,0.0919540229885057,-0.0570429662342436,4.470591489884743e-07,-0.0114180478821363,-0.0175199089874857,0.8284249346275057,-0.2527049257232401,-0.0388175230566534,-0.7948717948717948,1.508176100628931,0.0073781291172595,-0.0037453183520598,0.1410256410256409,0.0113636363636362,0.0308880308880308,0.2027027027027026,0.0190839694656488,0.1710526315789473,0.3417085427135677,0.3349999999999999,0.3217821782178218,0.608433734939759,0.756578947368421,0.5523255813953489,0.4052631578947367,0.2027027027027026,0.5705882352941176,0.880281690140845,0.390625,0.4052631578947367,0.0766129032258065,-0.1603773584905661,-0.1603773584905661,-0.25,-0.097972972972973,-0.021978021978022,-0.1603773584905661,-0.0531914893617021,0.2961165048543688,0.5257142857142856,0.04296875,0.04296875,0.0113636363636362,-0.2100591715976331,-0.2744565217391305,-0.1414790996784566,-0.288,-0.2936507936507936,-0.3917995444191343,-0.3455882352941176,-0.3455882352941176,-0.4118942731277533,-0.5037174721189591,-0.480544747081712,-0.4528688524590164,-0.4245689655172413,-0.358173076923077,-0.3790697674418605,-0.3819444444444445,-0.4494845360824742
DOS_59-L,0.0373850336319572,-0.0373850336319572,10.0,0.0034872908603297,0.2051329197906359,0.0237661304969077,1.0767238641843846,0.1109986832921039,-0.0161464080560734,-0.1239107790702612,0.0129034957170118,-0.0680474349091973,0.0146360798766117,83.28745979801388,-0.1076020466448202,0.1376814636483288,-0.6454660774651522,0.8470662648049735,0.1701883803777364,0.0328638497652582,-0.0596026490066226,0.0339805825242718,0.0240384615384614,0.009478672985782,-0.0161662817551964,0.0191387559808613,0.0339805825242718,-0.006993006993007,0.0784810126582278,0.0240384615384614,0.0441176470588233,0.0812182741116751,-0.0023419203747072,0.0339805825242718,0.0191387559808613,-0.0229357798165138,-0.1462925851703407,-0.0993657505285413,-0.2392857142857143,-0.2717948717948718,-0.2629757785467128,-0.3184,-0.2779661016949153,-0.2310469314079423,-0.202247191011236,-0.1744186046511628,-0.2365591397849462,-0.1931818181818182,-0.2692967409948542,-0.2730375426621161,-0.2565445026178011,-0.3259493670886076,-0.3184,-0.2604166666666666,-0.2655172413793103,-0.2642487046632125,-0.2111111111111112,-0.2240437158469945,-0.2864321608040201,-0.2958677685950414,-0.3405572755417957,-0.2565445026178011,-0.3425925925925926,-0.2993421052631579,-0.2310469314079423,-0.2351885098743268,-0.1252566735112936,-0.2197802197802197
DPCZ_02-L^F20,0.0002963296002615,0.0002963296002615,8.0,-0.1746048029843786,0.0068917840999734,-0.3874951721770718,0.7348740370601707,3.1849605821710125,-0.215580314062637,-0.0844232812883177,6.009579455517932e-09,-0.0376964327349032,-0.1281106908222177,0.0583190467234794,-0.6540438238879989,-0.1311710132277143,0.0058847402597402,0.7348740370601707,-0.1737902624515359,0.0285714285714286,0.5217391304347825,0.346153846153846,0.346153846153846,0.0606060606060605,0.0294117647058822,0.129032258064516,-0.1860465116279069,-0.326923076923077,-0.2553191489361702,-0.0789473684210526,-0.1250000000000001,-0.1463414634146341,-0.3137254901960785,-0.4067796610169492,-0.453125,-0.435483870967742,-0.527027027027027,-0.4927536231884057,-0.5205479452054795,-0.5333333333333334,-0.527027027027027,-0.5394736842105263,-0.4852941176470589,-0.5070422535211268,-0.4927536231884057,-0.4444444444444445,-0.2222222222222223,-0.1860465116279069,-0.4166666666666666,-0.3750000000000001,-0.435483870967742,-0.4852941176470589,-0.4615384615384615,-0.435483870967742,-0.5394736842105263,-0.5333333333333334,-0.5394736842105263,-0.4166666666666666,-0.326923076923077,-0.3518518518518519,-0.3518518518518519,-0.2391304347826087,-0.1666666666666667,-0.1025641025641026,-0.0789473684210526,-0.3,0.346153846153846,0.5909090909090908
DPXL_94-L,0.0536071820706581,-0.0536071820706581,15.0,-0.015508843886183,0.0641781936533767,0.3482484831533448,0.8985660377358491,0.3678634490876986,-0.0151528656743025,-0.0633598139895369,5.379100837805951e-05,-0.0004486029223276,-0.0153411384739604,5.146530009251453,-0.1582018914564225,0.0271990781263202,-138.33333333333334,0.7815849056603773,0.0385091629519564,0.1807228915662651,-0.0119047619047618,-0.0404624277456647,-0.1075268817204302,-0.0177514792899408,-0.0568181818181818,0.0921052631578946,0.2116788321167881,0.2296296296296294,0.3279999999999998,0.4310344827586208,0.482142857142857,0.4067796610169492,0.3387096774193547,-0.0235294117647059,-0.0726256983240224,-0.1530612244897959,-0.4503311258278146,-0.4557377049180328,-0.5229885057471264,-0.5677083333333333,-0.5257142857142858,-0.5044776119402985,-0.4796238244514107,-0.5160349854227406,-0.4645161290322581,-0.4645161290322581,-0.5059523809523809,-0.5,-0.4984894259818732,-0.5608465608465609,-0.5059523809523809,-0.538888888888889,-0.5044776119402985,-0.4939024390243902,-0.4645161290322581,-0.4134275618374559,-0.5654450261780104,-0.546448087431694,-0.5776081424936388,-0.5573333333333333,-0.6028708133971292,-0.6335540838852097,-0.6057007125890737,-0.6028708133971292,-0.5786802030456852,-0.5585106382978724,-0.484472049689441,-0.5029940119760479
DRNQ_D0-L^A11,0.2911190936722851,0.2911190936722851,9.0,-0.2524337479718766,0.3759317368565923,23.48466157782008,5.37796634546239,1.2,0.1237864077669902,0.271378833932025,3.394888154617892e-12,-0.0027524530634319,-0.5136970609412843,0.0649278250188569,-0.3536877960416643,-0.8533529194169254,1.643927100237174,5.361426722278153,-0.9041706462909902,0.0717703349282299,0.2981366459627328,0.0999999999999998,0.0885416666666667,0.1546961325966849,0.094240837696335,0.1058201058201058,0.0885416666666667,0.1807909604519773,0.2011494252873562,0.3227848101265822,0.5597014925373132,0.548148148148148,0.6328124999999998,0.4413793103448276,0.3397435897435896,0.3227848101265822,0.817391304347826,0.7863247863247864,-0.5228310502283104,-0.5228310502283104,-0.5292792792792793,-0.5082352941176471,-0.682370820668693,-0.6634460547504026,-0.5515021459227468,-0.5271493212669683,-0.3666666666666667,-0.3169934640522877,-0.7220744680851063,-0.7416563658838071,-0.8237774030354131,-0.8419062027231468,-0.8253968253968254,-0.8033866415804327,-0.8227311280746396,-0.8506075768406005,-0.867553865652725,-0.8631303208906352,-0.8727936701156421,-0.8785589773387565,-0.8922680412371133,-0.8659397049390635,-0.8519830028328612,-0.8307692307692308,-0.8487698986975398,-0.8574351978171897,-0.9132059800664452,-0.8568493150684932
DVX_M7-L^C10,0.0752858784264376,-0.0752858784264376,15.0,0.3232490148722511,0.1200203424309205,-0.1895024495704518,0.7787123908120349,0.2094304960195958,-0.0231788079470198,0.181649067133496,3.172509987696225e-05,0.0672429134358713,0.5754202139270902,7.926177610185345,0.0873937868126205,-0.0299478658179404,-1.879781420765028,0.5613070203817535,0.2157417893544733,0.0990566037735849,-0.0078003120124804,0.0816326530612245,0.0834752981260646,0.1060869565217392,0.0477759472817134,0.0743243243243243,0.1563636363636364,0.1296625222024867,0.1712707182320443,0.1865671641791044,0.2544378698224852,0.2301740812379111,0.0512396694214876,-0.0185185185185184,-0.045045045045045,-0.0349013657056145,-0.1251719394773038,-0.0563798219584569,-0.1856594110115236,-0.1856594110115236,-0.2337349397590361,-0.1598414795244386,-0.1428571428571428,-0.064705882352941,-0.0701754385964911,-0.068814055636896,-0.0549777117384844,-0.0334346504559269,-0.1251719394773038,-0.1542553191489361,-0.1485943775100401,-0.1166666666666667,-0.052160953800298,-0.0901287553648068,-0.0991501416430593,-0.086206896551724,-0.1203319502074689,-0.1428571428571428,-0.0769230769230768,0.0208667736757623,0.003154574132492,-0.0674486803519061,-0.0809248554913294,-0.0742358078602619,-0.0728862973760933,-0.0108864696734057,0.0529801324503311,0.188785046728972
FRYP_57-L^G05,0.0816,-0.0816,15.0,0.028809089064719,0.1107055961070559,-0.0500872657980537,1.3383341955509571,0.119047619047619,0.3002832861189802,-0.003,5.897231263096675e-06,0.0454453235950497,-0.0159304851556842,4.329828558443745,0.1156489208948963,0.0330549545359567,-1.2,0.6104500775995861,-0.0453764180130629,0.0580046403712297,0.0,0.026190476190476,0.0829145728643214,0.1312335958005248,0.0966921119592874,0.2244318181818181,0.2904191616766467,0.1972222222222222,0.1906077348066297,0.4084967320261436,0.4463087248322146,0.252906976744186,0.0856423173803524,0.1648648648648647,0.0994897959183673,0.1079691516709511,0.0615763546798029,0.1743869209809263,0.016509433962264,-0.0770877944325482,-0.0204545454545456,0.0023255813953488,0.0589680589680587,0.0694789081885853,0.0589680589680587,0.1051282051282049,0.2244318181818181,0.1939058171745151,0.0774999999999999,0.0311004784688995,-0.0204545454545456,0.0070093457943922,0.0641975308641975,0.016509433962264,-0.0023148148148149,0.0141176470588233,-0.0248868778280543,0.0023255813953488,0.1680216802168019,0.2751479289940828,0.3510971786833854,0.322085889570552,0.2039106145251394,0.2751479289940828,0.3682539682539683,0.326153846153846,0.6264150943396225,0.5069930069930069
