firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,14.0,-0.1812127992406081,8.666083962809482e-07,0.0742716977017916,0.1425760091281466,-0.1180840664711632,0.5938502494135806,0.5579013901705652,1.0,-0.2502783995680588,-2.479516003822551e-07,-0.0500978577800263,1.1312876576735004e-09,1.3309683048311242e-06,-0.129401258717469,4.0,0.0683931624067722,-0.1642644008841205,-0.3555716397075974,-0.2264079107949389,-0.2051282051282051,0.1470588235294117,0.5,0.1470588235294117,0.1818181818181818,0.0833333333333334,-0.1702127659574467,-0.2199999999999999,-0.2199999999999999,-0.2352941176470587,-0.3035714285714286,-0.4507042253521126,-0.4868421052631578,-0.2909090909090909,-0.2641509433962264,-0.4583333333333332,-0.4583333333333332,-0.6176470588235294,-0.6176470588235294,-0.6608695652173913,-0.6213592233009708,-0.743421052631579,-0.7903225806451613,-0.7621951219512195,-0.7880434782608696,-0.806930693069307,-0.7947368421052632,-0.806930693069307,-0.7925531914893617,-0.7958115183246073,-0.75625,-0.6976744186046512,-0.6929133858267716,-0.7467532467532467,-0.6517857142857143,-0.6020408163265306,-0.6020408163265306,-0.5185185185185186,-0.5125,-0.5411764705882353,-0.5,-0.5063291139240507,-0.4729729729729729,-0.409090909090909,-0.4264705882352941,-0.3275862068965516,-0.3389830508474576,-0.35,-0.2199999999999999
BBIO-L^E18,14.0,-0.0301596688350088,6.454419935408853e-07,0.0553168799587411,0.0320121951219512,0.1373815676141257,1.2318778023104069,-0.0476139686089141,1.0,-0.083011583011583,6.794126247798794e-08,-0.0924647253076932,5.616626578230799e-07,1.57623728948932e-06,-0.0017211703958691,4.0,1.308866328925258,-0.0071835884460138,-0.037004662004662,-0.037004662004662,-0.1518987341772153,0.1023255813953489,-0.0083682008368201,-0.1254612546125461,-0.0669291338582677,-0.242811501597444,-0.2904191616766466,-0.2774390243902438,-0.3130434782608695,-0.202020202020202,-0.1350364963503649,-0.1056603773584905,-0.1713286713286712,-0.1350364963503649,-0.0813953488372093,-0.2203947368421052,-0.662873399715505,-0.6585014409221902,-0.6906005221932114,-0.6873350923482849,-0.6717451523545706,-0.7052238805970149,-0.7148014440433212,-0.6647807637906648,-0.6865079365079365,-0.7055900621118012,-0.6419939577039275,-0.7331081081081081,-0.7205188679245282,-0.7260115606936417,-0.7437837837837837,-0.7331081081081081,-0.698856416772554,-0.7084870848708487,-0.6906005221932114,-0.7569230769230769,-0.7608476286579213,-0.7596348884381339,-0.7566735112936345,-0.7608476286579213,-0.7805555555555556,-0.7857142857142857,-0.7651139742319127,-0.7768361581920904,-0.7481402763018066,-0.7175208581644815,-0.6906005221932114,-0.7030075187969924,-0.633693972179289
BBOU-L,14.0,0.04883166969147,2.7940265577177293e-07,0.0239458902955647,0.0796812749003984,0.1612550471063257,0.5787378318194939,-0.1132280639595048,1.0,0.1569307885097358,7.528646798582851e-08,-0.056636678200692,6.544927104618711e-06,5.557789538323036e-07,0.0082777261593039,4.0,19.099500302508684,-0.1576718471794846,-0.120037438577334,-0.120037438577334,0.0273972602739724,-0.0999999999999999,-0.1766917293233082,-0.1619897959183672,-0.1085481682496607,-0.2279670975323149,-0.2360465116279069,-0.2740331491712707,-0.284313725490196,-0.2448275862068964,-0.2252358490566037,-0.1630573248407643,-0.1181208053691275,-0.0614285714285713,-0.0614285714285713,-0.0436681222707423,-0.1085481682496607,-0.1766917293233082,-0.1434159061277704,-0.0937931034482758,-0.0824022346368714,-0.0824022346368714,0.0045871559633028,-0.124,-0.0912863070539419,-0.0015197568389057,0.0823723228995056,0.1386481802426344,0.1288659793814432,0.0913621262458472,0.1426086956521739,0.2634615384615384,0.300990099009901,0.3744769874476987,0.4599999999999999,0.3192771084337349,0.1628318584070796,0.0841584158415842,0.0877483443708608,0.0346456692913386,0.0512000000000001,-0.0394736842105262,-0.0223214285714284,-0.0849582172701949,-0.0281065088757396,-0.0478260869565217,-0.065433854907539,-0.0394736842105262,0.0362776025236593
BBTK-L^C11,11.0,0.1364296081277213,0.0005358543482825,45.92479410380664,0.1020806241872561,0.1818181818181818,0.274048340642349,-2.592386269002889,1.0,0.8411764705882353,6.334380474905625e-05,0.1253396739130146,1.8142850129489253e-08,0.0007121898047461,-0.108730583824317,3.0,0.0020777174043857,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.1351351351351351,0.0,-0.075,0.4230769230769229,0.4230769230769229,0.0882352941176469,0.0882352941176469,0.0882352941176469,0.0882352941176469,0.0882352941176469,-0.119047619047619,-0.119047619047619,-0.119047619047619,-0.119047619047619,-0.119047619047619,-0.075,-0.075,0.5416666666666667,-0.075,-0.075,-0.0263157894736841,0.0571428571428571,0.2333333333333334,0.48,0.3214285714285714,0.3214285714285714,0.3214285714285714,0.48,0.48,0.8499999999999999,0.3703703703703702,0.6818181818181819,0.15625,1.3125,1.3125,0.6818181818181819,-0.075,-0.075,-0.075,0.0277777777777779,0.0882352941176469,0.2758620689655173,0.2758620689655173,0.3214285714285714,0.2758620689655173,0.4230769230769229,0.6818181818181819,0.6818181818181819,0.6086956521739129
BBTU-L^C18,14.0,0.0019354966128809,9.377930707316436e-07,0.0803725001455386,0.0790246594784254,0.1224645846748229,1.54842809849405,0.0394636540768695,1.0,-0.0811946738079296,3.693772650374e-08,-0.0981216210883429,1.5436016138773956e-06,9.867649794570545e-07,0.0966122431759692,4.0,2.342456782273637,0.4542754470554941,0.5633331123156909,0.3164976692777163,-0.0722222222222223,0.0285714285714286,0.139240506329114,-0.0721649484536082,-0.0526315789473683,-0.1818181818181818,-0.2682926829268293,-0.2913385826771654,-0.2771084337349397,-0.1964285714285715,-0.1428571428571429,-0.1469194312796208,-0.1262135922330097,0.0112359550561798,-0.0217391304347825,-0.25,-0.2712550607287449,-0.2682926829268293,-0.2561983471074379,-0.1891891891891892,-0.1262135922330097,-0.217391304347826,-0.2531120331950207,-0.1387559808612439,-0.0721649484536082,-0.0624999999999998,-0.0721649484536082,-0.1705069124423962,-0.1855203619909502,-0.1928251121076233,-0.28,-0.3333333333333333,-0.3594306049822063,-0.3076923076923077,0.0588235294117647,-0.0909090909090908,-0.1346153846153845,-0.0673575129533677,-0.1428571428571429,-0.2561983471074379,-0.2712550607287449,-0.2857142857142857,-0.3406593406593406,-0.4059405940594058,-0.3617021276595744,-0.368421052631579,-0.1818181818181818,-0.2561983471074379,-0.2307692307692307
BBXK-L,14.0,-0.065146749161619,1.11664608144673e-05,0.9570089622604432,0.0586361768332061,0.1127210112972995,1.3680357160686774,-0.0442591589821259,1.0,-0.3366986696516983,5.544635396142852e-07,-0.1122292685547688,3.4032232951912984e-06,1.4897674281048136e-05,0.3556588840522356,2.0,0.2453846238868636,0.3189269395488051,1.0073925480144137,0.0073925480144135,0.0,0.0144927536231884,0.0144927536231884,0.0,0.0144927536231884,0.0144927536231884,-0.8153034300791557,-0.8209718670076727,-0.8181818181818182,-0.8186528497409327,-0.8128342245989305,-0.8060941828254847,-0.7965116279069767,-0.7619047619047619,-0.7254901960784313,-0.7426470588235294,-0.717741935483871,-0.7307692307692308,-0.7188755020080322,-0.7348484848484849,-0.7407407407407407,-0.7021276595744681,-0.6875,-0.6236559139784947,-0.6428571428571428,-0.6391752577319587,-0.6517412935323383,-0.6682464454976303,-0.6818181818181819,-0.7071129707112971,-0.7318007662835249,-0.7021276595744681,-0.7318007662835249,-0.7307692307692308,-0.7526501766784452,-0.7627118644067796,-0.7154471544715447,-0.7526501766784452,-0.7777777777777778,-0.8267326732673268,-0.8167539267015707,-0.8087431693989071,-0.8205128205128205,-0.8349056603773585,-0.8275862068965517,-0.829683698296837,-0.8055555555555556,-0.8300970873786409,-0.8313253012048193
BCPS-L^C06,14.0,-0.0591419037860276,4.845463402499948e-06,0.4152749899493242,0.0184306059759843,-0.0251341558501123,0.9472712762777624,0.2737636252221621,1.0,-0.2115249472944483,-7.055013558817377e-07,0.031406099822658,3.682453734417326e-07,8.80443706566714e-06,0.0588290840415485,3.0,0.2265056984216219,0.0060827359016667,-0.3227922330995885,0.0808158319870759,-0.0787373004354137,-0.0203791469194312,-0.0419466975666279,-0.0469164265129682,0.0079239302694136,0.0197335964479528,0.0704298291040912,0.0645036693704133,0.0631348849170632,-0.0020519010259503,35.58407079646018,33.73949579831933,-0.0341121495327101,48.21428571428572,-0.0372612948299951,-0.0929237520570488,-0.0610947081535316,58.91304347826088,-0.0140710708323394,-0.0266070167176829,65.144,-0.1206126356094446,-0.1208931419457733,25.0820189274448,-0.1229447332131111,54.86486486486487,-0.0599204093234791,-0.0854993916602144,-0.0969855832241153,-0.1007178594735696,60.70149253731344,69.66666666666667,-0.0849933598937582,63.59375,52.68831168831169,45.977272727272734,51.32911392405064,52.34193548387097,50.675,46.51724137931035,46.79190751445087,47.63529411764706,49.10909090909092,8.146017699115045,8.227678571428571,59.794117647058826,64.61904761904762,10.645070422535213,61.16541353383459
BCQE-L^A14,14.0,-0.1943405634505111,7.765021812161967e-08,0.006654924590573,0.071364046973803,-0.0745637635483127,1.0566275242779812,0.3194068147472362,1.0,-0.8254545454545454,-4.685974968589408e-07,-0.1373835001724995,2.499466843203966e-06,3.27479010175414e-06,-0.1244232987312572,4.0,1.649106563415916,0.2073769695147286,-0.1192414543501914,-0.1133155284242655,-0.196969696969697,0.0645161290322582,0.1,-0.108108108108108,-0.0149253731343284,-0.2666666666666666,-0.3773584905660377,-0.3888888888888889,-0.4677419354838709,-0.3399999999999999,-0.4310344827586206,-0.4453781512605042,-0.3592233009708737,0.03125,0.6923076923076923,-0.25,-0.2584269662921348,-0.5147058823529411,-0.5510204081632653,-0.554054054054054,-0.5147058823529411,-0.5849056603773585,-0.639344262295082,-0.5769230769230769,-0.611764705882353,-0.5925925925925926,-0.5510204081632653,-0.7480916030534351,-0.7317073170731707,-0.736,-0.7203389830508474,-0.7857142857142857,-0.75,-0.7651245551601423,-0.7700348432055749,-0.8041543026706232,-0.7785234899328859,-0.7785234899328859,-0.7651245551601423,-0.8029850746268656,-0.8,-0.7828947368421053,-0.7684210526315789,-0.7917981072555205,-0.7625899280575539,-0.7471264367816092,-0.7130434782608696,-0.7215189873417722,-0.6857142857142857
BCYN-L,14.0,-0.0676135523006361,3.5277685561054065e-07,0.0302343435495637,0.0312599174865122,0.1383680331048752,0.5139875213225643,0.1318297942978495,1.0,-0.058442871587462,3.2883409650982525e-08,-0.1009876732256335,1.629277726535273e-06,5.654582631918955e-07,-0.0674746969886292,4.0,11.736586253598311,0.0764439528641032,-0.0058283292122924,-0.0058283292122924,-0.0634441087613293,0.1553228621291447,0.2755298651252407,0.1665198237885463,0.2792270531400966,0.0888157894736842,0.0168970814132105,-0.7370929308975378,-0.7567517912915671,-0.7681260945709282,-0.7659950512548603,-0.7475209763539283,-0.7484324529735893,-0.7044642857142858,-0.6846868301976661,-0.727179064496188,-0.7194915254237289,-0.7442534286266178,-0.7576866764275256,-0.7671064204045734,-0.7202028740490278,-0.740443050382278,-0.7263897499483365,-0.7155746509129968,-0.6811943173609438,-0.6975788031064414,-0.6652338811630847,-0.7142857142857143,-0.6919497440670079,-0.6934475573049317,-0.6672530786629807,-0.6717897868120972,-0.6902923976608187,-0.6614676553311174,-0.706430155210643,-0.7767661439892093,-0.7362549800796813,-0.683405069344811,-0.6830260952836964,-0.7038031319910515,-0.7201437328260409,-0.6973714285714285,-0.6371608659906824,-0.6980615735461801,-0.6164542294322133,-0.5779407076824992,-0.5511864406779661,-0.5257879656160458,-0.5299964501242457
BCZB-L,14.0,0.0679077843156168,9.021985506760906e-07,0.0773219118466579,0.2437391304347826,0.1279723303069606,1.835382621964698,-0.0142800209610157,1.0,-0.0128283445326817,6.773933012502e-08,0.0303199925366172,1.5144970033937626e-05,1.1467300885449817e-06,0.1404775124930594,3.0,4.778475835563779,0.0109721146763149,0.0068149707360183,-0.0047552771978659,-0.0637583892617449,0.075812274368231,0.1037037037037036,-0.0509554140127388,-0.0132450331125827,-0.1835616438356164,-0.2095490716180371,-0.256857855361596,-0.255,-0.2784503631961259,-0.237851662404092,-0.1857923497267759,-0.1767955801104972,-0.2095490716180371,-0.1722222222222222,-0.2074468085106382,-0.2623762376237624,-0.3227272727272727,-0.31651376146789,-0.2474747474747475,-0.2474747474747475,-0.2178477690288713,-0.1835616438356164,-0.2493702770780856,-0.2397959183673469,-0.2436548223350253,-0.2010723860589812,-0.1767955801104972,-0.0745341614906832,-0.053968253968254,0.0955882352941175,-0.113095238095238,-0.0066666666666667,0.1161048689138577,-0.0969696969696969,-0.1461318051575931,-0.0942249240121581,-0.1857923497267759,-0.1967654986522911,-0.3069767441860465,-0.2032085561497326,-0.2749391727493918,-0.2157894736842105,-0.2455696202531646,-0.225974025974026,-0.1767955801104972,-0.3037383177570094,-0.3817427385892117,-0.4004024144869215
