firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BABJ-L^I00,11.0,-0.0198263957388044,1.7690858782983076e-07,0.0052823592037813,0.1322821189995339,1.6815370261439992,-0.0097394928704595,1.0,-0.3393808678000507,2.480185694560715e-08,-0.0353175591531741,7.179326657858852e-07,4.749725480816274e-07,0.1879673691366417,4.0,3.11097582415349,-0.0337745249882488,-0.0124969432075174,0.0375735786542596,1.5084700393371009,0.0430379746835443,0.0286458333333334,0.5206929740134745,0.6288659793814435,0.3982300884955752,0.3199665831244778,0.5310077519379846,0.4363636363636365,0.2752219531880548,0.210727969348659,0.3155703580349709,0.4575645756457565,0.4877589453860642,0.7173913043478264,0.8393480791618162,1.0076238881829735,0.8372093023255816,0.8140068886337541,0.7173913043478264,0.972534332084894,0.6579223504721932,0.4780168381665108,0.4905660377358491,0.2950819672131148,14.95959595959596,12.739130434782613,16.17391304347826,0.483568075117371,14.95959595959596,0.5831663326653307,0.5414634146341464,17.372093023255815,0.5047619047619047,0.5192307692307692,17.372093023255815,0.5310077519379846,0.5551181102362206,0.572139303482587,0.5354713313896988,15.63157894736842,0.4350590372388738,0.5134099616858239,18.75,19.256410256410252,18.50617283950617,0.5991902834008096,0.544477028347996,19.256410256410252,18.03614457831325
BACQ-L^J02,9.0,0.2935759458559859,6.00692730030947e-06,0.1793623933155655,0.2118723360016633,1.4401009460932732,-0.0164934007515906,1.0,0.0154996353026987,3.160405277411878e-07,0.0950077399380786,1.920234061073785e-07,6.56889697591752e-06,0.725701331822046,4.0,0.097990238851601,-0.5821567311866757,0.1546079746956772,-0.2703920253043227,0.8701955892496825,0.2249999999999998,-0.2156862745098039,-0.2592592592592593,-0.2452830188679244,-0.550561797752809,-0.550561797752809,-0.7402597402597402,-0.7674418604651163,-0.8260869565217391,-0.8326359832635983,-0.8113207547169812,-0.8347107438016529,-0.8571428571428571,-0.8095238095238095,-0.8190045248868778,-0.7619047619047619,-0.7740112994350282,-0.8611111111111112,-0.8431372549019608,-0.8319327731092436,-0.8742138364779874,-0.8895027624309392,-0.9036144578313252,-0.9137931034482758,-0.9163179916317992,-0.9137931034482758,-0.9196787148594378,-0.908675799086758,-0.7058823529411764,-0.7297297297297297,-0.6875,-0.696969696969697,-0.6774193548387096,-0.6850393700787402,-0.6610169491525424,-0.696969696969697,-0.738562091503268,-0.7350993377483444,-0.7468354430379747,-0.7297297297297297,-0.7452229299363058,-0.7350993377483444,-0.7297297297297297,-0.7241379310344828,-0.738562091503268,-0.7333333333333334,-0.7419354838709677,-0.7333333333333334,-0.7402597402597402
BALZ-L^I10,12.0,0.3156111683077707,1.627918189200163e-07,0.004860842955796,0.3818520944272005,1.2316212190129368,-0.005367939599479,1.0,0.0960329392469078,2.4895960211124643e-08,0.0690320839967619,1.902113998255949e-09,2.165981526593585e-07,0.5488196548783365,5.0,0.4165262426689812,-0.0820971884664465,0.035242139855733,0.2342481040704447,0.4474133418175132,0.2403100775193798,0.0157480314960629,-0.1623376623376623,0.1517857142857142,0.3163265306122449,0.3163265306122449,0.5925925925925926,0.6125,0.5176470588235296,0.6538461538461537,0.6329113924050633,0.7432432432432432,0.9545454545454546,0.8970588235294117,1.224137931034483,1.186440677966102,1.1500000000000004,1.58,1.8043478260869563,2.071428571428572,1.8043478260869563,1.6875,1.6875,1.5294117647058822,2.071428571428572,2.0,2.3076923076923075,2.071428571428572,2.3076923076923075,2.225,2.225,2.583333333333333,2.583333333333333,2.583333333333333,3.3000000000000007,3.3000000000000007,3.03125,2.794117647058824,2.1463414634146343,0.9545454545454546,2.3947368421052637,2.583333333333333,2.909090909090909,2.794117647058824,2.583333333333333,3.03125,3.448275862068966,3.448275862068966,3.6071428571428568
BAOH-L,18.0,2.1981046779079376,1.6154408396069076e-06,0.0482358651546646,0.8603948264431488,0.6614251134775728,-0.1973330729723489,1.0,2.117893155538177,6.942363605242721e-08,1.0224895497772488,3.007829733986288e-08,1.345712998769046e-07,2.7362448299096886,2.0,1.1018543565837122,-4.003646893398351,1.5710382560295897,1.5710382560295897,0.3537592156214831,0.0,0.0,-0.2123287671232877,-0.0836653386454183,-0.2255892255892256,-0.1901408450704225,-0.1756272401433692,-0.1958041958041958,0.0454545454545451,0.1979166666666665,0.0313901345291478,-0.0725806451612903,-0.0873015873015873,-0.0612244897959185,0.0,-0.1605839416058395,-0.0212765957446809,-0.2698412698412699,-0.352112676056338,-0.2721518987341773,0.0648148148148146,-0.1958041958041958,-0.2789968652037617,-0.4056847545219638,-0.4306930693069307,-0.3994778067885118,-0.4191919191919192,-0.4320987654320988,-0.4278606965174129,-0.42643391521197,-0.4700460829493088,-0.4808126410835214,-0.4877505567928731,-0.4663573085846867,-0.4403892944038931,-0.5551257253384914,-0.555984555984556,-0.5855855855855856,-0.6695402298850575,-0.5971978984238179,-0.6241830065359477,-0.6597633136094675,-0.7125,-0.7125,-0.7125,-0.7274881516587678,-0.7274881516587678,-0.7594142259414226,-0.783427495291902
BBIO-L^E18,11.0,0.2963105303612606,2.033033033033033e-07,0.0060704858285137,0.2832353764343688,1.438182256922744,-0.044705858394609,1.0,0.3339901477832512,5.375375375375375e-08,0.1275313807531368,1.1391372912231634e-06,2.996996996996997e-07,0.2656943563728599,4.0,7.039344235118289,0.022063288365833,0.2476446837146702,0.2476446837146702,0.5351118188641374,0.0416666666666665,0.1283354510800509,0.0922509225092251,0.1592689295039164,-0.0892307692307691,-0.1039354187689202,-0.0993914807302229,-0.0882956878850101,-0.1039354187689202,-0.1777777777777778,-0.1971066907775768,-0.1199207135777997,-0.1638418079096043,-0.0563230605738575,0.0584028605482718,0.1592689295039164,0.1127819548872179,0.3724884080370945,0.2333333333333334,0.5310344827586209,0.3253731343283583,0.1792828685258964,0.0962962962962965,-0.0284463894967177,-0.4890678941311852,-0.4432601880877742,-0.395507147719537,-0.2780487804878049,-0.2878909382518043,-0.3121611154144074,-0.3353293413173651,-0.3616103522645578,-0.2649006622516555,-0.1558935361216729,-0.1294117647058822,-0.1654135338345864,-0.0691823899371067,-0.103030303030303,-0.0613107822410148,-0.1039354187689202,-0.1128871128871128,-0.1978319783197831,-0.2264808362369337,-0.2271540469973889,-0.1558935361216729,-0.1172962226640158,-0.1012145748987853,-0.096642929806714,-0.0938775510204081
BBOU-L,11.0,-0.0565665932537382,2.0466936949531666e-07,0.0061112755516745,0.1162565720294426,0.2384069310787844,-0.0046644855868023,1.0,-0.1100795755968169,4.7888362162093474e-08,0.0250506978408684,1.1526368735663322e-05,5.940292058004906e-07,-0.0334987593052109,3.0,20.791168260203165,-0.1940856879743525,-0.2092914124824026,-0.2092914124824026,0.6437459996905324,0.1057692307692308,0.0297029702970297,0.0878661087866108,0.1555555555555556,0.0441767068273091,-0.079646017699115,-0.1419141914191418,-0.1390728476821191,-0.1811023622047243,-0.1679999999999999,-0.2397660818713449,-0.2261904761904761,-0.2757660167130918,-0.2307692307692307,-0.2463768115942028,-0.2603129445234708,-0.2397660818713449,-0.1798107255520504,-0.2296296296296296,-0.0352504638218923,-0.1811023622047243,-0.2696629213483146,0.015625,0.015625,0.046277665995976,0.0077519379844961,0.0058027079303675,0.019607843137255,-0.0714285714285712,-0.0476190476190475,-0.0510948905109489,-0.1156462585034012,-0.0510948905109489,-0.1034482758620689,-0.1318864774624374,-0.086115992970123,0.0358565737051794,0.04,0.1378555798687089,0.1981566820276499,0.1353711790393013,0.1711711711711712,0.1845102505694762,0.1255411255411256,0.0878661087866108,0.1231101511879051,0.0993657505285412,0.1231101511879051,0.0766045548654243
BBTK-L^C11,11.0,0.1364296081277213,0.0008335512084395,24.88922076501475,0.1818181818181818,0.2550287044280542,0.5181302007483161,1.0,0.8411764705882353,9.85348073874208e-05,0.1253396739130146,2.9232738951409774e-08,0.0011078508073828,-0.108730583824317,3.0,0.0015875595237778,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.5307938837128907,0.2272727272727273,-0.3125,0.375,0.375,0.0,-0.45,-0.45,-0.45,-0.3888888888888888,-0.3529411764705883,-0.2413793103448275,-0.2413793103448275,-0.2142857142857143,-0.2413793103448275,-0.1538461538461538,0.0,0.0,-0.0434782608695653,-0.0434782608695653,-0.1538461538461538,-0.2142857142857143,-0.2903225806451612,-0.3529411764705883,-0.4358974358974359,-0.4358974358974359,-0.4358974358974359,-0.4210526315789473,-0.4358974358974359,-0.9185185185185184,-0.45,-0.45,-0.5217391304347827,-0.4761904761904761,-0.4634146341463414,-0.4761904761904761,-0.4761904761904761,-0.4761904761904761,-0.4761904761904761,-0.4761904761904761,-0.4761904761904761,-0.5,-0.5,-0.5,-0.56,-0.4883720930232558,-0.4634146341463414,-0.4634146341463414,-0.4634146341463414,-0.4634146341463414
BBTU-L^C18,11.0,0.422913458577148,6.430953969312875e-07,0.0192023515113753,0.099917195694176,0.8561566944912754,-0.0110271187914925,1.0,0.6470749043193001,2.561707805203469e-08,0.3101484645107941,1.5314835016901996e-06,5.886324216144096e-07,0.2396875351241991,4.0,3.960952330496364,-0.4268774703557312,-0.1663811421713809,-0.0814229249011858,0.9633055373494106,-0.0740740740740741,-0.0391459074733095,0.0384615384615385,0.5882352941176472,0.3636363636363637,0.2980769230769231,0.3989637305699482,0.2857142857142858,0.115702479338843,0.0931174089068824,0.0714285714285714,-0.0109890109890109,-0.1089108910891087,-0.0425531914893615,-0.0526315789473683,0.2272727272727273,0.115702479338843,0.1538461538461539,0.1946902654867257,0.2980769230769231,0.1440677966101695,-0.0145985401459853,-0.150943396226415,-0.1916167664670658,-0.2058823529411764,-0.2011834319526626,-0.1233766233766233,-0.0689655172413792,0.0227272727272727,-0.018181818181818,0.0150375939849625,-0.0217391304347824,0.0266159695817491,0.115702479338843,0.0887096774193549,0.1297071129707112,0.1587982832618026,0.2162162162162162,0.1790393013100437,0.1587982832618026,0.1688311688311687,0.3235294117647058,0.3636363636363637,0.2857142857142858,0.2980769230769231,0.4210526315789475,0.4917127071823204,0.4062500000000002,0.3989637305699482
BBXK-L,12.0,0.0270225251774594,6.537131434282859e-07,0.0195193895456497,0.1734015430504407,1.107977245467888,-0.0064898405972981,1.0,0.0043817440979546,3.4476095285690486e-08,-0.0575091181471498,5.564773954248269e-06,4.122871897384641e-07,0.0640778702620897,4.0,7.931153048689018,0.0748325707657894,0.99653453307393,-0.00346546692607,0.8427966876013088,0.1106382978723403,-0.0996168582375478,-0.0961538461538461,-0.1696113074204946,-0.2033898305084746,-0.0447154471544715,-0.1696113074204946,-0.2539682539682539,-0.4183168316831683,-0.3848167539267015,-0.3579234972677595,-0.3974358974358973,-0.4457547169811321,-0.4211822660098521,-0.4282238442822385,-0.3472222222222222,-0.4296116504854369,-0.4337349397590362,-0.4766146993318485,-0.4766146993318485,-0.5656192236598891,-0.5436893203883495,-0.573502722323049,-0.5719489981785064,-0.5920138888888888,-0.6016949152542372,-0.5905923344947734,-0.5913043478260869,-0.6076794657762938,-0.626984126984127,-0.6147540983606556,-0.6384615384615384,-0.6083333333333334,-0.6043771043771045,-0.5374015748031495,-0.532803180914513,-0.5233265720081135,-0.5144628099173554,-0.5271629778672031,-0.5204081632653061,-0.5213849287169043,-0.530938123752495,-0.5401174168297456,-0.5374015748031495,-0.5223577235772358,-0.5154639175257731,-0.5063025210084033,-0.4913419913419913,-0.4634703196347032
BCPS-L^C06,11.0,-0.0135038648992642,4.400865449723813e-05,1.3140657781584597,0.1842079922965816,1.0993292245048818,0.0092503091225227,1.0,0.1642317908569831,5.311002103776449e-06,-0.0167992373927488,3.119983159276069e-06,3.7200795332869966e-05,-0.1755094869992971,4.0,0.0800032360051669,0.1740432024629126,0.0295534794959779,0.0380432024629126,0.3754056768548096,0.1452991452991454,-0.9870517928286852,-0.0859375000000001,-0.2402597402597402,-0.3352272727272728,-0.259493670886076,-0.2451612903225807,-0.26875,-0.3275862068965517,-0.323699421965318,-0.3117647058823529,-0.2909090909090909,-0.870575221238938,-0.8694196428571429,-0.1397058823529412,-0.0714285714285715,-0.8352112676056338,-0.1203007518796993,-0.0168067226890756,-0.0084745762711864,-0.0859375000000001,-0.3035714285714286,-0.2352941176470588,-0.2547770700636943,-0.2777777777777779,-0.2547770700636943,-0.1642857142857142,-0.8328571428571429,-0.9844,-0.0330578512396694,0.0263157894736842,-0.025,-0.8213740458015267,0.0446428571428569,0.0636363636363634,-0.0084745762711864,0.0086206896551723,0.0263157894736842,-0.048780487804878,0.1470588235294117,-0.8016949152542373,-0.8016949152542373,-0.0564516129032258,-0.025,0.1584158415841583,0.1818181818181816,-0.259493670886076,0.125,-0.323699421965318
