firms,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,depr,ep,herf,hire,invest,lev,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,tb,agr,egr,grltnoa,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAOH-L,11.0,3.5720498924671785e-06,0.6440682025587464,0.0547042690859755,0.161557776277948,0.1649173336515229,-180.4375,0.1539771731861616,0.280236417808481,-0.0104708685804602,1.0,0.0761083495919663,1.743542640314537e-07,4.828330539938157e-08,0.0456709845886027,-0.4084823136463481,2.913662018421092e-06,3.0,0.4550412182845902,-0.1565119472506431,-0.0191096771233902,-0.2426411488559948,-0.0788418649679146,0.0039961449972853,0.0072379082924841,2.411759784797082,0.0257382044577865,-0.0037740064941548,-0.2074103320404588,0.051905232579744,-0.3719400790666941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,24.0,3.584076632629997e-07,0.0646236716759973,0.0288676236044657,0.1890853189853958,1.4089676050099464,51.0,0.306494921473596,-0.0869893850797278,0.0026012214431124,1.0,0.1313645621181262,1.0929839794551453e-07,4.6543726504444747e-07,0.0909090909090909,0.0591704344407312,9.889227964111867e-07,5.0,1.916955183639076,0.0869067879362776,-0.0749633352611299,-0.0486133733480119,0.0356287272305372,0.0237236667299297,0.1013787510137875,0.2879148482745967,0.2325535679182229,0.2571884984025559,0.0456106366117731,0.2541149292520935,0.1329620605638705,0.0803212851405621,0.0873362445414847,0.1266968325791857,0.1745283018867924,0.1474654377880184,0.1581395348837211,0.1745283018867924,0.3681318681318681,0.4147727272727273,0.20873786407767,0.1800947867298579,0.1216216216216217,0.1581395348837211,0.360655737704918,0.3036649214659688,0.3532608695652175,0.4821428571428574,0.2388059701492539,0.0921052631578949,0.0641025641025643,0.1369863013698631,0.1165919282511211,0.2146341463414636,0.2326732673267326,0.2205882352941177,0.1216216216216217,0.276923076923077,0.3988764044943822,0.4733727810650889,0.6490066225165565,0.8175182481751826,1.2844036697247705,1.0409836065573774,0.8175182481751826,0.7659574468085109,1.1465517241379315,1.1282051282051286,1.1282051282051286,1.2636363636363637,1.3055555555555558,1.2432432432432434,1.349056603773585,1.3714285714285714,0.9920000000000002,0.9153846153846156,1.092436974789916,2.557142857142858,2.458333333333334,2.036585365853659
BBOU-L,24.0,1.129208516820838e-07,0.0203605022784408,0.0303484932916113,0.1543077290238996,0.6696920535145052,449.5,0.4860662382886634,0.0336939491819809,0.0046002300115005,1.0,0.1043068640646029,3.9465716416447686e-08,1.2719942562440056e-06,0.1441715237302248,0.0467209384638721,3.140080734230316e-07,4.0,21.60064755944345,-0.0692618283466197,0.0138386232877755,-0.0556528670911049,-0.0096648400509529,0.0340268456375838,0.1360952040085898,0.8641347790990334,0.1301006219345704,0.065395614871306,0.0910579913119852,0.1266676334106728,0.0831320450885668,0.0346274921301155,0.0665920537213204,0.0247311827956988,0.0559556786703598,0.0756207674943567,0.0885208452312962,0.0966628308400461,0.149577804583836,0.2572559366754616,0.2140127388535031,0.2320620555914672,0.2547728768926924,0.3310055865921786,0.355618776671408,0.4097633136094674,0.4695451040863529,0.5445705024311183,0.5187250996015935,0.5408245755860954,0.486739469578783,0.4706790123456787,0.5648604269293924,0.5896580483736447,0.5726072607260726,0.5883333333333332,0.6084388185654008,0.6631762652705058,0.6459412780656302,0.7264492753623188,0.73746581586144,0.6912156166814551,0.8291746641074855,0.8015122873345935,0.7094170403587443,0.6972395369545858,0.7422303473491774,0.8066350710900472,0.7583025830258301,0.8326923076923074,0.887128712871287,0.995811518324607,0.9812889812889812,1.0494623655913975,1.1248606465997768,1.2609727164887308,1.338650306748466,1.4126582278481008,1.3706467661691542,1.083060109289617
BBTU-L^C18,24.0,1.9714643522789999e-07,0.0355470259376464,0.0182536695521264,0.3576583801122694,1.466467844696769,24.450000000000003,-0.1676861505328934,-0.1893538639262715,0.0013850415512465,1.0,0.2560521415270018,8.911393497356143e-08,1.2914517723655142e-08,-0.0497371879106439,0.0314095770305424,2.9993418471133e-07,4.0,0.932132575724312,0.0141277731345033,0.0488598702072148,1.1109517467472596,0.1443221583156689,0.0362887963663891,0.1002614379084967,0.088854806502846,0.0239907505540031,0.3758169934640523,-0.0097110486980524,-0.1240426695842451,0.1109517467472595,0.0829493087557604,0.095959595959596,0.1128205128205128,0.1793478260869565,0.2690058479532162,0.2543352601156068,0.3999999999999999,0.3734177215189873,0.3231707317073171,0.1988950276243093,0.3231707317073171,0.4090909090909089,0.5069444444444444,0.6692307692307691,0.6564885496183206,0.5955882352941175,0.8083333333333333,0.7086614173228345,0.4662162162162162,0.4183006535947711,0.4563758389261745,0.4276315789473683,0.6564885496183206,0.6194029850746268,0.6194029850746268,0.7642276422764227,0.7222222222222221,0.6194029850746268,0.6194029850746268,0.6194029850746268,0.5390070921985817,0.736,0.5611510791366907,0.3910256410256409,0.3562499999999999,0.4965517241379311,0.3821656050955413,0.5724637681159421,0.5724637681159421,0.736,0.1302083333333332,0.1243523316062176,0.2055555555555555,0.1729729729729729,0.0637254901960784,-0.0765957446808511,0.1421052631578947,0.2994011976047903,0.2543352601156068
BBXK-L,24.0,4.673799959699076e-07,0.0842722254666879,0.0280657495368362,0.213923940095184,1.7865579886436862,-58.650000000000006,0.1296709283157521,0.0386361622249981,-0.0035811059217603,1.0,0.0974550616923109,8.594820297188719e-08,1.0838613168321103e-06,0.0384615384615384,0.0687490638744024,7.52863376061483e-07,4.0,2.605851917320164,-0.0283255162063902,-0.1266768158540692,0.0248785818127232,0.1635544527248254,0.0156610505982722,0.0511590202006923,0.533613055951304,-0.0096403916068681,0.0436506452216195,-0.0533610628428929,-0.036899736430454,0.0199172510086958,-0.0314136125654449,0.0,-0.0205128205128205,-0.0353535353535353,0.0670391061452513,0.0670391061452513,0.1369047619047618,0.1646341463414633,0.1610942249240121,0.0670391061452513,-0.0052083333333333,0.0581717451523544,0.147147147147147,0.2282958199356912,0.1753846153846152,0.2243589743589742,0.20125786163522,0.1863354037267079,0.126843657817109,0.0380434782608694,-0.0103626943005181,-0.0154639175257732,0.126843657817109,0.1235294117647058,0.0670391061452513,0.0352303523035231,-0.0077922077922079,-0.0904761904761906,-0.0255102040816326,0.07909604519774,0.0640668523676879,0.1681957186544342,0.0700280112044817,0.0437158469945353,0.0268817204301075,0.1540785498489425,0.0852272727272727,-0.0497512437810944,-0.0329113924050633,0.1235294117647058,0.0700280112044817,0.1301775147928994,0.0945558739255012,0.20125786163522,0.3403508771929824,0.1235294117647058,0.2362459546925566,0.5341365461847387,0.6902654867256639
BCIP-L,14.0,2.7894386623362198e-06,0.5029573492765178,0.1103474948383345,0.0654429566511429,0.4914366988076317,74.59259999999995,-0.135422814900342,-0.3528014685081936,-0.0045004758893262,1.0,0.3449835309818075,-2.3449249167690721e-07,6.289936805363965e-06,-0.0401675986399688,-0.0139834039191557,7.851396039513285e-06,4.0,2.4597106945306453,0.0014192575049805,-0.0193768849945068,0.0091795826311639,-0.0175240508186319,-0.0446450966559397,-0.155643719544915,1.625872084374193,-0.1019553535531407,-0.174373968987709,-0.1544235485965942,-0.0734812435084617,-0.0436746571916117,-0.2222222222222223,0.1250000000000002,0.08,0.1020408163265307,0.0,0.08,0.1999999999999999,0.08,0.1999999999999999,-0.0689655172413792,-0.129032258064516,-0.0847457627118642,0.0,-0.0357142857142857,-0.129032258064516,-0.129032258064516,-0.1428571428571428,-0.1940298507462686,-0.15625,-0.2602739726027396,-0.2799999999999999,-0.2987012987012987,-0.3493975903614457,-0.3414634146341463,-0.2799999999999999,-0.2394366197183097,-0.2058823529411765,-0.2894736842105263,-0.2499999999999999,-0.2602739726027396,-0.2058823529411765,-0.1147540983606556,-0.129032258064516,-0.2602739726027396,-0.2702702702702702,-0.2394366197183097,-0.2602739726027396,-0.2173913043478259,-0.2285714285714284,-0.2394366197183097,-0.2702702702702702,-0.2173913043478259,-0.1940298507462686,-0.129032258064516,-0.129032258064516,-0.1147540983606556,-0.2499999999999999,-0.1692307692307691,-0.2173913043478259
BCZB-L,24.0,8.689598661451114e-07,0.1566801797096996,0.0407246947617172,0.1729465552577644,2.4172376353123304,-1.0,0.0882754758725566,0.012111865146585,0.0007018159487674,1.0,0.0534891199485475,9.231444305467696e-08,5.458523299321353e-06,0.0261832829808661,0.0718484077550662,1.035990346722303e-06,3.0,2.827587471150105,-0.0252107269127768,-0.0150746256423327,-0.0986848770667268,0.0924587597479593,0.0114783843483748,0.0264497364115615,0.5464887775237671,0.0825511009737696,0.0377949852507374,-0.0077509583385989,0.1231799163179916,0.0564875367263766,0.03003003003003,-0.0347826086956521,-0.0118694362017803,-0.059322033898305,-0.0375722543352601,0.0121580547112463,0.0309597523219815,0.0953947368421053,0.1602787456445993,0.0776699029126213,0.0605095541401272,0.1212121212121211,0.1326530612244898,0.0990099009900991,0.0990099009900991,0.1482758620689654,0.1850533807829182,0.1026490066225165,0.1026490066225165,0.0121580547112463,-0.0263157894736841,-0.0431034482758619,-0.0029940119760478,-0.1024258760107816,-0.1395348837209302,-0.1143617021276595,-0.0646067415730337,-0.1439588688946015,-0.1439588688946015,-0.0999999999999999,-0.0458452722063037,0.0504731861198739,0.0183486238532111,-0.0147928994082839,0.0121580547112463,-0.0147928994082839,0.0214723926380369,0.0277777777777776,0.0277777777777776,0.0183486238532111,0.0309597523219815,0.0246153846153847,0.0605095541401272,0.0571428571428571,0.0776699029126213,0.0030120481927711,0.0571428571428571,0.0707395498392282,0.0214723926380369
BCZN-L,24.0,2.536049598350856e-07,0.0457269342697086,0.1329008653035619,0.1794778271799932,1.2467524892320705,0.2327999999999974,-0.0620260148134715,-0.0823101369517143,0.0057705233596579,1.0,0.1472409376064964,5.689877050683112e-08,9.536697304358618e-07,-0.0183974618316547,0.0122231196673839,4.7611039915611734e-07,4.0,5.880577413754883,0.0348335688270071,0.0074886317469104,0.0695849764711345,0.049531406598771,0.007121864691439,0.0207388328168504,0.6838491550345169,0.0617419458420549,0.1202511891505571,-0.0457781949065784,0.0537035848770639,0.0551290145965938,0.0356798457087754,0.0592441266598569,0.1090909090909091,0.1892201834862383,0.205813953488372,0.2419161676646706,0.1704288939051919,0.278668310727497,0.3311938382541719,0.0635897435897434,0.1445916114790286,0.0892857142857141,0.1008492569002121,0.3346203346203347,0.2755227552275521,0.2994987468671677,0.4483240223463685,0.2723926380368096,0.0657759506680368,-0.0749330954504907,-0.1075731497418244,-0.1743630573248408,-0.1204410517387616,-0.1263689974726201,-0.1493027071369975,-0.1866666666666667,-0.0831122900088418,0.0646817248459958,0.071280991735537,0.2692778457772338,0.2404306220095693,0.2818294190358466,0.3076923076923077,0.0904311251314404,0.205813953488372,0.4283746556473828,0.489942528735632,0.3644736842105263,0.4128065395095366,0.513868613138686,0.5641025641025641,0.7197346600331673,0.778730703259005,1.215811965811966,0.9275092936802972,1.319910514541387,1.5604938271604936,1.7506631299734745,1.9628571428571424
BDAJ-L,24.0,3.58047757999914e-07,0.0645587779754989,0.1866504361939541,0.816303946883069,3.027441455848705,-14.9,-0.0214549866879475,0.2551669664388664,-0.0094150641025641,1.0,0.2626262626262626,2.577001626657275e-07,8.026566514972056e-09,-0.006363737858658,0.0847119792704804,4.070437669893758e-07,4.0,0.2779575064116075,0.5750439174352221,0.0081028758177299,0.5745072470767528,1.5139011864706924,0.0192939244663382,0.0412280701754386,0.5152062668339917,-0.0289017341040462,0.0425240054869685,-0.1215491960764483,-0.0840989399293286,0.5139011864706923,0.0723684210526314,0.0482758620689656,0.0935251798561151,0.0201342281879195,0.0066225165562914,0.1692307692307693,0.2991452991452992,0.2881355932203391,0.2666666666666668,0.3333333333333335,0.1782945736434107,0.1094890510948904,0.1014492753623188,0.1968503937007875,0.0704225352112677,0.1176470588235294,0.3103448275862071,0.1515151515151513,0.0857142857142858,0.0133333333333334,0.0066225165562914,0.0066225165562914,0.0133333333333334,0.1603053435114503,0.2063492063492062,0.2063492063492062,0.1782945736434107,0.1968503937007875,0.2881355932203391,0.3333333333333335,0.2881355932203391,0.6000000000000001,0.2881355932203391,0.2459016393442623,0.2881355932203391,0.357142857142857,0.6521739130434783,0.8313253012048194,0.9487179487179488,0.7272727272727273,0.7078651685393258,0.9487179487179488,1.054054054054054,1.3384615384615386,1.375,1.3384615384615386,1.0821917808219177,1.620689655172414,1.5762711864406782
BDLO-L,25.0,3.3511262905074373e-07,0.0604233969695124,0.0128516080259552,0.261266711027766,0.9161026724408364,-9.85,1.458186112989393,0.0028679581573184,0.0036051225024213,1.0,0.0467095929280803,6.628001493444167e-08,4.525757196235175e-08,0.4325108333631774,0.0578378378378379,3.5583741790503865e-07,3.0,1.998759847117158,0.0987612083036578,-0.0283701875476032,-0.0054538637215801,0.0225165971900571,0.0201414563574987,0.0467118997912317,0.2892820183071052,0.0725337837837837,0.2018327067669173,0.0386978988377474,-0.0282681297709922,0.1417322834645669,-0.033673855467272,0.0800980792807519,0.0994176372712147,0.1049331103678929,0.1496302740321879,0.2431796801505172,0.2567760342368044,0.2664111164350742,0.4364130434782609,0.3581706063720451,0.4163987138263665,0.5666864256075874,0.588341346153846,0.6898976982097187,0.6304750154225784,0.6165137614678897,0.668560606060606,0.7514910536779325,0.6931454196028188,0.625461254612546,0.6654064272211722,0.5732142857142857,0.5892964521948287,0.5242214532871972,0.5102857142857142,0.4765363128491622,0.5330626450116009,0.5474238875878221,0.6274630541871922,0.809034907597536,0.8227586206896551,0.9419544452608376,0.8784648187633262,0.7184655396618984,0.7655310621242484,0.8164948453608247,0.8731396172927002,0.8731396172927002,1.0346420323325636,1.0976190476190475,1.1788953009068424,1.6065088757396446,1.983069977426637,2.199757869249394,1.9596864501679727,1.841935483870968,2.227106227106227,2.7649572649572653,2.354060913705584
