firms,age,cashdebt,chcsho,grltnoa,herf,mve_ia,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,7.0,0.225211542633977,0.0007002801120448,-0.0482655580096102,5.271511536255949e-06,3.7160705538922576,0.4600312137008884,-0.0307941653160452,0.0674740484429066,0.1532710280373832,0.1819923371647509,0.1468401486988848,0.2145669291338583,0.5425,0.408675799086758,0.4796163069544363,0.5659898477157361,0.8147058823529412,0.723463687150838,1.0032467532467533,0.964968152866242,1.2683823529411762,1.1879432624113475,1.26007326007326,1.2274368231046933,1.373076923076923,1.6367521367521367,1.41015625,1.7300884955752216,1.6943231441048034,1.706140350877193,1.830275229357798,1.779279279279279,1.8045454545454545,1.549586776859504,1.2194244604316546,1.337121212121212,1.0704697986577183,1.0986394557823131,1.043046357615894,0.9161490683229812,0.7832369942196531,0.8254437869822486,0.928125,0.9525316455696202,1.043046357615894,1.127586206896552,1.2355072463768115,1.497975708502024,2.5872093023255816,3.0459016393442626,4.078189300411522,3.255172413793104,2.5872093023255816,2.290666666666666,2.399449035812672
BALZ_07-L^I10,8.0,0.1521336811981475,-1.1138550954305873e-07,-0.03279087098769,2.4473865241166574e-08,0.1222766543372933,0.3518221353231267,0.0357142857142855,-0.096774193548387,0.0370370370370369,0.0769230769230771,0.2173913043478261,0.2173913043478261,0.1666666666666667,0.1200000000000001,0.0769230769230771,0.1666666666666667,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.3333333333333335,0.2727272727272729,0.2173913043478261,0.2173913043478261,0.0769230769230771,0.0370370370370369,-0.0344827586206895,-0.0666666666666665,-0.1249999999999998,-0.176470588235294,-0.1999999999999998,-0.1515151515151515,-0.1249999999999998,-0.1249999999999998,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.2173913043478261,0.4000000000000001,0.6470588235294119,0.6470588235294119,1.1538461538461542,1.0,1.0,1.1538461538461542,1.1538461538461542,3.0,1.8000000000000005,2.111111111111112,1.8000000000000005,1.545454545454546,1.545454545454546,1.3333333333333337,2.5000000000000004
BAMD_17-L^J98,7.0,0.0891417070187868,0.0012172854534388,-0.0087201180521396,5.4976761749967613e-08,0.6295048966363774,0.6957856064868664,0.0280373831775702,0.0046948356807512,0.07,0.0288461538461539,0.014218009478673,0.0541871921182268,0.0388349514563106,0.0490196078431373,0.0439024390243905,0.0594059405940594,0.3209876543209877,0.2891566265060241,0.3630573248407642,0.4758620689655173,0.445945945945946,0.3209876543209877,0.2090395480225988,0.2969696969696971,0.3544303797468355,0.2738095238095239,0.1758241758241758,0.2090395480225988,0.3048780487804878,0.3896103896103897,0.0541871921182268,-0.0046511627906975,-0.0572687224669603,-0.104602510460251,-0.0530973451327432,0.0190476190476189,0.0541871921182268,0.0918367346938775,0.1630434782608696,0.1630434782608696,0.0808080808080808,0.0594059405940594,0.1823204419889503,0.2369942196531793,0.3806451612903225,0.3806451612903225,0.445945945945946,0.6984126984126986,0.6461538461538463,1.057692307692308,0.9814814814814814,0.6984126984126986,0.5851851851851853,0.3806451612903225,0.445945945945946
BBNH_32-L^L97,9.0,0.1138646051585868,0.0004768717215069,0.0757097791798107,9.617543081734405e-05,15.801703544376094,0.6539247586771282,-0.0023041474654377,0.030878859857482,-0.0068649885583524,-0.0068649885583524,-0.064655172413793,-0.0113895216400911,-0.0045871559633028,-0.0136363636363637,0.061124694376528,0.1391076115485563,0.1214470284237725,0.0877192982456138,0.0904522613065326,0.0987341772151897,0.1451187335092347,0.1890410958904109,0.0663390663390661,0.1481481481481481,0.040767386091127,0.0796019900497513,-0.0247191011235955,0.0457831325301203,0.0533980582524271,0.0211764705882353,-0.088235294117647,-0.0398230088495574,-0.0726495726495726,-0.0939457202505219,-0.088235294117647,0.040767386091127,0.0637254901960784,0.0432692307692306,-0.0461538461538461,0.0382775119617224,0.0093023255813953,0.0716049382716048,0.0585365853658537,0.0046296296296295,-0.0440528634361233,-0.0158730158730159,-0.0666666666666667,-0.0290827740492169,0.0533980582524271,0.0796019900497513,0.1185567010309278,0.028436018957346,-0.0461538461538461,-0.15234375,-0.1051546391752576
BBOU_00-L,7.0,0.1949875344442986,-0.0493583415597235,-0.0171673819742382,1.814800222322074e-05,15.514770098522956,0.5837685156302725,-0.0411449016100178,0.0390334572490707,0.0527306967984935,0.0527306967984935,0.018214936247723,0.0507518796992481,-0.0460750853242322,-0.0714285714285714,-0.0295138888888888,-0.0261324041811846,0.0,0.0090252707581226,0.0313653136531364,0.0607210626185958,0.1478439425051334,0.1478439425051334,0.072936660268714,0.068833652007648,0.0294659300184161,0.0667938931297709,-0.0088652482269503,0.0833333333333332,0.1025641025641024,0.0238095238095237,0.0053956834532373,0.0332717190388169,-0.0714285714285714,-0.0851063829787235,0.0108499095840868,0.0163636363636363,0.1135458167330678,0.1408163265306121,-0.0509337860780984,0.0371057513914656,0.014519056261343,0.0275735294117644,0.0035906642728904,-0.0295138888888888,0.0708812260536397,0.0507518796992481,-0.0636515912897822,-0.1346749226006192,-0.0954692556634304,-0.1012861736334405,-0.0745033112582781,-0.1126984126984127,-0.1141045958795562,-0.1991404011461318,-0.2048364153627312
BBQS_26-L^G99,7.0,0.0124675324675324,0.0005685856432125,-0.146141801499869,1.7808097416015694e-05,2.2283986296520304,1.3838337322709648,0.0167597765363127,-0.0324324324324324,0.0376811594202897,0.0056179775280897,0.0591715976331361,0.1548387096774193,0.0783132530120482,0.0228571428571429,-0.0677083333333332,-0.0913705583756344,0.0,-0.0271739130434782,-0.0324324324324324,-0.0376344086021506,0.0,0.0228571428571429,0.0,0.1049382716049383,0.0718562874251498,0.0346820809248555,0.0,0.0529411764705882,0.1699346405228758,0.1118012422360248,0.0591715976331361,0.0591715976331361,0.0228571428571429,0.0,0.1257861635220125,0.1623376623376622,0.0914634146341464,0.1329113924050633,0.0591715976331361,0.2094594594594594,0.2430555555555555,0.1933333333333333,0.1401273885350318,0.1187499999999999,0.1118012422360248,0.2344827586206896,0.3458646616541352,0.52991452991453,0.6886792452830188,1.1058823529411763,0.79,0.4094488188976377,0.1257861635220125,0.0,-0.0867346938775509
BBTU_63-L^C18,7.0,0.0604902897166507,0.001713796058269,-0.0595817510830496,2.2108225740030617e-05,3.902389070167204,0.78317134430694,-0.0064377682403433,0.0219298245614036,0.0378619153674832,0.1421568627450979,0.3201133144475923,0.3507246376811594,0.1857506361323155,0.1283292978208232,0.165,0.1283292978208232,0.1283292978208232,0.0663615560640731,0.0862470862470863,0.1283292978208232,0.096470588235294,0.1506172839506174,0.1283292978208232,0.2295514511873351,0.2872928176795579,0.2697547683923706,0.1563275434243176,0.1228915662650602,0.2493297587131366,0.1857506361323155,0.0378619153674832,-0.0063965884861407,-0.0862745098039214,-0.0528455284552845,0.1887755102040818,0.2802197802197801,0.1228915662650602,0.0264317180616739,-0.0431211498973306,0.0174672489082969,0.0219298245614036,0.0787037037037037,0.1857506361323155,0.096470588235294,-0.0085106382978723,-0.0753968253968253,0.0566893424036281,-0.0042735042735041,0.1095238095238095,0.1228915662650602,0.3507246376811594,0.0913348946135832,-0.0623742454728369,-0.1781305114638447,-0.2335526315789473
BBVN_02-L^I99,8.0,0.1784651992861392,0.0126806251843114,-0.0412121212121204,1.4314492728561244e-07,0.9079342688242515,0.4683744939994034,0.0410958904109588,0.1679999999999999,0.2920353982300885,0.1774193548387097,0.140625,0.1145038167938929,0.1145038167938929,0.0895522388059699,0.1317829457364341,0.1967213114754098,0.3272727272727271,0.3035714285714284,0.3394495412844036,0.4599999999999999,0.5208333333333333,0.5869565217391304,0.6043956043956042,0.7590361445783134,0.6976744186046511,0.6976744186046511,0.536842105263158,0.6976744186046511,0.8024691358024689,0.6043956043956042,0.5869565217391304,0.140625,0.0814814814814814,0.0138888888888888,0.1967213114754098,0.1317829457364341,0.0068965517241379,0.0579710144927536,-0.2736318407960199,-0.1560693641618497,-0.0759493670886076,-0.1511627906976744,-0.1751412429378531,-0.1560693641618497,-0.2474226804123711,-0.3333333333333333,-0.3482142857142858,-0.2807881773399014,-0.2150537634408602,-0.1704545454545455,-0.1461988304093567,-0.1204819277108433,-0.2626262626262626,-0.4319066147859922,-0.4652014652014652
BCPS_48-L^C06,7.0,0.1058438323012314,0.0016528925619834,0.0577600579920144,6.448373893478332e-05,5.512960014648804,0.469682550656374,-0.0038095238095237,-0.0112994350282484,-0.0056818181818182,-0.0295748613678373,0.1029411764705883,0.084710743801653,0.0824742268041238,0.0758196721311474,-0.0523465703971118,-0.0916955017301038,-0.0994854202401371,-0.16,-0.0932642487046632,-0.0916955017301038,-0.074074074074074,-0.0932642487046632,-0.1393442622950819,-0.1350906095551894,-0.177115987460815,-0.1435562805872756,-0.2290748898678414,-0.2009132420091324,-0.1796875,-0.1573033707865169,-0.2595204513399153,-0.2424242424242424,-0.2279411764705882,-0.2553191489361702,-0.1873065015479875,-0.1626794258373205,-0.0707964601769912,-0.0557553956834532,-0.1898148148148148,-0.2105263157894736,-0.1504854368932038,-0.1176470588235294,-0.0707964601769912,-0.0837696335078534,-0.0658362989323844,-0.054054054054054,0.0416666666666667,0.0692464358452138,0.1615044247787611,0.3461538461538462,0.640625,0.5532544378698225,0.2559808612440193,0.0334645669291338,0.0396039603960396
BCQE_67-L^A14,8.0,0.1869425615412058,0.1048951048951049,-0.009260927534141,1.0088347577544777e-05,7.115483195631038,0.9091715919790588,0.0059904153354632,-0.0361816782140108,0.0552043826380108,0.0779164873009039,0.080241587575496,0.1258992805755396,0.1439013248058473,0.1850449597728347,0.2854209445585214,0.2652854977261243,0.3571815718157181,0.3788546255506606,0.5296273671350029,0.565,0.6249188838416613,0.6918918918918917,0.5390288875230484,0.5371393492940455,0.5888324873096447,0.6186166774402067,0.4994011976047905,0.4227272727272726,0.531498470948012,0.5679398872886661,0.3834254143646407,0.4490740740740739,0.4107042253521127,0.4566608493310062,0.5048076923076923,0.4790313053750739,0.5699059561128528,0.6228127025275436,0.6760374832663989,0.6637873754152823,0.7758865248226949,0.8912386706948638,0.8589458054936896,0.9410852713178292,0.8317483540599853,0.8912386706948638,0.9763220205209155,1.3249767873723304,1.5292929292929291,1.424007744433688,2.0278113663845225,1.760749724366042,1.4405458089668617,1.4007670182166825,1.511534603811434
