firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chpmia,chtx,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FZGZ-L,25.0,-0.0204099870190494,6.0796319826907e-07,0.1053777810005854,0.0412272102693212,0.1035189218845058,1.2914660572880434,2.6968999999999994,-0.0057160510287198,0.0008505701371629,1.0,0.0884513522244711,4.7743724317243854e-08,4.112959585955842e-09,7.274247174185098e-07,-0.0959771783535611,3.0,0.1899170138264093,0.0252633841150142,-0.011632136269603,0.003839488969748,0.0196768479487747,0.0447556761202536,-0.0256949834488791,0.5708089511521713,0.1168582375478928,-0.0890052356020943,-0.1122448979591836,-0.2300884955752212,-0.2312223858615611,-0.2888283378746594,-0.2907608695652174,-0.2917232021709633,-0.1442622950819672,-0.0076045627376425,-0.0645161290322581,-0.13,0.044,0.0398406374501991,0.0116279069767442,0.0255402750491158,-0.0206378986866792,0.0524193548387097,-0.0594594594594595,0.125,0.1130063965884859,0.1890660592255124,0.1999999999999999,0.1106382978723403,0.1704035874439462,0.1677852348993289,0.3248730964467003,0.3700787401574803,0.2517985611510791,0.1059322033898304,0.0398406374501991,0.5770392749244713,0.5914634146341464,0.5963302752293578,0.5818181818181818,0.2762836185819071,0.2700729927007297,0.0943396226415094,-0.1428571428571429,-0.1753554502369668,-0.3185378590078329,-0.3281853281853282,-0.3185378590078329,-0.4034285714285714,-0.4041095890410959,-0.4251101321585904,-0.3665048543689321,-0.411499436302142,-0.346683354192741
FZHF-L,23.0,-0.0574669813273714,7.100512286062572e-07,0.1230726186721447,0.0359814289399019,0.147574426887037,1.1489714437512848,5.450000000000001,0.0008983546686678,0.0004761313294414,1.0,-0.0070556613282561,4.548940873543357e-08,3.911002970868975e-08,1.104559727604049e-06,-0.0883733227576178,5.0,0.516791638406212,-0.0996524613330258,-0.0656255871174823,-3.967179991262561,0.0089114778010757,0.0235117257967528,0.0328200087374398,0.1487837908826257,0.0427350427350428,-0.1068702290076336,-0.0894941634241245,-0.1365313653136531,-0.158273381294964,-0.1552346570397113,-0.1642857142857142,-0.2121212121212122,-0.2013651877133107,-0.1490909090909091,-0.1034482758620689,-0.0930232558139535,-0.0965250965250965,-0.1365313653136531,-0.0859375000000001,0.0218340611353711,0.1758793969849246,0.1818181818181816,0.1414634146341464,0.0883720930232558,0.1090047393364928,0.1470588235294117,0.3604651162790697,0.3295454545454543,0.1090047393364928,0.0833333333333332,0.1142857142857141,0.0934579439252334,0.2786885245901638,0.0540540540540539,-0.0084745762711864,-0.0330578512396694,0.0493273542600896,0.0493273542600896,0.1196172248803828,0.0353982300884956,0.0218340611353711,-0.064,-0.1,-0.0859375000000001,-0.0859375000000001,-0.1102661596958175,-0.048780487804878,-0.0448979591836735,-0.0526315789473685,-0.0677290836653385,0.0308370044052863,-0.078740157480315,-0.0209205020920503
FZHT-L,25.0,-0.0373807445163633,3.689512553042332e-07,0.0639500296926419,0.0594011885383682,0.1061292779683579,2.2661537351440004,-0.8263999999999996,-0.0032754805305161,-9.455721531176991e-05,1.0,0.0842916755579728,7.298025596128735e-08,4.172455351610145e-07,1.0973988092002328e-06,-0.0724585756626202,4.0,0.9878166055530332,0.0381506159556805,-0.1340216071809424,-0.0217676257415934,0.0148922861289045,0.0605282284558509,-0.0171702603597665,0.5892332405172376,0.0029239766081872,0.0410958904109588,0.0058823529411764,-0.0393258426966292,-0.0158273381294964,-0.0486787204450626,-0.0186513629842181,0.0670826833073323,0.0805687203791469,0.0654205607476634,0.0996784565916399,-0.0297872340425532,-0.0473537604456824,-0.0072568940493468,0.1158238172920065,0.1652470187393526,0.1554054054054054,0.1231527093596058,0.1121951219512193,0.0891719745222929,0.1381031613976706,0.2761194029850744,0.4369747899159664,0.5066079295154184,0.4615384615384617,0.4741379310344829,0.290566037735849,0.4045174537987679,0.4399999999999999,0.2106194690265486,0.1176470588235294,0.125,0.1399999999999999,0.2459016393442621,0.2127659574468086,0.2021089630931458,0.387423935091278,0.204225352112676,0.096153846153846,0.0996784565916399,0.0379362670713201,-0.1023622047244094,-0.0904255319148935,-0.0366197183098591,-0.0867823765020027,-0.1047120418848167,-0.0101302460202605,0.0088495575221239,0.0118343195266272
FZIJ-L,13.0,-0.0779562196288438,-2.102201636516347e-07,-0.0364372949386732,0.0315905496932901,-0.0248358593332217,0.0681865934749089,39.3428,-0.7595495019354248,-7.512708065568566e-05,1.0,-3.0473030541707,-8.671725633097735e-08,6.08719484614952e-10,3.417325222255527e-06,-0.0215431745580656,1.0,0.5634411553825398,-0.1519867944131111,1.151986794413111,0.1519867944131111,0.0005648079863744,0.0022767759296355,0.1519867944131111,1.3853966101857609,0.0,-0.0652173913043479,-0.0851063829787234,-0.0851063829787234,-0.14,-0.2181818181818182,-0.7409638554216867,-0.6614173228346456,-0.4819277108433735,-0.5943396226415094,-0.5943396226415094,-0.4941176470588235,-0.4819277108433735,-0.4941176470588235,-0.5057471264367817,-0.5,-0.4941176470588235,-0.4941176470588235,-0.4880952380952381,-0.5,-0.5057471264367817,-0.4691358024691359,-0.4691358024691359,-0.4625,-0.4625,-0.4556962025316455,-0.4556962025316455,-0.4625,-0.4691358024691359,-0.656,-0.6614173228346456,-0.7712765957446809,-0.7700534759358288,-0.7712765957446809,-0.7611111111111111,-0.7611111111111111,-0.7611111111111111,-0.7675675675675676,-0.7650273224043715,20.5,20.5,5.142857142857142,5.142857142857142,5.142857142857142,7.6,7.6,9.75,4.375,2.3076923076923075
GBFO-L,13.0,0.0755857775723615,4.445377306328386e-07,0.0770513737648842,0.0737530897668367,0.0486299378204993,0.8741879993017393,0.1862999999999992,-0.0012043717162476,-0.0020355671576443,1.0,0.1314149461822875,6.28019908842774e-08,4.052450730986965e-08,3.996795841513492e-06,0.0424767977466053,4.0,0.2769533214771867,0.1231551674539742,-0.1306333229948949,-0.065302462542714,0.0047094462800666,0.0469657015947007,0.0580501150023888,1.2814040913733775,-0.1528497409326424,0.0376344086021505,0.0293333333333332,-0.1422222222222222,-0.1187214611872146,-0.1422222222222222,-0.190775681341719,-0.080952380952381,-0.0178117048346057,0.0546448087431692,0.0078328981723236,0.3591549295774647,1.1092896174863385,1.075268817204301,1.0104166666666663,1.0531914893617025,1.0864864864864865,1.2705882352941176,1.2840236686390534,1.2312138728323698,0.8737864077669901,2.509090909090909,2.509090909090909,2.898989898989899,2.938775510204082,2.979381443298969,2.979381443298969,2.898989898989899,2.898989898989899,2.86,2.711538461538461,2.711538461538461,2.574074074074073,2.5412844036697244,2.446428571428571,2.446428571428571,2.446428571428571,2.356521739130435,2.385964912280702,1.2057142857142855,1.2573099415204676,1.2312138728323698,1.244186046511628,1.2705882352941176,1.5562913907284766,1.539473684210526,1.1325966850828726,1.075268817204301,0.9693877551020408
GCAH-L,12.0,-0.0354845637802422,4.5914427802050214e-07,0.0795831150876717,0.1779550037815986,0.1923730958391739,0.7448234730598061,-157.30540000000002,0.0245513216385151,0.0035469498362723,1.0,0.2131009937864998,6.881305663693606e-08,9.873659224181845e-08,1.330521362455313e-06,-0.1004980465384526,4.0,1.4403403751608923,0.2776622402835963,0.3073532466801146,-0.7610427728365232,0.0093480488680584,0.033199558289562,0.2005500498105856,0.1006074489437333,-0.1212871287128712,-0.0604651162790697,-0.0158343483556638,-0.0755148741418764,-0.025331724969843,-0.123644251626898,-0.1976166832174777,-0.1911911911911912,-0.1150054764512596,0.0240811153358682,0.0452781371280723,0.0520833333333334,0.5131086142322099,0.4907749077490775,0.4454382826475851,0.4744525547445255,0.4377224199288256,0.4480286738351253,0.8076062639821031,0.518796992481203,1.025062656641604,1.172043010752688,1.666666666666667,2.049056603773585,2.452991452991453,2.9414634146341467,3.867469879518072,4.422818791946309,6.695238095238095,2.4237288135593222,2.1936758893280635,2.6396396396396398,2.3526970954356843,2.758139534883721,2.003717472118959,1.8551236749116609,1.948905109489051,1.1319261213720315,0.6974789915966388,0.3931034482758622,0.2886762360446571,0.1575931232091689,0.1917404129793509,0.3116883116883115,0.2744479495268139,0.518796992481203,0.3931034482758622,0.6160000000000001,0.7603485838779958
GFNF-L^I16,16.0,0.1169893646032179,1.061822422967214e-07,0.0184044841969906,0.3771164403351633,0.4468266122171175,0.6768151796302678,16.299999999999997,0.0433548176137548,-0.003351123246866,1.0,0.0873061935162923,8.485510898807686e-09,5.583330348331879e-09,2.64767372510507e-08,0.2543153049482164,3.0,5.111645432876349,0.0122908445749594,-0.0656582785050532,-0.0384972136474111,0.0392014519056261,0.0470212611566649,0.2386895475819033,0.7640832449306963,-0.009009009009009,-0.0901639344262293,0.0471698113207548,-0.0100334448160535,-0.0295081967213114,0.0022573363431153,-0.1518624641833811,-0.0993914807302229,-0.0451612903225806,-0.1919927206551409,-0.1216617210682491,-0.0901639344262293,-0.1102204408817635,-0.006711409395973,-0.0011248593925758,0.1017369727047146,-0.0337323177366701,-0.1345029239766081,-0.0358306188925081,-0.0797927461139895,-0.006711409395973,0.1562500000000002,0.1532467532467534,0.2795389048991354,0.5153583617747441,0.5857142857142859,0.5744680851063833,0.7377690802348338,0.7831325301204819,0.7011494252873565,0.4605263157894739,0.5828877005347595,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.5524475524475527,0.6444444444444444,0.568904593639576,0.5336787564766841,0.494949494949495,0.5524475524475527,0.4322580645161291,0.5310344827586209,0.4899328859060403,0.6204379562043796,1.099290780141844,1.214463840399003,1.4666666666666668,1.192592592592593
GJWE-L,17.0,-0.4571396132508314,-5.571205597947303e-07,-0.0965652666281781,0.1821366214430776,-0.0187252467408681,1.9940888890733883,-173.7135,0.0645523607121212,0.0005227560406897,1.0,-1.6515571971362597,-1.3948526896951534e-07,1.3971126866398017e-07,2.5730926832742504e-06,-0.1004216962045687,1.0,0.4197259862084573,0.1701270812951312,0.1089903898521567,0.020804649149465,0.0047662873338955,-0.0188954748379944,0.020804649149465,1.3853966101857609,-0.1119691119691119,-0.1395348837209302,-0.127946127946128,-0.0512820512820513,-0.1068965517241379,0.003875968992248,-0.0683453237410072,-0.0615942028985506,-0.2404692082111438,-0.2514450867052024,-0.276536312849162,-0.2079510703363914,-0.0407407407407408,0.1310043668122269,0.0882352941176469,0.3999999999999999,0.4469273743016759,0.7619047619047619,0.9770992366412212,0.6496815286624202,0.5508982035928143,0.0928270042194092,0.221698113207547,0.0614754098360654,0.1460176991150443,0.1614349775784753,0.0,-0.0114503816793893,0.182648401826484,-0.037174721189591,-0.3290155440414508,-0.3148148148148147,0.003875968992248,0.2696078431372548,0.377659574468085,-0.1038062283737024,-0.0683453237410072,-0.2805555555555555,-0.4648760330578513,-0.5862619808306709,-0.8215024121295658,-0.8246445497630331,-0.8386292834890966,-0.8397277227722773,-0.8474676089517079,-0.8477366255144033,-0.8343989769820972,-0.83617963314358,-0.8476470588235294
GKHK-L^F16,18.0,0.0289655172413792,-1.7916863873186685e-07,-0.0310551586481122,0.3510292524377031,0.0367302844796543,1.3217407116743902,7.0,-0.074022159015331,0.0124137931034482,1.0,-0.0212121212121212,2.218806671602066e-09,4.284656073768159e-11,3.8607236085875954e-07,0.0050541516245486,5.0,0.1492271890656575,-0.2065856953523661,-0.2627323612742727,-0.0312052676782134,0.033003300330033,0.1327433628318584,0.2545090180360722,-3.1171423729179617,0.0783699059561129,0.0063091482649841,0.3632478632478633,0.3236514522821576,0.276,0.3809523809523809,0.3690987124463518,0.6358974358974359,1.2785714285714285,1.8230088495575223,1.8482142857142856,2.0970873786407767,2.2551020408163267,2.752941176470588,3.430555555555556,4.316666666666666,5.645833333333333,6.25,5.934782608695651,3.833333333333333,3.557142857142857,3.430555555555556,3.7611940298507456,2.7093023255813957,2.43010752688172,2.2551020408163267,2.2551020408163267,3.089743589743589,3.492957746478873,2.8902439024390247,7.861111111111111,7.621621621621621,8.38235294117647,7.861111111111111,6.25,4.5,5.018867924528301,5.134615384615384,3.833333333333333,6.088888888888889,6.7804878048780495,7.621621621621621,6.975,6.975,8.114285714285714,8.96875,8.114285714285714,8.38235294117647,7.621621621621621
GOAH-L,18.0,0.0303258519160316,2.196820019946848e-07,0.0380773079059311,0.0151435293585272,0.2445795248661285,0.7573149224432105,41.27690000000001,0.0022338455108745,-0.0002194570795118,1.0,0.4601722102207767,6.197290822631355e-08,6.590753950475829e-07,5.330773442180641e-07,-0.0814002622536685,5.0,7.641193182604815,0.0365626855943005,0.0549423687056207,-0.0844009182378459,0.0260496932728048,0.1001896093501335,0.0145540307452317,0.2746127099947407,0.0217596972563858,0.064808596373405,0.0436851081655247,0.0015505211473856,-0.0176579925650557,-0.0109450761334959,-0.0524814603536794,0.6455630513751947,0.648206775976941,0.6517971302741867,0.6602094240837697,0.6241851368970013,0.641613328313253,0.6255475813216516,0.5826943146240755,0.6116527283648292,0.6310202936500513,0.6133672525439409,0.6142632358385782,0.5862210095497953,0.5895461173897194,0.6631383206980404,0.664011067646217,0.6831210191082802,0.6919383003492434,0.6958868144690782,0.7029243763120636,0.6744755412606211,0.6651231621157152,0.6474283285316205,0.6204878048780489,0.6129196337741609,0.6187581214033786,0.6266846989693606,0.5974811083123426,0.5867261065368694,0.583844162920583,0.4378581145142008,0.4197159021531198,0.522257135375753,0.5423833738669024,0.612025140955726,0.6632176234979974,0.6968768242848804,0.700102354145343,0.6154594294183031,0.7476326469261987,0.7826442479685185,0.7240510083036773
GOT-L,25.0,-0.026819542414348,5.901553607703114e-07,0.1022911625911473,0.2410508697786214,0.1566970927503526,1.1331748781574456,-54.41410000000002,-0.0090206952582671,-0.001140644061897,1.0,0.0182905769897207,5.053219045302933e-08,4.997454959005125e-06,5.36962916199957e-07,-0.0709797863434764,5.0,9.245228602076844,0.0622567342961917,0.2068297551897644,0.0081815574864332,0.0097465099555361,0.0188989686734861,-0.007588534347463,0.5682376127418247,-0.0516795865633075,0.0431266846361186,0.0573770491803278,0.1009957325746799,0.0502035278154682,0.0825174825174825,-0.0432632880098886,0.0251655629139073,0.0417227456258413,0.048780487804878,0.0184210526315791,0.0431266846361186,-0.0774731823599523,0.013089005235602,-0.0038610038610037,0.032,0.0,-0.0420792079207921,-0.0583941605839416,-0.0420792079207921,0.0038910505836575,0.2585365853658536,0.3096446700507613,0.4072727272727272,0.3699115044247787,0.332185886402754,0.2772277227722772,0.3414211438474872,0.4175824175824176,0.270935960591133,0.1889400921658988,0.2483870967741934,0.2921535893155258,0.1762917933130698,0.162162162162162,0.2285714285714286,0.2772277227722772,0.1136690647482014,0.0292553191489362,-0.1351955307262569,-0.1623376623376623,-0.1540983606557376,-0.0373134328358207,-0.0089628681177976,-0.0152671755725191,0.0197628458498024,0.1466666666666667,0.1348973607038122,0.1041369472182596
GVDY-L,16.0,0.0153581260753364,9.472057929124704e-07,0.1641784320041041,0.0036707887166189,-0.00816080794377,0.1076961579829616,2.9480000000000004,0.0446464546006298,1.8273532763082595e-05,1.0,-0.0946602710008663,-5.799761071739994e-08,1.678518344264529e-09,5.964835671494232e-06,0.0362468120891201,1.0,0.3349449290193158,-0.258245915337547,0.258245915337547,0.258245915337547,0.0014602211951711,0.0118493779808476,0.258245915337547,1.3853966101857609,-0.0472972972972973,-0.069182389937107,0.1086142322097378,0.2384937238493722,0.2703862660944205,0.4509803921568627,0.3896713615023475,0.5999999999999999,0.5336787564766841,1.176470588235294,0.934640522875817,0.9602649006622516,1.2769230769230768,1.2424242424242422,1.3492063492063493,1.2595419847328242,1.099290780141844,0.5336787564766841,0.4095238095238094,0.2703862660944205,0.3515981735159816,0.2649572649572651,0.3214285714285714,0.2489451476793247,0.2081632653061222,0.1746031746031746,0.3577981651376145,0.4095238095238094,0.2282157676348546,0.0802919708029197,0.0922509225092251,-0.0451612903225806,0.1653543307086613,0.4299516908212561,0.2869565217391305,0.1086142322097378,-0.1518624641833811,-0.1754874651810585,-0.2230971128608924,-0.3211009174311927,-0.343680709534368,-0.1685393258426966,-0.3675213675213674,-0.4044265593561368,-0.4657039711191335,-0.6190476190476191,-0.6100131752305665,-0.5439137134052389,-0.5494672754946728
HANY-L^K21,5.0,-0.090509862480075,3.710042500738469e-06,0.6430587365465089,0.3064157264696126,-0.0161149905299523,0.098055013093009,0.8644999999999999,-0.0700217141544503,0.0071589318570236,1.0,-0.212645759397407,-5.99202441622844e-07,1.1093902507048296e-11,3.070396016894122e-05,-0.0731366933301438,1.0,0.0049722379302825,0.0164240169211529,-0.0164240169211529,-0.0164240169211529,0.0002912035295566,0.0027578685296806,-0.0164240169211529,1.3853966101857609,0.0,-0.142857142857143,-0.0769230769230769,-0.0769230769230769,-0.0769230769230769,-0.0769230769230769,-0.0769230769230769,-0.0769230769230769,-0.142857142857143,-0.142857142857143,-0.142857142857143,-0.1999999999999999,-0.25,-0.2941176470588236,-0.368421052631579,-0.4,-0.4,-0.4,-0.4,-0.4,-0.3333333333333333,-0.4545454545454546,-0.4,-0.25,-0.1999999999999999,-0.3333333333333333,-0.368421052631579,-0.368421052631579,-0.25,-0.3333333333333333,-0.4,-0.4545454545454546,-0.2941176470588236,-0.5555555555555556,-0.3333333333333333,-0.7272727272727273,-0.7692307692307693,-0.7818181818181819,-0.7818181818181819,-0.7894736842105263,-0.8378378378378378,-0.8461538461538461,-0.8421052631578947,-0.8481012658227849,-0.8235294117647058,-0.8356164383561644,-0.8333333333333334,-0.8309859154929577,-0.8461538461538461
HOJK-L,15.0,0.0163492781114496,4.7209133715480646e-07,0.0818272186221302,0.3755824807584235,0.4281491947554601,0.9222674595178996,-0.8072999999999979,-0.0129248917318227,-0.0054249014516214,1.0,0.0255253859073388,5.5459932971617173e-08,1.239020251907173e-07,2.5911608864531004e-07,-0.0016769552776526,5.0,2.837851736538878,0.0770541467293459,-0.0343031556733582,-0.0029372583358166,0.023616979243282,0.0355663949103607,0.047913107093069,0.0880068593806928,-0.0256410256410256,-0.1136363636363636,-0.0658682634730538,-0.1567567567567568,-0.1475409836065574,-0.0982658959537572,-0.1475409836065574,-0.0559757942511346,0.0048309178743961,-0.0295489891135302,0.0,0.0331125827814569,-0.0031948881789136,0.0522765598650929,0.0721649484536082,0.1263537906137184,0.1324863883847551,0.2259332023575639,0.2023121387283235,0.1103202846975088,0.0487394957983193,0.255533199195171,0.2946058091286307,0.4377880184331797,0.525672371638142,0.4613583138173305,0.3805309734513276,0.4214123006833714,0.2839506172839505,0.0179445350734095,-0.0444104134762634,-0.0126582278481012,0.0179445350734095,0.3081761006289309,0.1663551401869161,0.2046332046332046,0.3565217391304349,0.2093023255813952,0.04,-0.1211267605633802,-0.1148936170212765,-0.0823529411764705,-0.0385208012326656,-0.0616541353383458,-0.0728083209509659,0.036544850498339,0.0740103270223753,0.2657200811359028,0.3959731543624163
HRG-L,19.0,0.0147317661241711,1.0180310535055444e-07,0.0176454518486535,0.1034910552564325,0.1985449697110228,0.8448201107435965,-568.0,-0.0106427847048806,-0.0055704208221843,1.0,0.2043029259896729,7.909127921760956e-08,7.681091132857433e-06,4.986708064577538e-07,-0.0130730246486984,4.0,28.446463543001084,-0.0223631389713546,0.02018447439679,-0.0022751113716006,0.0103217503217503,0.0655442955214122,0.002799742726344,0.2596981504376913,0.0,-0.0315068493150684,-0.001412429378531,-0.1016518424396442,-0.1129234629861981,-0.1367521367521367,-0.1129234629861981,-0.1502403846153845,-0.1005089058524173,-0.1222842954686529,-0.1271604938271604,-0.1430303030303029,-0.0924261874197689,-0.1543062200956937,-0.1740654205607477,-0.1471652593486127,-0.17018779342723,-0.1492178098676293,-0.0806241872561768,-0.0354706684856752,-0.0261707988980716,0.0591760299625467,0.0513011152416358,0.0187319884726224,-0.0207756232686979,-0.0160055671537925,-0.0490921318090114,-0.0394021739130434,-0.0007067137809186,-0.0166898470097357,-0.0104968509447165,0.0064056939501779,-0.0070224719101122,-0.0394021739130434,0.0042613636363637,0.0261248185776488,0.0639578630549286,0.0647590361445784,0.0443131462333827,0.0599700149925037,0.0818668706962508,0.0826952526799387,0.1783333333333334,0.2064846416382253,0.2338568935427574,0.1403225806451613,0.148659626320065,0.1552287581699347,0.1293929712460064
IAEK-L,15.0,0.2618517095658855,2.80476991588812e-07,0.0486148554377926,0.0373966199208917,0.1728524865944695,1.4648682883912325,0.6500000000000021,0.0043923651091654,0.0007299270072992,1.0,-0.0250284414106938,3.649146389982793e-08,2.571194091159153e-08,6.153366281823002e-07,0.4573052577186408,4.0,0.7587736947303405,-0.0235363764582993,1.232617956755888,0.0507601285831884,0.0126863572433192,0.0451813263874974,0.2326179567558878,0.302343654838746,0.1470588235294117,-0.0173410404624277,-0.0173410404624277,-0.065934065934066,-0.1145833333333333,-0.1370558375634517,-0.2342342342342342,-0.2608695652173912,-0.1826923076923077,-0.216589861751152,-0.1457286432160803,-0.1584158415841584,-0.1099476439790575,-0.0710382513661203,-0.0860215053763441,0.0303030303030302,0.0179640718562874,0.0493827160493827,0.0691823899371069,0.2878787878787878,0.4049586776859504,0.5596330275229355,0.7525773195876289,0.6666666666666665,0.6346153846153846,0.6346153846153846,0.8085106382978724,0.8681318681318679,0.9767441860465116,0.5887850467289719,0.4912280701754388,0.5044247787610621,0.7171717171717171,1.0238095238095235,0.8681318681318679,1.2972972972972974,1.4637681159420293,1.2972972972972974,0.6504854368932038,0.5315315315315314,0.4912280701754388,0.5178571428571426,0.4655172413793105,0.6037735849056602,0.6666666666666665,0.9767441860465116,1.236842105263158,1.0238095238095235,1.0987654320987654
IAYH-L,14.0,0.1118625834013849,6.079397334699658e-07,0.1053737138654887,0.0368237188364578,0.1558687256518418,0.7268877607373245,56.626900000000006,-0.0007456647492743,0.0006615261529707,1.0,0.8566834515062806,4.4097718011803886e-08,1.3251824467999178e-07,2.552940337682049e-06,0.0149170782985722,5.0,0.8562449858475571,-0.0487899448014091,0.1376320571171922,-0.0563827702450927,0.017069168891202,0.1073209836691813,-0.0087374216943894,1.0161890468187105,-0.1585585585585585,-0.0142095914742451,-0.0263157894736842,-0.019434628975265,-0.0381282495667244,-0.0529010238907851,-0.0640809443507588,-0.0071556350626118,0.0354477611940298,0.2171052631578949,0.083984375,0.0818713450292396,0.0797665369649804,0.1987041036717063,0.1961206896551723,0.3245823389021478,0.255656108597285,0.3182897862232778,0.247191011235955,0.2305986696230599,0.1514522821576762,0.1884368308351178,0.3669950738916256,0.3669950738916256,0.2360801781737191,0.1122244488977954,-0.0246045694200351,-0.1077170418006431,-0.0496575342465753,-0.1777777777777778,-0.2376373626373626,-0.2438692098092643,-0.2540322580645162,-0.2810880829015544,-0.2489851150202977,-0.2226890756302521,-0.1487730061349692,-0.185022026431718,-0.252021563342318,-0.3053817271589487,-0.2965779467680608,-0.401294498381877,-0.3860619469026548,-0.3678815489749431,-0.3568945538818077,-0.3914473684210525,-0.3860619469026548,-0.4176285414480587,-0.421875
IPVV-L,13.0,0.0898469048943769,3.682877769712765e-07,0.0638350295171905,0.0614675317979952,0.1254606411570752,0.8565169035504925,-1.827,0.014613626565898,0.021761760324497,1.0,0.0376932162481385,-1.0261098551731017e-08,1.1059380245529135e-11,1.804440607662752e-07,0.2155310006138735,4.0,0.0454173683770079,-0.0780305461520568,0.1526212276792504,0.1139211355094088,-0.0109305097716034,-0.0172072280783041,0.2204144282425172,1.3853966101857609,0.0833333333333334,0.0,-0.0769230769230769,-0.1111111111111111,0.0,-0.3142857142857143,-0.2941176470588236,-0.3333333333333333,-0.3513513513513513,-0.2941176470588236,-0.25,-0.25,-0.25,-0.142857142857143,-0.0769230769230769,-0.1111111111111111,-0.2258064516129032,-0.142857142857143,-0.142857142857143,-0.142857142857143,-0.1724137931034483,-0.1724137931034483,-0.1724137931034483,-0.2258064516129032,-0.25,-0.1999999999999999,-0.1724137931034483,-0.1111111111111111,-0.1999999999999999,-0.142857142857143,-0.1724137931034483,0.0,0.0,0.0909090909090908,0.0,-0.04,-0.04,-0.04,-0.0769230769230769,-0.04,0.0,0.1428571428571428,0.0434782608695651,0.0,-0.142857142857143,-0.25,0.0,0.0,-0.04
IQTP-L,15.0,-0.0207432445894019,5.144026523897138e-07,0.0891610054752903,0.1611263462611653,0.5438494412556975,0.8451375177778957,-135.2684,0.0034258034592825,-0.0016159909057225,1.0,0.0590408016820082,6.493197052682479e-08,4.475995663827606e-07,1.4486088404202566e-07,-0.2287397913826736,4.0,5.970740289652279,0.0181611068370915,0.0715710362130719,-0.0543355309595958,0.0051111355957695,0.0066945835052972,-0.0402061577148581,0.5606948857637064,-0.1170520231213871,0.0398196844477836,0.0728682170542636,0.0036258158085569,0.0374812593703148,0.0406015037593985,0.0390390390390389,0.1353568498769484,0.0058139534883721,0.0524714828897339,0.007278020378457,-0.0552901023890785,-0.0388888888888889,-0.0301331464611072,-0.0559345156889495,0.0437405731523379,0.008746355685131,-0.0314905528341497,0.0289962825278811,0.0191458026509572,0.0267062314540058,0.0949367088607593,0.1054313099041532,0.1542952460383653,0.0712074303405572,0.0413844996237773,0.1170298627925745,0.2269503546099291,0.4079348931841302,0.1552587646076795,0.1504571903574398,0.1428571428571428,0.1143317230273752,0.1718882303132938,0.1669477234401348,0.4817987152034262,0.7365119196988708,0.3581943081452405,0.0198968312453942,-0.0274068868587491,-0.0591434398368457,-0.0828363154406891,-0.0948332243296271,0.0014471780028944,-0.0610583446404342,-0.1514408338442672,-0.0128388017118401,0.0637970791698694,0.1261187957689178
ISUP-L,15.0,0.0634920634920634,7.604968174502382e-07,0.1318163127457027,0.0536052133697708,0.059185467330794,0.572372500794608,3.0,0.0078990432727641,0.0010098743267504,1.0,-0.0278917145200984,5.968456035685413e-08,4.243261071534578e-08,2.292400533276161e-06,0.0977258758451137,3.0,0.6449089200254747,-0.0419475046580549,-0.0854221635883905,-0.9604221635883904,0.0042060988433228,0.0156494522691705,0.0395778364116095,0.4469021323179873,0.0271739130434782,-0.1175059952038368,-0.0238726790450928,-0.0612244897959183,-0.1238095238095238,-0.1559633027522936,-0.2086021505376344,-0.2170212765957446,-0.1785714285714286,-0.1279620853080567,-0.100244498777506,-0.0958230958230959,-0.0913580246913579,-0.1578947368421052,-0.1175059952038368,-0.0212765957446807,-0.0160427807486631,0.0697674418604652,0.128834355828221,0.0760233918128656,0.108433734939759,0.1323076923076924,0.1909385113268609,0.108433734939759,0.2474576271186439,0.3529411764705881,0.4045801526717556,0.4779116465863453,0.6727272727272726,0.3834586466165413,0.3731343283582089,0.3731343283582089,0.4045801526717556,0.5726495726495728,0.6502242152466369,0.5726495726495728,0.5659574468085107,0.5793991416309012,0.3680297397769518,0.1608832807570979,0.1645569620253164,0.1185410334346503,0.2145214521452145,0.1645569620253164,0.0666666666666666,0.0514285714285713,0.0544412607449855,0.1253822629969418,0.2559726962457338
