firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,cinvest,convind,depr,egr,ep,grltnoa,herf,hire,invest,lev,lgr,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAOH-L,25.0,0.15988117301537,4.028894205096794e-06,0.8081893227710873,0.05882998715643,0.1175546662666476,0.0834254390365813,37.7547,0.0877787770883238,-0.0110571709235067,0.0039089092912224,0.0093563432362875,1.0,0.0521316589641583,0.1270455241620236,-7.059920226863157e-09,0.0552732985629074,3.976115254988256e-08,0.0456709845886027,0.1817831609296,2.3309646850762164e-06,0.2146959085731699,3.0,0.4756998857189347,-0.430829080009588,0.0788951294827202,-0.4873127714791171,-0.4873701609311476,0.0168525173582996,0.0288500373534535,-0.3598051814509835,1.900583439585745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,22.0,0.1203750633552965,3.612870320332832e-07,0.0724735639311581,0.1029349213100808,0.1829011913104415,2.26324156917012,32.0,0.0905645625913205,0.0064758955593293,0.0010869565217391,0.0149577229963082,1.0,0.131435493640218,0.3850210970464135,8.392425344261338e-08,0.0750567706465708,3.282373028861802e-07,0.0471204188481674,0.0582868727825646,7.522915046298524e-07,-0.0806993947545393,4.0,1.65836140129173,-0.0400514839491216,0.0309169221316983,0.0700767891639667,0.1201466890079584,0.0182085501017869,0.0613099771515613,0.201515510300734,0.1246284222679177,0.0684931506849315,-0.0179372197309417,0.0682926829268293,0.0841584158415842,0.0735294117647058,-0.0135135135135135,0.123076923076923,0.2303370786516854,0.2958579881656804,0.4503311258278144,0.5985401459854014,1.0091743119266052,0.7950819672131149,0.5985401459854014,0.5531914893617023,0.8879310344827587,0.8717948717948718,0.8717948717948718,0.9909090909090909,1.0277777777777777,0.9729729729729728,1.0660377358490565,1.0857142857142854,0.752,0.6846153846153846,0.8403361344537816,2.128571428571429,2.0416666666666665,1.670731707317073,1.2577319587628866,1.7037037037037033,0.8717948717948718,0.1116751269035531,-0.1133603238866397,0.0579710144927536,0.0579710144927536,-0.2065217391304347,-0.2675585284280937,-0.2958199356913183,-0.2315789473684211,-0.2342657342657342,-0.2234042553191488,-0.2912621359223301,-0.3950276243093923,-0.3933518005540166,-0.4081081081081081,-0.4267015706806283,-0.4483627204030227,-0.4427480916030535
BBOU-L,23.0,0.0166032692505397,1.6339642843233865e-07,0.0327770455404086,0.080093037366638,0.1536191145467322,0.8120694050887647,-213.5,0.0407749949029763,0.0021070281028666,-0.0060510610079575,0.0360830585997055,1.0,0.1120689655172413,0.3089593211879211,5.9190317258616484e-08,-0.0007137212918355,1.258665056374034e-06,0.0212150843926703,0.0298653233268222,4.296593977004412e-07,-0.0597218434687755,4.0,14.64771095358087,-0.0741794051427894,0.0207722435964091,-0.0425678240398801,-0.0352086977627867,0.0176508825441272,0.0722472370036839,0.0159509202453987,0.3431053261989003,-0.0108024691358025,0.0640394088669951,0.0809007506255212,0.0693069306930693,0.08,0.0936708860759494,0.130890052356021,0.1191709844559585,0.1739130434782609,0.1814038286235186,0.1499556344276842,0.2437619961612285,0.2249527410207941,0.1623318385650225,0.1540516473731077,0.1846435100548447,0.228436018957346,0.1955719557195572,0.2461538461538461,0.2831683168316832,0.3570680628272251,0.3471933471933475,0.3935483870967742,0.4448160535117056,0.5373665480427048,0.5901840490797547,0.6405063291139241,0.6119402985074629,0.4163934426229507,0.348595213319459,0.4644067796610172,0.3130699088145898,0.3514077163712201,0.2831683168316832,0.4760820045558089,0.4416017797552838,0.3251533742331289,0.244956772334294,0.2249527410207941,0.2545982575024201,0.2558139534883721,0.1999999999999999,0.2011121408711771,0.1900826446280992,0.1900826446280992,0.2378223495702005,0.2985971943887775,0.2437619961612285,0.1955719557195572
BBTU-L^C18,22.0,-0.033154783893609,1.847451563135834e-07,0.0370595640306039,0.0153075960335034,0.4437432103874605,1.6047462904628562,-25.0,0.0370301725220615,0.0223708945982789,-0.0035117773019271,-0.0194149025992917,1.0,0.2579556412729026,-5.248344370860929,2.702779878414622e-07,-0.0402873644175203,1.2246945579317553e-08,0.0192666666666666,-0.0146841521980051,5.68706932860871e-07,-0.3090447865640308,4.0,0.6337973506138249,0.1104146576663452,0.011443375171335,0.949525285797326,-0.2091648905250919,0.0289903524691947,0.1182774746687451,-0.0504747142026739,-1.1558422995669304,0.0268456375838925,-0.0197368421052631,0.1374045801526717,0.1119402985074626,0.1119402985074626,0.2113821138211382,0.1825396825396825,0.1119402985074626,0.1119402985074626,0.1119402985074626,0.0567375886524823,0.1919999999999999,0.0719424460431654,-0.0448717948717949,-0.06875,0.0275862068965517,-0.0509554140127388,0.0797101449275363,0.0797101449275363,0.1919999999999999,-0.2239583333333332,-0.227979274611399,-0.1722222222222222,-0.1945945945945946,-0.2696078431372549,-0.3659574468085106,-0.2157894736842105,-0.1077844311377245,-0.138728323699422,-0.1945945945945946,-0.1629213483146068,-0.113095238095238,-0.2157894736842105,-0.3521739130434782,-0.3943089430894309,-0.3918367346938776,-0.5130718954248366,-0.5415384615384615,-0.5429447852760736,-0.5033333333333334,-0.5130718954248366,-0.5386996904024768,-0.5130718954248366,-0.6320987654320988,-0.6598173515981736,-0.6518691588785047,-0.6246851385390428,-0.6598173515981736,-0.6348039215686274
BBXK-L,23.0,0.0266873567074876,4.5828812304571853e-07,0.0919318177503381,0.0717867546321544,0.2241228980693377,2.2505493560949,14.049999999999995,0.0436728014175564,0.0007090331168354,-0.0005840372644264,0.0097753167926737,1.0,0.1002959975977006,0.2328230194595592,1.0490829672862529e-07,-0.0088430259427616,1.209571864339366e-06,0.0227228027849529,0.0733517866129844,7.999600463128688e-07,-0.0605157731564432,3.0,2.6620022264076058,0.1065366837765013,0.0178668318943832,-0.0962200949056922,-0.0176926122697563,0.0171838618755191,0.0472040396484009,0.0213598137701066,0.5652061862820352,-0.0466321243523315,-0.0051546391752577,0.1386430678466075,0.1352941176470588,0.0782122905027933,0.0460704607046069,0.0025974025974024,-0.080952380952381,-0.0153061224489795,0.0903954802259887,0.075208913649025,0.1804281345565748,0.0812324929971988,0.0546448087431692,0.0376344086021505,0.1661631419939575,0.0965909090909089,-0.0398009950248755,-0.0227848101265824,0.1352941176470588,0.0812324929971988,0.1420118343195267,0.1060171919770771,0.2138364779874213,0.3543859649122807,0.1352941176470588,0.2491909385113269,0.5502008032128511,0.7079646017699117,0.7953488372093023,0.746606334841629,0.7387387387387385,0.838095238095238,0.4846153846153844,0.4676806083650191,0.2138364779874213,0.0265957446808511,0.0131233595800523,-0.0492610837438423,-0.0301507537688442,-0.1105990783410137,-0.3107142857142857,-0.3446519524617997,-0.3968750000000001,-0.3833865814696485,-0.3814102564102565,-0.3713355048859934,-0.3814102564102565,-0.449358059914408
BCOU-L^K14,21.0,0.3355038169931716,8.983976252311909e-07,0.1802170350852648,0.98517198818227,-1.7348047538200342,0.1443441274906248,0.1358,3.8439625455427215,0.0990567029311964,-0.0001118818527634,0.0037424799588514,1.0,0.4818652849740932,0.3322593500458667,-1.3188278883221126e-08,-0.0001564872758279,5.1406072757189e-14,2.0,-0.0625002330845854,9.469092969786796e-09,0.7331786542923434,0.0,0.0179990280493081,0.0679176585912336,-0.4640858204492483,2.4178205900060203,1.6924689750509,-0.0022055809280761,-0.0022288413234182,1.4178205900060203,1.900583439585745,0.0,-0.111111111111111,-0.2,-0.1578947368421053,-0.2727272727272727,-0.111111111111111,0.1428571428571428,-0.0588235294117647,0.3333333333333335,0.4545454545454546,0.4545454545454546,0.3333333333333335,0.4545454545454546,0.0666666666666666,0.3333333333333335,0.5999999999999999,0.7777777777777779,0.7777777777777779,1.0,1.0,1.2857142857142856,2.2,3.0,2.2,1.2857142857142856,2.2,4.333333333333334,4.333333333333334,4.333333333333334,4.333333333333334,3.0,3.0,0.5999999999999999,-0.2,-0.2727272727272727,-0.2727272727272727,-0.2,-0.2727272727272727,-0.3333333333333332,-0.4285714285714286,-0.4285714285714286,-0.36,-0.4285714285714286,-0.4074074074074074,-0.4482758620689654,-0.238095238095238,-0.3846153846153846,-0.3846153846153846,-0.36
BCQE-L^A14,23.0,0.0251256281407035,1.9546512041500985e-07,0.0392099705903745,0.0983772819472616,0.1450506370467167,2.233718287781679,-10.5,0.0255062372060057,0.0005916526576825,0.0007832898172323,-0.0256797583081571,1.0,0.1729957805907173,0.5117647058823529,6.883110271423499e-08,0.0605459057071894,7.879329426062893e-08,0.0132708042306923,-0.0276381909547738,5.670009621377037e-07,-0.0503184713375796,4.0,1.1999431636371358,0.1023452065548032,-0.0466683666125595,0.1210759020988155,0.0726976355977273,0.0137254901960784,0.0544747081712062,0.1083370485956308,0.3885170567108981,0.0657894736842106,-0.1085043988269794,-0.1363636363636363,-0.1436619718309858,-0.0952380952380952,-0.1412429378531073,-0.0617283950617284,0.0375426621160408,0.0,0.277310924369748,0.1094890510948904,0.2719665271966527,0.1054545454545454,-0.1032448377581121,-0.1213872832369942,-0.05,-0.0129870129870129,0.0167224080267558,0.0666666666666666,0.0340136054421769,0.0592334494773518,0.1176470588235294,0.1558935361216731,0.3451327433628319,0.2827004219409281,0.4757281553398058,0.7572254335260116,1.0680272108843538,1.1111111111111112,0.7471264367816093,1.0,0.8999999999999999,0.4757281553398058,0.0857142857142858,0.0780141843971631,0.1968503937007875,-0.05,0.0235690235690235,0.2159999999999999,0.2063492063492062,0.2459016393442623,0.3392070484581497,0.2459016393442623,-0.073170731707317,-0.0129870129870129,-0.1032448377581121,-0.1999999999999999,-0.2244897959183673,-0.214470284237726
BCYN-L,22.0,0.192143580919147,5.511091730511377e-07,0.1105515624554435,0.0640536228270318,0.3684271935296965,1.108421842356672,386.8103999999999,-0.4256720300647544,0.0118422205215003,0.0017437439615886,0.1976435533974344,1.0,0.0611523640462819,0.3725069205249723,1.3624441310768065e-07,0.0827167167831897,1.6642686791453746e-05,-0.2214756387563368,0.1674668307169631,4.4524836967237444e-07,-0.0527815639886194,4.0,30.84462370448805,-0.1819621026821944,0.7532531780979212,0.3917751239724957,1.3950118605862332,0.0309161668153353,0.0601665463104089,0.3950118605862331,0.6979744793701952,0.0650998824911868,-0.0240825688073395,-0.037112468884363,-0.0090824406148113,-0.0204880294659299,-0.0514935354436023,0.0114095555027333,0.0428921568627451,0.1337596589395149,0.2153670379891459,0.2333333333333331,0.465220385674931,0.3499365482233501,0.2592482983131103,0.0621567648527208,0.2269319492502883,0.336789192585611,0.2551622418879056,0.3255451713395636,0.5126199786704586,0.651785714285714,-0.0379832692742482,0.6302681992337162,-0.0229621125143513,0.4268947015425888,-0.1192299730904575,0.8121805792163541,1.5297265160523184,1.6494396014943962,1.8557046979865768,1.9859649122807017,0.4672413793103447,0.2202466303412675,-0.1506986027944112,-0.156924905884684,-0.8196269605765155,-0.8281294179424001,-0.818943874728735,-0.7916462638331212,-0.2482332155477032,-0.2401785714285714,-0.1997366936242243,-0.218261987874334,-0.03427144802542,-0.0170940170940171,0.228703436326884,0.2351233671988386,0.0794013191273463,0.1462823275862068
BCZB-L,23.0,0.050115154306771,8.793848489418242e-07,0.1764031045100061,0.0306836382028154,0.1891436277815239,3.104274814452761,25.0,0.0395062954320937,9.51764652466858e-05,0.0001427212178877,0.0714002380007933,1.0,0.0548724954462659,0.0922271445831655,1.0376222406393209e-07,0.01096432102094,5.677200691852389e-06,0.0205549845837615,0.0570244127130354,9.687176387218658e-07,0.0146034980472066,4.0,2.8145406806506488,-0.060294195937955,-0.0051127904667864,-0.0996925520067174,0.0711870018515597,0.0132467760329853,0.027839233038348,0.0570026046884391,0.5553267237539599,-0.0380116959064327,-0.0172413793103448,0.0239520958083832,-0.0781671159029649,-0.1162790697674419,-0.0904255319148935,-0.0393258426966292,-0.1208226221079692,-0.1208226221079692,-0.0756756756756757,-0.0200573065902579,0.0788643533123027,0.0458715596330274,0.0118343195266272,0.0395136778115501,0.0118343195266272,0.0490797546012269,0.0555555555555553,0.0555555555555553,0.0458715596330274,0.0588235294117647,0.0523076923076923,0.0891719745222929,0.0857142857142856,0.1067961165048543,0.0301204819277107,0.0857142857142856,0.0996784565916399,0.0490797546012269,0.0426829268292683,0.2258064516129032,0.2214285714285715,0.0088495575221239,-0.0200573065902579,0.0654205607476634,0.1032258064516129,0.0058823529411764,-0.0999999999999999,-0.0228571428571429,-0.0172413793103448,-0.1363636363636363,-0.1952941176470588,-0.2191780821917808,-0.3713235294117647,-0.4093264248704663,-0.3859964093357272,-0.397887323943662,-0.4052173913043478,-0.3925399644760213
BCZN-L,22.0,0.0768293624552606,2.3279561558677005e-07,0.0466984044076257,0.0301159669576272,0.1898545406865212,1.9334929166108288,44.83930000000001,0.3125355602658156,0.0108639028407287,8.012293545085509e-05,0.0179218886816872,1.0,0.1599081196293561,0.231498656453734,4.7402275814375865e-08,-0.004648022708686,7.864173333539465e-07,0.1626111371080955,0.0564178366481585,4.01468822165605e-07,-0.0009053120711407,4.0,6.068233393054568,0.1554776912163416,0.4943983462960706,0.0760946400119234,0.1558529134630023,0.0231472732943242,0.0627152972289694,0.2589186923685431,0.7073470157663555,-0.0352839931153182,-0.0748407643312103,-0.0144189991518235,-0.02106149957877,-0.0467596390484003,-0.0886274509803922,0.0274093722369583,0.193018480492813,0.2004132231404958,0.4222766217870255,0.3899521531100478,0.4363411619283064,0.4653215636822194,0.2218717139852786,0.3511627906976744,0.6005509641873277,0.6695402298850575,0.5289473684210526,0.5831062670299727,0.6963503649635037,0.7526395173453997,0.9270315091210612,0.9931389365351628,1.482905982905983,1.1598513011152414,1.5995525727069353,1.869135802469136,2.082228116710875,2.32,1.7086247086247086,2.106951871657753,1.7732696897374698,0.9795570698466778,0.6889534883720929,0.7876923076923075,0.6889534883720929,0.3310423825887743,0.503234152652005,0.3174603174603172,0.3495934959349593,0.5329815303430079,0.3784104389086595,0.3402537485582466,0.5051813471502591,0.1216216216216217,0.1448275862068964,0.1119617224880382,0.2335456475583863,0.3026905829596411
